,section,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
0,adverse reactions,all,2928.0,418.0,2409.0,0.8750747160789002,0.5486228218100057,0.6744212829667167,0.8482198145817275,0.619070918203413,0.6920695217005166
1,adverse reactions,discontinuous,29.0,,359.0,,0.07474226804123711,,,0.09643288084464556,
2,adverse reactions,exact-meddra,2567.0,,1596.0,,0.6166226279125631,,,0.6966409135699011,
3,adverse reactions,negated,12.0,,20.0,,0.375,,,0.38888888888888884,
4,adverse reactions,non-meddra,361.0,,814.0,,0.3072340425531915,,,0.39149106752246726,
5,boxed warnings,all,140.0,148.0,122.0,0.4861111111111111,0.5343511450381679,0.509090909090909,0.5496194809662301,0.6899685976504862,0.5592667506497294
6,boxed warnings,discontinuous,2.0,,31.0,,0.06060606060606061,,,0.13636363636363635,
7,boxed warnings,exact-meddra,95.0,,41.0,,0.6985294117647058,,,0.7599299116277045,
8,boxed warnings,negated,3.0,,0.0,,1.0,,,1.0,
9,boxed warnings,non-meddra,45.0,,81.0,,0.35714285714285715,,,0.4931457431457431,
10,warnings and precautions,all,860.0,644.0,1592.0,0.5718085106382979,0.35073409461663946,0.43478260869565216,0.5513994682245765,0.4223867242713521,0.4282329991265239
11,warnings and precautions,discontinuous,39.0,,311.0,,0.11142857142857143,,,0.15376623376623377,
12,warnings and precautions,exact-meddra,593.0,,620.0,,0.4888705688375927,,,0.601357164573013,
13,warnings and precautions,negated,9.0,,18.0,,0.3333333333333333,,,0.37745098039215685,
14,warnings and precautions,non-meddra,267.0,,973.0,,0.2153225806451613,,,0.27597424459838477,
0,all,all,3928.0,1210.0,4123.0,0.76449980537174,0.48788970314246677,0.5680986305076703,0.6765509973720873,0.5496461089134929,0.5617026617921559
