,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,KYPROLIS,adverse reactions,all,128,81,94.0,0.0,34.0,1.0,0.734375,0.8468468468468469
1,KYPROLIS,adverse reactions,exact-meddra,104,81,84.0,,20.0,,0.8076923076923077,
2,KYPROLIS,adverse reactions,non-meddra,25,81,10.0,,15.0,,0.4,
3,KYPROLIS,adverse reactions,negated,0,81,0.0,,0.0,,,
4,KYPROLIS,adverse reactions,discontinuous,3,81,0.0,,3.0,,0.0,
5,KYPROLIS,warnings and precautions,all,65,29,37.0,0.0,28.0,1.0,0.5692307692307692,0.7254901960784313
6,KYPROLIS,warnings and precautions,exact-meddra,44,29,25.0,,19.0,,0.5681818181818182,
7,KYPROLIS,warnings and precautions,non-meddra,22,29,12.0,,10.0,,0.5454545454545454,
8,KYPROLIS,warnings and precautions,negated,0,29,0.0,,0.0,,,
9,KYPROLIS,warnings and precautions,discontinuous,1,29,1.0,,0.0,,1.0,
10,KYPROLIS,boxed warnings,all,0,0,,,,,,
11,KYPROLIS,boxed warnings,exact-meddra,0,0,,,,,,
12,KYPROLIS,boxed warnings,non-meddra,0,0,,,,,,
13,KYPROLIS,boxed warnings,negated,0,0,,,,,,
14,KYPROLIS,boxed warnings,discontinuous,0,0,,,,,,
15,MULTAQ,adverse reactions,all,39,32,39.0,1.0,0.0,0.975,1.0,0.9873417721518987
16,MULTAQ,adverse reactions,exact-meddra,26,32,26.0,,0.0,,1.0,
17,MULTAQ,adverse reactions,non-meddra,13,32,13.0,,0.0,,1.0,
18,MULTAQ,adverse reactions,negated,0,32,0.0,,0.0,,,
19,MULTAQ,adverse reactions,discontinuous,5,32,5.0,,0.0,,1.0,
20,MULTAQ,warnings and precautions,all,24,17,19.0,1.0,5.0,0.95,0.7916666666666666,0.8636363636363635
21,MULTAQ,warnings and precautions,exact-meddra,13,17,12.0,,1.0,,0.9230769230769231,
22,MULTAQ,warnings and precautions,non-meddra,11,17,7.0,,4.0,,0.6363636363636364,
23,MULTAQ,warnings and precautions,negated,0,17,0.0,,0.0,,,
24,MULTAQ,warnings and precautions,discontinuous,3,17,3.0,,0.0,,1.0,
25,MULTAQ,boxed warnings,all,3,3,3.0,0.0,0.0,1.0,1.0,1.0
26,MULTAQ,boxed warnings,exact-meddra,3,3,3.0,,0.0,,1.0,
27,MULTAQ,boxed warnings,non-meddra,0,3,0.0,,0.0,,,
28,MULTAQ,boxed warnings,negated,0,3,0.0,,0.0,,,
29,MULTAQ,boxed warnings,discontinuous,0,3,0.0,,0.0,,,
30,JUBLIA,adverse reactions,all,5,6,5.0,1.0,0.0,0.8333333333333334,1.0,0.9090909090909091
31,JUBLIA,adverse reactions,exact-meddra,3,6,3.0,,0.0,,1.0,
32,JUBLIA,adverse reactions,non-meddra,2,6,2.0,,0.0,,1.0,
33,JUBLIA,adverse reactions,negated,0,6,0.0,,0.0,,,
34,JUBLIA,adverse reactions,discontinuous,0,6,0.0,,0.0,,,
35,JUBLIA,warnings and precautions,all,0,0,,,,,,
36,JUBLIA,warnings and precautions,exact-meddra,0,0,,,,,,
37,JUBLIA,warnings and precautions,non-meddra,0,0,,,,,,
38,JUBLIA,warnings and precautions,negated,0,0,,,,,,
39,JUBLIA,warnings and precautions,discontinuous,0,0,,,,,,
40,JUBLIA,boxed warnings,all,0,0,,,,,,
41,JUBLIA,boxed warnings,exact-meddra,0,0,,,,,,
42,JUBLIA,boxed warnings,non-meddra,0,0,,,,,,
43,JUBLIA,boxed warnings,negated,0,0,,,,,,
44,JUBLIA,boxed warnings,discontinuous,0,0,,,,,,
45,TEFLARO,adverse reactions,all,30,31,30.0,1.0,0.0,0.967741935483871,1.0,0.9836065573770492
46,TEFLARO,adverse reactions,exact-meddra,26,31,26.0,,0.0,,1.0,
47,TEFLARO,adverse reactions,non-meddra,4,31,4.0,,0.0,,1.0,
48,TEFLARO,adverse reactions,negated,0,31,0.0,,0.0,,,
49,TEFLARO,adverse reactions,discontinuous,0,31,0.0,,0.0,,,
50,TEFLARO,warnings and precautions,all,10,8,7.0,2.0,3.0,0.7777777777777778,0.7,0.7368421052631577
51,TEFLARO,warnings and precautions,exact-meddra,2,8,2.0,,0.0,,1.0,
52,TEFLARO,warnings and precautions,non-meddra,8,8,5.0,,3.0,,0.625,
53,TEFLARO,warnings and precautions,negated,0,8,0.0,,0.0,,,
54,TEFLARO,warnings and precautions,discontinuous,2,8,2.0,,0.0,,1.0,
55,TEFLARO,boxed warnings,all,0,0,,,,,,
56,TEFLARO,boxed warnings,exact-meddra,0,0,,,,,,
57,TEFLARO,boxed warnings,non-meddra,0,0,,,,,,
58,TEFLARO,boxed warnings,negated,0,0,,,,,,
59,TEFLARO,boxed warnings,discontinuous,0,0,,,,,,
60,DATSCAN,adverse reactions,all,11,10,11.0,0.0,0.0,1.0,1.0,1.0
61,DATSCAN,adverse reactions,exact-meddra,8,10,8.0,,0.0,,1.0,
62,DATSCAN,adverse reactions,non-meddra,3,10,3.0,,0.0,,1.0,
63,DATSCAN,adverse reactions,negated,0,10,0.0,,0.0,,,
64,DATSCAN,adverse reactions,discontinuous,0,10,0.0,,0.0,,,
65,DATSCAN,warnings and precautions,all,3,5,3.0,2.0,0.0,0.6,1.0,0.7499999999999999
66,DATSCAN,warnings and precautions,exact-meddra,1,5,1.0,,0.0,,1.0,
67,DATSCAN,warnings and precautions,non-meddra,2,5,2.0,,0.0,,1.0,
68,DATSCAN,warnings and precautions,negated,0,5,0.0,,0.0,,,
69,DATSCAN,warnings and precautions,discontinuous,0,5,0.0,,0.0,,,
70,DATSCAN,boxed warnings,all,0,0,,,,,,
71,DATSCAN,boxed warnings,exact-meddra,0,0,,,,,,
72,DATSCAN,boxed warnings,non-meddra,0,0,,,,,,
