,drug_name,section_name,gpt_output
0,KYPROLIS,adverse reactions,"Cardiac Toxicities,
Acute Renal Failure,
Tumor Lysis Syndrome,
Pulmonary Toxicity,
Pulmonary Hypertension,
Dyspnea,
Hypertension,
Venous Thrombosis,
Infusion Reactions,
Thrombocytopenia,
Hepatic Toxicity,
Hepatic Failure,
Thrombotic Thrombocytopenic Purpura,
Hemolytic Uremic Syndrome,
Posterior Reversible Encephalopathy Syndrome (PRES),
Anemia,
Fatigue,
Nausea,
Pyrexia,
Decreased Platelets,
Diarrhea,
Decreased Lymphocyte,
Headache,
Decreased Hemoglobin,
Cough,
Edema Peripheral,
Decreased Absolute Neutrophil Count,
Decreased Phosphorus,
Neutropenia,
Decreased Total White Blood Cell Count,
Muscle Spasm,
Upper Respiratory Tract Infection,
Hypokalemia,
Febrile Neutropenia,
Lymphopenia,
Cardiac Arrest,
Cardiac Failure,
Cardiac Failure Congestive,
Myocardial Infarction,
Myocardial Ischemia,
Cataract,
Vision Blurred,
Abdominal Pain,
Abdominal Pain Upper,
Dyspepsia,
Toothache,
Chills,
Infusion Site Reaction,
Multi-Organ Failure,
Pain,
Influenza,
Sepsis,
Urinary Tract Infection,
Viral Infection,
Dehydration,
Hyperkalemia,
Hyperuricemia,
Hypoalbuminemia,
Hyponatremia,
Muscular Weakness,
Myalgia,
Hypoesthesia,
Paresthesia,
Deafness,
Anxiety,
Delirium,
Renal Failure,
Renal Failure Acute,
Renal Impairment,
Dysphonia,
Epistaxis,
Oropharyngeal Pain,
Pulmonary Edema,
Erythema,
Hyperhidrosis,
Pruritus,
Deep Vein Thrombosis,
Hypotension,
Decreased Appetite,
Hypercalcemia,
Back Pain,
Arthralgia,
Pain in Extremity,
Musculoskeletal Pain,
Dizziness,
Peripheral Neuropathies NEC,
Insomnia,
Bronchitis,
Nasopharyngitis,
Respiratory Tract Infection,
Hyperglycemia,
Hypophosphatemia,
Hypocalcemia,
Hypomagnesemia,
Musculoskeletal Chest Pain,
Thrombotic Thrombocytopenic Purpura/Hemolytic Uremic Syndrome,
Posterior Reversible Encephalopathy Syndrome,
Death"
1,MULTAQ,adverse reactions,"Here's a comma-separated list of adverse reactions and synonyms mentioned in the text:

New or worsening heart failure, Liver Injury, Pulmonary toxicity, Hypokalemia, Hypomagnesemia, QT prolongation, Diarrhea, Nausea, Abdominal pain, Vomiting, Asthenia, Premature discontinuation, Gastrointestinal disorders, Dyspeptic signs and symptoms, Bradycardia, Rashes, Generalized rash, Macular rash, Maculo-papular rash, Erythematous rash, Pruritus, Eczema, Dermatitis, Dermatitis allergic, Photosensitivity reaction, Dysgeusia, Early increases in creatinine, QTc prolonged, Atrial flutter with 1:1 atrioventricular conduction, Interstitial lung disease, Pneumonitis, Pulmonary fibrosis, Anaphylactic reactions, Angioedema, Vasculitis, Leukocytoclastic vasculitis

No 'death' was mentioned specifically as an adverse event, so it is not included in the list."
2,JUBLIA,adverse reactions,"ingrown toenails, application site dermatitis, application site vesicles, application site pain"
3,TEFLARO,adverse reactions,"Hypersensitivity Reactions, Clostridium difficile-Associated diarrhea, Direct Coombs' Test Seroconversion, diarrhea, nausea, rash, hypersensitivity, Anemia, Eosinophilia, Neutropenia, Thrombocytopenia, Bradycardia, Palpitations, Abdominal pain, Pyrexia, Hepatitis, Anaphylaxis, Clostridium difficile colitis, Hyperglycemia, Hyperkalemia, Dizziness, Convulsion, Renal failure, Urticaria, Agranulocytosis, Constipation, Vomiting, Increased transaminases, Hypokalemia, Phlebitis"
4,DATSCAN,adverse reactions,"hypersensitivity, injection site reactions, headache, nausea, vertigo, dry mouth, dizziness, rash, pruritis, injection site pain"
5,TIVICAY,adverse reactions,"Hypersensitivity reactions, Effects on serum liver biochemistries, Fat Redistribution, Immune Reconstitution Syndrome, insomnia, fatigue, headache, depression, abnormal dreams, dizziness, nausea, diarrhea, rash, vertigo, abdominal pain, abdominal discomfort, flatulence, upper abdominal pain, vomiting, hepatitis, myositis, suicidal ideation, attempt, behavior, or completion, renal impairment, pruritus, ALT abnormalities, AST abnormalities, Creatine kinase elevation, Hyperglycemia, Lipase elevation, Total neutrophils changes, Cholesterol increase, HDL cholesterol increase, LDL cholesterol increase, Triglycerides increase, elevated total bilirubin."
6,TAFINLAR,adverse reactions,"New Primary Malignancies, Tumor Promotion in BRAF Wild-Type Melanoma, Hemorrhage, Venous Thromboembolism, Cardiomyopathy, Ocular Toxicities, Serious Febrile Reactions, Serious Skin Toxicity, Hyperglycemia, Glucose-6-Phosphate Dehydrogenase Deficiency, hyperkeratosis, headache, pyrexia, arthralgia, papilloma, alopecia, palmar-plantar erythrodysesthesia syndrome, chills, fatigue, rash, nausea, vomiting, diarrhea, abdominal pain, peripheral edema, cough, night sweats, decreased appetite, constipation, myalgia, back pain, myalgia, cuSCC, cough, constipation, nasopharyngitis, hypophosphatemia, increased alkaline phosphatase, hyponatremia, pancreatitis, hypersensitivity manifesting as bullous rash, interstitial nephritis, vision blurred, transient blindness, stomatitis, asthenia, cellulitis, folliculitis, paronychia, rash pustular, skin papilloma, hyperhidrosis, hypertension, leukopenia, lymphopenia, neutropenia, anemia, thrombocytopenia, increased AST, increased alkaline phosphatase, increased ALT, hyperbilirubinemia, increased GGT, hypoalbuminemia, hypokalemia, increased creatinine, hypomagnesemia, hyperkalemia, hypercalcemia, hypocalcemia, QT Prolongation"
7,HORIZANT,adverse reactions,"Somnolence/sedation, dizziness, RLS, PHN, headache, nausea, dry mouth, flatulence, fatigue, irritability, feeling drunk, feeling abnormal, peripheral edema, weight increased, increased appetite, vertigo, depression, libido decreased, balance disorder, blurred vision, disorientation, lethargy, asthenia, insomnia, breast enlargement, gynecomastia, elevated creatine kinase, confusional state"
8,IMBRUVICA,adverse reactions,"hemorrhage, infections, Cytopenias, Atrial Fibrillation, Second Primary Malignancies, Tumor Lysis Syndrome, thrombocytopenia, neutropenia, diarrhea, anemia, fatigue, musculoskeletal pain, bruising, nausea, upper respiratory tract infection, rash, peripheral edema, dyspnea, constipation, abdominal pain, vomiting, decreased appetite, pneumonia, skin infections, pyrexia, asthenia, petechiae, muscle spasms, arthralgia, cough, epistaxis, dehydration, dizziness, headache, stomatitis, dyspepsia, sinusitis, urinary tract infection, chills, laceration, anxiety, insomnia, hypertension, renal failure, creatinine increased, lymphocytosis, intracranial hemorrhage, lethargy, gait instability, hyperuricemia, Second malignancies, peripheral neuropathy, contusion, vision blurred, gastroesophageal reflux disease, pruritus, arthropathy, skin cancer, hypersensitivity reactions, anaphylactic shock, urticaria, angioedema, death"
9,ULORIC,adverse reactions,"liver function abnormalities, nausea, arthralgia, rash, dizziness, anemia, idiopathic thrombocytopenic purpura, leukocytosis, leukopenia, neutropenia, pancytopenia, splenomegaly, thrombocytopenia, angina pectoris, atrial fibrillation/flutter, cardiac murmur, ECG abnormal, palpitations, sinus bradycardia, tachycardia, deafness, tinnitus, vertigo, vision blurred, abdominal distention, abdominal pain, constipation, dry mouth, dyspepsia, flatulence, frequent stools, gastritis, gastroesophageal reflux disease, gastrointestinal discomfort, gingival pain, haematemesis, hyperchlorhydria, hematochezia, mouth ulceration, pancreatitis, peptic ulcer, vomiting, asthenia, chest pain/discomfort, edema, fatigue, feeling abnormal, gait disturbance, influenza-like symptoms, mass, pain, thirst, cholelithiasis, cholecystitis, hepatic steatosis, hepatitis, hepatomegaly, hypersensitivity, herpes zoster, contusion, anorexia, appetite decreased/increased, dehydration, diabetes mellitus, hypercholesterolemia, hyperglycemia, hyperlipidemia, hypertriglyceridemia, hypokalemia, weight decreased/increased, arthritis, joint stiffness, joint swelling, muscle spasms, muscle twitching, muscle tightness, muscle weakness, musculoskeletal pain, musculoskeletal stiffness, myalgia, altered taste, balance disorder, cerebrovascular accident, Guillain-Barre syndrome, headache, hemiparesis, hypoesthesia, hyposmia, lacunar infarction, lethargy, mental impairment, migraine, paresthesia, somnolence, transient ischemic attack, tremor, agitation, anxiety, depression, insomnia, irritability, libido decreased, nervousness, panic attack, personality change, hematuria, nephrolithiasis, pollakiuria, proteinuria, renal failure, renal insufficiency, urgency, incontinence, breast pain, erectile dysfunction, gynecomastia, bronchitis, cough, dyspnea, epistaxis, nasal dryness, paranasal sinus hypersecretion, pharyngeal edema, respiratory tract congestion, sneezing, throat irritation, upper respiratory tract infection, alopecia, angio-edema, dermatitis, dermographism, ecchymosis, eczema, hair color changes, hair growth abnormal, hyperhidrosis, peeling skin, petechiae, photosensitivity, pruritus, purpura, skin discoloration, altered pigmentation, skin lesion, skin odor abnormal, urticaria, flushing, hot flush, hypertension, hypotension, hepatic failure (fatal, including death), jaundice, serious cases of abnormal liver function test results, liver disorder, anaphylaxis, anaphylactic reaction, rhabdomyolysis, psychotic behavior, aggressive thoughts, tubulointerstitial nephritis, generalized rash, Stevens Johnson Syndrome, hypersensitivity skin reactions."
