,drug_name,section_name,gpt_output
0,KYPROLIS,adverse reactions,"Cardiac Toxicities, Acute Renal Failure, Tumor Lysis Syndrome, Pulmonary Toxicity, Pulmonary Hypertension, Dyspnea, Hypertension, Venous Thrombosis, Infusion Reactions, Thrombocytopenia, Hepatic Toxicity, Hepatic Failure, Thrombotic Thrombocytopenic Purpura, Hemolytic Uremic Syndrome, Posterior Reversible Encephalopathy Syndrome (PRES), anemia, fatigue, nausea, pyrexia, decreased platelets, decreased lymphocytes, headache, decreased hemoglobin, cough, edema peripheral, decreased absolute neutrophil count, decreased phosphorus, neutropenia, decreased total white blood cell count, diarrhea, muscle spasm, upper respiratory tract infection, hypokalemia, death, serious adverse events, pneumonia, respiratory tract infection, pulmonary embolism, constipation, vomiting, muscle spasms, insomnia, rash, embolic and thrombotic events, venous, metabolic disorders, cataract, vision blurred, cardiac disorders, eye disorders, gastrointestinal disorders, abdominal pain, dyspepsia, toothache, general disorders, chills, infusion site reaction, multi-organ failure, pain, infections and infestations, influenza, sepsis, urinary tract infection, viral infection, dehydration, hyperkalemia, hyperuricemia, hypoalbuminemia, hyponatremia, musculoskeletal and connective tissue disorders, muscular weakness, myalgia, nervous system disorders, hypoesthesia, paresthesia, deafness, psychiatric disorders, anxiety, delirium, renal and urinary disorders, renal impairment, respiratory disorders, dysphonia, epistaxis, oropharyngeal pain, pulmonary edema, skin and subcutaneous tissue disorders, erythema, hyperhidrosis, pruritus, vascular disorders, deep vein thrombosis, hypotension, febrile neutropenia, lymphopenia, cardiac arrest, cardiac failure, myocardial infarction, myocardial ischemia, hepatic failure, bronchitis, nasopharyngitis, hyperglycemia, hypercalcemia, hypocalcemia, hypomagnesemia, hypophosphatemia, musculoskeletal chest pain, renal failure acute, embolic and thrombotic events, thrombotic thrombocytopenic purpura/hemolytic uremic syndrome (TTP/HUS)."
1,MULTAQ,adverse reactions,"new or worsening heart failure, liver injury, pulmonary toxicity, hypokalemia, hypomagnesemia, QT prolongation, diarrhea, nausea, abdominal pain, vomiting, asthenia, gastrointestinal disorders, QT prolongation, bradycardia, rashes, pruritus, eczema, dermatitis, dermatitis allergic, photosensitivity reaction, dysgeusia, early increases in creatinine, QTc prolonged, atrial flutter with 1:1 atrioventricular conduction, interstitial lung disease, pneumonitis, pulmonary fibrosis, anaphylactic reactions, angioedema, vasculitis, leukocytoclastic vasculitis"
2,JUBLIA,adverse reactions,"ingrown toenails, application site dermatitis, application site vesicles, application site pain"
3,TEFLARO,adverse reactions,"Hypersensitivity Reactions, Clostridium difficile-Associated diarrhea, Direct Coombs' Test Seroconversion, diarrhea, nausea, rash, hypersensitivity, Serious Adverse Reactions, Adverse Reactions Leading to Discontinuation, Constipation, Vomiting, Increased transaminases, Hypokalemia, Phlebitis, Anemia, Eosinophilia, Neutropenia, Thrombocytopenia, Bradycardia, Palpitations, Abdominal pain, Pyrexia, Hepatitis, Anaphylaxis, Clostridium difficile colitis, Hyperglycemia, Hyperkalemia, Dizziness, Convulsion, Renal failure, Urticaria, Agranulocytosis."
4,DATSCAN,adverse reactions,"hypersensitivity, injection site reactions, headache, nausea, vertigo, dry mouth, dizziness, rash, pruritis, injection site pain"
5,TIVICAY,adverse reactions,"Hypersensitivity reactions, Effects on serum liver biochemistries, Fat Redistribution, Immune Reconstitution Syndrome, insomnia, fatigue, headache, Treatment-emergent Adverse Drug Reactions, treatment-emergent ADRs, Depression, Abnormal dreams, Dizziness, Nausea, Diarrhea, Rash, Vertigo, Abdominal pain, Abdominal discomfort, Flatulence, Upper abdominal pain, Vomiting, Hepatitis, Myositis, Suicidal ideation, Suicidal attempt, Suicidal behavior, Suicidal completion, Renal impairment, Pruritus, Laboratory Abnormalities, ALT abnormalities, AST abnormalities, Creatine kinase abnormalities, Hyperglycemia, Lipase abnormalities, Total neutrophils abnormalities, Cholesterol increase, HDL cholesterol increase, LDL cholesterol increase, Triglycerides increase, elevated ALT, elevated AST, elevated cholesterol, elevated creatine kinase, elevated hyperglycemia, elevated lipase, hematology laboratory abnormality, neutropenia, serum creatinine increase, rash, abdominal pain, diarrhea, elevated total bilirubin"
6,TAFINLAR,adverse reactions,"new primary malignancies, tumor promotion in BRAF wild-type melanoma, hemorrhage, venous thromboembolism, cardiomyopathy, ocular toxicities, serious febrile reactions, serious skin toxicity, hyperglycemia, glucose-6-phosphate dehydrogenase deficiency, hyperkeratosis, headache, pyrexia, arthralgia, papilloma, alopecia, palmar-plantar erythrodysesthesia syndrome, chills, fatigue, rash, nausea, vomiting, diarrhea, abdominal pain, peripheral edema, cough, night sweats, decreased appetite, constipation, myalgia, back pain, myalgia, squamous cell carcinoma of the skin, keratoacanthoma, cough, constipation, nasopharyngitis, hypophosphatemia, increased alkaline phosphatase, hyponatremia, pancreatitis, hypersensitivity, bullous rash, interstitial nephritis, vision blurred, transient blindness, stomatitis, asthenia, cellulitis, folliculitis, paronychia, rash pustular, skin papilloma, palmar-plantar erythrodysesthesia syndrome, hyperhidrosis, hypertension, leukopenia, lymphopenia, neutropenia, anemia, thrombocytopenia, increased AST, increased ALT, hyperbilirubinemia, increased GGT, hypoalbuminemia, hypokalemia, increased creatinine, hypomagnesemia, hyperkalemia, hypercalcemia, hypocalcemia, QT prolongation, dry skin, dermatitis acneiform, actinic keratosis, erythema, pruritus, oropharyngeal pain, muscle spasms, pain in extremity, dehydration, insomnia, hemorrhage, urinary tract infection, renal failure"
7,HORIZANT,adverse reactions,"somnolence/sedation, dizziness, headache, nausea, dry mouth, flatulence, fatigue, irritability, feeling drunk, feeling abnormal, peripheral edema, weight increased, increased appetite, vertigo, depression, libido decreased, balance disorder, blurred vision, disorientation, lethargy, breast enlargement, gynecomastia, elevated creatine kinase, asthenia, insomnia, confusional state"
8,IMBRUVICA,adverse reactions,"Hemorrhage, Infections, Cytopenias, Atrial Fibrillation, Second Primary Malignancies, Tumor Lysis Syndrome, thrombocytopenia, neutropenia, diarrhea, anemia, fatigue, musculoskeletal pain, bruising, nausea, upper respiratory tract infection, rash, peripheral edema, dyspnea, constipation, abdominal pain, vomiting, decreased appetite, pneumonia, skin infections, pyrexia, asthenia, petechiae, muscle spasms, arthralgia, cough, epistaxis, dehydration, dizziness, headache, renal failure, lymphocytosis, intracranial hemorrhage, lethargy, gait instability, hyperuricemia, sinusitis, oropharyngeal pain, peripheral neuropathy, chills, hypertension, laceration, anxiety, insomnia, contusion, vision blurred, gastroesophageal reflux disease, pruritus, arthropathy, skin cancer, anaphylactic shock, urticaria, angioedema, death"
9,ULORIC,adverse reactions,"liver function abnormalities, nausea, arthralgia, rash, discontinuation from therapy, dizziness, anemia, idiopathic thrombocytopenic purpura, leukocytosis, leukopenia, neutropenia, pancytopenia, splenomegaly, thrombocytopenia, angina pectoris, atrial fibrillation/flutter, cardiac murmur, ECG abnormal, palpitations, sinus bradycardia, tachycardia, deafness, tinnitus, vertigo, vision blurred, abdominal distention, abdominal pain, constipation, dry mouth, dyspepsia, flatulence, frequent stools, gastritis, gastroesophageal reflux disease, gastrointestinal discomfort, gingival pain, haematemesis, hyperchlorhydria, hematochezia, mouth ulceration, pancreatitis, peptic ulcer, vomiting, asthenia, chest pain/discomfort, edema, fatigue, feeling abnormal, gait disturbance, influenza-like symptoms, mass, pain, thirst, cholelithiasis, cholecystitis, hepatic steatosis, hepatitis, hepatomegaly, hypersensitivity, herpes zoster, contusion, anorexia, appetite decreased/increased, dehydration, diabetes mellitus, hypercholesterolemia, hyperglycemia, hyperlipidemia, hypertriglyceridemia, hypokalemia, weight decreased/increased, arthritis, joint stiffness, joint swelling, muscle spasms, muscle twitching, muscle tightness, muscle weakness, musculoskeletal pain, musculoskeletal stiffness, myalgia, altered taste, balance disorder, cerebrovascular accident, Guillain-Barre syndrome, headache, hemiparesis, hypoesthesia, hyposmia, lacunar infarction, lethargy, mental impairment, migraine, paresthesia, somnolence, transient ischemic attack, tremor, agitation, anxiety, depression, insomnia, irritability, decreased libido, nervousness, panic attack, personality change, hematuria, nephrolithiasis, pollakiuria, proteinuria, renal failure, renal insufficiency, urinary urgency, urinary incontinence, breast pain, erectile dysfunction, gynecomastia, bronchitis, cough, dyspnea, epistaxis, nasal dryness, paranasal sinus hypersecretion, pharyngeal edema, respiratory tract congestion, sneezing, throat irritation, upper respiratory tract infection, alopecia, angioedema, dermatitis, dermographism, ecchymosis, eczema, hair color changes, abnormal hair growth, hyperhidrosis, peeling skin, petechiae, photosensitivity, pruritus, purpura, skin discoloration, altered pigmentation, skin lesion, abnormal skin odor, urticaria, flushing, hot flush, hypertension, hypotension, hepatic failure, jaundice, liver function test abnormalities, liver disorder, anaphylaxis, anaphylactic reaction, rhabdomyolysis, psychotic behavior, aggressive thoughts, tubulointerstitial nephritis, generalized rash, Stevens-Johnson Syndrome, hypersensitivity skin reactions, death.
"
