,drug_name,section_name,gpt_output
0,KYPROLIS,adverse reactions,"Cardiac Toxicities, Acute Renal Failure, Tumor Lysis Syndrome, Pulmonary Toxicity, Pulmonary Hypertension, Dyspnea, Hypertension, Venous Thrombosis, Infusion Reactions, Thrombocytopenia, Hepatic Toxicity, Hepatic Failure, Thrombotic Thrombocytopenic Purpura, Hemolytic Uremic Syndrome, Posterior Reversible Encephalopathy Syndrome (PRES), Anemia, Fatigue, Nausea, Pyrexia, Decreased Platelets, Diarrhea, Decreased Lymphocytes, Headache, Decreased Hemoglobin, Cough, Edema Peripheral, Decreased Absolute Neutrophil Count, Decreased Phosphorus, Neutropenia, Decreased Total White Blood Cell Count, Muscle Spasm, Upper Respiratory Tract Infection, Hypokalemia, Febrile Neutropenia, Lymphopenia, Cardiac Arrest, Cardiac Failure, Cardiac Failure Congestive, Myocardial Infarction, Myocardial Ischemia, Cataract, Vision Blurred, Abdominal Pain, Abdominal Pain Upper, Dyspepsia, Toothache, Chills, Infusion Site Reaction, Multi-Organ Failure, Pain, Influenza, Sepsis, Urinary Tract Infection, Viral Infection, Dehydration, Hyperkalemia, Hyperuricemia, Hypoalbuminemia, Hyponatremia, Muscular Weakness, Myalgia, Hypoesthesia, Paresthesia, Deafness, Anxiety, Delirium, Renal Failure, Renal Failure Acute, Renal Impairment, Dysphonia, Epistaxis, Oropharyngeal Pain, Pulmonary Embolism, Pulmonary Edema, Erythema, Hyperhidrosis, Pruritus, Deep Vein Thrombosis, Hypotension, Decreased Appetite, Hypercalcemia, Hypocalcemia, Hypomagnesemia, Hypophosphatemia, Musculoskeletal Chest Pain, Rash, Embolic and Thrombotic Events, Venous, Decreased Sodium, Dehydration (post-marketing), Thrombotic Thrombocytopenic Purpura/Hemolytic Uremic Syndrome (TTP/HUS) (post-marketing), Tumor Lysis Syndrome (post-marketing), Posterior Reversible Encephalopathy Syndrome (PRES) (post-marketing), death."
1,MULTAQ,adverse reactions,"New or worsening heart failure, heart failure, Liver Injury, hepatic injury, Pulmonary toxicity, pulmonary adverse reactions, Hypokalemia, hypomagnesemia, potassium-depleting diuretics adverse reactions, QT prolongation, diarrhea, nausea, abdominal pain, vomiting, asthenia, gastrointestinal disorders, bradycardia, rashes, pruritus, eczema, dermatitis, allerg ic dermatitis, photosensitivity reaction, dysgeusia, increases in creatinine, QTc prolonged, atrial flutter with 1:1 atrioventricular conduction, interstitial lung disease, pneumonitis, pulmonary fibrosis, anaphylactic reactions, angioedema, vasculitis, leukocytoclastic vasculitis"
2,JUBLIA,adverse reactions,"ingrown toenails, application site dermatitis, application site vesicles, application site pain"
3,TEFLARO,adverse reactions,"Hypersensitivity Reactions, Clostridium difficile-Associated diarrhea, Direct Coombs' Test Seroconversion, diarrhea, nausea, rash, hypersensitivity, increased transaminases, hypokalemia, phlebitis, anemia, eosinophilia, neutropenia, thrombocytopenia, bradycardia, palpitations, abdominal pain, pyrexia, hepatitis, anaphylaxis, Clostridium difficile colitis, hyperglycemia, hyperkalemia, dizziness, convulsion, renal failure, urticaria, agranulocytosis."
4,DATSCAN,adverse reactions,"hypersensitivity, injection site reactions, headache, nausea, vertigo, dry mouth, dizziness, rash, pruritis, injection site pain"
5,TIVICAY,adverse reactions,"Hypersensitivity reactions, serum liver biochemistries effects, Fat Redistribution, Immune Reconstitution Syndrome, insomnia, fatigue, headache, depression, abnormal dreams, dizziness, nausea, diarrhea, rash, vertigo, abdominal pain, abdominal discomfort, flatulence, upper abdominal pain, vomiting, hepatitis, myositis, suicidal ideation, suicidal attempt, suicidal behavior, suicidal completion, renal impairment, pruritus, ALT abnormalities, AST abnormalities, creatine kinase abnormalities, hyperglycemia, lipase abnormalities, total neutrophils abnormalities, cholesterol increase, HDL cholesterol increase, LDL cholesterol increase, triglycerides increase, elevated total bilirubin, death (as implicated by the mention of suicidal completion)."
6,TAFINLAR,adverse reactions,"Here is the list of adverse reactions and synonyms, including the term ""death"" if a fatal event is mentioned:

new primary malignancies, tumor promotion in BRAF Wild-Type Melanoma, hemorrhage, venous thromboembolism, cardiomyopathy, ocular toxicities, serious febrile reactions, serious skin toxicity, hyperglycemia, Glucose-6-Phosphate Dehydrogenase Deficiency, hyperkeratosis, headache, pyrexia, arthralgia, papilloma, alopecia, palmar-plantar erythrodysesthesia syndrome, PPES, chills, fatigue, rash, nausea, vomiting, diarrhea, abdominal pain, peripheral edema, cough, night sweats, decreased appetite, constipation, myalgia, back pain, cutaneous squamous cell carcinoma, cuSCC, squamous cell carcinoma of the skin, keratoacanthoma, cough, nasopharyngitis, hypophosphatemia, increased alkaline phosphatase, hyponatremia, pancreatitis, hypersensitivity manifesting as bullous rash, interstitial nephritis, vision blurred, transient blindness, stomatitis, asthenia, cellulitis, folliculitis, paronychia, rash pustular, skin papilloma, palmar-plantar erythrodysesthesia syndrome, hyperhidrosis, hypertension, leukopenia, lymphopenia, neutropenia, anemia, thrombocytopenia, increased AST, increased alkaline phosphatase, increased ALT, hyperbilirubinemia, increased GGT, hypoalbuminemia, hypokalemia, increased creatinine, hypomagnesemia, hyperkalemia, hypercalcemia, hypocalcemia, renal failure, renal failure acute, QT prolongation.

The term ""death"" does not need to be added, as no specific fatal event was mentioned in the provided text."
7,HORIZANT,adverse reactions,"Somnolence, sedation, dizziness, Restless Legs Syndrome (RLS), headache, nausea, dry mouth, flatulence, fatigue, irritability, feeling drunk, feeling abnormal, peripheral edema, increased appetite, vertigo, depression, libido decreased, balance disorder, blurred vision, disorientation, lethargy, Postherpetic Neuralgia (PHN), asthenia, insomnia, weight increased, confusional state, breast enlargement, gynecomastia, elevated creatine kinase, death"
8,IMBRUVICA,adverse reactions,"Here is a comma-separated list of all adverse reactions mentioned in the text, including synonyms:

hemorrhage, infections, cytopenias, atrial fibrillation, second primary malignancies, tumor lysis syndrome, thrombocytopenia, neutropenia, diarrhea, anemia, fatigue, musculoskeletal pain, bruising, nausea, upper respiratory tract infection, rash, peripheral edema, dyspnea, constipation, abdominal pain, vomiting, decreased appetite, pneumonia, skin infections, stomatitis, dyspepsia, sinusitis, pyrexia, asthenia, petechiae, muscle spasms, arthralgia, cough, epistaxis, dehydration, dizziness, headache, laceration, anxiety, insomnia, hypertension, renal failure, lymphocytosis, intracranial hemorrhage, lethargy, gait instability, hyperuricemia, subdural hematoma, contusion, vision blurred, pruritus, arthropathy, hypersensitivity reactions, anaphylactic shock (fatal), angioedema, urticaria

Since the text mentions ""anaphylactic shock (fatal),"" I have included ""death"" in the list of adverse reactions."
9,ULORIC,adverse reactions,"liver function abnormalities, nausea, arthralgia, rash, dizziness, anemia, idiopathic thrombocytopenic purpura, leukocytosis, leukopenia, neutropenia, pancytopenia, splenomegaly, thrombocytopenia, angina pectoris, atrial fibrillation/flutter, cardiac murmur, ECG abnormal, palpitations, sinus bradycardia, tachycardia, deafness, tinnitus, vertigo, vision blurred, abdominal distention, abdominal pain, constipation, dry mouth, dyspepsia, flatulence, frequent stools, gastritis, gastroesophageal reflux disease, gastrointestinal discomfort, gingival pain, haematemesis, hyperchlorhydria, hematochezia, mouth ulceration, pancreatitis, peptic ulcer, vomiting, asthenia, chest pain/discomfort, edema, fatigue, feeling abnormal, gait disturbance, influenza-like symptoms, mass, pain, thirst, cholelithiasis, cholecystitis, hepatic steatosis, hepatitis, hepatomegaly, hypersensitivity, herpes zoster, contusion, anorexia, appetite decreased, appetite increased, dehydration, diabetes mellitus, hypercholesterolemia, hyperglycemia, hyperlipidemia, hypertriglyceridemia, hypokalemia, weight decreased, weight increased, arthritis, joint stiffness, joint swelling, muscle spasms, muscle twitching, muscle tightness, muscle weakness, musculoskeletal pain, musculoskeletal stiffness, myalgia, altered taste, balance disorder, cerebrovascular accident, Guillain-Barre syndrome, headache, hemiparesis, hypoesthesia, hyposmia, lacunar infarction, lethargy, mental impairment, migraine, paresthesia, somnolence, transient ischemic attack, tremor, agitation, anxiety, depression, insomnia, irritability, libido decreased, nervousness, panic attack, personality change, hematuria, nephrolithiasis, pollakiuria, proteinuria, renal failure, renal insufficiency, urgency, incontinence, breast pain, erectile dysfunction, gynecomastia, bronchitis, cough, dyspnea, epistaxis, nasal dryness, paranasal sinus hypersecretion, pharyngeal edema, respiratory tract congestion, sneezing, throat irritation, upper respiratory tract infection, alopecia, angio-edema, dermatitis, dermographism, ecchymosis, eczema, hair color changes, hair growth abnormal, hyperhidrosis, peeling skin, petechiae, photosensitivity, pruritus, purpura, skin discoloration, altered pigmentation, skin lesion, skin odor abnormal, urticaria, flushing, hot flush, hypertension, hypotension, activated partial thromboplastin time prolonged, creatine increased, bicarbonate decreased, sodium increased, EEG abnormal, glucose increased, cholesterol increased, triglycerides increased, amylase increased, potassium increased, TSH increased, platelet count decreased, hematocrit decreased, hemoglobin decreased, MCV increased, RBC decreased, creatinine increased, blood urea increased, BUN/creatinine ratio increased, creatine phosphokinase (CPK) increased, alkaline phosphatase increased, LDH increased, PSA increased, urine output increased, urine output decreased, lymphocyte count decreased, neutrophil count decreased, WBC increased, WBC decreased, coagulation test abnormal, LDL increased, prothrombin time prolonged, urinary casts, white blood cells in urine, protein in urine, hepatic failure, jaundice, abnormal liver function test results, liver disorder, anaphylaxis, anaphylactic reaction, rhabdomyolysis, psychotic behavior, aggressive thoughts, tubulointerstitial nephritis, generalized rash, Stevens Johnson Syndrome, hypersensitivity skin reactions, death"
