,drug_name,section_name,gpt_output
0,KYPROLIS,adverse reactions,"Cardiac Toxicities, Acute Renal Failure, Tumor Lysis Syndrome, Pulmonary Toxicity, Pulmonary Hypertension, Dyspnea, Hypertension, Venous Thrombosis, Infusion Reactions, Thrombocytopenia, Hepatic Toxicity, Hepatic Failure, Thrombotic Thrombocytopenic Purpura, Hemolytic Uremic Syndrome, Posterior Reversible Encephalopathy Syndrome (PRES), Anemia, Fatigue, Nausea, Pyrexia, Decreased Platelets, Diarrhea, Decreased Lymphocyte, Headache, Decreased Hemoglobin, Cough, Edema Peripheral, Decreased Lymphocytes, Decreased Absolute Neutrophil Count, Decreased Phosphorus, Neutropenia, Decreased Total White Blood Cell Count, Muscle Spasm, Upper Respiratory Tract Infection, Hypokalemia, Constipation, Asthenia, Nasopharyngitis, Bronchitis, Hypocalcemia, Hyperglycemia, Peripheral Neuropathies, Insomnia, Rash, Embolic and Thrombotic Events (Venous), Hypertensive Crisis, Hypertensive Emergency, Febrile Neutropenia, Lymphopenia, Cardiac Arrest, Cardiac Failure, Cardiac Failure Congestive, Myocardial Infarction, Myocardial Ischemia, Cataract, Vision Blurred, Abdominal Pain, Abdominal Pain Upper, Dyspepsia, Toothache, Chills, Infusion Site Reaction, Multi-Organ Failure, Pain, Influenza, Sepsis, Urinary Tract Infection, Viral Infection, Dehydration, Hyperkalemia, Hyperuricemia, Hypoalbuminemia, Hyponatremia, Muscular Weakness, Myalgia, Hypoesthesia, Paresthesia, Deafness, Anxiety, Delirium, Renal Failure, Renal Failure Acute, Renal Impairment, Dysphonia, Epistaxis, Oropharyngeal Pain, Pulmonary Embolism, Pulmonary Edema, Erythema, Hyperhidrosis, Pruritus, Deep Vein Thrombosis, Hypotension, Decreased Appetite, Hypercalcemia, Back Pain, Arthralgia, Pain in Extremity, Muscle Spasms, Musculoskeletal Pain, Dizziness, Peripheral Neuropathies NEC, Blurred Vision, Hepatic Failure, Musculoskeletal Chest Pain, Dysphonia, Oropharyngeal Pain, Deep Vein Thrombosis (DVT), Pulmonary Embolism (PE), Embolic and Thrombotic Events (Venous), Death"
1,MULTAQ,adverse reactions,"Here is a comma-separated list of adverse reactions named in the text, including all synonyms:

- New or worsening heart failure
- Liver Injury
- Pulmonary toxicity
- Hypokalemia
- Hypomagnesemia
- QT prolongation
- Diarrhea
- Nausea
- Abdominal pain
- Vomiting
- Asthenia
- Gastrointestinal disorders
- Bradycardia
- Rashes (generalized, macular, maculo-papular, erythematous)
- Pruritus
- Eczema
- Dermatitis
- Dermatitis allergic
- Photosensitivity reaction
- Dysgeusia
- Early increases in creatinine
- QTc prolonged
- Atrial flutter with 1:1 atrioventricular conduction
- Interstitial lung disease
- Pneumonitis
- Pulmonary fibrosis
- Anaphylactic reactions
- Angioedema
- Vasculitis
- Leukocytoclastic vasculitis

No explicit mention of a fatal event is listed in the text provided, so 'death' is not added to the list. If any of the adverse reactions resulted in a fatality, it was not clearly indicated in the excerpt you provided."
2,JUBLIA,adverse reactions,"ingrown toenails, application site dermatitis, application site vesicles, application site pain"
3,TEFLARO,adverse reactions,"Hypersensitivity Reactions, Clostridium difficile-Associated diarrhea, Direct Coombs' Test Seroconversion, diarrhea, nausea, rash, hypersensitivity, anemia, eosinophilia, neutropenia, thrombocytopenia, bradycardia, palpitations, abdominal pain, pyrexia, hepatitis, anaphylaxis, Clostridium difficile colitis, hyperglycemia, hyperkalemia, dizziness, convulsion, renal failure, urticaria, agranulocytosis, increased transaminases, hypokalemia, constipation, vomiting, phlebitis."
4,DATSCAN,adverse reactions,"hypersensitivity, injection site reactions, headache, nausea, vertigo, dry mouth, dizziness, rash, pruritis, injection site pain"
5,TIVICAY,adverse reactions,"Hypersensitivity reactions, Effects on serum liver biochemistries, Fat Redistribution, Immune Reconstitution Syndrome, insomnia, fatigue, headache, Treatment-emergent Adverse Drug Reactions, nausea, diarrhea, rash, abnormal dreams, dizziness, vertigo, abdominal pain, abdominal discomfort, flatulence, upper abdominal pain, vomiting, hepatitis, myositis, suicidal ideation, suicidal attempt, suicidal behavior, suicidal completion, renal impairment, pruritus, Laboratory Abnormalities, ALT abnormalities, AST abnormalities, creatine kinase abnormalities, hyperglycemia, lipase abnormalities, total neutrophils abnormalities, elevated ALT, elevated AST, high cholesterol, elevated creatinine kinase, increased hyperglycemia, elevated lipase, neutropenia, hepatitis B and/or C virus co-infection, increased serum creatinine, rash, abdominal pain, elevated total bilirubin"
6,TAFINLAR,adverse reactions,"Here is the extracted list of adverse reactions, including synonyms, as they appear in the text:

new primary malignancies, tumor promotion, hemorrhage, venous thromboembolism, cardiomyopathy, ocular toxicities, serious febrile reactions, serious skin toxicity, hyperglycemia, glucose-6-phosphate dehydrogenase deficiency, hyperkeratosis, headache, pyrexia, arthralgia, papilloma, alopecia, palmar-plantar erythrodysesthesia syndrome, chills, fatigue, rash, nausea, vomiting, diarrhea, abdominal pain, peripheral edema, cough, night sweats, decreased appetite, constipation, myalgia, back pain, myalgia, cuSCC, cough, constipation, nasopharyngitis, hypophosphatemia, increased alkaline phosphatase, hyponatremia, pancreatitis, hypersensitivity (manifesting as bullous rash), interstitial nephritis, vision blurred, transient blindness, stomatitis, asthenia, cellulitis, folliculitis, paronychia, rash pustular, skin papilloma, hyperhidrosis, hypertension, leukopenia, lymphopenia, neutropenia, anemia, thrombocytopenia, increased AST, increased ALT, hyperbilirubinemia, increased GGT, hypoalbuminemia, hypokalemia, increased creatinine, hypomagnesemia, hyperkalemia, hypercalcemia, hypocalcemia, dehydration, insomnia, dizziness, oropharyngeal pain, muscle spasms, pain in extremity, urinary tract infection, renal failure (including acute), and QT prolongation.

Note: Some terms like ""cuSCC"" refer to cutaneous squamous cell carcinoma, which I included in the list above as ""cuSCC"" given it's a distinct reported adverse reaction. There was no mention of death (aside from the individual case of a patient experiencing a brain stem hemorrhage, which does not explicitly state it resulted in death), so ""death"" is not added to the list."
7,HORIZANT,adverse reactions,"somnolence/sedation, dizziness, RLS, PHN, headache, nausea, dry mouth, flatulence, fatigue, irritability, feeling drunk, feeling abnormal, peripheral edema, weight increased, increased appetite, vertigo, depression, libido decreased, balance disorder, blurred vision, disorientation, lethargy, asthenia, insomnia, confusional state, breast enlargement, gynecomastia, elevated creatine kinase"
8,IMBRUVICA,adverse reactions,"Hemorrhage, Infections, Cytopenias, Atrial Fibrillation, Second Primary Malignancies, Tumor Lysis Syndrome, thrombocytopenia, neutropenia, diarrhea, anemia, fatigue, musculoskeletal pain, bruising, nausea, upper respiratory tract infection, rash, peripheral edema, dyspnea, constipation, abdominal pain, vomiting, decreased appetite, pneumonia, skin infections, renal failure, hyperuricemia, lymphocytosis, intracranial hemorrhage, lethargy, gait instability, headache, increased creatinine, stomatitis, dyspepsia, sinusitis, pyrexia, asthenia, petechiae, muscle spasms, arthralgia, cough, epistaxis, dehydration, dizziness, chills, hypertension, laceration, anxiety, insomnia, contusion, blurred vision, vision blurred, pruritus, arthropathy, skin cancer, hypersensitivity reactions, anaphylactic shock, urticaria, angioedema, death"
9,ULORIC,adverse reactions,"Adverse reactions and their synonyms identified in the provided text: 

- liver function abnormalities
- nausea
- arthralgia
- rash
- dizziness
- anemia
- idiopathic thrombocytopenic purpura
- leukocytosis
- leukopenia
- neutropenia
- pancytopenia
- splenomegaly
- thrombocytopenia
- angina pectoris
- atrial fibrillation/flutter
- cardiac murmur
- ECG abnormal
- palpitations
- sinus bradycardia
- tachycardia
- deafness
- tinnitus
- vertigo
- vision blurred
- abdominal distention
- abdominal pain
- constipation
- dry mouth
- dyspepsia
- flatulence
- frequent stools
- gastritis
- gastroesophageal reflux disease (GERD)
- gastrointestinal discomfort
- gingival pain
- haematemesis
- hyperchlorhydria
- hematochezia
- mouth ulceration
- pancreatitis
- peptic ulcer
- vomiting
- asthenia
- chest pain
- discomfort
- edema
- fatigue
- feeling abnormal
- gait disturbance
- influenza-like symptoms
- mass
- pain
- thirst
- cholelithiasis 
- cholecystitis
- hepatic steatosis
- hepatitis
- hepatomegaly
- hypersensitivity
- herpes zoster
- contusion
- anorexia
- appetite decreased/increased
- dehydration
- diabetes mellitus
- hypercholesterolemia
- hyperglycemia 
- hyperlipidemia
- hypertriglyceridemia
- hypokalemia
- weight decreased/increased
- arthritis
- joint stiffness
- joint swelling
- muscle spasms
- muscle twitching
- muscle tightness
- muscle weakness
- musculoskeletal pain
- musculoskeletal stiffness
- myalgia
- altered taste
- balance disorder
- cerebrovascular accident (CVA, stroke)
- Guillain-Barre syndrome
- headache
- hemiparesis
- hypoesthesia
- hyposmia
- lacunar infarction 
- lethargy 
- mental impairment
- migraine
- paresthesia
- somnolence
- transient ischemic attack (TIA)
- tremor
- agitation
- anxiety
- depression
- insomnia
- irritability
- libido decreased
- nervousness
- panic attack
- personality change
- hematuria
- nephrolithiasis
- pollakiuria
- proteinuria
- renal failure
- renal insufficiency
- urgency
- incontinence
- breast pain
- erectile dysfunction
- gynecomastia
- bronchitis
- cough
- dyspnea
- epistaxis
- nasal dryness
- paranasal sinus hypersecretion
- pharyngeal edema
- respiratory tract congestion
- sneezing
- throat irritation
- upper respiratory tract infection
- alopecia
- angio-edema
- dermatitis
- dermographism
- ecchymosis
- eczema
- hair color changes
- hair growth abnormal
- hyperhidrosis 
- peeling skin
- petechiae
- photosensitivity
- pruritus
- purpura
- skin discoloration
- altered pigmentation
- skin lesion
- skin odor abnormal
- urticaria
- flushing
- hot flush
- hypertension
- hypotension
- hepatic failure
- jaundice
- rhabdomyolysis
- psychotic behavior
- aggressive thoughts
- tubulointerstitial nephritis
- generalized rash
- Stevens Johnson Syndrome

Since ""hepatic failure (some fatal)"" is mentioned, we must also add 'death' to the list:

- death"
