,drug_name,section_name,gpt_output
0,KYPROLIS,adverse reactions,"Cardiac Toxicities, Acute Renal Failure, Tumor Lysis Syndrome, Pulmonary Toxicity, Pulmonary Hypertension, Dyspnea, Hypertension, Venous Thrombosis, Infusion Reactions, Thrombocytopenia, Hepatic Toxicity, Hepatic Failure, Thrombotic Thrombocytopenic Purpura, Hemolytic Uremic Syndrome, Posterior Reversible Encephalopathy Syndrome, Anemia, Fatigue, Nausea, Pyrexia, Decreased Platelets, Diarrhea, Decreased Lymphocyte, Headache, Decreased Hemoglobin, Cough, Edema Peripheral, Neutropenia, Decreased Absolute Neutrophil Count, Decreased Phosphorus, Muscle Spasm, Upper Respiratory Tract Infection, Hypokalemia, Pneumonia, Constipation, Nasopharyngitis, Bronchitis, Hypocalcemia, Hyperglycemia, Insomnia, Rash, Embolic and Thrombotic Events, Venous, Febrile Neutropenia, Lymphopenia, Abdominal Pain, Dyspepsia, Toothache, Chills, Multi-Organ Failure, Pain, Influenza, Sepsis, Urinary Tract Infection, Viral Infection, Dehydration, Hyperkalemia, Hyperuricemia, Hypoalbuminemia, Hyponatremia, Muscular Weakness, Myalgia, Hypoesthesia, Paresthesia, Deafness, Anxiety, Delirium, Renal Failure, Renal Failure Acute, Renal Impairment, Dysphonia, Epistaxis, Oropharyngeal Pain, Pulmonary Embolism, Pulmonary Edema, Erythema, Hyperhidrosis, Pruritus, Deep Vein Thrombosis, Hypotension, Cardiac Arrest, Cardiac Failure, Cardiac Failure Congestive, Myocardial Infarction, Myocardial Ischemia, Vision Blurred.

Additionally, add 'death' for fatal events: Death."
1,MULTAQ,adverse reactions,"heart failure, liver injury, pulmonary toxicity, hypokalemia, hypomagnesemia, QT prolongation, diarrhea, nausea, abdominal pain, vomiting, asthenia, bradycardia, rashes, pruritus, eczema, dermatitis, dermatitis allergic, photosensitivity reaction, dysgeusia, anaphylactic reactions, vasculitis, leukocytoclastic vasculitis, death"
2,JUBLIA,adverse reactions,"ingrown toenail, application site dermatitis, application site vesicles, application site pain"
3,TEFLARO,adverse reactions,"hypersensitivity reactions, clostridium difficile-associated diarrhea, direct coombs' test seroconversion, diarrhea, nausea, rash, death, constipation, vomiting, increased transaminases, hypokalemia, rash, phlebitis, anemia, eosinophilia, neutropenia, thrombocytopenia, bradycardia, palpitations, abdominal pain, pyrexia, hepatitis, anaphylaxis, clostridium difficile colitis, hyperglycemia, hyperkalemia, dizziness, convulsion, renal failure, urticaria, agranulocytosis"
4,DATSCAN,adverse reactions,"hypersensitivity, injection site reactions, headache, nausea, vertigo, dry mouth, dizziness"
5,TIVICAY,adverse reactions,"Hypersensitivity reactions, Effects on serum liver biochemistries, Fat Redistribution, Immune Reconstitution Syndrome, insomnia, fatigue, headache, depression, abnormal dreams, dizziness, nausea, diarrhea, rash, vertigo, abdominal pain, abdominal discomfort, flatulence, upper abdominal pain, vomiting, hepatitis, myositis, suicidal ideation, suicidal attempt, suicidal behavior, suicidal completion, renal impairment, pruritus, elevated ALT, elevated AST, hyperglycemia, elevated lipase, elevated cholesterol, elevated creatine kinase, neutropenia, liver chemistry abnormalities, immune reconstitution syndrome, changes in serum creatinine, Grade 3 and 4 laboratory abnormalities, total bilirubin elevation."
6,TAFINLAR,adverse reactions,"New Primary Malignancies, Tumor Promotion in BRAF Wild-Type Melanoma, Hemorrhage, Venous Thromboembolism, Cardiomyopathy, Ocular Toxicities, Serious Febrile Reactions, Serious Skin Toxicity, Hyperglycemia, Glucose-6-Phosphate Dehydrogenase Deficiency, hyperkeratosis, headache, pyrexia, arthralgia, papilloma, alopecia, palmar-plantar erythrodysesthesia syndrome, chills, fatigue, rash, nausea, vomiting, diarrhea, abdominal pain, peripheral edema, cough, night sweats, decreased appetite, constipation, myalgia, back pain, cuSCC, squamous cell carcinoma of the skin, keratoacanthoma, nasopharyngitis, brain stem hemorrhage, cerebral hemorrhage, gastric hemorrhage, epistaxis, gingival hemorrhage, hematuria, vaginal hemorrhage, hemorrhage intracranial, eye hemorrhage, vitreous hemorrhage, pancreatitis, hypersensitivity manifesting as bullous rash, interstitial nephritis, urinary tract infection, renal failure, vision blurred, transient blindness, stomatitis, asthenia, cellulitis, folliculitis, paronychia, rash pustular, palmar-plantar erythrodysesthesia syndrome, hyperhidrosis, hypertension, leukopenia, lymphopenia, neutropenia, anemia, thrombocytopenia, increased AST, increased ALT, hyperbilirubinemia, increased alkaline phosphatase, hyperglycemia, increased GGT, hyponatremia, hypoalbuminemia, hypophosphatemia, hypokalemia, increased creatinine, hypomagnesemia, hyperkalemia, hypercalcemia, hypocalcemia, QT prolongation."
7,HORIZANT,adverse reactions,"somnolence, sedation, dizziness, headache, nausea, dry mouth, flatulence, fatigue, irritability, feeling drunk, feeling abnormal, peripheral edema, weight increased, increased appetite, vertigo, depression, libido decreased, balance disorder, blurred vision, disorientation, lethargy, breast enlargement, gynecomastia, elevated creatine kinase, death"
8,IMBRUVICA,adverse reactions,"Thrombocytopenia, neutropenia, diarrhea, anemia, fatigue, musculoskeletal pain, bruising, nausea, upper respiratory tract infection, rash, atrial fibrillation, second primary malignancies, tumor lysis syndrome, pneumonia, abdominal pain, skin infections, renal failure, creatinine increase, lymphocytosis, intracranial hemorrhage, lethargy, gait instability, headache, elevated uric acid levels, hyperuricemia, subdural hematoma, lymphocytosis >400,000/mcL, death (anaphylactic shock)."
9,ULORIC,adverse reactions,"liver function abnormalities, nausea, arthralgia, rash, death"
