,drug_name,section_name,gpt_output
0,KYPROLIS,adverse reactions,"Cardiac Toxicities, Acute Renal Failure, Tumor Lysis Syndrome, Pulmonary Toxicity, Pulmonary Hypertension, Dyspnea, Hypertension, Venous Thrombosis, Infusion Reactions, Thrombocytopenia, Hepatic Toxicity, Hepatic Failure, Thrombotic Thrombocytopenic Purpura, Hemolytic Uremic Syndrome, Posterior Reversible Encephalopathy Syndrome, Anemia, Fatigue, Thrombocytopenia, Nausea, Pyrexia, Decreased Platelets, Dyspnea, Diarrhea, Decreased Lymphocyte, Headache, Decreased Hemoglobin, Cough, Edema Peripheral, Neutropenia, Decreased Absolute Neutrophil Count, Thrombocytopenia, Diarrhea, Fatigue, Pyrexia, Muscle Spasm, Cough, Upper Respiratory Tract Infection, Decreased Hemoglobin, Hypokalemia, Anemia, Neutropenia, Decreased Total White Blood Cell Count, Decreased Platelets, Diarrhea, Fatigue, Thrombocytopenia, Pyrexia, Muscle Spasms, Cough, Upper Respiratory Tract Infection, Decreased Hemoglobin, Hypokalemia, Febrile Neutropenia, Lymphopenia, Cardiac Arrest, Cardiac Failure, Cardiac Failure Congestive, Myocardial Infarction, Myocardial Ischemia, Vision Blurred, Eye disorders: cataract, Vision blurred, Febrile Neutropenia, Abdominal Pain, Abdominal Pain Upper, Dyspepsia, Toothache, Chills, Infusion Site Reaction, Multi-organ Failure, Pain, Influenza, Sepsis, Urinary Tract Infection, Viral Infection, Metabolism and Nutrition Disorders, Dehydration, Hyperkalemia, Hyperuricemia, Hypoalbuminemia, Hyponatremia, Tumor Lysis Syndrome, Muscular Weakness, Myalgia, Hypoesthesia, Paresthesia, Deafness, Anxiety, Delirium, Renal Failure, Renal Failure Acute, Renal Impairment, Dysphonia, Epistaxis, Oropharyngeal Pain, Pulmonary Embolism, Pulmonary Edema, Erythema, Hyperhidrosis, Pruritus, Deep Vein Thrombosis, Hypotension, Decreased Lymphocytes, Decreased Absolute Neutrophil Count, Decreased Phosphorus, Anemia, Neutropenia, Decreased Total White Blood Cell Count, Decreased Platelets, Diarrhea, Fatigue, Thrombocytopenia, Pyrexia, Muscle Spasms, Cough, Upper Respiratory Tract Infection, Decreased Hemoglobin, Hypokalemia, Renal Failure, Fatigue, Pyrexia, Edema Peripheral, Hypocalcemia, Hyperglycemia, Muscle Spasms, Peripheral Neuropathies NEC, Insomnia, Cough, Dyspnea, Rash, Embolic and Thrombotic Events, Venous, Hypertension, Myalgia, Headache, Dizziness, Dyspnea, Back Pain, Arthralgia, Pain in Extremity, Musculoskeletal Pain, Headache, Dizziness, Peripheral Neuropathies NEC, Insomnia, Dyspnea, Cough, Epistaxis, Renal Failure, Hypertension"
1,MULTAQ,adverse reactions,"heart failure, new or worsening heart failure, liver injury, pulmonary toxicity, hypokalemia, hypomagnesemia, QT prolongation, diarrhea, nausea, abdominal pain, vomiting, asthenia, death"
2,JUBLIA,adverse reactions,"ingrown toenails, application site dermatitis, application site vesicles, application site pain"
3,TEFLARO,adverse reactions,"hypersensitivity reactions, clostridium difficile-associated diarrhea, direct coombs' test seroconversion, diarrhea, nausea, rash, constipation, vomiting, increased transaminases, hypokalemia, phlebitis, anemia, eosinophilia, neutropenia, thrombocytopenia, bradycardia, palpitations, abdominal pain, pyrexia, hepatitis, anaphylaxis, clostridium difficile colitis, hyperglycemia, hyperkalemia, dizziness, convulsion, renal failure, urticaria, agranulocytosis"
4,DATSCAN,adverse reactions,"hypersensitivity, injection site reactions, headache, nausea, vertigo, dry mouth, dizziness, rash, pruritis, injection site pain"
5,TIVICAY,adverse reactions,"Hypersensitivity reactions, Effects on serum liver biochemistries in patients with hepatitis B or C co-infection, Fat Redistribution, Immune Reconstitution Syndrome, death, Insomnia, Fatigue, Headache, Depression, Abnormal dreams, Dizziness, Nausea, Diarrhea, Rash, Abdominal pain, Abdominal discomfort, Flatulence, Upper abdominal pain, Vomiting, Hepatitis, Myositis, Suicidal ideation, Suicidal attempt, Suicidal behavior, Suicidal completion, Renal impairment, Pruritus."
6,TAFINLAR,adverse reactions,"New Primary Malignancies, Tumor Promotion in BRAF Wild-Type Melanoma, Hemorrhage, Venous Thromboembolism, Cardiomyopathy, Ocular Toxicities, Serious Febrile Reactions, Serious Skin Toxicity, Hyperglycemia, Glucose-6-Phosphate Dehydrogenase Deficiency, Pyrexia, Arthralgia, Papilloma, Alopecia, Palmar-plantar erythrodysesthesia syndrome, Chills, Fatigue, Rash, Nausea, Vomiting, Diarrhea, Abdominal pain, Peripheral edema, Headache, Night sweats, Decreased appetite, Constipation, Myalgia, Back pain, cuSCC, Cough, Nasopharyngitis, Pancreatitis, Hypersensitivity manifesting as bullous rash, Interstitial nephritis, Oropharyngeal pain, Muscle spasms, Pain in extremity, Dehydration, Insomnia, Vision blurred, Transient blindness, Stomatitis, Asthenia, Cellulitis, Folliculitis, Paronychia, Rash pustular, Skin papilloma, Hyperhidrosis, Hypertension, Renal failure, Hematuria, UTI, Thrombocytopenia, Leukopenia, Lymphopenia, Neutropenia, Anemia, Increased AST, Increased ALT, Increased alkaline phosphatase, Hyperbilirubinemia, Hyperglycemia, Increased GGT, Hyponatremia, Hypoalbuminemia, Hypophosphatemia, Hypokalemia, Increased creatinine, Hypomagnesemia, Hyperkalemia, Hypercalcemia, Hypocalcemia, QT Prolongation."
7,HORIZANT,adverse reactions,"Somnolence, sedation, dizziness, death, headache, nausea, dry mouth, flatulence, fatigue, irritability, feeling drunk, feeling abnormal, peripheral edema, weight increased, increased appetite, vertigo, depression, libido decreased, balance disorder, blurred vision, disorientation, lethargy, confusional state, breast enlargement, gynecomastia, elevated creatine kinase, insomnia."
8,IMBRUVICA,adverse reactions,"hemorrhage, infections, cytopenias, atrial fibrillation, second primary malignancies, tumor lysis syndrome, death, diarrhea, anemia, fatigue, musculoskeletal pain, bruising, nausea, upper respiratory tract infection, rash, pneumonia, abdominal pain, dyspnea, constipation, vomiting, decreased appetite, peripheral edema, pyrexia, asthenia, skin infections, stomatitis, dehydration, dizziness, headache, muscle spasms, arthralgia, cough, epistaxis, petechiae, laceration, anxiety, insomnia, hypertension, lymphocytosis, gait instability, hyperuricemia, subdural hematoma, renal failure, vision blurred, contusion, urticaria, angioedema."
9,ULORIC,adverse reactions,"liver function abnormalities, nausea, arthralgia, rash, death, dizziness, anemia, idiopathic thrombocytopenic purpura, leukocytosis, leukopenia, neutropenia, pancytopenia, splenomegaly, thrombocytopenia, angina pectoris, atrial fibrillation, cardiac murmur, ECG abnormal, palpitations, sinus bradycardia, tachycardia, deafness, tinnitus, vertigo, vision blurred, abdominal distention, abdominal pain, constipation, dry mouth, dyspepsia, flatulence, frequent stools, gastritis, gastroesophageal reflux disease, gastrointestinal discomfort, gingival pain, haematemesis, hyperchlorhydria, hematochezia, mouth ulceration, pancreatitis, peptic ulcer, vomiting, asthenia, chest pain, edema, fatigue, feeling abnormal, gait disturbance, influenza-like symptoms, mass, pain, thirst, cholelithiasis, cholecystitis, hepatic steatosis, hepatitis, hepatomegaly, hypersensitivity, herpes zoster, contusion, anorexia, appetite decreased, appetite increased, dehydration, diabetes mellitus, hypercholesterolemia, hyperglycemia, hyperlipidemia, hypertriglyceridemia, hypokalemia, weight decreased, weight increased, arthritis, joint stiffness, joint swelling, muscle spasms, muscle twitching, muscle tightness, muscle weakness, musculoskeletal pain, musculoskeletal stiffness, myalgia, altered taste, balance disorder, cerebrovascular accident, Guillain-Barre syndrome, headache, hemiparesis, hypoesthesia, hyposmia, lacunar infarction, lethargy, mental impairment, migraine, paresthesia, somnolence, transient ischemic attack, tremor, agitation, anxiety, depression, insomnia, irritability, libido decreased, nervousness, panic attack, personality change, hematuria, nephrolithiasis, pollakiuria, proteinuria, renal failure, renal insufficiency, urgency, incontinence, breast pain, erectile dysfunction, gynecomastia, bronchitis, cough, dyspnea, epistaxis, nasal dryness, paranasal sinus hypersecretion, pharyngeal edema, respiratory tract congestion, sneezing, throat irritation, upper respiratory tract infection, alopecia, angioedema, dermatitis, dermographism, ecchymosis, eczema, hair color changes, hair growth abnormal, hyperhidrosis, peeling skin, petechiae, photosensitivity, pruritus, purpura, skin discoloration, altered pigmentation, skin lesion, skin odor abnormal, urticaria, flushing, hot flush, hypertension, hypotension, activated partial thromboplastin time prolonged, creatine increased, bicarbonate decreased, sodium increased, EEG abnormal, glucose increased, cholesterol increased, triglycerides increased, amylase increased, potassium increased, TSH increased, platelet count decreased, hematocrit decreased, hemoglobin decreased, MCV increased, RBC decreased, creatinine increased, blood urea increased, BUN/creatinine ratio increased, creatine phosphokinase increased, alkaline phosphatase increased, LDH increased, PSA increased, urine output increased, urine output decreased, lymphocyte count decreased, neutrophil count decreased, WBC increased, WBC decreased, coagulation test abnormal, low density lipoprotein increased, prothrombin time prolonged, urinary casts, urine positive for white blood cells, urine positive for protein, cardiovascular death, non-fatal myocardial infarction, non-fatal stroke, hepatic failure, jaundice, abnormal liver function tests, liver disorder, anaphylaxis, anaphylactic reaction, rhabdomyolysis, psychotic behavior, aggressive thoughts, tubulointerstitial nephritis, generalized rash, Stevens-Johnson Syndrome, hypersensitivity skin reactions"
