,drug_name,section_name,gpt_output
0,KYPROLIS,adverse reactions,"Cardiac Toxicities, death, Acute Renal Failure, death, Tumor Lysis Syndrome, death, Pulmonary Toxicity, Pulmonary Hypertension, Dyspnea, Hypertension, Venous Thrombosis, Infusion Reactions, Thrombocytopenia, Hepatic Toxicity and Hepatic Failure, Thrombotic Thrombocytopenic Purpura/Hemolytic Uremic Syndrome, Posterior Reversible Encephalopathy Syndrome, Anemia, Fatigue, Nausea, Pyrexia, Decreased Platelets, Diarrhea, Decreased Lymphocyte, Headache, Cough, Edema Peripheral, Neutropenia, Decreased Total White Blood Cell Count, Muscle Spasms, Upper Respiratory Tract Infection, Hypokalemia, Constipation, Asthenia, Nasopharyngitis, Bronchitis, Rash, Embolic and Thrombotic Events, Venous, Insomnia, Febrile Neutropenia, Lymphopenia, Cardiac Arrest, Cardiac Failure, Myocardial Infarction, Myocardial Ischemia, Cataract, Vision Blurred, Abdominal Pain, Dyspepsia, Toothache, Chills, Multi-organ Failure, Pain, Influenza, Sepsis, Urinary Tract Infection, Viral Infection, Dehydration, Hyperkalemia, Hyperuricemia, Hypoalbuminemia, Hyponatremia, Muscular Weakness, Myalgia, Hypoesthesia, Paresthesia, Deafness, Anxiety, Delirium, Renal Failure, Renal Failure Acute, Renal Impairment, Dysphonia, Epistaxis, Oropharyngeal Pain, Pulmonary Edema, Erythema, Hyperhidrosis, Pruritus, Deep Vein Thrombosis, Hypotension"
1,KYPROLIS,warnings and precautions,"Cardiac toxicities, cardiac failure, myocardial infarction, myocardial ischemia, death, Acute Renal Failure, renal impairment, renal failure, death, Tumor Lysis Syndrome, TLS, death, Pulmonary Toxicity, Acute Respiratory Distress Syndrome, acute respiratory failure, acute diffuse infiltrative pulmonary disease, pneumonitis, interstitial lung disease, death, Pulmonary Hypertension, PAH, death, Dyspnea, death, Hypertension, hypertensive crisis, hypertensive emergency, death, Venous Thrombosis, deep venous thrombosis, pulmonary embolism, Infusion Reactions, life-threatening reactions, Thrombocytopenia, Hepatic Toxicity, Hepatic Failure, hepatic failure, increased serum transaminases, death, Thrombotic Thrombocytopenic Purpura/Hemolytic Uremic Syndrome, TTP/HUS, death, Posterior Reversible Encephalopathy Syndrome, PRES, Reversible Posterior Leukoencephalopathy Syndrome, RPLS, Embryo-fetal Toxicity, fetal harm"
2,MULTAQ,adverse reactions,"New or worsening heart failure, death, liver injury, pulmonary toxicity, hypokalemia, hypomagnesemia, QT prolongation, diarrhea, nausea, abdominal pain, vomiting, asthenia, gastrointestinal disorders, premature discontinuation, QT prolongation, bradycardia, rashes, pruritus, eczema, dermatitis, dermatitis allergic, photosensitivity reaction, dysgeusia, early increases in creatinine, QTc prolongation, atrial flutter, interstitial lung disease, pneumonitis, pulmonary fibrosis, anaphylactic reactions, angioedema, vasculitis, leukocytoclastic vasculitis."
3,MULTAQ,boxed warnings,"death, stroke, heart failure"
4,MULTAQ,warnings and precautions,"Cardiovascular death, heart failure, stroke, new onset heart failure, worsening heart failure, liver injury, pulmonary toxicity, hypokalemia, hypomagnesemia, QT interval prolongation, renal impairment, renal failure, death."
5,JUBLIA,adverse reactions,"Ingrown toenails, Application site dermatitis, Application site vesicles, Application site pain, death"
6,TEFLARO,adverse reactions,"Hypersensitivity Reactions, Clostridium difficile-Associated diarrhea, Direct Coombs' Test Seroconversion, diarrhea, nausea, rash, death, constipation, vomiting, increased transaminases, hypokalemia, rash, phlebitis, anemia, eosinophilia, neutropenia, thrombocytopenia, bradycardia, palpitations, abdominal pain, pyrexia, hepatitis, hypersensitivity, anaphylaxis, Clostridium difficile colitis, hyperglycemia, hyperkalemia, dizziness, convulsion, renal failure, urticaria, agranulocytosis."
7,TEFLARO,warnings and precautions,"Serious hypersensitivity reactions, anaphylactic reactions, Clostridium difficile-associated diarrhea, CDAD, fatal colitis, direct Coombs' test seroconversion, drug-induced hemolytic anemia, death."
8,DATSCAN,adverse reactions,"Hypersensitivity, injection site reactions, headache, nausea, vertigo, dry mouth, dizziness, rash, pruritis, injection site pain"
9,DATSCAN,warnings and precautions,"Hypersensitivity reactions, Skin erythema, Pruritis, Anaphylactic reaction, Thyroid accumulation"
