,drug_name,section_name,gpt_output
0,KYPROLIS,adverse reactions,"Cardiac Toxicities, Acute Renal Failure, Tumor Lysis Syndrome, Pulmonary Toxicity, Pulmonary Hypertension, Dyspnea, Hypertension, Venous Thrombosis, Infusion Reactions, Thrombocytopenia, Hepatic Toxicity, Hepatic Failure, Thrombotic Thrombocytopenic Purpura, Hemolytic Uremic Syndrome (TTP/HUS), Posterior Reversible Encephalopathy Syndrome (PRES), Anemia, Fatigue, Thrombocytopenia, Nausea, Pyrexia, Decreased platelets, Dyspnea, Diarrhea, Decreased lymphocyte, Headache, Cough, Edema peripheral, Neutropenia, Decreased absolute neutrophil count, Decreased phosphorus, Increased anemia, Decreased total white blood cell count, Constipation, Upper respiratory tract infection, Muscle spasm, Back pain, Arthralgia, Pain in extremity, Lymphopenia, Leukopenia, Vomiting, Chills, Asthenia, Decreased appetite, Hypercalcemia, Decreased potassium, Decreased hemoglobin, Peripheral neuropathies, Hypokalemia, Hypocalcemia, Hyperglycemia, Insomnia, Rash, Embolic and thrombotic events, Venous, Pneumonia, Bronchopneumonia, Nasopharyngitis, Bronchitis, Febrile neutropenia, Febrile neutropenia, Cardiac arrest, Cardiac failure, Myocardial infarction, Myocardial ischemia, Cataract, Blurred vision, Abdominal pain, Toothache, Pain, Chills, Infusion site reaction, Multi-organ failure, Influenza, Sepsis, Urinary tract infection, Viral infection, Dehydration, Hyperuricemia, Hypoalbuminemia, Hyponatremia, Hypomagnesemia, Muscular weakness, Myalgia, Deafness, Anxiety, Delirium, Renal failure, Renal impairment, Dysphonia, Epistaxis, Oropharyngeal pain, Pulmonary edema, Erythema, Hyperhidrosis, Pruritus, Deep vein thrombosis, Hypotension, Death."
1,MULTAQ,adverse reactions,"heart failure, New or worsening heart failure, Liver Injury, Pulmonary toxicity, Hypokalemia, hypomagnesemia, QT prolongation, death"
2,JUBLIA,adverse reactions,"ingrown toenails, application site dermatitis, application site vesicles, application site pain"
3,TEFLARO,adverse reactions,"hypersensitivity reactions, Clostridium difficile-associated diarrhea, direct Coombs' test seroconversion, diarrhea, nausea, rash, hypersensitivity, anaphylaxis, abdominal pain, anemia, eosinophilia, neutropenia, thrombocytopenia, bradycardia, palpitations, pyrexia, hepatitis, Clostridium difficile colitis, hyperglycemia, hyperkalemia, dizziness, convulsion, renal failure, urticaria, increased transaminases, hypokalemia, phlebitis, agranulocytosis, death"
4,DATSCAN,adverse reactions,"hypersensitivity, injection site reactions, headache, nausea, vertigo, dry mouth, dizziness"
5,TIVICAY,adverse reactions,"hypersensitivity reactions, effects on serum liver biochemistries, fat redistribution, immune reconstitution syndrome, insomnia, fatigue, headache, depression, abnormal dreams, dizziness, nausea, diarrhea, rash, vertigo, abdominal pain, abdominal discomfort, flatulence, upper abdominal pain, vomiting, hepatitis, myositis, suicidal ideation, suicidal attempt, suicidal behavior, completion, renal impairment, pruritus, increased ALT, increased AST, increased creatine kinase, hyperglycemia, increased lipase, elevated cholesterol, elevated HDL cholesterol, elevated LDL cholesterol, elevated triglycerides, elevated total neutrophils, hepatitis B, hepatitis C, immune reconstitution syndrome, increased serum creatinine, death"
6,TAFINLAR,adverse reactions,"New Primary Malignancies, Tumor Promotion in BRAF Wild-Type Melanoma, Hemorrhage, Venous Thromboembolism, Cardiomyopathy, Ocular Toxicities, Serious Febrile Reactions, Serious Skin Toxicity, Hyperglycemia, Glucose-6-Phosphate Dehydrogenase Deficiency, death, hyperkeratosis, headache, pyrexia, arthralgia, papilloma, alopecia, palmar-plantar erythrodysesthesia syndrome, chills, fatigue, rash, nausea, vomiting, diarrhea, abdominal pain, peripheral edema, cough, night sweats, decreased appetite, constipation, myalgia, back pain, nasopharyngitis, pancreatitis, hypersensitivity manifesting as bullous rash, interstitial nephritis, vision blurred, transient blindness, stomatitis, hypertension, asthenia, cellulitis, folliculitis, paronychia, rash pustular, hyperhidrosis."
7,HORIZANT,adverse reactions,"somnolence, sedation, dizziness, RLS, headache, nausea, dry mouth, flatulence, fatigue, irritability, feeling drunk, feeling abnormal, peripheral edema, weight increased, increased appetite, vertigo, depression, libido decreased, balance disorder, blurred vision, disorientation, lethargy, breast enlargement, gynecomastia, elevated creatine kinase"
8,IMBRUVICA,adverse reactions,"Hemorrhage, Infections, Cytopenias, Atrial Fibrillation, Second Primary Malignancies, Tumor Lysis Syndrome, death, thrombocytopenia, neutropenia, diarrhea, anemia, fatigue, musculoskeletal pain, bruising, nausea, upper respiratory tract infection, rash, pneumonia, abdominal pain, atrial fibrillation, constipation, dyspnea, vomiting, decreased appetite, peripheral edema, skin infections, urinary tract infection, sinusitis, stomatitis, headache, dizziness, petechiae, muscle spasms, arthralgia, cough, epistaxis, dehydration, platelets decreased, neutrophils decreased, hemoglobin decreased, lymphocytosis, intracranial hemorrhage, lethargy, gait instability, hyperuricemia, uric acid levels elevated, creatinine increases, renal failure, hyperuricemia, subdural hematoma, lymphocytosis, gait instability, vision blurred, contusion, skin cancer, arthropathy, pruritus, angioedema, anaphylactic shock."
9,ULORIC,adverse reactions,"liver function abnormalities, nausea, arthralgia, rash, death, dizziness"
