,drug_name,section_name,gpt_output
0,KYPROLIS,adverse reactions,"Cardiac Toxicities, Acute Renal Failure, Tumor Lysis Syndrome, Pulmonary Toxicity, Pulmonary Hypertension, Dyspnea, Hypertension, Venous Thrombosis, Infusion Reactions, Thrombocytopenia, Hepatic Toxicity, Hepatic Failure, Thrombotic Thrombocytopenic Purpura, Hemolytic Uremic Syndrome, Posterior Reversible Encephalopathy Syndrome, anemia, fatigue, thrombocytopenia, nausea, pyrexia, decreased platelets, dyspnea, diarrhea, decreased lymphocyte, headache, decreased hemoglobin, cough, edema peripheral, decreased lymphocytes, decreased absolute neutrophil count, decreased phosphorus, neutropenia, decreased total white blood cell count, muscle spasm, upper respiratory tract infection, hypokalemia, pneumonia, respiratory tract infection, pulmonary embolism, discontinuation due to any adverse event, myocardial infarction, serious adverse events, death, infection, renal, cardiac arrest, acute renal failure, multi-organ failure, pneumonia (includes preferred terms of pneumonia, bronchopneumonia), peripheral neuropathies NEC, dyspnea (includes preferred terms of dyspnea, dyspnea exertional), embolic and thrombotic events (venous), hypertension (includes preferred terms of hypertension, hypertensive crisis, hypertensive emergency), febrile neutropenia, lymphopenia, vision blurred, abdominal pain, dyspepsia, toothache, chills, infusion site reaction, pain, influenza, sepsis, urinary tract infection, hyperkalemia, hyperuricemia, hypoalbuminemia, hyponatremia, decreased appetite, myalgia, hypoesthesia, paresthesia, delirium, renal failure, renal failure acute, renal impairment, dysphonia, epistaxis, oropharyngeal pain, pulmonary edema, erythema, hyperhidrosis, pruritus, deep vein thrombosis, hypotension, dehydration, tumor lysis syndrome, thrombotic thrombocytopenic purpura/hemolytic uremic syndrome (TTP/HUS), posterior reversible encephalopathy syndrome (PRES)."
1,MULTAQ,adverse reactions,"heart failure, liver injury, pulmonary toxicity, hypokalemia, hypomagnesemia, QT prolongation, diarrhea, nausea, abdominal pain, vomiting, asthenia, death, bradycardia, skin rash, pruritus, eczema, dermatitis, dysgeusia, photosensitivity reaction, interstitial lung disease, pneumonitis, pulmonary fibrosis, anaphylactic reactions, angioedema, vasculitis, leukocytoclastic vasculitis, atrial flutter"
2,JUBLIA,adverse reactions,"ingrown toenails, application site dermatitis, application site vesicles, application site pain"
3,TEFLARO,adverse reactions,"hypersensitivity reactions, clostridium difficile-associated diarrhea, direct coombs' test seroconversion, diarrhea, nausea, rash, anemia, eosinophilia, neutropenia, thrombocytopenia, bradycardia, palpitations, abdominal pain, pyrexia, hepatitis, 
hypersensitivity, anaphylaxis, clostridium difficile colitis, hyperglycemia, hyperkalemia, dizziness, convulsion, renal failure, urticaria, phlebitis, increased transaminases, hypokalemia, agranulocytosis, death"
4,DATSCAN,adverse reactions,"hypersensitivity, rash, pruritis, injection site reactions, headache, nausea, vertigo, dry mouth, dizziness, death"
5,TIVICAY,adverse reactions,"Hypersensitivity reactions, Effects on serum liver biochemistries, Fat Redistribution, Immune Reconstitution Syndrome, death, Insomnia, Fatigue, Headache, Depression, Abnormal dreams, Dizziness, Nausea, Diarrhea, Rash, Vertigo, Abdominal pain, Abdominal discomfort, Flatulence, Upper abdominal pain, Vomiting, Hepatitis, Myositis, Suicidal ideation, Renal impairment, Pruritus, Elevated ALT, Elevated AST, Hyperglycemia, Elevated creatine kinase, Elevated cholesterol, Elevated triglycerides, Neutropenia."
6,TAFINLAR,adverse reactions,"New Primary Malignancies, Tumor Promotion in BRAF Wild-Type Melanoma, Hemorrhage, Venous Thromboembolism, Cardiomyopathy, Ocular Toxicities, Serious Febrile Reactions, Serious Skin Toxicity, Hyperglycemia, Glucose-6-Phosphate Dehydrogenase Deficiency, hyperkeratosis, headache, pyrexia, arthralgia, papilloma, alopecia, palmar-plantar erythrodysesthesia syndrome, chills, fatigue, rash, nausea, vomiting, diarrhea, abdominal pain, peripheral edema, cough, night sweats, decreased appetite, constipation, myalgia, back pain, squamous cell carcinoma of the skin, nasopharyngitis, pancreatitis, hypersensitivity manifesting as bullous rash, interstitial nephritis, vision blurred, transient blindness, stomatitis, asthenia, cellulitis, folliculitis, paronychia, rash pustular, hyperhidrosis, hypertension, urinary tract infection, renal failure, dehydration, insomnia, dizziness, oropharyngeal pain, muscle spasms, pain in extremity, leukopenia, lymphopenia, neutropenia, anemia, thrombocytopenia, increased AST, increased ALT, hyperbilirubinemia, increased alkaline phosphatase, hyperglycemia, increased GGT, hyponatremia, hypoalbuminemia, hypophosphatemia, hypokalemia, increased creatinine, hypomagnesemia, hyperkalemia, hypercalcemia, hypocalcemia, QT prolongation, death."
7,HORIZANT,adverse reactions,"somnolence, sedation, dizziness, headache, nausea, dry mouth, flatulence, fatigue, irritability, feeling drunk, feeling abnormal, peripheral edema, weight increased, increased appetite, vertigo, depression, libido decreased, balance disorder, blurred vision, disorientation, lethargy, breast enlargement, gynecomastia, elevated creatine kinase, death"
8,IMBRUVICA,adverse reactions,"Hemorrhage, Infections, Cytopenias, Atrial Fibrillation, Second Primary Malignancies, Tumor Lysis Syndrome, death, thrombocytopenia, neutropenia, diarrhea, anemia, fatigue, musculoskeletal pain, bruising, nausea, upper respiratory tract infection, rash, pneumonia, abdominal pain, peripheral edema, dyspnea, constipation, vomiting, decreased appetite, subdural hematoma, intracranial hemorrhage, lethargy, gait instability, headache, renal failure, creatinine increases, uric acid levels elevations, hyperuricemia, lymphocytosis, anaphylactic shock, urticaria, angioedema."
9,ULORIC,adverse reactions,"liver function abnormalities, nausea, arthralgia, rash, death"
