,drug_name,section_name,gpt_output
0,KYPROLIS,adverse reactions,"Cardiac Toxicities, Acute Renal Failure, Tumor Lysis Syndrome, Pulmonary Toxicity, Pulmonary Hypertension, Dyspnea, Hypertension, Venous Thrombosis, Infusion Reactions, Thrombocytopenia, Hepatic Toxicity, Hepatic Failure, Thrombotic Thrombocytopenic Purpura, Hemolytic Uremic Syndrome, Posterior Reversible Encephalopathy Syndrome (PRES), death."
1,MULTAQ,adverse reactions,"heart failure, liver injury, pulmonary toxicity, hypokalemia, hypomagnesemia, QT prolongation, diarrhea, nausea, abdominal pain, vomiting, asthenia, bradycardia, rash, pruritus, eczema, dermatitis, photosensitivity reaction, dysgeusia, atrial flutter, interstitial lung disease, pneumonitis, pulmonary fibrosis, anaphylactic reactions, angioedema, vasculitis, leukocytoclastic vasculitis"
2,JUBLIA,adverse reactions,"ingrown toenails, application site dermatitis, application site vesicles, application site pain"
3,TEFLARO,adverse reactions,"hypersensitivity reactions, clostridium difficile-associated diarrhea, direct coombs' test seroconversion, diarrhea, nausea, rash, death, constipation, vomiting, increased transaminases, hypokalemia, rash, phlebitis, anemia, eosinophilia, neutropenia, thrombocytopenia, bradycardia, palpitations, abdominal pain, pyrexia, hepatitis, anaphylaxis, clostridium difficile colitis, hyperglycemia, hyperkalemia, dizziness, convulsion, renal failure, urticaria, agranulocytosis."
4,DATSCAN,adverse reactions,"hypersensitivity, injection site reactions, headache, nausea, vertigo, dry mouth, dizziness"
5,TIVICAY,adverse reactions,"Hypersensitivity reactions, Effects on serum liver biochemistries, Fat Redistribution, Immune Reconstitution Syndrome, death, Insomnia, Fatigue, Headache, Depression, Abnormal dreams, Dizziness, Nausea, Diarrhea, Rash, Vertigo, Abdominal pain, Abdominal discomfort, Flatulence, Upper abdominal pain, Vomiting, Hepatitis, Myositis, Suicidal ideation, Suicidal attempt, Suicidal behavior, Suicidal completion, Renal impairment, Pruritus, Elevated ALT, Elevated AST, Elevated Creatine kinase, Hyperglycemia, Elevated Lipase, Elevated Total neutrophils, Elevated Cholesterol, Elevated HDL cholesterol, Elevated LDL cholesterol, Elevated Triglycerides, Creatinine increases, Elevated total bilirubin."
6,TAFINLAR,adverse reactions,"New Primary Malignancies, Tumor Promotion in BRAF Wild-Type Melanoma, Hemorrhage, Venous Thromboembolism, Cardiomyopathy, Ocular Toxicities, Serious Febrile Reactions, Serious Skin Toxicity, Hyperglycemia, Glucose-6-Phosphate Dehydrogenase Deficiency, hyperkeratosis, headache, pyrexia, arthralgia, papilloma, alopecia, palmar-plantar erythrodysesthesia syndrome, chills, fatigue, rash, nausea, vomiting, diarrhea, abdominal pain, peripheral edema, cough, night sweats, decreased appetite, constipation, myalgia, pancreatitis, hypersensitivity manifesting as bullous rash, interstitial nephritis, vision blurred, transient blindness, stomach, asthenia, cellulitis, folliculitis, paronychia, rash pustular, hypertension, blurred vision, death, skin papilloma, hyperhidrosis, Grade 4 hyperkeratosis, Grade 4 constipation, dehydration, insomnia, decreased ejection fraction."
7,HORIZANT,adverse reactions,"somnolence/sedation, dizziness, headache, nausea, dry mouth, flatulence, fatigue, irritability, feeling drunk, feeling abnormal, peripheral edema, weight increased, increased appetite, vertigo, depression, libido decreased, balance disorder, blurred vision, disorientation, lethargy, breast enlargement, gynecomastia, elevated creatine kinase"
8,IMBRUVICA,adverse reactions,"Hemorrhage, Infections, Cytopenias, Atrial Fibrillation, Second Primary Malignancies, Tumor Lysis Syndrome, death, thrombocytopenia, neutropenia, diarrhea, anemia, fatigue, musculoskeletal pain, bruising, nausea, upper respiratory tract infection, rash, pneumonia, abdominal pain, atrial fibrillation, skin infections, renal failure, creatinine increase, lymphocytosis, intracranial hemorrhage, lethargy, gait instability, headache, hyperuricemia, hyperuricemia, infections, subdural hematoma, lymphocytosis, elevated uric acid levels, dyspnea, constipation, vomiting, decreased appetite, decreased appetite, dehydration, dizziness, headache, vision blurred, petechiae, muscle spasms, arthralgia, cough, epistaxis, asthenia, pyrexia, chills, peripheral edema, abdominal pain, stomatitis, sinusitis, musculoskeletal pain, skin cancer, pruritus, arthropathy, fatigue, gastroesophageal reflux disease, epistaxis, upper respiratory tract infection, laceration, anxiety, insomnia, hypertension, peripheral neuropathy, contusion, urticaria, angioedema, anaphylactic shock."
9,ULORIC,adverse reactions,"liver function abnormalities, nausea, arthralgia, rash, death"
10,CIMZIA,adverse reactions,"upper respiratory tract infection, rash, urinary tract infection, serious infections, malignancies, heart failure, Crohn's disease, rheumatoid arthritis, abdominal pain, diarrhea, intestinal obstruction, Crohn's disease, tuberculosis infections, pyrexia, urticaria, pneumonia, arthralgia, blood disorders, cardiac disorders, eye disorders, general disorders, injection site reactions, hepatobiliary disorders, immune system disorders, psychiatric disorders, renal disorders, reproductive disorders, skin disorders, vascular disorders, opportunistic infections, tuberculosis, malignancies, heart failure, autoantibodies, immunogenicity, hypersensitivity reactions, vascular disorders, skin reactions, immune system disorders, sarcoidosis."
11,KALYDECO,adverse reactions,"Transaminase Elevations, headache, oropharyngeal pain, upper respiratory tract infection, nasal congestion, abdominal pain, nasopharyngitis, diarrhea, rash, nausea, dizziness, increased hepatic enzymes, hypoglycemia, rhinitis, aspartate aminotransferase increased, bacteria in sputum, blood glucose increased, musculoskeletal chest pain, myalgia, sinus headache, pharyngeal erythema, pleuritic pain, sinus congestion, wheezing, acne."
12,FULYZAQ,adverse reactions,"Upper respiratory tract infection, bronchitis, cough, flatulence, increased bilirubin, nausea, back pain, arthralgia, urinary tract infection, nasopharyngitis, musculoskeletal pain, hemorrhoids, giardiasis, anxiety, increased alanine aminotransferase, abdominal distension, abdominal pain, acne, increased aspartate aminotransferase, increased conjugated bilirubin, increased unconjugated blood bilirubin, constipation, depression, dermatitis, dizziness, dry mouth, dyspepsia, gastroenteritis, herpes zoster, nephrolithiasis, pain in extremity, pollakiuria, procedural pain, seasonal allergy, sinusitis, decreased white blood cell count."
13,QUTENZA,adverse reactions,"pain, increase in blood pressure, erythema, pruritus, papules, edema, swelling, dryness, nausea, vomiting, urticaria, paresthesia, dermatitis, hyperesthesia, excoriation, warmth, anesthesia, bruising, inflammation, exfoliation, peripheral edema, headache, burning sensation, sensory neuropathy, dizziness, dysgeusia, hypoesthesia, cough, throat irritation, skin odor"
14,GRANIX,adverse reactions,"splenic rupture, acute respiratory distress syndrome, serious allergic reactions, death, use in patients with sickle cell disease, capillary leak syndrome, potential for tumor growth stimulatory effects on malignant cells, bone pain, leukocytosis, myalgia, headache, vomiting, Sweet's syndrome, cutaneous vasculitis, thrombocytopenia."
15,COARTEM,adverse reactions,"headache, anorexia, dizziness, asthenia, arthralgia, myalgia, pyrexia, cough, vomiting, chills, fatigue, malaise, nausea, abdominal pain, diarrhea, sleep disorder, insomnia, palpitations, hepatomegaly, splenomegaly, anemia, pruritus, rash, vertigo, malaria, nasopharyngitis, eosinophilia, tinnitus, conjunctivitis, constipation, dyspepsia, dysphagia, peptic ulcer, gait disturbance, abscess, acrodermatitis, bronchitis, ear infection, gastroenteritis, helminthic infection, hookworm infection, impetigo, influenza, lower respiratory tract infection, oral herpes, pneumonia, respiratory tract infection, subcutaneous abscess, upper respiratory tract infection, urinary tract infection, alanine aminotransferase increased, aspartate aminotransferase increased, hematocrit decreased, lymphocyte morphology abnormal, platelet count decreased, platelet count increased, white blood cell count decreased, white blood cell count increased, hypokalemia, back pain, ataxia, clonus, fine motor delay, hyperreflexia, hypoesthesia, nystagmus, tremor, agitation, mood swings, hematuria, proteinuria, asthma, pharyngo-laryngeal pain, urticaria, anaphylaxis, urticaria, angioedema, bullous eruption, death"
16,APTIOM,adverse reactions,"Suicidal Behavior, Ideation, Serious Dermatologic Reactions, Drug Reaction with Eosinophilia and Systemic Symptoms (DRESS), Multiorgan Hypersensitivity, Anaphylactic Reactions, Angioedema, Hyponatremia, Neurological Adverse Reactions, Drug Induced Liver Injury, Abnormal Thyroid Function Tests, dizziness, somnolence, nausea, headache, diplopia, vomiting, fatigue, vertigo, ataxia, blurred vision, tremor, rash, dysarthria, asthenia, visual impairment, diarrhea, constipation, abdominal pain, gastritis, gait disturbance, peripheral edema, urinary tract infections, fall, memory impairment, nystagmus, depression, insomnia, cough, hypertension."
17,PROLIA,adverse reactions,"Hypocalcemia, serious infections, dermatologic adverse reactions, osteonecrosis of the jaw, atypical subtrochanteric and diaphyseal femoral fractures, back pain, pain in extremity, musculoskeletal pain, hypercholesterolemia, cystitis, constipation, anemia, angina pectoris, atrial fibrillation, vertigo, abdominal pain upper, flatulence, gastroesophageal reflux disease, edema peripheral, asthenia, upper respiratory tract infection, pneumonia, pharyngitis, herpes zoster, bone pain, myalgia, spinal osteoarthritis, sciatica, insomnia, rash, pruritus, pancreatitis, new malignancies, vertigo, anaphylaxis, urticaria, facial swelling, erythema, drug-related hypersensitivity reactions, musculoskeletal pain, parathyroid hormone elevation."
18,BLINCYTO,adverse reactions,"Cytokine Release Syndrome, Neurological Toxicities, Infections, Tumor Lysis Syndrome, Neutropenia, Febrile Neutropenia, Effects on Ability to Drive and Use Machines, Elevated Liver Enzymes, Leukoencephalopathy, Preparation and Administration Errors, pyrexia, headache, peripheral edema, febrile neutropenia, nausea, hypokalemia, tremor, rash, constipation, death, pneumonia, sepsis, encephalopathy, Staphylococcal bacteremia, overdose, confusion, leukocytosis, lymphopenia, tachycardia, edema, cytokine storm, decreased immunoglobulins, increased blood bilirubin, increased gamma-glutamyl-transferase, increased liver enzymes, tumor lysis syndrome, hypoalbuminemia, encephalopathy, paresthesia, aphasia, convulsion, memory impairment, cognitive disorder, speech disorder, confusion, disorientation, capillary leak syndrome, hypersensitivity, bronchospasm."
19,STENDRA,adverse reactions,"headache, flushing, nasal congestion, nasopharyngitis, back pain, upper respiratory infection (URI), bronchitis, influenza, sinusitis, sinus congestion, hypertension, dyspepsia, nausea, constipation, rash, dizziness, arthralgia, diarrhea, edema peripheral, fatigue, angina, unstable angina, deep vein thrombosis, palpitations, gastritis, gastroesophageal reflux disease, hypoglycemia, blood glucose increased, alanine aminotransferase increased, oropharyngeal pain, stomach discomfort, vomiting, muscle spasms, musculoskeletal pain, myalgia, pain in extremity, depression, insomnia, somnolence, vertigo, cough, dyspnea exertional, epistaxis, wheezing, pruritus, balanitis, erection increased, hematuria, nephrolithiasis, pollakiuria, urinary tract infection, electrocardiogram abnormal, Gastroenteritis viral, Non-arteritic anterior ischemic optic neuropathy (NAION) with potential vision loss, death"
20,XIAFLEX,adverse reactions,"tendon rupture, serious injury, corporal rupture, penile fracture, severe penile hematoma, penile ecchymoses, penile detumescence, penile ""popping"" sound or sensation, edema peripheral, swelling of the injected hand, contusion, injection site hemorrhage, injection site reaction, pain in the injected extremity, pruritus, lymphadenopathy, axillary mass, skin laceration, lymph node pain, erythema, axillary pain, vasovagal syncope, death"
21,XEOMIN,adverse reactions,"hypersensitivity, death, dysphagia, breathing difficulties, muscle weakness, neck pain, injection site pain, musculoskeletal pain, eyelid ptosis, dry eye, dry mouth, diarrhea, headache, visual impairment, dyspnea, nasopharyngitis, respiratory tract infection, facial paresis, injection site hematoma, eyelid edema, facial pain, sensation of pressure, eye disorder, eye swelling, nausea, flu-like symptoms, allergic dermatitis, localized allergic reactions, swelling, edema, erythema, pruritus, rash, herpes zoster, muscular weakness, muscle spasm, dysarthria, myalgia."
22,GILOTRIF,adverse reactions,"Diarrhea, Bullous skin disorders, Exfoliative skin disorders, Interstitial lung disease, Hepatic toxicity, Keratitis, Rash/dermatitis acneiform, Stomatitis, Paronychia, Dry skin, Decreased appetite, Nausea, Vomiting, Pruritus, Dyspnea, Fatigue, Hypokalemia, Pulmonary toxicity, ILD, Sepsis, Pneumonia, ILD, Paronychia, Diarrhea, Rash/acne, Paronychia, Stomatitis, Diarrhea, ILD, Paronychia, Ventricular dysfunction, Gastrointestinal disorders, Stomatitis, Nausea, Vomiting, Cheilitis, Rash/Dermatitis acneiform, Pruritus, Dry skin, Paronychia, Decreased appetite, Epistaxis, Rhinorrhea, Weight decreased, Pyrexia, Conjunctivitis, Alanine aminotransferase increased, Hypokalemia, Aspartate aminotransferase increased, Pancreatitis, death"
23,TREANDA,adverse reactions,"myelosuppression, infections, anaphylaxis, infusion reactions, tumor lysis syndrome, skin reactions, other malignancies, extravasation injury, pyrexia, nausea, vomiting, diarrhea, fatigue, constipation, anorexia, cough, headache, weight decreased, dyspnea, rash, stomatitis, lymphopenia, anemia, leukopenia, thrombocytopenia, neutropenia, hypertensive crisis, hypersensitivity, worsening hypertension, bilirubin elevations, increases in AST, increases in ALT, creatinine level changes, tachycardia, abdominal pain, dry mouth, somnolence, chills, asthenia, weakness, mucosal inflammation, worsening hypertension, febrile neutropenia, pneumonia, hypokalemia, dehydration, weight decreased, anorexia, insomnia, anxiety, depression, hyperuricemia, back pain, arthralgia, bone pain, dizziness, dysgeusia, hypotension, herpes zoster, upper respiratory tract infection, urinary tract infection, sinusitis, oral candidiasis, nasopharyngitis, pharyngolaryngeal pain, wheezing, night sweats, hyperhidrosis, dry skin, erythema, dermatitis, skin necrosis, acute renal failure, cardiac failure, pulmonary fibrosis, myelodysplastic syndrome, hemolysis, atypical pneumonia, sepsis, SJS, TEN, injection site reactions, phlebitis, pruritus, irritation, pain, swelling, pneumocystis jiroveci pneumonia, pneumonitis, death."
24,CHOLINE,adverse reactions,"injection site reaction, fatal event: death"
25,ERWINAZE,adverse reactions,"Hypersensitivity reactions, Pancreatitis, Glucose intolerance, Thrombosis, Hemorrhage, death, Systemic hypersensitivity, Hyperglycemia, Transaminases abnormal, Fever, Local reactions, Vomiting, Nausea, Hyperbilirubinemia, Abdominal pain/discomfort, Diarrhea"
