,drug_name,section_name,gpt_output
0,KYPROLIS,adverse reactions,"Cardiac Toxicities, Acute Renal Failure, Tumor Lysis Syndrome, Pulmonary Toxicity, Pulmonary Hypertension, Dyspnea, Hypertension, Venous Thrombosis, Infusion Reactions, Thrombocytopenia, Hepatic Toxicity, Hepatic Failure, Thrombotic Thrombocytopenic Purpura, Hemolytic Uremic Syndrome, Posterior Reversible Encephalopathy Syndrome (PRES), anemia, fatigue, nausea, pyrexia, decreased platelets, diarrhea, decreased lymphocyte, headache, decreased hemoglobin, cough, edema peripheral, decreased absolute neutrophil count, decreased phosphorus, neutropenia, decreased total white blood cell count, muscle spasm, upper respiratory tract infection, hypokalemia, constipation, asthenia, nasopharyngitis, bronchitis, pneumonia, hypocalcemia, hyperglycemia, muscle spasms, peripheral neuropathies NEC, insomnia, rash, embolic and thrombotic events, venous, febrile neutropenia, lymphopenia, cardiac arrest, cardiac failure, cardiac failure congestive, myocardial infarction, myocardial ischemia, cataract, vision blurred, abdominal pain, abdominal pain upper, dyspepsia, toothache, chills, infusion site reaction, multi-organ failure, pain, influenza, sepsis, urinary tract infection, viral infection, dehydration, hyperkalemia, hyperuricemia, hypoalbuminemia, hyponatremia, muscular weakness, myalgia, hypoesthesia, paresthesia, deafness, anxiety, delirium, renal failure, renal failure acute, renal impairment, dysphonia, epistaxis, oropharyngeal pain, pulmonary embolism, pulmonary edema, erythema, hyperhidrosis, pruritus, deep vein thrombosis, hypotension, decreased appetite, hypercalcemia, back pain, arthralgia, pain in extremity, musculoskeletal pain, headache, dizziness, peripheral neuropathies NEC, insomnia, dyspnea, epistaxis, renal failure, hypertension, dehydration, thrombotic thrombocytopenic purpura/hemolytic uremic syndrome (TTP/HUS), tumor lysis syndrome, posterior reversible encephalopathy syndrome (PRES), death"
1,KYPROLIS,warnings and precautions,"cardiac failure, myocardial infarction, fatal outcome <death>, myocardial ischemia, Acute Renal Failure, Tumor Lysis Syndrome, Acute Respiratory Distress Syndrome, acute respiratory failure, acute diffuse infiltrative pulmonary disease, Pulmonary Hypertension, Dyspnea, Hypertension, hypertensive crisis, Venous Thrombosis, Infusion Reactions, Thrombocytopenia, Hepatic Toxicity, Hepatic Failure, Thrombotic thrombocytopenic purpura, hemolytic uremic syndrome, Posterior reversible encephalopathy syndrome, Embryo-fetal Toxicity, congestive heart failure, pulmonary edema, decreased ejection fraction, restrictive cardiomyopathy, cardiac arrest, renal impairment, renal failure, pneumonitis, interstitial lung disease, Pulmonary arterial hypertension, deep venous thrombosis, pulmonary embolism, fever, chills, arthralgia, myalgia, facial flushing, facial edema, vomiting, weakness, shortness of breath, hypotension, syncope, chest tightness, angina, increased serum transaminases, seizure, headache, lethargy, confusion, blindness, altered consciousness, visual disturbances, neurological disturbances, embryo-fetal toxicity"
2,MULTAQ,adverse reactions,"new or worsening heart failure, liver injury, pulmonary toxicity, hypokalemia, hypomagnesemia, QT prolongation, diarrhea, nausea, abdominal pain, vomiting, asthenia, gastrointestinal disorders, bradycardia, rashes, pruritus, eczema, dermatitis, dermatitis allergic, photosensitivity reaction, dysgeusia, early increases in creatinine >=10%, QTc prolonged, atrial flutter with 1:1 atrioventricular conduction, interstitial lung disease, pneumonitis, pulmonary fibrosis, anaphylactic reactions, angioedema, vasculitis, leukocytoclastic vasculitis"
3,MULTAQ,boxed warnings,"death, stroke, heart failure"
4,MULTAQ,warnings and precautions,"cardiac rhythm abnormalities, atrial fibrillation (AF) <negated>, liver injury, hepatic injury, pulmonary toxicity, hypokalemia, hypomagnesemia, renal impairment, teratogen, cardiovascular death, heart failure, stroke, new onset heart failure, worsening heart failure, hepatocellular liver injury, acute liver failure, interstitial lung disease, pneumonitis, pulmonary fibrosis, dyspnea, non-productive cough, QT interval prolongation, marked increase in serum creatinine, pre-renal azotemia, acute renal failure, small increases in creatinine levels, fetal harm, death"
5,JUBLIA,adverse reactions,"ingrown toenails, application site dermatitis, application site vesicles, application site pain"
6,TEFLARO,adverse reactions,"Hypersensitivity Reactions, Clostridium difficile-Associated diarrhea, Direct Coombs' Test Seroconversion, diarrhea, nausea, rash, hypersensitivity <negated>, death, constipation, vomiting, increased transaminases, hypokalemia, phlebitis, anemia, eosinophilia, neutropenia, thrombocytopenia, bradycardia, palpitations, abdominal pain, pyrexia, hepatitis, anaphylaxis, Clostridium difficile colitis, hyperglycemia, hyperkalemia, dizziness, convulsion, renal failure, urticaria, agranulocytosis"
7,TEFLARO,warnings and precautions,"serious hypersensitivity reactions, anaphylactic reactions, Clostridium difficile-associated diarrhea (CDAD), fatal colitis, death, Direct Coombs' test seroconversion, drug-induced hemolytic anemia, development of drug-resistant bacteria"
8,DATSCAN,adverse reactions,"hypersensitivity, injection site reactions, headache, nausea, vertigo, dry mouth, dizziness, rash, pruritis, injection site pain"
9,DATSCAN,warnings and precautions,"Hypersensitivity reactions, anaphylactic <negated>, hypersensitivity treatment measures <negated>, skin erythema, pruritis, corticosteroids <negated>, anti-histamines <negated>, hypersensitivity reaction to DaTscan <negated>, thyroid accumulation <negated>, thyroid neoplasia."
10,TIVICAY,adverse reactions,"Hypersensitivity reactions, Effects on serum liver biochemistries, Fat Redistribution, Immune Reconstitution Syndrome, insomnia, fatigue, headache, Treatment-emergent Adverse Drug Reactions, nausea, diarrhea, rash <negated>, abnormal dreams <negated>, dizziness <negated>, depression <negated>, vertigo <negated>, Abdominal pain, abdominal discomfort, flatulence, upper abdominal pain, vomiting, Hepatitis, Myositis, Suicidal ideation <negated>, attempt <negated>, behavior <negated>, completion <negated>, Renal impairment, Pruritus, ALT abnormalities, AST abnormalities, Creatine kinase abnormalities, Hyperglycemia, Lipase abnormalities, Total neutrophils abnormalities, Cholesterol changes, HDL cholesterol changes, LDL cholesterol changes, Triglycerides changes, elevated ALT, elevated AST, elevated cholesterol, elevated creatine kinase, hyperglycemia, elevated lipase, neutropenia, Grades 2 to 4 ALT abnormalities, Serum Creatinine increase, rash, abdominal pain, diarrhea, elevated total bilirubin, elevated lipase, changes in mean serum creatinine, death"
11,TIVICAY,warnings and precautions,"hypersensitivity reactions, rash, constitutional findings, organ dysfunction, liver injury, transaminase elevations, hepatotoxicity, redistribution/accumulation of body fat, central obesity, dorsocervical fat enlargement (buffalo hump), peripheral wasting, facial wasting, breast enlargement, cushingoid appearance, immune reconstitution syndrome, inflammatory response, Mycobacterium avium infection, cytomegalovirus, Pneumocystis jirovecii pneumonia (PCP), tuberculosis, autoimmune disorders, Graves' disease, polymyositis, Guillain-Barre syndrome, severe rash, fever, general malaise, fatigue, muscle or joint aches, blisters, peeling of the skin, oral blisters, lesions, conjunctivitis, facial edema, hepatitis, eosinophilia, angioedema, difficulty breathing, death"
12,TAFINLAR,adverse reactions,"New Primary Malignancies, Tumor Promotion in BRAF Wild-Type Melanoma, Hemorrhage, Venous Thromboembolism, Cardiomyopathy, Ocular Toxicities, Serious Febrile Reactions, Serious Skin Toxicity, Hyperglycemia, Glucose-6-Phosphate Dehydrogenase Deficiency, hyperkeratosis, headache, pyrexia, arthralgia, papilloma, alopecia, palmar-plantar erythrodysesthesia syndrome, chills, fatigue, rash, nausea, vomiting, diarrhea, abdominal pain, peripheral edema, cough, night sweats, decreased appetite, constipation, myalgia, back pain, myalgia, cuSCC, cough, constipation, nasopharyngitis, hypophosphatemia, increased alkaline phosphatase, hyponatremia, pancreatitis, hypersensitivity manifesting as bullous rash, interstitial nephritis, vision blurred, transient blindness, stomatitis, asthenia, cellulitis, folliculitis, paronychia, rash pustular, skin papilloma, hyperhidrosis, hypertension, leukopenia, lymphopenia, neutropenia, anemia, thrombocytopenia, increased AST, increased alkaline phosphatase, increased ALT, hyperbilirubinemia, increased GGT, hypoalbuminemia, hypokalemia, increased creatinine, hypomagnesemia, hyperkalemia, hypercalcemia, hypocalcemia, QT Prolongation, death"
13,TAFINLAR,warnings and precautions,"Retinal vein occlusion, Interstitial lung disease, New primary malignancies, cutaneous, New primary malignancies, non-cutaneous, Tumor Promotion in BRAF Wild-Type Melanoma, Hemorrhage, Major hemorrhagic events, Venous Thromboembolism, Deep vein thrombosis, Pulmonary embolism, Cardiomyopathy, Ocular Toxicities, Serious Febrile Reactions, Serious Skin Toxicity, Hyperglycemia, Glucose-6-Phosphate Dehydrogenase Deficiency, Embryofetal Toxicity, Cutaneous squamous cell carcinoma, Keratoacanthoma, Melanoma, Basal cell carcinoma, Pancreatic adenocarcinoma, Colorectal carcinoma, Head and neck carcinoma, Glioblastoma, Intracranial hemorrhage, Gastric hemorrhage, Retinal Pigment Epithelial Detachment (RPED), Uveitis, Iritis, Pyrexia, Hypotension, Rigors, Chills, Dehydration, Renal failure, Hemolytic anemia, Teratogenic effects, Embryotoxic effects, death"
14,HORIZANT,adverse reactions,"somnolence/sedation, dizziness, headache, nausea, dry mouth, flatulence, fatigue, irritability, feeling drunk, feeling abnormal, peripheral edema, weight increased, increased appetite, vertigo, depression, libido decreased, balance disorder, blurred vision, disorientation, lethargy, asthenia, insomnia, breast enlargement, gynecomastia, elevated creatine kinase"
15,HORIZANT,warnings and precautions,"Driving impairment, Somnolence/sedation, Dizziness, Suicidal thoughts or behaviors, Fatigue/asthenia, Drug Reaction with Eosinophilia and Systemic Symptoms (DRESS), Multiorgan hypersensitivity, Fever, Rash, Lymphadenopathy, Hepatitis, Nephritis, Hematological abnormalities, Myocarditis, Myositis, Eosinophilia, Withdrawal seizure, Pancreatic acinar cell adenoma, Pancreatic acinar cell carcinoma, Tumorigenic potential, death"
16,IMBRUVICA,adverse reactions,"Hemorrhage, Infections, Cytopenias, Atrial Fibrillation, Second Primary Malignancies, Tumor Lysis Syndrome, thrombocytopenia, neutropenia, diarrhea, anemia, fatigue, musculoskeletal pain, bruising, nausea, upper respiratory tract infection, rash, peripheral edema, dyspnea, constipation, abdominal pain, vomiting, decreased appetite, pneumonia, skin infections, pyrexia, asthenia, petechiae, muscle spasms, arthralgia, cough, epistaxis, dehydration, dizziness, headache, stomatitis, dyspepsia, sinusitis, urinary tract infection, chills, laceration, anxiety, insomnia, hypertension, vision blurred, contusion, oropharyngeal pain, peripheral neuropathy, second malignancies, pruritus, arthropathy, skin cancer, renal failure <negated>, subdural hematoma, lymphocytosis <negated>, hyperuricemia, intracranial hemorrhage <negated>, lethargy <negated>, gait instability <negated>, elevated uric acid levels, hypersensitivity reactions, anaphylactic shock, urticaria, angioedema, death"
