,drug_name,section_name,gpt_output
0,KYPROLIS,adverse reactions,"Cardiac Toxicities, Acute Renal Failure, Tumor Lysis Syndrome, Pulmonary Toxicity, Pulmonary Hypertension, Dyspnea, Hypertension, Venous Thrombosis, Infusion Reactions, Thrombocytopenia, Hepatic Toxicity, Hepatic Failure, Thrombotic Thrombocytopenic Purpura, Hemolytic Uremic Syndrome, Posterior Reversible Encephalopathy Syndrome, Anemia, Fatigue, Nausea, Pyrexia, Decreased Platelets, Diarrhea, Decreased Lymphocyte, Headache, Cough, Edema Peripheral, Decreased Lymphocytes, Decreased Absolute Neutrophil Count, Decreased Phosphorus, Neutropenia, Decreased Total White Blood Cell Count, Constipation, Upper Respiratory Tract Infection, Hypokalemia, Muscle Spasm, Respiratory Tract Infection, Chills, Peripheral Neuropathies NEC, Insomnia, Rash, Embolic and Thrombotic Events Venous, Deep vein thrombosis, Hypotension, Febrile neutropenia, Lymphopenia, Cardiac Arrest, Cardiac Failure, Myocardial Infarction, Myocardial Ischemia, Vision Blurred, Abdominal Pain, Dyspepsia, Toothache, Influenza, Sepsis, Urinary Tract Infection, Viral Infection, Dehydration, Tumor Lysis Syndrome, Posterior Reversible Encephalopathy Syndrome, Renal Failure, Renal Failure Acute, Renal Impairment, Dysphonia, Epistaxis, Oropharyngeal Pain, Pulmonary Embolism, Pulmonary Edema, Erythema, Hyperhidrosis, Pruritus."
1,MULTAQ,adverse reactions,"heart failure, New or worsening heart failure, liver injury, Liver Injury, pulmonary toxicity, Pulmonary toxicity, hypokalemia, hypomagnesemia, potassium-depleting diuretics, QT prolongation, diarrhea, nausea, abdominal pain, vomiting, asthenia, death, gastrointestinal, dyspeptic signs and symptoms, Asthenic conditions, Bradycardia, Including rashes, pruritus, eczema, dermatitis, dermatitis allergic, Photosensitivity reaction, dysgeusia, atrial flutter with 1:1 atrioventricular conduction, interstitial lung disease, pneumonitis, pulmonary fibrosis, anaphylactic reactions, angioedema, vasculitis, leukocytoclastic vasculitis."
2,JUBLIA,adverse reactions,"ingrown toenails, application site dermatitis, application site vesicles, application site pain"
3,TEFLARO,adverse reactions,"Hypersensitivity Reactions, Clostridium difficile-Associated diarrhea, Direct Coombs' Test Seroconversion, diarrhea, nausea, rash, death, constipation, vomiting, increased transaminases, hypokalemia, rash, phlebitis, anemia, eosinophilia, neutropenia, thrombocytopenia, bradycardia, palpitations, abdominal pain, pyrexia, hepatitis, anaphylaxis, Clostridium difficile colitis, hyperglycemia, hyperkalemia, dizziness, convulsion, renal failure, urticaria, agranulocytosis."
4,DATSCAN,adverse reactions,"hypersensitivity, injection site reactions, headache, nausea, vertigo, dry mouth, dizziness"
5,TIVICAY,adverse reactions,"Hypersensitivity reactions, Effects on serum liver biochemistries, Fat Redistribution, Immune Reconstitution Syndrome, death, Insomnia, Fatigue, Headache, Depression, Abnormal dreams, Dizziness, Nausea, Diarrhea, Rash, Vertigo, Abdominal pain, Abdominal discomfort, Flatulence, Upper abdominal pain, Vomiting, Hepatitis, Myositis, Suicidal ideation, Suicidal attempt, Suicidal behavior, Suicidal completion, Renal impairment, Pruritus, Elevated ALT, Elevated AST, Hyperglycemia, Lipase abnormalities, Total neutrophils abnormalities."
6,TAFINLAR,adverse reactions,"New Primary Malignancies, Tumor Promotion in BRAF Wild-Type Melanoma, Hemorrhage, Venous Thromboembolism, Cardiomyopathy, Ocular Toxicities, Serious Febrile Reactions, Serious Skin Toxicity, Hyperglycemia, Glucose-6-Phosphate Dehydrogenase Deficiency, death, hyperkeratosis, headache, pyrexia, arthralgia, papilloma, alopecia, palmar-plantar erythrodysesthesia syndrome, chills, fatigue, rash, nausea, vomiting, diarrhea, abdominal pain, peripheral edema, cough, night sweats, decreased appetite, constipation, myalgia, back pain, nasopharyngitis, pancreatitis, hypersensitivity manifesting as bullous rash, interstitial nephritis, vision blurred, transient blindness, stomatitis, asthenia, cellulitis, folliculitis, paronychia, rash pustular, hyperhidrosis, hypertension, leukopenia, lymphopenia, neutropenia, anemia, thrombocytopenia, increased AST, increased ALT, hyperbilirubinemia, increased GGT, hypoalbuminemia, hypo/hyperphosphatemia, hypo/hyperkalemia, increased creatinine, hypomagnesemia, hyper/hypocalcemia, QT prolongation"
7,HORIZANT,adverse reactions,"somnolence/sedation, dizziness, headache, nausea, dry mouth, flatulence, fatigue, irritability, feeling drunk, feeling abnormal, peripheral edema, weight increased, increased appetite, vertigo, depression, libido decreased, balance disorder, blurred vision, disorientation, lethargy, breast enlargement, gynecomastia, elevated creatine kinase"
8,IMBRUVICA,adverse reactions,"Hemorrhage, Infections, Cytopenias, Atrial Fibrillation, Second Primary Malignancies, Tumor Lysis Syndrome, Death, thrombocytopenia, neutropenia, diarrhea, anemia, fatigue, musculoskeletal pain, bruising, nausea, upper respiratory tract infection, rash, pneumonia, abdominal pain, atrial fibrillation, skin infections, renal failure, creatinine increase, lymphocytosis, intracranial hemorrhage, lethargy, gait instability, headache, hyperuricemia, elevated uric acid levels, thrombocytopenia, subdural hematoma, lymphocytosis, decreases in hemoglobin, platelets, neutrophils, infections, subdural hematomas, diarrhea, adverse events, treatment discontinuation, lymphoblastic crisis, death, hypersensitivity reactions including anaphylactic shock, urticaria, angioedema."
9,ULORIC,adverse reactions,"liver function abnormalities, nausea, arthralgia, rash, death"
