,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,KYPROLIS,adverse reactions,all,128,79,93.0,0.0,35.0,1.0,0.7265625,0.8416289592760181
1,KYPROLIS,adverse reactions,exact-meddra,104,79,83.0,,21.0,,0.7980769230769231,
2,KYPROLIS,adverse reactions,non-meddra,25,79,10.0,,15.0,,0.4,
3,KYPROLIS,adverse reactions,negated,0,79,0.0,,0.0,,,
4,KYPROLIS,adverse reactions,discontinuous,3,79,0.0,,3.0,,0.0,
5,KYPROLIS,warnings and precautions,all,65,39,44.0,3.0,21.0,0.9361702127659575,0.676923076923077,0.7857142857142858
6,KYPROLIS,warnings and precautions,exact-meddra,44,39,29.0,,15.0,,0.6590909090909091,
7,KYPROLIS,warnings and precautions,non-meddra,22,39,16.0,,6.0,,0.7272727272727273,
8,KYPROLIS,warnings and precautions,negated,0,39,0.0,,0.0,,,
9,KYPROLIS,warnings and precautions,discontinuous,1,39,1.0,,0.0,,1.0,
10,KYPROLIS,boxed warnings,all,0,0,,,,,,
11,KYPROLIS,boxed warnings,exact-meddra,0,0,,,,,,
12,KYPROLIS,boxed warnings,non-meddra,0,0,,,,,,
13,KYPROLIS,boxed warnings,negated,0,0,,,,,,
14,KYPROLIS,boxed warnings,discontinuous,0,0,,,,,,
15,KYPROLIS,all-concat,all,158,82,100.0,0.0,58.0,1.0,0.6329113924050633,0.7751937984496124
16,KYPROLIS,all-concat,exact-meddra,119,82,85.0,,34.0,,0.7142857142857143,
17,KYPROLIS,all-concat,non-meddra,40,82,15.0,,25.0,,0.375,
18,KYPROLIS,all-concat,negated,0,82,0.0,,0.0,,,
19,KYPROLIS,all-concat,discontinuous,4,82,1.0,,3.0,,0.25,
20,MULTAQ,adverse reactions,all,39,32,38.0,2.0,1.0,0.95,0.9743589743589743,0.9620253164556962
21,MULTAQ,adverse reactions,exact-meddra,26,32,26.0,,0.0,,1.0,
22,MULTAQ,adverse reactions,non-meddra,13,32,12.0,,1.0,,0.9230769230769231,
23,MULTAQ,adverse reactions,negated,0,32,0.0,,0.0,,,
24,MULTAQ,adverse reactions,discontinuous,5,32,5.0,,0.0,,1.0,
25,MULTAQ,warnings and precautions,all,24,13,15.0,1.0,9.0,0.9375,0.625,0.75
26,MULTAQ,warnings and precautions,exact-meddra,13,13,8.0,,5.0,,0.6153846153846154,
27,MULTAQ,warnings and precautions,non-meddra,11,13,7.0,,4.0,,0.6363636363636364,
28,MULTAQ,warnings and precautions,negated,0,13,0.0,,0.0,,,
29,MULTAQ,warnings and precautions,discontinuous,3,13,3.0,,0.0,,1.0,
30,MULTAQ,boxed warnings,all,3,3,3.0,0.0,0.0,1.0,1.0,1.0
31,MULTAQ,boxed warnings,exact-meddra,3,3,3.0,,0.0,,1.0,
32,MULTAQ,boxed warnings,non-meddra,0,3,0.0,,0.0,,,
33,MULTAQ,boxed warnings,negated,0,3,0.0,,0.0,,,
34,MULTAQ,boxed warnings,discontinuous,0,3,0.0,,0.0,,,
35,MULTAQ,all-concat,all,56,31,38.0,0.0,18.0,1.0,0.6785714285714286,0.8085106382978724
36,MULTAQ,all-concat,exact-meddra,32,31,25.0,,7.0,,0.78125,
37,MULTAQ,all-concat,non-meddra,24,31,13.0,,11.0,,0.5416666666666666,
38,MULTAQ,all-concat,negated,0,31,0.0,,0.0,,,
39,MULTAQ,all-concat,discontinuous,8,31,6.0,,2.0,,0.75,
40,JUBLIA,adverse reactions,all,5,5,5.0,1.0,0.0,0.8333333333333334,1.0,0.9090909090909091
41,JUBLIA,adverse reactions,exact-meddra,3,5,3.0,,0.0,,1.0,
42,JUBLIA,adverse reactions,non-meddra,2,5,2.0,,0.0,,1.0,
43,JUBLIA,adverse reactions,negated,0,5,0.0,,0.0,,,
44,JUBLIA,adverse reactions,discontinuous,0,5,0.0,,0.0,,,
45,JUBLIA,warnings and precautions,all,0,0,,,,,,
46,JUBLIA,warnings and precautions,exact-meddra,0,0,,,,,,
47,JUBLIA,warnings and precautions,non-meddra,0,0,,,,,,
48,JUBLIA,warnings and precautions,negated,0,0,,,,,,
49,JUBLIA,warnings and precautions,discontinuous,0,0,,,,,,
50,JUBLIA,boxed warnings,all,0,0,,,,,,
51,JUBLIA,boxed warnings,exact-meddra,0,0,,,,,,
