,section,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
0,adverse reactions,all,4452.0,214.0,885.0,0.9541363051864552,0.8341765036537381,0.8901329601119663,0.9490682657983314,0.8717245867398891,0.9024381531369272
1,adverse reactions,discontinuous,184.0,,204.0,,0.4742268041237113,,,0.47671913054265996,
2,adverse reactions,exact-meddra,3743.0,,420.0,,0.8991112178717271,,,0.9290766012157243,
3,adverse reactions,negated,26.0,,6.0,,0.8125,,,0.8253968253968254,
4,adverse reactions,non-meddra,710.0,,465.0,,0.6042553191489362,,,0.6925639158683158,
5,all-concat,all,5048.0,390.0,1990.0,0.928282456785583,0.717249218527991,0.8092337287592177,0.9160171556773772,0.7610239527140823,0.8180498050258942
6,all-concat,discontinuous,280.0,,462.0,,0.37735849056603776,,,0.3877968204053757,
7,all-concat,exact-meddra,4002.0,,825.0,,0.8290863890615289,,,0.8713969046388729,
8,all-concat,negated,38.0,,21.0,,0.6440677966101694,,,0.6388888888888888,
9,all-concat,non-meddra,1046.0,,1166.0,,0.472875226039783,,,0.5294844806550915,
10,boxed warnings,all,232.0,93.0,30.0,0.7138461538461538,0.8854961832061069,0.7904599659284497,0.7444158646790227,0.9325866277685164,0.7925683801805041
11,boxed warnings,discontinuous,23.0,,10.0,,0.696969696969697,,,0.6179653679653679,
12,boxed warnings,exact-meddra,132.0,,4.0,,0.9705882352941176,,,0.9588089330024814,
13,boxed warnings,negated,3.0,,0.0,,1.0,,,1.0,
14,boxed warnings,non-meddra,100.0,,26.0,,0.7936507936507936,,,0.8492424242424244,
15,warnings and precautions,all,1770.0,780.0,682.0,0.6941176470588235,0.7218597063621534,0.7077169132347062,0.6330252512578854,0.7643975841980969,0.6633437867969573
16,warnings and precautions,discontinuous,161.0,,189.0,,0.46,,,0.5521160189017332,
17,warnings and precautions,exact-meddra,1052.0,,161.0,,0.8672712283594394,,,0.9055776253047243,
18,warnings and precautions,negated,20.0,,7.0,,0.7407407407407407,,,0.7745098039215685,
19,warnings and precautions,non-meddra,718.0,,522.0,,0.5790322580645161,,,0.6437963395025541,
0,all,all,6454.0,1087.0,1597.0,0.8558546611855191,0.8016395478822507,0.8119222389735419,0.7842938193691333,0.8374111897591009,0.7864754204787868
