,drug_name,section_name,gpt_output
0,KYPROLIS,adverse reactions,"Cardiac Toxicities, Acute Renal Failure, Tumor Lysis Syndrome, Pulmonary Toxicity, Pulmonary Hypertension, Dyspnea, Hypertension, Venous Thrombosis, Infusion Reactions, Thrombocytopenia, Hepatic Toxicity, Hepatic Failure, Thrombotic Thrombocytopenic Purpura, Hemolytic Uremic Syndrome, Posterior Reversible Encephalopathy Syndrome (PRES), anemia, fatigue, nausea, pyrexia, decreased platelets, diarrhea, decreased lymphocytes, headache, decreased hemoglobin, cough, edema peripheral, decreased absolute neutrophil count, decreased phosphorus, neutropenia, decreased total white blood cell count, muscle spasm, upper respiratory tract infection, hypokalemia, pneumonia, respiratory tract infection, pulmonary embolism, constipation, asthenia, chills, febrile neutropenia, lymphopenia, cardiac arrest, cardiac failure, cardiac failure congestive, myocardial infarction, myocardial ischemia, cataract, vision blurred, abdominal pain, abdominal pain upper, dyspepsia, toothache, infusion site reaction, multi-organ failure, pain, influenza, sepsis, urinary tract infection, viral infection, dehydration, hyperkalemia, hyperuricemia, hypoalbuminemia, hyponatremia, muscular weakness, myalgia, hypoesthesia, paresthesia, deafness, anxiety, delirium, renal impairment, dysphonia, epistaxis, oropharyngeal pain, pulmonary edema, erythema, hyperhidrosis, pruritus, deep vein thrombosis, hypotension, death"
1,MULTAQ,adverse reactions,"New or worsening heart failure, Liver Injury, Pulmonary toxicity, Hypokalemia, Hypomagnesemia, QT prolongation, Diarrhea, Nausea, Abdominal pain, Vomiting, Asthenia, Gastrointestinal disorders, Bradycardia, Rashes, Pruritus, Eczema, Dermatitis, Dermatitis allergic, Photosensitivity reaction, Dysgeusia, Increases in creatinine, QTc prolonged, Atrial flutter with 1:1 atrioventricular conduction, Liver injury, Interstitial lung disease, Pneumonitis, Pulmonary fibrosis, Anaphylactic reactions, Angioedema, Vasculitis, Leukocytoclastic vasculitis"
2,JUBLIA,adverse reactions,"ingrown toenails, application site dermatitis, application site vesicles, application site pain"
3,TEFLARO,adverse reactions,"Here is the comma-separated list of adverse reactions including synonyms mentioned in the text:

Hypersensitivity Reactions, Clostridium difficile-Associated diarrhea, Direct Coombs' Test Seroconversion, diarrhea, nausea, rash, hypersensitivity, Anaphylaxis, Clostridium difficile colitis, anemia, Eosinophilia, Neutropenia, Thrombocytopenia, Bradycardia, Palpitations, Abdominal pain, Pyrexia, Hepatitis, Hyperglycemia, Hyperkalemia, Dizziness, Convulsion, Renal failure, Urticaria, Agranulocytosis, Increased transaminases, Hypokalemia, Phlebitis, Constipation, Vomiting

Note that ""death"" is not listed as it does not appear in the provided text, and no fatal events are explicitly mentioned."
4,DATSCAN,adverse reactions,"hypersensitivity, injection site reactions, headache, nausea, vertigo, dry mouth, dizziness, rash, pruritis, injection site pain"
5,TIVICAY,adverse reactions,"Hypersensitivity reactions, serum liver biochemistry effects, fat redistribution, immune reconstitution syndrome, insomnia, fatigue, headache, treatment-emergent adverse drug reactions (ADRs), depression, abnormal dreams, dizziness, nausea, diarrhea, rash (includes: rash, rash generalized, rash macular, rash maculo-papular, rash pruritic, drug eruption), vertigo, abdominal pain, abdominal discomfort, flatulence, upper abdominal pain, vomiting, hepatitis, myositis, suicidal ideation, attempt, behavior, completion, renal impairment, pruritus, laboratory abnormalities (including: ALT increases, AST increases, creatine kinase elevation, hyperglycemia, lipase elevation, total neutrophils abnormalities), cholesterol changes, HDL cholesterol changes, LDL cholesterol changes, triglycerides changes, elevated ALT, elevated AST, elevated cholesterol, elevated creatine kinase, elevated hyperglycemia, elevated lipase, neutropenia, liver chemistry elevations, serum creatinine increases, rash in pediatric subjects, abdominal pain in pediatric subjects, diarrhea in pediatric subjects, elevated total bilirubin in pediatric subjects."
6,TAFINLAR,adverse reactions,"In the provided text, the following adverse reactions and synonyms (as defined by similar conditions or related medical terms) are mentioned:

- New Primary Malignancies
- Tumor Promotion
- Hemorrhage
- Venous Thromboembolism
- Cardiomyopathy
- Ocular Toxicities
- Serious Febrile Reactions
- Serious Skin Toxicity
- Hyperglycemia
- Glucose-6-Phosphate Dehydrogenase Deficiency
- Hyperkeratosis
- Headache
- Pyrexia (fever)
- Arthralgia (joint pain)
- Papilloma
- Alopecia (hair loss)
- Palmar-plantar erythrodysesthesia syndrome (PPES)
- Chills
- Fatigue
- Rash
- Nausea
- Vomiting
- Diarrhea
- Abdominal pain
- Peripheral edema
- Cough
- Night sweats
- Decreased appetite
- Constipation
- Myalgia (muscle pain)
- Back pain
- Cutaneous squamous cell carcinoma (cuSCC)
- Pancreatitis
- Hypersensitivity manifesting as bullous rash
- Interstitial nephritis
- Vision blurred, transient blindness
- Stomatitis
- Asthenia
- Cellulitis, folliculitis, paronychia, rash pustular
- Skin papilloma
- Palmar-plantar erythrodysesthesia syndrome
- Hyperhidrosis (excessive sweating)
- Hypertension
- Dry skin
- Dermatitis acneiform
- Actinic keratosis
- Erythema
- Pruritus (itching)
- Dry mouth
- Dizziness
- Oropharyngeal pain
- Muscle spasms
- Pain in extremity
- Dehydration
- Insomnia
- Hemorrhage (including various types such as brain stem hemorrhage, cerebral hemorrhage, gastric hemorrhage, epistaxis, gingival hemorrhage, hematuria, vaginal hemorrhage, hemorrhage intracranial, eye hemorrhage, and vitreous hemorrhage)
- Urinary tract infection
- Renal failure (including renal failure acute)
- Leukopenia
- Lymphopenia
- Neutropenia
- Anemia
- Thrombocytopenia
- Hyperbilirubinemia
- QT Prolongation

The text does not mention a fatal event (death) explicitly, but some of the listed adverse events can potentially be fatal, such as major hemorrhages or renal failure, but since 'death' is not explicitly stated as an adverse event, we do not include it in the list. Here are the adverse events listed as a comma-separated list:

New Primary Malignancies, Tumor Promotion, Hemorrhage, Venous Thromboembolism, Cardiomyopathy, Ocular Toxicities, Serious Febrile Reactions, Serious Skin Toxicity, Hyperglycemia, Glucose-6-Phosphate Dehydrogenase Deficiency, Hyperkeratosis, Headache, Pyrexia, Arthralgia, Papilloma, Alopecia, Palmar-plantar erythrodysesthesia syndrome, Chills, Fatigue, Rash, Nausea, Vomiting, Diarrhea, Abdominal pain, Peripheral edema, Cough, Night sweats, Decreased appetite, Constipation, Myalgia, Back pain, Cutaneous squamous cell carcinoma, Pancreatitis, Hypersensitivity manifesting as bullous rash, Interstitial nephritis, Vision blurred, transient blindness, Stomatitis, Asthenia, Cellulitis, folliculitis, paronychia, rash pustular, Skin papilloma, Palmar-plantar erythrodysesthesia syndrome, Hyperhidrosis, Hypertension, Dry skin, Dermatitis acneiform, Actinic keratosis, Erythema, Pruritus, Dry mouth, Dizziness, Oropharyngeal pain, Muscle spasms, Pain in extremity, Dehydration, Insomnia, Hemorrhage, Urinary tract infection, Renal failure, Leukopenia, Lymphopenia, Neutropenia, Anemia, Thrombocytopenia, Hyperbilirubinemia, QT Prolongation"
7,HORIZANT,adverse reactions,"Here's the list of adverse reactions and their synonyms as mentioned in the provided text, including those that are dose-related, separated by commas:

somnolence/sedation, dizziness, headache, nausea, dry mouth, flatulence, fatigue, irritability, feeling drunk, feeling abnormal, peripheral edema, increased appetite, vertigo, depression, libido decreased, balance disorder, blurred vision, disorientation, lethargy, asthenia, insomnia, weight increased, confusional state, breast enlargement, gynecomastia, elevated creatine kinase

Note that some items on the list may refer to the same adverse reaction but are labeled differently in various sections of the document (e.g., ""fatigue"" and ""asthenia"" generally refer to similar symptoms)."
8,IMBRUVICA,adverse reactions,"Here is a comma-separated list of the adverse reactions and synonyms, including 'death' since a fatal event (anaphylactic shock) is mentioned:

Hemorrhage, Infections, Cytopenias, Atrial Fibrillation, Second Primary Malignancies, Tumor Lysis Syndrome, thrombocytopenia, neutropenia, diarrhea, anemia, fatigue, musculoskeletal pain, bruising, nausea, upper respiratory tract infection, rash, peripheral edema, dyspnea, constipation, abdominal pain, vomiting, decreased appetite, pneumonia, renal failure, hyperuricemia, lymphocytosis, intracranial hemorrhage, lethargy, gait instability, headache, uric acid levels increased, hyperuricemia, pyrexia, asthenia, stomatitis, dyspepsia, urinary tract infection, sinusitis, skin infections, cough, epistaxis, muscle spasms, arthralgia, dehydration, dizziness, second malignancies, laceration, anxiety, insomnia, hypertension, petechiae, peripheral neuropathy, chills, contusion, vision blurred, oropharyngeal pain, arthropathy, gastroesophageal reflux disease, pruritus, skin cancer, hypersensitivity reactions, anaphylactic shock, urticaria, angioedema, death. 

Please note that terms such as 'hemoglobin decreased', 'neutrophils decreased', 'platelets decreased' are indicative of laboratory abnormalities that point towards adverse reactions such as anemia (hemoglobin decrease), neutropenia (neutrophils decreased), or thrombocytopenia (platelets decreased) and these terms have been included as such."
9,ULORIC,adverse reactions,"liver function abnormalities, nausea, arthralgia, rash, dizziness, anemia, idiopathic thrombocytopenic purpura, leukocytosis, leukopenia, neutropenia, pancytopenia, splenomegaly, thrombocytopenia, angina pectoris, atrial fibrillation, atrial flutter, cardiac murmur, ECG abnormal, palpitations, sinus bradycardia, tachycardia, deafness, tinnitus, vertigo, vision blurred, abdominal distention, abdominal pain, constipation, dry mouth, dyspepsia, flatulence, frequent stools, gastritis, gastroesophageal reflux disease, gastrointestinal discomfort, gingival pain, haematemesis, hyperchlorhydria, hematochezia, mouth ulceration, pancreatitis, peptic ulcer, vomiting, asthenia, chest pain, chest discomfort, edema, fatigue, feeling abnormal, gait disturbance, influenza-like symptoms, mass, pain, thirst, cholelithiasis, cholecystitis, hepatic steatosis, hepatitis, hepatomegaly, hypersensitivity, herpes zoster, contusion, anorexia, appetite decreased, appetite increased, dehydration, diabetes mellitus, hypercholesterolemia, hyperglycemia, hyperlipidemia, hypertriglyceridemia, hypokalemia, weight decreased, weight increased, arthritis, joint stiffness, joint swelling, muscle spasms, muscle twitching, muscle tightness, muscle weakness, musculoskeletal pain, musculoskeletal stiffness, myalgia, altered taste, balance disorder, cerebrovascular accident, Guillain-Barre syndrome, headache, hemiparesis, hypoesthesia, hyposmia, lacunar infarction, lethargy, mental impairment, migraine, paresthesia, somnolence, transient ischemic attack, tremor, agitation, anxiety, depression, insomnia, irritability, libido decreased, nervousness, panic attack, personality change, hematuria, nephrolithiasis, pollakiuria, proteinuria, renal failure, renal insufficiency, urgency, incontinence, breast pain, erectile dysfunction, gynecomastia, bronchitis, cough, dyspnea, epistaxis, nasal dryness, paranasal sinus hypersecretion, pharyngeal edema, respiratory tract congestion, sneezing, throat irritation, upper respiratory tract infection, alopecia, angioedema, dermatitis, dermographism, ecchymosis, eczema, hair color changes, hair growth abnormal, hyperhidrosis, peeling skin, petechiae, photosensitivity, pruritus, purpura, skin discoloration, altered pigmentation, skin lesion, skin odor abnormal, urticaria, flushing, hot flush, hypertension, hypotension, activated partial thromboplastin time prolonged, creatine increased, bicarbonate decreased, sodium increased, EEG abnormal, glucose increased, cholesterol increased, triglycerides increased, amylase increased, potassium increased, TSH increased, platelet count decreased, hematocrit decreased, hemoglobin decreased, MCV increased, RBC decreased, creatinine increased, blood urea increased, BUN/creatinine ratio increased, creatine phosphokinase (CPK) increased, alkaline phosphatase increased, LDH increased, PSA increased, urine output increased, urine output decreased, lymphocyte count decreased, neutrophil count decreased, WBC increased, WBC decreased, coagulation test abnormal, low density lipoprotein (LDL) increased, prothrombin time prolonged, urinary casts, urine positive for white blood cells, urine positive for protein, cardiovascular death, non-fatal myocardial infarction, non-fatal stroke, hepatic failure (some fatal), jaundice, rhabdomyolysis, psychotic behavior, aggressive thoughts, tubulointerstitial nephritis, generalized rash, Stevens Johnson Syndrome, death."
