,drug_name,section_name,gpt_output
0,KYPROLIS,adverse reactions,"Cardiac Toxicities, Acute Renal Failure, Tumor Lysis Syndrome, Pulmonary Toxicity, Pulmonary Hypertension, Dyspnea, Hypertension, Venous Thrombosis, Infusion Reactions, Thrombocytopenia, Hepatic Toxicity, Hepatic Failure, Thrombotic Thrombocytopenic Purpura, Hemolytic Uremic Syndrome, Posterior Reversible Encephalopathy Syndrome (PRES), anemia, fatigue, nausea, pyrexia, decreased platelets, diarrhea, decreased lymphocyte, headache, decreased hemoglobin, cough, edema peripheral, decreased absolute neutrophil count, decreased phosphorus, neutropenia, decreased total white blood cell count, muscle spasm, upper respiratory tract infection, hypokalemia, pneumonia, respiratory tract infection, pulmonary embolism, constipation, asthenia, nasopharyngitis, bronchitis, hypocalcemia, hyperglycemia, muscle spasms, peripheral neuropathies NEC, insomnia, rash, embolic and thrombotic events, venous, hypertensive crisis, hypertensive emergency, febrile neutropenia, lymphopenia, cardiac arrest, cardiac failure, cardiac failure congestive, myocardial infarction, myocardial ischemia, cataract, vision blurred, abdominal pain, abdominal pain upper, dyspepsia, toothache, chills, infusion site reaction, multi-organ failure, pain, influenza, sepsis, urinary tract infection, viral infection, dehydration, hyperkalemia, hyperuricemia, hypoalbuminemia, hyponatremia, muscular weakness, myalgia, hypoesthesia, paresthesia, deafness, anxiety, delirium, renal failure, renal failure acute, renal impairment, dysphonia, epistaxis, oropharyngeal pain, pulmonary edema, erythema, hyperhidrosis, pruritus, deep vein thrombosis, hypotension, decreased appetite, hypercalcemia, back pain, arthralgia, pain in extremity, musculoskeletal pain, dizziness, death."
1,KYPROLIS,warnings and precautions,"cardiac failure, myocardial infarction, fatal outcome, myocardial ischemia, Acute Renal Failure, Tumor Lysis Syndrome, Acute Respiratory Distress Syndrome, acute respiratory failure, acute diffuse infiltrative pulmonary disease, Pulmonary Hypertension, Dyspnea, Hypertension, hypertensive crisis, Venous Thrombosis, Infusion Reactions, Thrombocytopenia, Hepatic Toxicity, Hepatic Failure, Thrombotic thrombocytopenic purpura, hemolytic uremic syndrome, Posterior reversible encephalopathy syndrome, Embryo-fetal Toxicity, death"
2,MULTAQ,adverse reactions,"new or worsening heart failure, liver injury, pulmonary toxicity, hypokalemia, hypomagnesemia, QT prolongation, diarrhea, nausea, abdominal pain, vomiting, asthenia, gastrointestinal disorders, bradycardia, rashes, pruritus, eczema, dermatitis, dermatitis allergic, photosensitivity reaction, dysgeusia, increases in creatinine, QTc prolonged, atrial flutter with 1:1 atrioventricular conduction, interstitial lung disease, pneumonitis, pulmonary fibrosis, anaphylactic reactions, angioedema, vasculitis, leukocytoclastic vasculitis"
3,MULTAQ,boxed warnings,"death, stroke, heart failure, hospitalization for heart failure, symptomatic heart failure, recent decompensation requiring hospitalization, NYHA Class IV heart failure"
4,MULTAQ,warnings and precautions,"atrial fibrillation (AF), liver injury, hepatic injury, pulmonary toxicity, hypokalemia, hypomagnesemia, renal impairment, teratogen, cardiovascular death, heart failure, stroke, new onset heart failure, worsening heart failure, hepatocellular liver injury, acute liver failure, interstitial lung disease, pneumonitis, pulmonary fibrosis, dyspnea, non-productive cough, QT interval prolongation, pre-renal azotemia, acute renal failure, death"
5,JUBLIA,adverse reactions,"ingrown toenails, application site dermatitis, application site vesicles, application site pain"
6,TEFLARO,adverse reactions,"Hypersensitivity Reactions, Clostridium difficile-Associated diarrhea, Direct Coombs' Test Seroconversion, diarrhea, nausea, rash, hypersensitivity, anemia, eosinophilia, neutropenia, thrombocytopenia, bradycardia, palpitations, abdominal pain, pyrexia, hepatitis, anaphylaxis, Clostridium difficile colitis, hyperglycemia, hyperkalemia, dizziness, convulsion, renal failure, urticaria, agranulocytosis, increased transaminases, hypokalemia, constipation, vomiting, phlebitis"
7,TEFLARO,warnings and precautions,"serious hypersensitivity reactions, anaphylactic reactions, Clostridium difficile-associated diarrhea (CDAD), fatal colitis, Direct Coombs' test seroconversion, drug-induced hemolytic anemia, development of drug-resistant bacteria, death"
8,DATSCAN,adverse reactions,"hypersensitivity, injection site reactions, headache, nausea, vertigo, dry mouth, dizziness, rash, pruritis, injection site pain"
9,DATSCAN,warnings and precautions,"hypersensitivity reactions, anaphylactic, skin erythema, pruritis, corticosteroids, anti-histamines, thyroid accumulation, thyroid neoplasia"
