,drug_name,section_name,gpt_output
0,KYPROLIS,adverse reactions,"Cardiac Toxicities, Acute Renal Failure, Tumor Lysis Syndrome, Pulmonary Toxicity, Pulmonary Hypertension, Dyspnea, Hypertension, Venous Thrombosis, Infusion Reactions, Thrombocytopenia, Hepatic Toxicity, Hepatic Failure, Thrombotic Thrombocytopenic Purpura, Hemolytic Uremic Syndrome, Posterior Reversible Encephalopathy Syndrome (PRES), anemia, fatigue, nausea, pyrexia, decreased platelets, diarrhea, decreased lymphocyte, headache, decreased hemoglobin, cough, edema peripheral, decreased absolute neutrophil count, decreased phosphorus, neutropenia, decreased total white blood cell count, muscle spasm, upper respiratory tract infection, hypokalemia, pneumonia, respiratory tract infection, pulmonary embolism, constipation, asthenia, nasopharyngitis, bronchitis, hypocalcemia, hyperglycemia, muscle spasms, peripheral neuropathies NEC, insomnia, rash, embolic and thrombotic events, venous, febrile neutropenia, lymphopenia, cardiac arrest, cardiac failure, cardiac failure congestive, myocardial infarction, myocardial ischemia, cataract, vision blurred, abdominal pain, abdominal pain upper, dyspepsia, toothache, chills, infusion site reaction, multi-organ failure, pain, influenza, sepsis, urinary tract infection, viral infection, dehydration, hyperkalemia, hyperuricemia, hypoalbuminemia, hyponatremia, muscular weakness, myalgia, hypoesthesia, paresthesia, deafness, anxiety, delirium, renal failure, renal failure acute, renal impairment, dysphonia, epistaxis, oropharyngeal pain, pulmonary edema, erythema, hyperhidrosis, pruritus, deep vein thrombosis, hypotension, decreased appetite, hypercalcemia, back pain, arthralgia, pain in extremity, musculoskeletal pain, headache, dizziness, insomnia, dyspnea, epistaxis, renal failure, hypertension, dehydration, thrombotic thrombocytopenic purpura/hemolytic uremic syndrome (TTP/HUS), tumor lysis syndrome, posterior reversible encephalopathy syndrome (PRES), death."
1,KYPROLIS,warnings and precautions,"cardiac failure, myocardial infarction, fatal outcome, myocardial ischemia, death, Acute Renal Failure, Tumor Lysis Syndrome, Acute Respiratory Distress Syndrome, acute respiratory failure, acute diffuse infiltrative pulmonary disease, Pulmonary Hypertension, Dyspnea, Hypertension, hypertensive crisis, Venous Thrombosis, Infusion Reactions, Thrombocytopenia, Hepatic Toxicity, Hepatic Failure, Thrombotic thrombocytopenic purpura, hemolytic uremic syndrome, Posterior reversible encephalopathy syndrome, Embryo-fetal Toxicity, cardiac arrest, congestive heart failure, pulmonary edema, decreased ejection fraction, restrictive cardiomyopathy, renal impairment, renal failure, pneumonitis, interstitial lung disease, Pulmonary arterial hypertension, deep venous thrombosis, pulmonary embolism, fever, chills, arthralgia, myalgia, facial flushing, facial edema, vomiting, weakness, shortness of breath, hypotension, syncope, chest tightness, angina, increased serum transaminases, seizure, headache, lethargy, confusion, blindness, altered consciousness, visual disturbances, neurological disturbances"
2,MULTAQ,adverse reactions,"new or worsening heart failure, liver injury, pulmonary toxicity, hypokalemia, hypomagnesemia, QT prolongation, diarrhea, nausea, abdominal pain, vomiting, asthenia, gastrointestinal disorders, bradycardia, rashes, pruritus, eczema, dermatitis, dermatitis allergic, photosensitivity reaction, dysgeusia, early increases in creatinine, QTc prolonged, atrial flutter with 1:1 atrioventricular conduction, interstitial lung disease, pneumonitis, pulmonary fibrosis, anaphylactic reactions, angioedema, vasculitis, leukocytoclastic vasculitis"
3,MULTAQ,boxed warnings,"death, stroke, heart failure"
4,MULTAQ,warnings and precautions,"cardiac rhythm abnormalities, atrial fibrillation (AF), liver injury, hepatic injury, pulmonary toxicity, hypokalemia, hypomagnesemia, renal impairment, teratogen, cardiovascular death, heart failure, stroke, new onset heart failure, worsening heart failure, hepatocellular liver injury, acute liver failure, interstitial lung disease, pneumonitis, pulmonary fibrosis, dyspnea, non-productive cough, QT interval prolongation, marked increase in serum creatinine, pre-renal azotemia, acute renal failure, death"
5,JUBLIA,adverse reactions,"ingrown toenails, application site dermatitis, application site vesicles, application site pain"
6,TEFLARO,adverse reactions,"Hypersensitivity Reactions, Clostridium difficile-Associated diarrhea, Direct Coombs' Test Seroconversion, diarrhea, nausea, rash, serious adverse reactions, treatment discontinuation, hypersensitivity, Gastrointestinal Disorders, Constipation, Vomiting, Laboratory Investigations, Increased transaminases, Metabolism and Nutrition disorders, Hypokalemia, Skin and Subcutaneous Tissue Disorders, Vascular Disorders, Phlebitis, Anemia, Eosinophilia, Neutropenia, Thrombocytopenia, Cardiac disorders, Bradycardia, Palpitations, Abdominal pain, Pyrexia, Hepatitis, Anaphylaxis, Clostridium difficile colitis, Hyperglycemia, Hyperkalemia, Dizziness, Convulsion, Renal failure, Urticaria, Agranulocytosis"
7,TEFLARO,warnings and precautions,"serious hypersensitivity reactions, anaphylactic reactions, Clostridium difficile-associated diarrhea (CDAD), fatal colitis, Direct Coombs' test seroconversion, drug-induced hemolytic anemia, development of drug-resistant bacteria, death"
8,DATSCAN,adverse reactions,"hypersensitivity, injection site reactions, headache, nausea, vertigo, dry mouth, dizziness, rash, pruritis, injection site pain"
9,DATSCAN,warnings and precautions,"hypersensitivity reactions, anaphylactic, skin erythema, pruritis, thyroid neoplasia"
