,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,KYPROLIS,adverse reactions,all,128,93,103,0.0,25,1.0,0.8046875,0.8917748917748918
1,KYPROLIS,adverse reactions,exact-meddra,104,93,91,,13,,0.875,
2,KYPROLIS,adverse reactions,non-meddra,25,93,12,,13,,0.48,
3,KYPROLIS,adverse reactions,discontinuous,3,93,0,,3,,0.0,
4,KYPROLIS,warnings and precautions,all,65,22,31,0.0,34,1.0,0.47692307692307695,0.6458333333333334
5,KYPROLIS,warnings and precautions,exact-meddra,44,22,23,,21,,0.5227272727272727,
6,KYPROLIS,warnings and precautions,non-meddra,22,22,8,,14,,0.36363636363636365,
7,KYPROLIS,warnings and precautions,discontinuous,1,22,1,,0,,1.0,
8,KYPROLIS,all-concat,all,158,106,120,3.0,38,0.975609756097561,0.759493670886076,0.8540925266903915
9,KYPROLIS,all-concat,exact-meddra,119,106,100,,19,,0.8403361344537815,
10,KYPROLIS,all-concat,non-meddra,40,106,21,,19,,0.525,
11,KYPROLIS,all-concat,discontinuous,4,106,1,,3,,0.25,
12,MULTAQ,adverse reactions,all,39,30,37,1.0,2,0.9736842105263158,0.9487179487179487,0.9610389610389611
13,MULTAQ,adverse reactions,exact-meddra,26,30,26,,0,,1.0,
14,MULTAQ,adverse reactions,non-meddra,13,30,11,,2,,0.8461538461538461,
15,MULTAQ,adverse reactions,discontinuous,5,30,5,,0,,1.0,
16,MULTAQ,warnings and precautions,all,25,25,22,5.0,3,0.8148148148148148,0.88,0.8461538461538461
17,MULTAQ,warnings and precautions,exact-meddra,13,25,12,,1,,0.9230769230769231,
18,MULTAQ,warnings and precautions,non-meddra,12,25,10,,2,,0.8333333333333334,
19,MULTAQ,warnings and precautions,discontinuous,3,25,3,,0,,1.0,
20,MULTAQ,boxed warnings,all,3,4,3,0.0,0,1.0,1.0,1.0
21,MULTAQ,boxed warnings,exact-meddra,3,4,3,,0,,1.0,
22,MULTAQ,all-concat,all,57,44,53,3.0,4,0.9464285714285714,0.9298245614035088,0.9380530973451328
23,MULTAQ,all-concat,exact-meddra,32,44,31,,1,,0.96875,
24,MULTAQ,all-concat,non-meddra,25,44,22,,3,,0.88,
25,MULTAQ,all-concat,discontinuous,8,44,8,,0,,1.0,
26,JUBLIA,adverse reactions,all,5,4,5,0.0,0,1.0,1.0,1.0
27,JUBLIA,adverse reactions,exact-meddra,3,4,3,,0,,1.0,
28,JUBLIA,adverse reactions,non-meddra,2,4,2,,0,,1.0,
29,JUBLIA,all-concat,all,5,4,5,0.0,0,1.0,1.0,1.0
30,JUBLIA,all-concat,exact-meddra,3,4,3,,0,,1.0,
31,JUBLIA,all-concat,non-meddra,2,4,2,,0,,1.0,
32,TEFLARO,adverse reactions,all,30,36,30,6.0,0,0.8333333333333334,1.0,0.9090909090909091
33,TEFLARO,adverse reactions,exact-meddra,26,36,26,,0,,1.0,
34,TEFLARO,adverse reactions,non-meddra,4,36,4,,0,,1.0,
35,TEFLARO,warnings and precautions,all,12,9,8,2.0,4,0.8,0.6666666666666666,0.7272727272727272
36,TEFLARO,warnings and precautions,exact-meddra,2,9,2,,0,,1.0,
37,TEFLARO,warnings and precautions,non-meddra,10,9,6,,4,,0.6,
38,TEFLARO,warnings and precautions,negated,1,9,1,,0,,1.0,
39,TEFLARO,warnings and precautions,discontinuous,2,9,2,,0,,1.0,
40,TEFLARO,all-concat,all,38,31,32,1.0,6,0.9696969696969697,0.8421052631578947,0.9014084507042254
41,TEFLARO,all-concat,exact-meddra,27,31,27,,0,,1.0,
42,TEFLARO,all-concat,non-meddra,11,31,5,,6,,0.45454545454545453,
43,TEFLARO,all-concat,negated,1,31,1,,0,,1.0,
44,TEFLARO,all-concat,discontinuous,2,31,1,,1,,0.5,
45,DATSCAN,adverse reactions,all,11,10,11,0.0,0,1.0,1.0,1.0
46,DATSCAN,adverse reactions,exact-meddra,8,10,8,,0,,1.0,
47,DATSCAN,adverse reactions,non-meddra,3,10,3,,0,,1.0,
48,DATSCAN,warnings and precautions,all,3,7,3,4.0,0,0.42857142857142855,1.0,0.6
