,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,KYPROLIS,adverse reactions,all,128,102,122,6.0,0,0.953125,1.0,0.976
1,KYPROLIS,adverse reactions,exact-meddra,104,102,101,,0,,1.0,
2,KYPROLIS,adverse reactions,non-meddra,25,102,21,,64,,0.24705882352941178,
3,KYPROLIS,adverse reactions,discontinuous,3,102,2,,96,,0.02040816326530612,
4,KYPROLIS,warnings and precautions,all,65,22,47,18.0,0,0.7230769230769231,1.0,0.8392857142857142
5,KYPROLIS,warnings and precautions,exact-meddra,44,22,33,,2,,0.9428571428571428,
6,KYPROLIS,warnings and precautions,non-meddra,22,22,14,,10,,0.5833333333333334,
7,KYPROLIS,warnings and precautions,discontinuous,1,22,1,,21,,0.045454545454545456,
8,KYPROLIS,warnings and precautions,hypothetical,3,22,2,,21,,0.08695652173913043,
9,KYPROLIS,all-concat,all,158,96,144,14.0,0,0.9113924050632911,1.0,0.9536423841059603
10,KYPROLIS,all-concat,exact-meddra,119,96,111,,2,,0.9823008849557522,
11,KYPROLIS,all-concat,non-meddra,40,96,33,,54,,0.3793103448275862,
12,KYPROLIS,all-concat,discontinuous,4,96,3,,89,,0.03260869565217391,
13,KYPROLIS,all-concat,hypothetical,3,96,2,,95,,0.020618556701030927,
14,MULTAQ,adverse reactions,all,39,30,38,1.0,0,0.9743589743589743,1.0,0.9870129870129869
15,MULTAQ,adverse reactions,exact-meddra,26,30,26,,4,,0.8666666666666667,
16,MULTAQ,adverse reactions,non-meddra,13,30,12,,18,,0.4,
17,MULTAQ,adverse reactions,discontinuous,5,30,5,,28,,0.15151515151515152,
18,MULTAQ,warnings and precautions,all,25,26,24,1.0,2,0.96,0.9230769230769231,0.9411764705882353
19,MULTAQ,warnings and precautions,exact-meddra,13,26,13,,6,,0.6842105263157895,
20,MULTAQ,warnings and precautions,non-meddra,12,26,11,,14,,0.44,
21,MULTAQ,warnings and precautions,discontinuous,3,26,3,,21,,0.125,
22,MULTAQ,warnings and precautions,hypothetical,8,26,7,,18,,0.28,
23,MULTAQ,boxed warnings,all,3,8,3,0.0,2,1.0,0.6,0.7499999999999999
24,MULTAQ,boxed warnings,exact-meddra,3,8,3,,2,,0.6,
25,MULTAQ,boxed warnings,hypothetical,3,8,3,,2,,0.6,
26,MULTAQ,all-concat,all,57,31,50,7.0,0,0.8771929824561403,1.0,0.9345794392523363
27,MULTAQ,all-concat,exact-meddra,32,31,30,,3,,0.9090909090909091,
28,MULTAQ,all-concat,non-meddra,25,31,20,,18,,0.5263157894736842,
