,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,KYPROLIS,adverse reactions,all,128,83,90,2.0,38,0.9782608695652174,0.703125,0.8181818181818182
1,KYPROLIS,adverse reactions,exact-meddra,104,83,79,,25,,0.7596153846153846,
2,KYPROLIS,adverse reactions,non-meddra,25,83,11,,14,,0.44,
3,KYPROLIS,adverse reactions,discontinuous,3,83,0,,3,,0.0,
4,KYPROLIS,warnings and precautions,all,65,24,33,0.0,32,1.0,0.5076923076923077,0.673469387755102
5,KYPROLIS,warnings and precautions,exact-meddra,44,24,24,,20,,0.5454545454545454,
6,KYPROLIS,warnings and precautions,non-meddra,22,24,9,,13,,0.4090909090909091,
7,KYPROLIS,warnings and precautions,discontinuous,1,24,1,,0,,1.0,
8,KYPROLIS,all-concat,all,158,16,26,0.0,132,1.0,0.16455696202531644,0.2826086956521739
9,KYPROLIS,all-concat,exact-meddra,119,16,20,,99,,0.16806722689075632,
10,KYPROLIS,all-concat,non-meddra,40,16,6,,34,,0.15,
11,KYPROLIS,all-concat,discontinuous,4,16,0,,4,,0.0,
12,MULTAQ,adverse reactions,all,39,27,30,1.0,9,0.967741935483871,0.7692307692307693,0.8571428571428572
13,MULTAQ,adverse reactions,exact-meddra,26,27,26,,0,,1.0,
14,MULTAQ,adverse reactions,non-meddra,13,27,4,,9,,0.3076923076923077,
15,MULTAQ,adverse reactions,discontinuous,5,27,1,,4,,0.2,
16,MULTAQ,warnings and precautions,all,25,21,20,2.0,5,0.9090909090909091,0.8,0.8510638297872342
17,MULTAQ,warnings and precautions,exact-meddra,13,21,12,,1,,0.9230769230769231,
18,MULTAQ,warnings and precautions,non-meddra,12,21,8,,4,,0.6666666666666666,
19,MULTAQ,warnings and precautions,discontinuous,3,21,3,,0,,1.0,
20,MULTAQ,boxed warnings,all,3,3,3,0.0,0,1.0,1.0,1.0
21,MULTAQ,boxed warnings,exact-meddra,3,3,3,,0,,1.0,
22,MULTAQ,all-concat,all,57,26,40,0.0,17,1.0,0.7017543859649122,0.8247422680412371
23,MULTAQ,all-concat,exact-meddra,32,26,24,,8,,0.75,
24,MULTAQ,all-concat,non-meddra,25,26,16,,9,,0.64,
25,MULTAQ,all-concat,discontinuous,8,26,8,,0,,1.0,
26,JUBLIA,adverse reactions,all,5,4,5,0.0,0,1.0,1.0,1.0
27,JUBLIA,adverse reactions,exact-meddra,3,4,3,,0,,1.0,
28,JUBLIA,adverse reactions,non-meddra,2,4,2,,0,,1.0,
