,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,KYPROLIS,adverse reactions,all,128,106,102,4.0,26,0.9622641509433962,0.796875,0.8717948717948717
1,KYPROLIS,adverse reactions,exact-meddra,104,106,94,,10,,0.9038461538461539,
2,KYPROLIS,adverse reactions,non-meddra,25,106,8,,17,,0.32,
3,KYPROLIS,adverse reactions,discontinuous,3,106,0,,3,,0.0,
4,KYPROLIS,warnings and precautions,all,65,54,42,12.0,23,0.7777777777777778,0.6461538461538462,0.7058823529411764
5,KYPROLIS,warnings and precautions,exact-meddra,44,54,33,,11,,0.75,
6,KYPROLIS,warnings and precautions,non-meddra,22,54,9,,13,,0.4090909090909091,
7,KYPROLIS,warnings and precautions,discontinuous,1,54,0,,1,,0.0,
8,KYPROLIS,all-concat,all,158,29,28,1.0,130,0.9655172413793104,0.17721518987341772,0.29946524064171126
9,KYPROLIS,all-concat,exact-meddra,119,29,22,,97,,0.18487394957983194,
10,KYPROLIS,all-concat,non-meddra,40,29,6,,34,,0.15,
11,KYPROLIS,all-concat,discontinuous,4,29,0,,4,,0.0,
12,MULTAQ,adverse reactions,all,39,33,27,6.0,12,0.8181818181818182,0.6923076923076923,0.7500000000000001
13,MULTAQ,adverse reactions,exact-meddra,26,33,23,,3,,0.8846153846153846,
14,MULTAQ,adverse reactions,non-meddra,13,33,4,,9,,0.3076923076923077,
15,MULTAQ,adverse reactions,discontinuous,5,33,0,,5,,0.0,
16,MULTAQ,warnings and precautions,all,25,24,16,8.0,9,0.6666666666666666,0.64,0.6530612244897959
17,MULTAQ,warnings and precautions,exact-meddra,13,24,11,,2,,0.8461538461538461,
18,MULTAQ,warnings and precautions,non-meddra,12,24,5,,7,,0.4166666666666667,
19,MULTAQ,warnings and precautions,discontinuous,3,24,0,,3,,0.0,
20,MULTAQ,boxed warnings,all,3,3,3,0.0,0,1.0,1.0,1.0
21,MULTAQ,boxed warnings,exact-meddra,3,3,3,,0,,1.0,
22,MULTAQ,all-concat,all,57,44,34,10.0,23,0.7727272727272727,0.5964912280701754,0.6732673267326733
23,MULTAQ,all-concat,exact-meddra,32,44,26,,6,,0.8125,
24,MULTAQ,all-concat,non-meddra,25,44,8,,17,,0.32,
25,MULTAQ,all-concat,discontinuous,8,44,0,,8,,0.0,
26,JUBLIA,adverse reactions,all,5,4,4,0.0,1,1.0,0.8,0.888888888888889
27,JUBLIA,adverse reactions,exact-meddra,3,4,3,,0,,1.0,
28,JUBLIA,adverse reactions,non-meddra,2,4,1,,1,,0.5,
29,JUBLIA,all-concat,all,5,4,4,0.0,1,1.0,0.8,0.888888888888889
30,JUBLIA,all-concat,exact-meddra,3,4,3,,0,,1.0,
31,JUBLIA,all-concat,non-meddra,2,4,1,,1,,0.5,
32,TEFLARO,adverse reactions,all,30,38,29,9.0,1,0.7631578947368421,0.9666666666666667,0.8529411764705883
33,TEFLARO,adverse reactions,exact-meddra,26,38,26,,0,,1.0,
34,TEFLARO,adverse reactions,non-meddra,4,38,3,,1,,0.75,
35,TEFLARO,warnings and precautions,all,12,9,2,7.0,10,0.2222222222222222,0.16666666666666666,0.1904761904761905
36,TEFLARO,warnings and precautions,exact-meddra,2,9,0,,2,,0.0,
37,TEFLARO,warnings and precautions,non-meddra,10,9,2,,8,,0.2,
38,TEFLARO,warnings and precautions,negated,1,9,0,,1,,0.0,
