,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,KYPROLIS,adverse reactions,all,128,83,118,10.0,0,0.921875,1.0,0.959349593495935
1,KYPROLIS,adverse reactions,exact-meddra,104,83,96,,1,,0.9896907216494846,
2,KYPROLIS,adverse reactions,non-meddra,25,83,22,,54,,0.2894736842105263,
3,KYPROLIS,adverse reactions,discontinuous,3,83,3,,79,,0.036585365853658534,
4,KYPROLIS,warnings and precautions,all,65,22,47,18.0,0,0.7230769230769231,1.0,0.8392857142857142
5,KYPROLIS,warnings and precautions,exact-meddra,44,22,33,,2,,0.9428571428571428,
6,KYPROLIS,warnings and precautions,non-meddra,22,22,14,,10,,0.5833333333333334,
7,KYPROLIS,warnings and precautions,discontinuous,1,22,1,,21,,0.045454545454545456,
8,KYPROLIS,warnings and precautions,hypothetical,3,22,2,,21,,0.08695652173913043,
9,KYPROLIS,all-concat,all,158,126,150,8.0,4,0.9493670886075949,0.974025974025974,0.9615384615384615
10,KYPROLIS,all-concat,exact-meddra,119,126,116,,6,,0.9508196721311475,
11,KYPROLIS,all-concat,non-meddra,40,126,34,,74,,0.3148148148148148,
12,KYPROLIS,all-concat,discontinuous,4,126,3,,119,,0.02459016393442623,
13,KYPROLIS,all-concat,hypothetical,3,126,3,,124,,0.023622047244094488,
14,MULTAQ,adverse reactions,all,39,38,39,0.0,0,1.0,1.0,1.0
15,MULTAQ,adverse reactions,exact-meddra,26,38,26,,9,,0.7428571428571429,
16,MULTAQ,adverse reactions,non-meddra,13,38,13,,20,,0.3939393939393939,
17,MULTAQ,adverse reactions,discontinuous,5,38,5,,31,,0.1388888888888889,
18,MULTAQ,warnings and precautions,all,25,22,24,1.0,0,0.96,1.0,0.9795918367346939
19,MULTAQ,warnings and precautions,exact-meddra,13,22,13,,4,,0.7647058823529411,
20,MULTAQ,warnings and precautions,non-meddra,12,22,11,,11,,0.5,
21,MULTAQ,warnings and precautions,discontinuous,3,22,3,,17,,0.15,
22,MULTAQ,warnings and precautions,hypothetical,8,22,7,,14,,0.3333333333333333,
23,MULTAQ,boxed warnings,all,3,3,3,0.0,0,1.0,1.0,1.0
24,MULTAQ,boxed warnings,exact-meddra,3,3,3,,0,,1.0,
25,MULTAQ,boxed warnings,hypothetical,3,3,3,,0,,1.0,
26,MULTAQ,all-concat,all,57,47,54,3.0,6,0.9473684210526315,0.9,0.9230769230769231
27,MULTAQ,all-concat,exact-meddra,32,47,32,,14,,0.6956521739130435,
28,MULTAQ,all-concat,non-meddra,25,47,22,,27,,0.4489795918367347,
29,MULTAQ,all-concat,discontinuous,8,47,7,,43,,0.14,
30,MULTAQ,all-concat,hypothetical,9,47,7,,41,,0.14583333333333334,
31,JUBLIA,adverse reactions,all,5,4,5,0.0,0,1.0,1.0,1.0
32,JUBLIA,adverse reactions,exact-meddra,3,4,3,,1,,0.75,
33,JUBLIA,adverse reactions,non-meddra,2,4,2,,3,,0.4,
34,JUBLIA,all-concat,all,5,4,5,0.0,0,1.0,1.0,1.0
35,JUBLIA,all-concat,exact-meddra,3,4,3,,1,,0.75,
36,JUBLIA,all-concat,non-meddra,2,4,2,,3,,0.4,
37,TEFLARO,adverse reactions,all,30,28,30,0.0,0,1.0,1.0,1.0
38,TEFLARO,adverse reactions,exact-meddra,26,28,26,,2,,0.9285714285714286,
39,TEFLARO,adverse reactions,non-meddra,4,28,4,,21,,0.16,
40,TEFLARO,warnings and precautions,all,12,9,8,4.0,1,0.6666666666666666,0.8888888888888888,0.761904761904762
41,TEFLARO,warnings and precautions,exact-meddra,2,9,1,,8,,0.1111111111111111,
