,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,KYPROLIS,adverse reactions,all,128,86,97,0.0,31,1.0,0.7578125,0.8622222222222222
1,KYPROLIS,adverse reactions,exact-meddra,104,86,86,,18,,0.8269230769230769,
2,KYPROLIS,adverse reactions,non-meddra,25,86,11,,14,,0.44,
3,KYPROLIS,adverse reactions,discontinuous,3,86,0,,3,,0.0,
4,KYPROLIS,warnings and precautions,all,65,23,32,0.0,33,1.0,0.49230769230769234,0.6597938144329897
5,KYPROLIS,warnings and precautions,exact-meddra,44,23,24,,20,,0.5454545454545454,
6,KYPROLIS,warnings and precautions,non-meddra,22,23,8,,14,,0.36363636363636365,
7,KYPROLIS,warnings and precautions,discontinuous,1,23,1,,0,,1.0,
8,KYPROLIS,all-concat,all,158,16,26,0.0,132,1.0,0.16455696202531644,0.2826086956521739
9,KYPROLIS,all-concat,exact-meddra,119,16,20,,99,,0.16806722689075632,
10,KYPROLIS,all-concat,non-meddra,40,16,6,,34,,0.15,
11,KYPROLIS,all-concat,discontinuous,4,16,0,,4,,0.0,
12,MULTAQ,adverse reactions,all,39,26,30,1.0,9,0.967741935483871,0.7692307692307693,0.8571428571428572
13,MULTAQ,adverse reactions,exact-meddra,26,26,26,,0,,1.0,
14,MULTAQ,adverse reactions,non-meddra,13,26,4,,9,,0.3076923076923077,
15,MULTAQ,adverse reactions,discontinuous,5,26,1,,4,,0.2,
16,MULTAQ,warnings and precautions,all,25,21,20,2.0,5,0.9090909090909091,0.8,0.8510638297872342
17,MULTAQ,warnings and precautions,exact-meddra,13,21,12,,1,,0.9230769230769231,
18,MULTAQ,warnings and precautions,non-meddra,12,21,8,,4,,0.6666666666666666,
19,MULTAQ,warnings and precautions,discontinuous,3,21,3,,0,,1.0,
20,MULTAQ,boxed warnings,all,3,3,3,0.0,0,1.0,1.0,1.0
21,MULTAQ,boxed warnings,exact-meddra,3,3,3,,0,,1.0,
22,MULTAQ,all-concat,all,57,12,22,0.0,35,1.0,0.38596491228070173,0.5569620253164557
23,MULTAQ,all-concat,exact-meddra,32,12,12,,20,,0.375,
24,MULTAQ,all-concat,non-meddra,25,12,10,,15,,0.4,
25,MULTAQ,all-concat,discontinuous,8,12,4,,4,,0.5,
26,JUBLIA,adverse reactions,all,5,4,5,0.0,0,1.0,1.0,1.0
27,JUBLIA,adverse reactions,exact-meddra,3,4,3,,0,,1.0,
28,JUBLIA,adverse reactions,non-meddra,2,4,2,,0,,1.0,
29,JUBLIA,all-concat,all,5,4,5,0.0,0,1.0,1.0,1.0
30,JUBLIA,all-concat,exact-meddra,3,4,3,,0,,1.0,
31,JUBLIA,all-concat,non-meddra,2,4,2,,0,,1.0,
32,TEFLARO,adverse reactions,all,30,30,30,1.0,0,0.967741935483871,1.0,0.9836065573770492
33,TEFLARO,adverse reactions,exact-meddra,26,30,26,,0,,1.0,
34,TEFLARO,adverse reactions,non-meddra,4,30,4,,0,,1.0,
35,TEFLARO,warnings and precautions,all,12,9,9,1.0,3,0.9,0.75,0.8181818181818182
36,TEFLARO,warnings and precautions,exact-meddra,2,9,2,,0,,1.0,
37,TEFLARO,warnings and precautions,non-meddra,10,9,7,,3,,0.7,
38,TEFLARO,warnings and precautions,negated,1,9,1,,0,,1.0,
