,section,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
0,adverse reactions,all,2202,2704.0,3119,0.4488381573583367,0.4138319864687089,0.43062481666177765,0.674132249373326,0.4928461720518079,0.5190447385176343
1,adverse reactions,discontinuous,61,,326,,0.15762273901808785,,,0.18628656696838516,
2,adverse reactions,exact-meddra,1858,,2239,,0.4535025628508665,,,0.548332389624562,
3,adverse reactions,negated,20,,51,,0.28169014084507044,,,0.25,
4,adverse reactions,non-meddra,344,,881,,0.2808163265306122,,,0.3359866888405127,
5,boxed warnings,all,204,58.0,70,0.7786259541984732,0.7445255474452555,0.7611940298507462,0.8500584795321636,0.809359489409799,0.7786390412706202
6,boxed warnings,discontinuous,11,,26,,0.2972972972972973,,,0.31043956043956045,
7,boxed warnings,exact-meddra,121,,15,,0.8897058823529411,,,0.9119106699751861,
8,boxed warnings,negated,3,,2,,0.6,,,0.625,
9,boxed warnings,non-meddra,83,,55,,0.6014492753623188,,,0.6832282913165266,
10,warnings and precautions,all,993,2021.0,1643,0.3294625082946251,0.37670713201820943,0.35150442477876104,0.5317602000473693,0.4465642592157513,0.45602059203238404
11,warnings and precautions,discontinuous,80,,305,,0.2077922077922078,,,0.20412718092916934,
12,warnings and precautions,exact-meddra,560,,613,,0.4774083546462063,,,0.5967949354261726,
13,warnings and precautions,negated,18,,40,,0.3103448275862069,,,0.4756944444444444,
14,warnings and precautions,non-meddra,434,,1030,,0.296448087431694,,,0.331516598472843,
0,all,all,3399,4783.0,4832,0.4154241016866292,0.4129510387559227,0.41374387662886714,0.6452625257069291,0.5259367162458353,0.537957780595084
