,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,XEOMIN,adverse reactions,all,46,36,37,2.0,9,0.9487179487179487,0.8043478260869565,0.8705882352941177
1,XEOMIN,adverse reactions,exact-meddra,40,36,35,,5,,0.875,
2,XEOMIN,adverse reactions,non-meddra,6,36,2,,4,,0.3333333333333333,
3,XEOMIN,adverse reactions,negated,1,36,1,,0,,1.0,
4,XEOMIN,adverse reactions,discontinuous,5,36,2,,3,,0.4,
5,XEOMIN,warnings and precautions,all,35,39,28,11.0,7,0.717948717948718,0.8,0.7567567567567569
6,XEOMIN,warnings and precautions,exact-meddra,16,39,16,,0,,1.0,
7,XEOMIN,warnings and precautions,non-meddra,19,39,12,,7,,0.631578947368421,
8,XEOMIN,warnings and precautions,discontinuous,5,39,4,,1,,0.8,
9,XEOMIN,warnings and precautions,hypothetical,24,39,20,,4,,0.8333333333333334,
10,XEOMIN,boxed warnings,all,16,11,11,0.0,5,1.0,0.6875,0.8148148148148148
11,XEOMIN,boxed warnings,exact-meddra,10,11,10,,0,,1.0,
12,XEOMIN,boxed warnings,non-meddra,6,11,1,,5,,0.16666666666666666,
13,XEOMIN,boxed warnings,discontinuous,1,11,0,,1,,0.0,
14,XEOMIN,boxed warnings,hypothetical,12,11,10,,2,,0.8333333333333334,
15,XEOMIN,all-concat,all,81,55,54,7.0,27,0.8852459016393442,0.6666666666666666,0.7605633802816901
16,XEOMIN,all-concat,exact-meddra,53,55,43,,10,,0.8113207547169812,
17,XEOMIN,all-concat,non-meddra,28,55,11,,17,,0.39285714285714285,
18,XEOMIN,all-concat,negated,1,55,1,,0,,1.0,
19,XEOMIN,all-concat,discontinuous,10,55,6,,4,,0.6,
20,XEOMIN,all-concat,hypothetical,33,55,16,,17,,0.48484848484848486,
21,QUTENZA,adverse reactions,all,40,37,38,0.0,2,1.0,0.95,0.9743589743589743
22,QUTENZA,adverse reactions,exact-meddra,34,37,34,,0,,1.0,
23,QUTENZA,adverse reactions,non-meddra,6,37,4,,2,,0.6666666666666666,
24,QUTENZA,warnings and precautions,all,6,7,3,4.0,3,0.42857142857142855,0.5,0.4615384615384615
25,QUTENZA,warnings and precautions,exact-meddra,3,7,2,,1,,0.6666666666666666,
