,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,XEOMIN,adverse reactions,all,46,43,46,0.0,0,1.0,1.0,1.0
1,XEOMIN,adverse reactions,exact-meddra,40,43,40,,1,,0.975609756097561,
2,XEOMIN,adverse reactions,non-meddra,6,43,6,,30,,0.16666666666666666,
3,XEOMIN,adverse reactions,negated,1,43,1,,40,,0.024390243902439025,
4,XEOMIN,adverse reactions,discontinuous,5,43,5,,34,,0.1282051282051282,
5,XEOMIN,warnings and precautions,all,35,39,31,4.0,6,0.8857142857142857,0.8378378378378378,0.8611111111111112
6,XEOMIN,warnings and precautions,exact-meddra,16,39,16,,15,,0.5161290322580645,
7,XEOMIN,warnings and precautions,non-meddra,19,39,15,,17,,0.46875,
8,XEOMIN,warnings and precautions,discontinuous,5,39,4,,28,,0.125,
9,XEOMIN,warnings and precautions,hypothetical,24,39,22,,12,,0.6470588235294118,
10,XEOMIN,boxed warnings,all,16,11,12,4.0,0,0.75,1.0,0.8571428571428571
11,XEOMIN,boxed warnings,exact-meddra,10,11,10,,1,,0.9090909090909091,
12,XEOMIN,boxed warnings,non-meddra,6,11,2,,9,,0.18181818181818182,
13,XEOMIN,boxed warnings,discontinuous,1,11,1,,9,,0.1,
14,XEOMIN,boxed warnings,hypothetical,12,11,10,,1,,0.9090909090909091,
15,XEOMIN,all-concat,all,81,47,71,10.0,1,0.8765432098765432,0.9861111111111112,0.9281045751633987
16,XEOMIN,all-concat,exact-meddra,53,47,48,,2,,0.96,
17,XEOMIN,all-concat,non-meddra,28,47,23,,25,,0.4791666666666667,
18,XEOMIN,all-concat,negated,1,47,1,,43,,0.022727272727272728,
19,XEOMIN,all-concat,discontinuous,10,47,9,,33,,0.21428571428571427,
20,XEOMIN,all-concat,hypothetical,33,47,26,,13,,0.6666666666666666,
21,QUTENZA,adverse reactions,all,40,37,40,0.0,0,1.0,1.0,1.0
22,QUTENZA,adverse reactions,exact-meddra,34,37,34,,1,,0.9714285714285714,
23,QUTENZA,adverse reactions,non-meddra,6,37,6,,20,,0.23076923076923078,
24,QUTENZA,warnings and precautions,all,6,10,6,0.0,3,1.0,0.6666666666666666,0.8
25,QUTENZA,warnings and precautions,exact-meddra,3,10,3,,7,,0.3,
26,QUTENZA,warnings and precautions,non-meddra,3,10,3,,6,,0.3333333333333333,
27,QUTENZA,warnings and precautions,hypothetical,4,10,4,,6,,0.4,
