,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,XEOMIN,warnings and precautions,all,35,33,27,8.0,6,0.7714285714285715,0.8181818181818182,0.7941176470588236
1,XEOMIN,warnings and precautions,exact-meddra,16,33,13,,14,,0.48148148148148145,
2,XEOMIN,warnings and precautions,non-meddra,19,33,14,,14,,0.5,
3,XEOMIN,warnings and precautions,discontinuous,5,33,3,,26,,0.10344827586206896,
4,XEOMIN,warnings and precautions,hypothetical,24,33,18,,12,,0.6,
5,XEOMIN,boxed warnings,all,16,12,12,4.0,0,0.75,1.0,0.8571428571428571
6,XEOMIN,boxed warnings,exact-meddra,10,12,10,,1,,0.9090909090909091,
7,XEOMIN,boxed warnings,non-meddra,6,12,2,,9,,0.18181818181818182,
8,XEOMIN,boxed warnings,discontinuous,1,12,1,,9,,0.1,
9,XEOMIN,boxed warnings,hypothetical,12,12,10,,1,,0.9090909090909091,
10,XEOMIN,all-concat,all,81,36,58,23.0,0,0.7160493827160493,1.0,0.8345323741007193
11,XEOMIN,all-concat,exact-meddra,53,36,43,,0,,1.0,
12,XEOMIN,all-concat,non-meddra,28,36,15,,19,,0.4411764705882353,
13,XEOMIN,all-concat,negated,1,36,1,,34,,0.02857142857142857,
14,XEOMIN,all-concat,discontinuous,10,36,6,,28,,0.17647058823529413,
15,XEOMIN,all-concat,hypothetical,33,36,17,,13,,0.5666666666666667,
16,QUTENZA,adverse reactions,all,40,36,38,2.0,1,0.95,0.9743589743589743,0.9620253164556962
17,QUTENZA,adverse reactions,exact-meddra,34,36,34,,2,,0.9444444444444444,
18,QUTENZA,adverse reactions,non-meddra,6,36,4,,21,,0.16,
19,QUTENZA,warnings and precautions,all,6,9,5,1.0,4,0.8333333333333334,0.5555555555555556,0.6666666666666667
20,QUTENZA,warnings and precautions,exact-meddra,3,9,3,,6,,0.3333333333333333,
21,QUTENZA,warnings and precautions,non-meddra,3,9,2,,6,,0.25,
22,QUTENZA,warnings and precautions,hypothetical,4,9,3,,6,,0.3333333333333333,
23,QUTENZA,all-concat,all,45,37,43,2.0,1,0.9555555555555556,0.9772727272727273,0.9662921348314608
24,QUTENZA,all-concat,exact-meddra,37,37,36,,2,,0.9473684210526315,
25,QUTENZA,all-concat,non-meddra,8,37,7,,21,,0.25,
26,QUTENZA,all-concat,hypothetical,4,37,2,,33,,0.05714285714285714,
27,ZYTIGA,adverse reactions,all,61,41,49,12.0,5,0.8032786885245902,0.9074074074074074,0.8521739130434782
28,ZYTIGA,adverse reactions,exact-meddra,43,41,35,,11,,0.7608695652173914,
29,ZYTIGA,adverse reactions,non-meddra,18,41,14,,27,,0.34146341463414637,
30,ZYTIGA,adverse reactions,negated,3,41,3,,33,,0.08333333333333333,
31,ZYTIGA,adverse reactions,discontinuous,1,41,1,,40,,0.024390243902439025,
32,ZYTIGA,warnings and precautions,all,15,14,13,2.0,4,0.8666666666666667,0.7647058823529411,0.8125
33,ZYTIGA,warnings and precautions,exact-meddra,6,14,6,,8,,0.42857142857142855,
34,ZYTIGA,warnings and precautions,non-meddra,9,14,7,,9,,0.4375,
35,ZYTIGA,warnings and precautions,negated,1,14,1,,13,,0.07142857142857142,
36,ZYTIGA,warnings and precautions,discontinuous,1,14,0,,14,,0.0,
37,ZYTIGA,warnings and precautions,hypothetical,3,14,3,,10,,0.23076923076923078,
38,ZYTIGA,all-concat,all,68,37,54,14.0,2,0.7941176470588235,0.9642857142857143,0.8709677419354839
39,ZYTIGA,all-concat,exact-meddra,44,37,34,,10,,0.7727272727272727,
40,ZYTIGA,all-concat,non-meddra,24,37,20,,21,,0.4878048780487805,
41,ZYTIGA,all-concat,negated,3,37,3,,29,,0.09375,
42,ZYTIGA,all-concat,discontinuous,2,37,2,,34,,0.05555555555555555,
43,ZYTIGA,all-concat,hypothetical,3,37,3,,28,,0.0967741935483871,
44,TOVIAZ,adverse reactions,all,37,26,33,4.0,0,0.8918918918918919,1.0,0.9428571428571428
45,TOVIAZ,adverse reactions,exact-meddra,33,26,32,,0,,1.0,
46,TOVIAZ,adverse reactions,non-meddra,4,26,1,,25,,0.038461538461538464,
47,TOVIAZ,warnings and precautions,all,13,12,8,5.0,8,0.6153846153846154,0.5,0.5517241379310345
48,TOVIAZ,warnings and precautions,exact-meddra,4,12,4,,8,,0.3333333333333333,
49,TOVIAZ,warnings and precautions,non-meddra,9,12,4,,11,,0.26666666666666666,
50,TOVIAZ,warnings and precautions,discontinuous,5,12,3,,11,,0.21428571428571427,
51,TOVIAZ,all-concat,all,46,39,42,4.0,8,0.9130434782608695,0.84,0.8749999999999999
52,TOVIAZ,all-concat,exact-meddra,33,39,32,,11,,0.7441860465116279,
53,TOVIAZ,all-concat,non-meddra,13,39,10,,33,,0.23255813953488372,
54,TOVIAZ,all-concat,discontinuous,5,39,5,,34,,0.1282051282051282,
55,STRIBILD,adverse reactions,all,100,72,91,9.0,0,0.91,1.0,0.9528795811518325
56,STRIBILD,adverse reactions,exact-meddra,59,72,58,,14,,0.8055555555555556,
57,STRIBILD,adverse reactions,non-meddra,41,72,33,,44,,0.42857142857142855,
58,STRIBILD,adverse reactions,negated,1,72,1,,70,,0.014084507042253521,
59,STRIBILD,adverse reactions,discontinuous,18,72,14,,51,,0.2153846153846154,
60,STRIBILD,warnings and precautions,all,50,21,36,14.0,0,0.72,1.0,0.8372093023255813
61,STRIBILD,warnings and precautions,exact-meddra,22,21,17,,5,,0.7727272727272727,
62,STRIBILD,warnings and precautions,non-meddra,28,21,19,,6,,0.76,
63,STRIBILD,warnings and precautions,discontinuous,5,21,5,,14,,0.2631578947368421,
64,STRIBILD,warnings and precautions,hypothetical,9,21,4,,16,,0.2,
65,STRIBILD,boxed warnings,all,6,11,6,0.0,5,1.0,0.5454545454545454,0.7058823529411764
66,STRIBILD,boxed warnings,exact-meddra,2,11,2,,9,,0.18181818181818182,
67,STRIBILD,boxed warnings,non-meddra,4,11,4,,6,,0.4,
