,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,KYPROLIS,adverse reactions,all,128,93,121,7.0,0,0.9453125,1.0,0.9718875502008032
1,KYPROLIS,adverse reactions,exact-meddra,104,93,100,,0,,1.0,
2,KYPROLIS,adverse reactions,non-meddra,25,93,21,,57,,0.2692307692307692,
3,KYPROLIS,adverse reactions,discontinuous,3,93,2,,87,,0.02247191011235955,
4,KYPROLIS,warnings and precautions,all,65,22,47,18.0,0,0.7230769230769231,1.0,0.8392857142857142
5,KYPROLIS,warnings and precautions,exact-meddra,44,22,33,,2,,0.9428571428571428,
6,KYPROLIS,warnings and precautions,non-meddra,22,22,14,,10,,0.5833333333333334,
7,KYPROLIS,warnings and precautions,discontinuous,1,22,1,,21,,0.045454545454545456,
8,KYPROLIS,warnings and precautions,hypothetical,3,22,2,,21,,0.08695652173913043,
9,KYPROLIS,all-concat,all,158,106,146,12.0,1,0.9240506329113924,0.9931972789115646,0.9573770491803278
10,KYPROLIS,all-concat,exact-meddra,119,106,112,,5,,0.9572649572649573,
11,KYPROLIS,all-concat,non-meddra,40,106,34,,65,,0.3434343434343434,
12,KYPROLIS,all-concat,discontinuous,4,106,3,,102,,0.02857142857142857,
13,KYPROLIS,all-concat,hypothetical,3,106,3,,103,,0.02830188679245283,
14,MULTAQ,adverse reactions,all,39,30,38,1.0,0,0.9743589743589743,1.0,0.9870129870129869
15,MULTAQ,adverse reactions,exact-meddra,26,30,26,,4,,0.8666666666666667,
16,MULTAQ,adverse reactions,non-meddra,13,30,12,,18,,0.4,
17,MULTAQ,adverse reactions,discontinuous,5,30,5,,28,,0.15151515151515152,
18,MULTAQ,warnings and precautions,all,25,25,24,1.0,1,0.96,0.96,0.96
19,MULTAQ,warnings and precautions,exact-meddra,13,25,13,,5,,0.7222222222222222,
20,MULTAQ,warnings and precautions,non-meddra,12,25,11,,13,,0.4583333333333333,
21,MULTAQ,warnings and precautions,discontinuous,3,25,3,,20,,0.13043478260869565,
22,MULTAQ,warnings and precautions,hypothetical,8,25,7,,17,,0.2916666666666667,
23,MULTAQ,boxed warnings,all,3,4,3,0.0,0,1.0,1.0,1.0
24,MULTAQ,boxed warnings,exact-meddra,3,4,3,,0,,1.0,
25,MULTAQ,boxed warnings,hypothetical,3,4,3,,0,,1.0,
26,MULTAQ,all-concat,all,57,44,54,3.0,2,0.9473684210526315,0.9642857142857143,0.9557522123893805
27,MULTAQ,all-concat,exact-meddra,32,44,32,,10,,0.7619047619047619,
28,MULTAQ,all-concat,non-meddra,25,44,22,,24,,0.4782608695652174,
