,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,KYPROLIS,adverse reactions,all,128,98,121,7.0,0,0.9453125,1.0,0.9718875502008032
1,KYPROLIS,adverse reactions,exact-meddra,104,98,102,,0,,1.0,
2,KYPROLIS,adverse reactions,non-meddra,25,98,19,,50,,0.2753623188405797,
3,KYPROLIS,adverse reactions,discontinuous,3,98,2,,89,,0.02197802197802198,
4,KYPROLIS,warnings and precautions,all,65,53,59,6.0,2,0.9076923076923077,0.9672131147540983,0.9365079365079365
5,KYPROLIS,warnings and precautions,exact-meddra,44,53,43,,4,,0.9148936170212766,
6,KYPROLIS,warnings and precautions,non-meddra,22,53,16,,22,,0.42105263157894735,
7,KYPROLIS,warnings and precautions,discontinuous,1,53,1,,49,,0.02,
8,KYPROLIS,all-concat,all,158,100,146,12.0,0,0.9240506329113924,1.0,0.9605263157894737
9,KYPROLIS,all-concat,exact-meddra,119,100,117,,0,,1.0,
10,KYPROLIS,all-concat,non-meddra,40,100,29,,46,,0.38666666666666666,
11,KYPROLIS,all-concat,discontinuous,4,100,3,,90,,0.03225806451612903,
12,MULTAQ,adverse reactions,all,39,31,39,0.0,0,1.0,1.0,1.0
13,MULTAQ,adverse reactions,exact-meddra,26,31,26,,5,,0.8387096774193549,
14,MULTAQ,adverse reactions,non-meddra,13,31,13,,12,,0.52,
15,MULTAQ,adverse reactions,discontinuous,5,31,5,,23,,0.17857142857142858,
16,MULTAQ,warnings and precautions,all,25,18,23,2.0,1,0.92,0.9583333333333334,0.9387755102040817
17,MULTAQ,warnings and precautions,exact-meddra,13,18,13,,3,,0.8125,
18,MULTAQ,warnings and precautions,non-meddra,12,18,10,,8,,0.5555555555555556,
19,MULTAQ,warnings and precautions,discontinuous,3,18,3,,13,,0.1875,
20,MULTAQ,boxed warnings,all,3,3,3,0.0,0,1.0,1.0,1.0
21,MULTAQ,boxed warnings,exact-meddra,3,3,3,,0,,1.0,
22,MULTAQ,all-concat,all,57,37,52,5.0,0,0.9122807017543859,1.0,0.9541284403669724
23,MULTAQ,all-concat,exact-meddra,32,37,30,,8,,0.7894736842105263,
24,MULTAQ,all-concat,non-meddra,25,37,22,,11,,0.6666666666666666,
25,MULTAQ,all-concat,discontinuous,8,37,7,,26,,0.21212121212121213,
26,JUBLIA,adverse reactions,all,5,4,5,0.0,0,1.0,1.0,1.0
27,JUBLIA,adverse reactions,exact-meddra,3,4,3,,1,,0.75,
28,JUBLIA,adverse reactions,non-meddra,2,4,2,,3,,0.4,
29,JUBLIA,all-concat,all,5,4,5,0.0,0,1.0,1.0,1.0
30,JUBLIA,all-concat,exact-meddra,3,4,3,,1,,0.75,
31,JUBLIA,all-concat,non-meddra,2,4,2,,3,,0.4,
32,TEFLARO,adverse reactions,all,30,30,30,0.0,0,1.0,1.0,1.0
33,TEFLARO,adverse reactions,exact-meddra,26,30,26,,2,,0.9285714285714286,
34,TEFLARO,adverse reactions,non-meddra,4,30,4,,19,,0.17391304347826086,
35,TEFLARO,warnings and precautions,all,12,9,12,0.0,2,1.0,0.8571428571428571,0.923076923076923
36,TEFLARO,warnings and precautions,exact-meddra,2,9,2,,7,,0.2222222222222222,
37,TEFLARO,warnings and precautions,non-meddra,10,9,10,,2,,0.8333333333333334,
38,TEFLARO,warnings and precautions,negated,1,9,1,,8,,0.1111111111111111,
39,TEFLARO,warnings and precautions,discontinuous,2,9,2,,7,,0.2222222222222222,
40,TEFLARO,all-concat,all,38,30,37,1.0,0,0.9736842105263158,1.0,0.9866666666666666
41,TEFLARO,all-concat,exact-meddra,27,30,27,,2,,0.9310344827586207,
42,TEFLARO,all-concat,non-meddra,11,30,10,,16,,0.38461538461538464,
43,TEFLARO,all-concat,negated,1,30,1,,29,,0.03333333333333333,
44,TEFLARO,all-concat,discontinuous,2,30,2,,24,,0.07692307692307693,
45,DATSCAN,adverse reactions,all,11,10,11,0.0,0,1.0,1.0,1.0
46,DATSCAN,adverse reactions,exact-meddra,8,10,8,,0,,1.0,
47,DATSCAN,adverse reactions,non-meddra,3,10,3,,5,,0.375,
48,DATSCAN,warnings and precautions,all,3,5,3,0.0,1,1.0,0.75,0.8571428571428571
49,DATSCAN,warnings and precautions,exact-meddra,1,5,1,,3,,0.25,
50,DATSCAN,warnings and precautions,non-meddra,2,5,2,,1,,0.6666666666666666,
51,DATSCAN,all-concat,all,12,11,12,0.0,0,1.0,1.0,1.0
52,DATSCAN,all-concat,exact-meddra,9,11,9,,0,,1.0,
53,DATSCAN,all-concat,non-meddra,3,11,3,,5,,0.375,
54,TIVICAY,adverse reactions,all,45,38,45,0.0,0,1.0,1.0,1.0
55,TIVICAY,adverse reactions,exact-meddra,30,38,30,,10,,0.75,
56,TIVICAY,adverse reactions,non-meddra,15,38,15,,21,,0.4166666666666667,
57,TIVICAY,adverse reactions,discontinuous,8,38,8,,23,,0.25806451612903225,
58,TIVICAY,warnings and precautions,all,29,24,27,2.0,1,0.9310344827586207,0.9642857142857143,0.9473684210526316
59,TIVICAY,warnings and precautions,exact-meddra,10,24,9,,9,,0.5,
60,TIVICAY,warnings and precautions,non-meddra,19,24,18,,4,,0.8181818181818182,
61,TIVICAY,warnings and precautions,discontinuous,2,24,2,,20,,0.09090909090909091,
62,TIVICAY,all-concat,all,71,51,68,3.0,0,0.9577464788732394,1.0,0.9784172661870503
63,TIVICAY,all-concat,exact-meddra,37,51,36,,16,,0.6923076923076923,
64,TIVICAY,all-concat,non-meddra,34,51,32,,18,,0.64,
65,TIVICAY,all-concat,discontinuous,10,51,10,,29,,0.2564102564102564,
66,TAFINLAR,adverse reactions,all,112,67,106,6.0,0,0.9464285714285714,1.0,0.9724770642201834
67,TAFINLAR,adverse reactions,exact-meddra,94,67,90,,8,,0.9183673469387755,
68,TAFINLAR,adverse reactions,non-meddra,18,67,16,,48,,0.25,
69,TAFINLAR,warnings and precautions,all,63,34,56,7.0,0,0.8888888888888888,1.0,0.9411764705882353
70,TAFINLAR,warnings and precautions,exact-meddra,28,34,27,,4,,0.8709677419354839,
71,TAFINLAR,warnings and precautions,non-meddra,35,34,29,,7,,0.8055555555555556,
72,TAFINLAR,warnings and precautions,discontinuous,2,34,2,,25,,0.07407407407407407,
73,TAFINLAR,all-concat,all,158,80,143,15.0,0,0.9050632911392406,1.0,0.9501661129568107
74,TAFINLAR,all-concat,exact-meddra,110,80,105,,9,,0.9210526315789473,
75,TAFINLAR,all-concat,non-meddra,48,80,38,,41,,0.4810126582278481,
76,TAFINLAR,all-concat,discontinuous,2,80,2,,73,,0.02666666666666667,
77,HORIZANT,adverse reactions,all,27,26,27,0.0,0,1.0,1.0,1.0
78,HORIZANT,adverse reactions,exact-meddra,26,26,26,,0,,1.0,
79,HORIZANT,adverse reactions,non-meddra,1,26,1,,24,,0.04,
80,HORIZANT,warnings and precautions,all,40,27,37,3.0,1,0.925,0.9736842105263158,0.9487179487179489
81,HORIZANT,warnings and precautions,exact-meddra,17,27,17,,9,,0.6538461538461539,
82,HORIZANT,warnings and precautions,non-meddra,23,27,20,,11,,0.6451612903225806,
83,HORIZANT,warnings and precautions,negated,2,27,2,,23,,0.08,
84,HORIZANT,warnings and precautions,discontinuous,12,27,11,,18,,0.3793103448275862,
85,HORIZANT,all-concat,all,62,25,39,23.0,0,0.6290322580645161,1.0,0.7722772277227723
86,HORIZANT,all-concat,exact-meddra,38,25,30,,0,,1.0,
87,HORIZANT,all-concat,non-meddra,24,25,9,,21,,0.3,
88,HORIZANT,all-concat,negated,2,25,2,,23,,0.08,
89,HORIZANT,all-concat,discontinuous,12,25,5,,23,,0.17857142857142858,
90,IMBRUVICA,adverse reactions,all,70,61,69,1.0,1,0.9857142857142858,0.9857142857142858,0.9857142857142858
91,IMBRUVICA,adverse reactions,exact-meddra,55,61,55,,3,,0.9482758620689655,
92,IMBRUVICA,adverse reactions,non-meddra,15,61,14,,35,,0.2857142857142857,
93,IMBRUVICA,adverse reactions,discontinuous,2,61,2,,59,,0.03278688524590164,
94,IMBRUVICA,warnings and precautions,all,32,26,31,1.0,0,0.96875,1.0,0.9841269841269841
95,IMBRUVICA,warnings and precautions,exact-meddra,16,26,16,,7,,0.6956521739130435,
96,IMBRUVICA,warnings and precautions,non-meddra,16,26,15,,5,,0.75,
97,IMBRUVICA,all-concat,all,89,65,84,5.0,1,0.9438202247191011,0.9882352941176471,0.9655172413793103
98,IMBRUVICA,all-concat,exact-meddra,62,65,62,,1,,0.9841269841269841,
99,IMBRUVICA,all-concat,non-meddra,27,65,22,,32,,0.4074074074074074,
100,IMBRUVICA,all-concat,discontinuous,2,65,2,,63,,0.03076923076923077,
101,ULORIC,adverse reactions,all,210,158,198,12.0,0,0.9428571428571428,1.0,0.9705882352941176
102,ULORIC,adverse reactions,exact-meddra,187,158,178,,1,,0.994413407821229,
103,ULORIC,adverse reactions,non-meddra,23,158,20,,109,,0.15503875968992248,
104,ULORIC,adverse reactions,discontinuous,18,158,16,,105,,0.1322314049586777,
105,ULORIC,warnings and precautions,all,11,15,11,0.0,5,1.0,0.6875,0.8148148148148148
106,ULORIC,warnings and precautions,exact-meddra,2,15,2,,10,,0.16666666666666666,
107,ULORIC,warnings and precautions,non-meddra,9,15,9,,6,,0.6,
108,ULORIC,all-concat,all,218,157,206,12.0,0,0.944954128440367,1.0,0.9716981132075472
109,ULORIC,all-concat,exact-meddra,188,157,179,,1,,0.9944444444444445,
110,ULORIC,all-concat,non-meddra,30,157,27,,93,,0.225,
111,ULORIC,all-concat,discontinuous,18,157,16,,104,,0.13333333333333333,
112,CIMZIA,adverse reactions,all,107,71,97,10.0,0,0.9065420560747663,1.0,0.9509803921568627
113,CIMZIA,adverse reactions,exact-meddra,76,71,71,,1,,0.9861111111111112,
114,CIMZIA,adverse reactions,non-meddra,31,71,26,,25,,0.5098039215686274,
115,CIMZIA,adverse reactions,negated,1,71,1,,51,,0.019230769230769232,
116,CIMZIA,adverse reactions,discontinuous,10,71,5,,48,,0.09433962264150944,
117,CIMZIA,warnings and precautions,all,72,34,66,6.0,0,0.9166666666666666,1.0,0.9565217391304348
118,CIMZIA,warnings and precautions,exact-meddra,25,34,23,,7,,0.7666666666666667,
119,CIMZIA,warnings and precautions,non-meddra,47,34,43,,4,,0.9148936170212766,
120,CIMZIA,warnings and precautions,negated,2,34,2,,29,,0.06451612903225806,
121,CIMZIA,warnings and precautions,discontinuous,10,34,10,,19,,0.3448275862068966,
122,CIMZIA,boxed warnings,all,27,15,25,2.0,0,0.9259259259259259,1.0,0.9615384615384615
123,CIMZIA,boxed warnings,exact-meddra,13,15,12,,2,,0.8571428571428571,
124,CIMZIA,boxed warnings,non-meddra,14,15,13,,2,,0.8666666666666667,
125,CIMZIA,boxed warnings,discontinuous,8,15,8,,3,,0.7272727272727273,
126,CIMZIA,all-concat,all,172,75,152,20.0,0,0.8837209302325582,1.0,0.9382716049382717
127,CIMZIA,all-concat,exact-meddra,92,75,83,,3,,0.9651162790697675,
128,CIMZIA,all-concat,non-meddra,80,75,69,,20,,0.7752808988764045,
129,CIMZIA,all-concat,negated,3,75,2,,56,,0.034482758620689655,
130,CIMZIA,all-concat,discontinuous,27,75,20,,45,,0.3076923076923077,
131,KALYDECO,adverse reactions,all,40,26,32,8.0,0,0.8,1.0,0.888888888888889
132,KALYDECO,adverse reactions,exact-meddra,24,26,24,,1,,0.96,
133,KALYDECO,adverse reactions,non-meddra,16,26,8,,21,,0.27586206896551724,
134,KALYDECO,adverse reactions,discontinuous,10,26,3,,23,,0.11538461538461539,
135,KALYDECO,warnings and precautions,all,6,3,6,0.0,0,1.0,1.0,1.0
136,KALYDECO,warnings and precautions,exact-meddra,1,3,1,,2,,0.3333333333333333,
137,KALYDECO,warnings and precautions,non-meddra,5,3,5,,0,,1.0,
138,KALYDECO,warnings and precautions,discontinuous,3,3,3,,0,,1.0,
139,KALYDECO,all-concat,all,45,29,37,8.0,0,0.8222222222222222,1.0,0.9024390243902439
140,KALYDECO,all-concat,exact-meddra,25,29,25,,1,,0.9615384615384616,
141,KALYDECO,all-concat,non-meddra,20,29,12,,21,,0.36363636363636365,
142,KALYDECO,all-concat,discontinuous,13,29,6,,22,,0.21428571428571427,
143,FULYZAQ,adverse reactions,all,36,36,36,0.0,0,1.0,1.0,1.0
144,FULYZAQ,adverse reactions,exact-meddra,30,36,30,,6,,0.8333333333333334,
145,FULYZAQ,adverse reactions,non-meddra,6,36,6,,30,,0.16666666666666666,
146,FULYZAQ,all-concat,all,36,36,36,0.0,0,1.0,1.0,1.0
147,FULYZAQ,all-concat,exact-meddra,30,36,30,,6,,0.8333333333333334,
148,FULYZAQ,all-concat,non-meddra,6,36,6,,30,,0.16666666666666666,
149,QUTENZA,adverse reactions,all,40,37,40,0.0,0,1.0,1.0,1.0
150,QUTENZA,adverse reactions,exact-meddra,34,37,34,,1,,0.9714285714285714,
151,QUTENZA,adverse reactions,non-meddra,6,37,6,,16,,0.2727272727272727,
