,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,XEOMIN,adverse reactions,all,46,35,30,5.0,16,0.8571428571428571,0.6521739130434783,0.7407407407407407
1,XEOMIN,adverse reactions,exact-meddra,40,35,27,,13,,0.675,
2,XEOMIN,adverse reactions,non-meddra,6,35,3,,3,,0.5,
3,XEOMIN,adverse reactions,negated,1,35,1,,0,,1.0,
4,XEOMIN,adverse reactions,discontinuous,5,35,0,,5,,0.0,
5,XEOMIN,warnings and precautions,all,35,52,24,28.0,11,0.46153846153846156,0.6857142857142857,0.5517241379310346
6,XEOMIN,warnings and precautions,exact-meddra,16,52,13,,3,,0.8125,
7,XEOMIN,warnings and precautions,non-meddra,19,52,11,,8,,0.5789473684210527,
8,XEOMIN,warnings and precautions,discontinuous,5,52,2,,3,,0.4,
9,XEOMIN,warnings and precautions,hypothetical,24,52,16,,8,,0.6666666666666666,
10,XEOMIN,boxed warnings,all,16,11,11,0.0,5,1.0,0.6875,0.8148148148148148
11,XEOMIN,boxed warnings,exact-meddra,10,11,10,,0,,1.0,
12,XEOMIN,boxed warnings,non-meddra,6,11,1,,5,,0.16666666666666666,
13,XEOMIN,boxed warnings,discontinuous,1,11,0,,1,,0.0,
14,XEOMIN,boxed warnings,hypothetical,12,11,10,,2,,0.8333333333333334,
15,XEOMIN,all-concat,all,81,50,40,10.0,41,0.8,0.49382716049382713,0.6106870229007633
16,XEOMIN,all-concat,exact-meddra,53,50,35,,18,,0.660377358490566,
17,XEOMIN,all-concat,non-meddra,28,50,5,,23,,0.17857142857142858,
18,XEOMIN,all-concat,negated,1,50,1,,0,,1.0,
19,XEOMIN,all-concat,discontinuous,10,50,1,,9,,0.1,
20,XEOMIN,all-concat,hypothetical,33,50,14,,19,,0.42424242424242425,
21,QUTENZA,adverse reactions,all,40,37,37,0.0,3,1.0,0.925,0.961038961038961
22,QUTENZA,adverse reactions,exact-meddra,34,37,34,,0,,1.0,
23,QUTENZA,adverse reactions,non-meddra,6,37,3,,3,,0.5,
24,QUTENZA,warnings and precautions,all,6,9,4,5.0,2,0.4444444444444444,0.6666666666666666,0.5333333333333333
25,QUTENZA,warnings and precautions,exact-meddra,3,9,3,,0,,1.0,
26,QUTENZA,warnings and precautions,non-meddra,3,9,1,,2,,0.3333333333333333,
27,QUTENZA,warnings and precautions,hypothetical,4,9,4,,0,,1.0,
28,QUTENZA,all-concat,all,45,37,37,0.0,8,1.0,0.8222222222222222,0.9024390243902439
29,QUTENZA,all-concat,exact-meddra,37,37,34,,3,,0.918918918918919,
30,QUTENZA,all-concat,non-meddra,8,37,3,,5,,0.375,
31,QUTENZA,all-concat,hypothetical,4,37,0,,4,,0.0,
32,ZYTIGA,adverse reactions,all,61,47,45,2.0,16,0.9574468085106383,0.7377049180327869,0.8333333333333334
33,ZYTIGA,adverse reactions,exact-meddra,43,47,38,,5,,0.8837209302325582,
34,ZYTIGA,adverse reactions,non-meddra,18,47,7,,11,,0.3888888888888889,
35,ZYTIGA,adverse reactions,negated,3,47,1,,2,,0.3333333333333333,
36,ZYTIGA,adverse reactions,discontinuous,1,47,0,,1,,0.0,
37,ZYTIGA,warnings and precautions,all,15,16,6,10.0,9,0.375,0.4,0.38709677419354843
38,ZYTIGA,warnings and precautions,exact-meddra,6,16,4,,2,,0.6666666666666666,
39,ZYTIGA,warnings and precautions,non-meddra,9,16,2,,7,,0.2222222222222222,
40,ZYTIGA,warnings and precautions,negated,1,16,0,,1,,0.0,
41,ZYTIGA,warnings and precautions,discontinuous,1,16,0,,1,,0.0,
42,ZYTIGA,warnings and precautions,hypothetical,3,16,3,,0,,1.0,
43,ZYTIGA,all-concat,all,68,50,47,3.0,21,0.94,0.6911764705882353,0.7966101694915254
44,ZYTIGA,all-concat,exact-meddra,44,50,39,,5,,0.8863636363636364,
45,ZYTIGA,all-concat,non-meddra,24,50,8,,16,,0.3333333333333333,
46,ZYTIGA,all-concat,negated,3,50,1,,2,,0.3333333333333333,
47,ZYTIGA,all-concat,discontinuous,2,50,0,,2,,0.0,
48,ZYTIGA,all-concat,hypothetical,3,50,3,,0,,1.0,
49,TOVIAZ,adverse reactions,all,37,35,32,3.0,5,0.9142857142857143,0.8648648648648649,0.888888888888889
50,TOVIAZ,adverse reactions,exact-meddra,33,35,31,,2,,0.9393939393939394,
51,TOVIAZ,adverse reactions,non-meddra,4,35,1,,3,,0.25,
52,TOVIAZ,warnings and precautions,all,13,9,4,5.0,9,0.4444444444444444,0.3076923076923077,0.3636363636363637
53,TOVIAZ,warnings and precautions,exact-meddra,4,9,3,,1,,0.75,
54,TOVIAZ,warnings and precautions,non-meddra,9,9,1,,8,,0.1111111111111111,
55,TOVIAZ,warnings and precautions,discontinuous,5,9,0,,5,,0.0,
56,TOVIAZ,all-concat,all,46,35,32,3.0,14,0.9142857142857143,0.6956521739130435,0.7901234567901234
57,TOVIAZ,all-concat,exact-meddra,33,35,31,,2,,0.9393939393939394,
58,TOVIAZ,all-concat,non-meddra,13,35,1,,12,,0.07692307692307693,
59,TOVIAZ,all-concat,discontinuous,5,35,0,,5,,0.0,
60,STRIBILD,adverse reactions,all,100,82,63,19.0,37,0.7682926829268293,0.63,0.6923076923076923
61,STRIBILD,adverse reactions,exact-meddra,59,82,55,,4,,0.9322033898305084,
62,STRIBILD,adverse reactions,non-meddra,41,82,8,,33,,0.1951219512195122,
63,STRIBILD,adverse reactions,negated,1,82,0,,1,,0.0,
64,STRIBILD,adverse reactions,discontinuous,18,82,1,,17,,0.05555555555555555,
65,STRIBILD,warnings and precautions,all,50,45,29,16.0,21,0.6444444444444445,0.58,0.6105263157894737
66,STRIBILD,warnings and precautions,exact-meddra,22,45,18,,4,,0.8181818181818182,
67,STRIBILD,warnings and precautions,non-meddra,28,45,11,,17,,0.39285714285714285,
