,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,KYPROLIS,adverse reactions,all,128,96,102,0.0,26,1.0,0.796875,0.8869565217391304
1,KYPROLIS,adverse reactions,exact-meddra,104,96,91,,13,,0.875,
2,KYPROLIS,adverse reactions,non-meddra,25,96,11,,14,,0.44,
3,KYPROLIS,adverse reactions,discontinuous,3,96,0,,3,,0.0,
4,KYPROLIS,warnings and precautions,all,65,24,39,0.0,26,1.0,0.6,0.7499999999999999
5,KYPROLIS,warnings and precautions,exact-meddra,44,24,27,,17,,0.6136363636363636,
6,KYPROLIS,warnings and precautions,non-meddra,22,24,13,,9,,0.5909090909090909,
7,KYPROLIS,warnings and precautions,discontinuous,1,24,1,,0,,1.0,
8,KYPROLIS,all-concat,all,158,99,117,1.0,41,0.9915254237288136,0.740506329113924,0.8478260869565216
9,KYPROLIS,all-concat,exact-meddra,119,99,101,,18,,0.8487394957983193,
10,KYPROLIS,all-concat,non-meddra,40,99,17,,23,,0.425,
11,KYPROLIS,all-concat,discontinuous,4,99,1,,3,,0.25,
12,MULTAQ,adverse reactions,all,39,34,36,6.0,3,0.8571428571428571,0.9230769230769231,0.888888888888889
13,MULTAQ,adverse reactions,exact-meddra,26,34,26,,0,,1.0,
14,MULTAQ,adverse reactions,non-meddra,13,34,10,,3,,0.7692307692307693,
15,MULTAQ,adverse reactions,discontinuous,5,34,5,,0,,1.0,
16,MULTAQ,warnings and precautions,all,25,23,22,4.0,3,0.8461538461538461,0.88,0.8627450980392156
17,MULTAQ,warnings and precautions,exact-meddra,13,23,12,,1,,0.9230769230769231,
18,MULTAQ,warnings and precautions,non-meddra,12,23,10,,2,,0.8333333333333334,
19,MULTAQ,warnings and precautions,discontinuous,3,23,3,,0,,1.0,
20,MULTAQ,boxed warnings,all,3,4,3,0.0,0,1.0,1.0,1.0
21,MULTAQ,boxed warnings,exact-meddra,3,4,3,,0,,1.0,
22,MULTAQ,all-concat,all,57,55,49,15.0,8,0.765625,0.8596491228070176,0.8099173553719009
23,MULTAQ,all-concat,exact-meddra,32,55,30,,2,,0.9375,
24,MULTAQ,all-concat,non-meddra,25,55,19,,6,,0.76,
25,MULTAQ,all-concat,discontinuous,8,55,7,,1,,0.875,
26,JUBLIA,adverse reactions,all,5,4,5,0.0,0,1.0,1.0,1.0
27,JUBLIA,adverse reactions,exact-meddra,3,4,3,,0,,1.0,
28,JUBLIA,adverse reactions,non-meddra,2,4,2,,0,,1.0,
29,JUBLIA,all-concat,all,5,4,5,0.0,0,1.0,1.0,1.0
30,JUBLIA,all-concat,exact-meddra,3,4,3,,0,,1.0,
31,JUBLIA,all-concat,non-meddra,2,4,2,,0,,1.0,
32,TEFLARO,adverse reactions,all,30,32,30,2.0,0,0.9375,1.0,0.967741935483871
33,TEFLARO,adverse reactions,exact-meddra,26,32,26,,0,,1.0,
34,TEFLARO,adverse reactions,non-meddra,4,32,4,,0,,1.0,
35,TEFLARO,warnings and precautions,all,12,11,10,2.0,2,0.8333333333333334,0.8333333333333334,0.8333333333333334
36,TEFLARO,warnings and precautions,exact-meddra,2,11,2,,0,,1.0,
37,TEFLARO,warnings and precautions,non-meddra,10,11,8,,2,,0.8,
38,TEFLARO,warnings and precautions,negated,1,11,1,,0,,1.0,
39,TEFLARO,warnings and precautions,discontinuous,2,11,2,,0,,1.0,
40,TEFLARO,all-concat,all,38,29,32,0.0,6,1.0,0.8421052631578947,0.9142857142857143
41,TEFLARO,all-concat,exact-meddra,27,29,27,,0,,1.0,
42,TEFLARO,all-concat,non-meddra,11,29,5,,6,,0.45454545454545453,
43,TEFLARO,all-concat,negated,1,29,1,,0,,1.0,
44,TEFLARO,all-concat,discontinuous,2,29,1,,1,,0.5,
45,DATSCAN,adverse reactions,all,11,10,11,0.0,0,1.0,1.0,1.0
46,DATSCAN,adverse reactions,exact-meddra,8,10,8,,0,,1.0,
47,DATSCAN,adverse reactions,non-meddra,3,10,3,,0,,1.0,
48,DATSCAN,warnings and precautions,all,3,6,3,3.0,0,0.5,1.0,0.6666666666666666
49,DATSCAN,warnings and precautions,exact-meddra,1,6,1,,0,,1.0,
50,DATSCAN,warnings and precautions,non-meddra,2,6,2,,0,,1.0,
51,DATSCAN,all-concat,all,12,13,12,2.0,0,0.8571428571428571,1.0,0.923076923076923
52,DATSCAN,all-concat,exact-meddra,9,13,9,,0,,1.0,
53,DATSCAN,all-concat,non-meddra,3,13,3,,0,,1.0,
54,TIVICAY,adverse reactions,all,45,39,35,5.0,10,0.875,0.7777777777777778,0.823529411764706
55,TIVICAY,adverse reactions,exact-meddra,30,39,28,,2,,0.9333333333333333,
56,TIVICAY,adverse reactions,non-meddra,15,39,7,,8,,0.4666666666666667,
57,TIVICAY,adverse reactions,discontinuous,8,39,5,,3,,0.625,
58,TIVICAY,warnings and precautions,all,29,27,26,4.0,3,0.8666666666666667,0.896551724137931,0.8813559322033899
59,TIVICAY,warnings and precautions,exact-meddra,10,27,9,,1,,0.9,
60,TIVICAY,warnings and precautions,non-meddra,19,27,17,,2,,0.8947368421052632,
61,TIVICAY,warnings and precautions,discontinuous,2,27,2,,0,,1.0,
