,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,XEOMIN,adverse reactions,all,46,36,40,0.0,6,1.0,0.8695652173913043,0.9302325581395349
1,XEOMIN,adverse reactions,exact-meddra,40,36,35,,5,,0.875,
2,XEOMIN,adverse reactions,non-meddra,6,36,5,,1,,0.8333333333333334,
3,XEOMIN,adverse reactions,negated,1,36,1,,0,,1.0,
4,XEOMIN,adverse reactions,discontinuous,5,36,5,,0,,1.0,
5,XEOMIN,warnings and precautions,all,35,26,22,6.0,13,0.7857142857142857,0.6285714285714286,0.6984126984126985
6,XEOMIN,warnings and precautions,exact-meddra,16,26,13,,3,,0.8125,
7,XEOMIN,warnings and precautions,non-meddra,19,26,9,,10,,0.47368421052631576,
8,XEOMIN,warnings and precautions,discontinuous,5,26,3,,2,,0.6,
9,XEOMIN,warnings and precautions,hypothetical,24,26,13,,11,,0.5416666666666666,
10,XEOMIN,boxed warnings,all,16,11,11,0.0,5,1.0,0.6875,0.8148148148148148
11,XEOMIN,boxed warnings,exact-meddra,10,11,10,,0,,1.0,
12,XEOMIN,boxed warnings,non-meddra,6,11,1,,5,,0.16666666666666666,
13,XEOMIN,boxed warnings,discontinuous,1,11,0,,1,,0.0,
14,XEOMIN,boxed warnings,hypothetical,12,11,10,,2,,0.8333333333333334,
15,XEOMIN,all-concat,all,81,59,59,6.0,22,0.9076923076923077,0.7283950617283951,0.8082191780821918
16,XEOMIN,all-concat,exact-meddra,53,59,45,,8,,0.8490566037735849,
17,XEOMIN,all-concat,non-meddra,28,59,14,,14,,0.5,
18,XEOMIN,all-concat,negated,1,59,1,,0,,1.0,
19,XEOMIN,all-concat,discontinuous,10,59,6,,4,,0.6,
20,XEOMIN,all-concat,hypothetical,33,59,20,,13,,0.6060606060606061,
21,QUTENZA,adverse reactions,all,40,37,38,0.0,2,1.0,0.95,0.9743589743589743
22,QUTENZA,adverse reactions,exact-meddra,34,37,34,,0,,1.0,
23,QUTENZA,adverse reactions,non-meddra,6,37,4,,2,,0.6666666666666666,
24,QUTENZA,warnings and precautions,all,6,9,3,6.0,3,0.3333333333333333,0.5,0.4
25,QUTENZA,warnings and precautions,exact-meddra,3,9,3,,0,,1.0,
26,QUTENZA,warnings and precautions,non-meddra,3,9,0,,3,,0.0,
27,QUTENZA,warnings and precautions,hypothetical,4,9,3,,1,,0.75,
28,QUTENZA,all-concat,all,45,37,39,0.0,6,1.0,0.8666666666666667,0.9285714285714286
29,QUTENZA,all-concat,exact-meddra,37,37,35,,2,,0.9459459459459459,
30,QUTENZA,all-concat,non-meddra,8,37,4,,4,,0.5,
31,QUTENZA,all-concat,hypothetical,4,37,1,,3,,0.25,
32,ZYTIGA,adverse reactions,all,61,48,52,0.0,9,1.0,0.8524590163934426,0.9203539823008848
33,ZYTIGA,adverse reactions,exact-meddra,43,48,41,,2,,0.9534883720930233,
34,ZYTIGA,adverse reactions,non-meddra,18,48,11,,7,,0.6111111111111112,
35,ZYTIGA,adverse reactions,negated,3,48,3,,0,,1.0,
36,ZYTIGA,adverse reactions,discontinuous,1,48,1,,0,,1.0,
37,ZYTIGA,warnings and precautions,all,15,6,6,0.0,9,1.0,0.4,0.5714285714285715
38,ZYTIGA,warnings and precautions,exact-meddra,6,6,4,,2,,0.6666666666666666,
39,ZYTIGA,warnings and precautions,non-meddra,9,6,2,,7,,0.2222222222222222,
40,ZYTIGA,warnings and precautions,negated,1,6,0,,1,,0.0,
41,ZYTIGA,warnings and precautions,discontinuous,1,6,0,,1,,0.0,
42,ZYTIGA,warnings and precautions,hypothetical,3,6,3,,0,,1.0,
43,ZYTIGA,all-concat,all,68,66,56,14.0,12,0.8,0.8235294117647058,0.8115942028985507
44,ZYTIGA,all-concat,exact-meddra,44,66,43,,1,,0.9772727272727273,
45,ZYTIGA,all-concat,non-meddra,24,66,13,,11,,0.5416666666666666,
46,ZYTIGA,all-concat,negated,3,66,3,,0,,1.0,
47,ZYTIGA,all-concat,discontinuous,2,66,1,,1,,0.5,
48,ZYTIGA,all-concat,hypothetical,3,66,3,,0,,1.0,
49,TOVIAZ,adverse reactions,all,37,29,30,0.0,7,1.0,0.8108108108108109,0.8955223880597014
50,TOVIAZ,adverse reactions,exact-meddra,33,29,28,,5,,0.8484848484848485,
51,TOVIAZ,adverse reactions,non-meddra,4,29,2,,2,,0.5,
52,TOVIAZ,warnings and precautions,all,13,12,9,7.0,4,0.5625,0.6923076923076923,0.6206896551724138
53,TOVIAZ,warnings and precautions,exact-meddra,4,12,4,,0,,1.0,
54,TOVIAZ,warnings and precautions,non-meddra,9,12,5,,4,,0.5555555555555556,
55,TOVIAZ,warnings and precautions,discontinuous,5,12,3,,2,,0.6,
56,TOVIAZ,all-concat,all,46,30,34,1.0,12,0.9714285714285714,0.7391304347826086,0.8395061728395062
57,TOVIAZ,all-concat,exact-meddra,33,30,28,,5,,0.8484848484848485,
58,TOVIAZ,all-concat,non-meddra,13,30,6,,7,,0.46153846153846156,
59,TOVIAZ,all-concat,discontinuous,5,30,3,,2,,0.6,
60,STRIBILD,adverse reactions,all,100,64,70,0.0,30,1.0,0.7,0.8235294117647058
61,STRIBILD,adverse reactions,exact-meddra,59,64,57,,2,,0.9661016949152542,
62,STRIBILD,adverse reactions,non-meddra,41,64,13,,28,,0.3170731707317073,
63,STRIBILD,adverse reactions,negated,1,64,0,,1,,0.0,
64,STRIBILD,adverse reactions,discontinuous,18,64,5,,13,,0.2777777777777778,
65,STRIBILD,warnings and precautions,all,50,38,39,5.0,11,0.8863636363636364,0.78,0.8297872340425532
66,STRIBILD,warnings and precautions,exact-meddra,22,38,20,,2,,0.9090909090909091,
67,STRIBILD,warnings and precautions,non-meddra,28,38,19,,9,,0.6785714285714286,
68,STRIBILD,warnings and precautions,discontinuous,5,38,4,,1,,0.8,
