,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,XEOMIN,adverse reactions,all,46,33,45,1.0,1,0.9782608695652174,0.9782608695652174,0.9782608695652174
1,XEOMIN,adverse reactions,exact-meddra,40,33,40,,2,,0.9523809523809523,
2,XEOMIN,adverse reactions,non-meddra,6,33,5,,27,,0.15625,
3,XEOMIN,adverse reactions,negated,1,33,1,,30,,0.03225806451612903,
4,XEOMIN,adverse reactions,discontinuous,5,33,5,,31,,0.1388888888888889,
5,XEOMIN,warnings and precautions,all,35,33,27,8.0,3,0.7714285714285715,0.9,0.8307692307692307
6,XEOMIN,warnings and precautions,exact-meddra,16,33,14,,12,,0.5384615384615384,
7,XEOMIN,warnings and precautions,non-meddra,19,33,13,,12,,0.52,
8,XEOMIN,warnings and precautions,discontinuous,5,33,4,,23,,0.14814814814814814,
9,XEOMIN,warnings and precautions,hypothetical,24,33,18,,10,,0.6428571428571429,
10,XEOMIN,boxed warnings,all,16,13,14,2.0,0,0.875,1.0,0.9333333333333333
11,XEOMIN,boxed warnings,exact-meddra,10,13,10,,3,,0.7692307692307693,
12,XEOMIN,boxed warnings,non-meddra,6,13,4,,9,,0.3076923076923077,
13,XEOMIN,boxed warnings,discontinuous,1,13,1,,11,,0.08333333333333333,
14,XEOMIN,boxed warnings,hypothetical,12,13,11,,1,,0.9166666666666666,
15,XEOMIN,all-concat,all,81,30,60,21.0,0,0.7407407407407407,1.0,0.851063829787234
16,XEOMIN,all-concat,exact-meddra,53,30,40,,1,,0.975609756097561,
17,XEOMIN,all-concat,non-meddra,28,30,20,,14,,0.5882352941176471,
18,XEOMIN,all-concat,negated,1,30,1,,27,,0.03571428571428571,
19,XEOMIN,all-concat,discontinuous,10,30,7,,18,,0.28,
20,XEOMIN,all-concat,hypothetical,33,30,21,,5,,0.8076923076923077,
21,QUTENZA,adverse reactions,all,40,37,40,0.0,1,1.0,0.975609756097561,0.9876543209876543
22,QUTENZA,adverse reactions,exact-meddra,34,37,34,,2,,0.9444444444444444,
23,QUTENZA,adverse reactions,non-meddra,6,37,6,,20,,0.23076923076923078,
24,QUTENZA,warnings and precautions,all,6,9,5,1.0,5,0.8333333333333334,0.5,0.625
25,QUTENZA,warnings and precautions,exact-meddra,3,9,3,,6,,0.3333333333333333,
26,QUTENZA,warnings and precautions,non-meddra,3,9,2,,8,,0.2,
27,QUTENZA,warnings and precautions,hypothetical,4,9,3,,6,,0.3333333333333333,
28,QUTENZA,all-concat,all,45,15,5,40.0,12,0.1111111111111111,0.29411764705882354,0.16129032258064516
29,QUTENZA,all-concat,exact-meddra,37,15,3,,13,,0.1875,
30,QUTENZA,all-concat,non-meddra,8,15,2,,12,,0.14285714285714285,
31,QUTENZA,all-concat,hypothetical,4,15,1,,14,,0.06666666666666667,
32,ZYTIGA,adverse reactions,all,61,28,44,17.0,0,0.7213114754098361,1.0,0.8380952380952381
33,ZYTIGA,adverse reactions,exact-meddra,43,28,32,,4,,0.8888888888888888,
34,ZYTIGA,adverse reactions,non-meddra,18,28,12,,18,,0.4,
35,ZYTIGA,adverse reactions,negated,3,28,3,,22,,0.12,
36,ZYTIGA,adverse reactions,discontinuous,1,28,1,,27,,0.03571428571428571,
37,ZYTIGA,warnings and precautions,all,15,9,13,2.0,0,0.8666666666666667,1.0,0.9285714285714286
38,ZYTIGA,warnings and precautions,exact-meddra,6,9,5,,4,,0.5555555555555556,
39,ZYTIGA,warnings and precautions,non-meddra,9,9,8,,4,,0.6666666666666666,
40,ZYTIGA,warnings and precautions,negated,1,9,1,,8,,0.1111111111111111,
41,ZYTIGA,warnings and precautions,discontinuous,1,9,0,,9,,0.0,
42,ZYTIGA,warnings and precautions,hypothetical,3,9,3,,5,,0.375,
43,ZYTIGA,all-concat,all,68,31,52,16.0,0,0.7647058823529411,1.0,0.8666666666666666
44,ZYTIGA,all-concat,exact-meddra,44,31,33,,5,,0.868421052631579,
