,section,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
0,adverse reactions,all,4532,164.0,877,0.965076660988075,0.8378628212238861,0.8969816922315685,0.9618226978559289,0.8652910480820055,0.9062014927456339
1,adverse reactions,discontinuous,204,,193,,0.5138539042821159,,,0.461291612981692,
2,adverse reactions,exact-meddra,3754,,409,,0.9017535431179438,,,0.9263051624561592,
3,adverse reactions,negated,38,,35,,0.5205479452054794,,,0.4714285714285714,
4,adverse reactions,non-meddra,778,,469,,0.623897353648757,,,0.6919822522727178,
5,all-concat,all,5293,394.0,2089,0.930719184104097,0.7170143592522351,0.8100084168643354,0.9191827315409878,0.7508783484462519,0.8166362666834297
6,all-concat,discontinuous,310,,491,,0.38701622971285893,,,0.3789456767008097,
7,all-concat,exact-meddra,4104,,723,,0.8502175264139217,,,0.8783098699859756,
8,all-concat,negated,63,,69,,0.4772727272727273,,,0.46541950113378683,
9,all-concat,non-meddra,1189,,1367,,0.46517996870109546,,,0.5130674063076051,
10,boxed warnings,all,243,87.0,31,0.7363636363636363,0.8868613138686131,0.804635761589404,0.778174924490714,0.9306373100297249,0.823082088950582
11,boxed warnings,discontinuous,25,,12,,0.6756756756756757,,,0.6254578754578755,
12,boxed warnings,exact-meddra,133,,3,,0.9779411764705882,,,0.9652605459057072,
13,boxed warnings,negated,5,,0,,1.0,,,1.0,
14,boxed warnings,non-meddra,110,,28,,0.7971014492753623,,,0.8448529411764706,
15,warnings and precautions,all,1974,627.0,753,0.7589388696655133,0.7238723872387238,0.740990990990991,0.7152726057437812,0.7670417308034734,0.7052936716218416
16,warnings and precautions,discontinuous,193,,206,,0.48370927318295737,,,0.5203852453852453,
17,warnings and precautions,exact-meddra,1075,,138,,0.886232481450948,,,0.9162461924354336,
18,warnings and precautions,negated,34,,24,,0.5862068965517241,,,0.7037037037037037,
19,warnings and precautions,non-meddra,899,,616,,0.5933993399339934,,,0.6650051863644715,
0,all,all,6749,878.0,1661,0.8848826537301692,0.8024970273483948,0.8244000167111837,0.8309160269967912,0.8354307691752078,0.8102413402319906
