,section,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
0,adverse reactions,all,3906,367.0,1503,0.9141118652000936,0.7221297836938436,0.8068580871720719,0.8920580986319029,0.7466577079311592,0.8221232484077001
1,adverse reactions,discontinuous,51,,346,,0.12846347607052896,,,0.12145191409897294,
2,adverse reactions,exact-meddra,3449,,714,,0.8284890703819361,,,0.8445544469538889,
3,adverse reactions,negated,21,,52,,0.2876712328767123,,,0.23523809523809522,
4,adverse reactions,non-meddra,457,,790,,0.3664795509222133,,,0.4735223101605281,
5,all-concat,all,4321,601.0,3061,0.877895164567249,0.5853427255486318,0.702373211963589,0.8644871446719129,0.6279709720004735,0.7177524451477377
6,all-concat,discontinuous,67,,734,,0.08364544319600499,,,0.08931020083405805,
7,all-concat,exact-meddra,3731,,1096,,0.7729438574684069,,,0.8030230915574613,
8,all-concat,negated,30,,102,,0.22727272727272727,,,0.2233560090702948,
9,all-concat,non-meddra,590,,1966,,0.23082942097026604,,,0.3046891772451404,
10,boxed warnings,all,171,148.0,103,0.5360501567398119,0.6240875912408759,0.5767284991568297,0.5478825852510063,0.5977265073820801,0.564651185532862
11,boxed warnings,discontinuous,10,,27,,0.2702702702702703,,,0.20604395604395603,
12,boxed warnings,exact-meddra,113,,23,,0.8308823529411765,,,0.7174089068825912,
13,boxed warnings,negated,4,,1,,0.8,,,0.875,
14,boxed warnings,non-meddra,58,,80,,0.42028985507246375,,,0.3802170868347339,
15,warnings and precautions,all,1385,939.0,1342,0.5959552495697074,0.5078841217455079,0.5484062561868936,0.562884705392117,0.542806930039672,0.5261762929587299
16,warnings and precautions,discontinuous,64,,335,,0.16040100250626566,,,0.1961970197264315,
17,warnings and precautions,exact-meddra,899,,314,,0.7411376751854906,,,0.7474223580274704,
18,warnings and precautions,negated,12,,46,,0.20689655172413793,,,0.2604166666666667,
19,warnings and precautions,non-meddra,486,,1029,,0.3207920792079208,,,0.38256830151484633,
0,all,all,5462,1454.0,2948,0.7897628687102372,0.6494649227110583,0.6785181205442748,0.7013441636626939,0.6388911355737894,0.6586000844013632
