,section,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
0,adverse reactions,all,4492,154.0,917,0.9668532070598365,0.8304677389535958,0.8934858279462954,0.9642770314265265,0.8642046933727735,0.9063720287802797
1,adverse reactions,discontinuous,187,,210,,0.47103274559193953,,,0.4359289305953046,
2,adverse reactions,exact-meddra,3746,,417,,0.8998318520297862,,,0.9287351319083308,
3,adverse reactions,negated,34,,39,,0.4657534246575342,,,0.4476190476190476,
4,adverse reactions,non-meddra,747,,500,,0.599037690457097,,,0.675407613585852,
5,all-concat,all,5301,323.0,2081,0.9425675675675675,0.718098076402059,0.8151622328156235,0.9306165513660042,0.7537435828979799,0.8238087492494858
6,all-concat,discontinuous,305,,496,,0.3807740324594257,,,0.371384300261225,
7,all-concat,exact-meddra,4123,,704,,0.854153718665838,,,0.8823848724626696,
8,all-concat,negated,57,,75,,0.4318181818181818,,,0.43962585034013607,
9,all-concat,non-meddra,1178,,1378,,0.46087636932707354,,,0.5113634184434199,
10,boxed warnings,all,243,93.0,31,0.7232142857142857,0.8868613138686131,0.7967213114754098,0.7876781884646021,0.9326109942402511,0.8280369032381416
11,boxed warnings,discontinuous,25,,12,,0.6756756756756757,,,0.6254578754578755,
12,boxed warnings,exact-meddra,132,,4,,0.9705882352941176,,,0.9588089330024814,
13,boxed warnings,negated,5,,0,,1.0,,,1.0,
14,boxed warnings,non-meddra,111,,27,,0.8043478260869565,,,0.850735294117647,
15,warnings and precautions,all,1881,579.0,846,0.7646341463414634,0.6897689768976898,0.7252747252747253,0.7150090405174245,0.753114196937557,0.6967358400130771
16,warnings and precautions,discontinuous,186,,213,,0.46616541353383456,,,0.5397313912019794,
17,warnings and precautions,exact-meddra,1015,,198,,0.8367683429513603,,,0.8893722166156011,
18,warnings and precautions,negated,30,,28,,0.5172413793103449,,,0.6504629629629629,
19,warnings and precautions,non-meddra,866,,649,,0.5716171617161716,,,0.6508681466953408,
0,all,all,6616,826.0,1794,0.889008331093792,0.7866825208085613,0.8134655981637502,0.8333882553640858,0.8295591903166216,0.8075947191149411
