,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,KYPROLIS,adverse reactions,all,128,102,122,6.0,0,0.953125,1.0,0.976
1,KYPROLIS,adverse reactions,exact-meddra,104,102,102,,0,,1.0,
2,KYPROLIS,adverse reactions,non-meddra,25,102,20,,52,,0.2777777777777778,
3,KYPROLIS,adverse reactions,discontinuous,3,102,2,,93,,0.021052631578947368,
4,KYPROLIS,warnings and precautions,all,65,53,60,5.0,2,0.9230769230769231,0.967741935483871,0.9448818897637796
5,KYPROLIS,warnings and precautions,exact-meddra,44,53,43,,4,,0.9148936170212766,
6,KYPROLIS,warnings and precautions,non-meddra,22,53,17,,22,,0.4358974358974359,
7,KYPROLIS,warnings and precautions,discontinuous,1,53,1,,50,,0.0196078431372549,
8,KYPROLIS,all-concat,all,158,90,146,12.0,0,0.9240506329113924,1.0,0.9605263157894737
9,KYPROLIS,all-concat,exact-meddra,119,90,117,,0,,1.0,
10,KYPROLIS,all-concat,non-meddra,40,90,29,,39,,0.4264705882352941,
11,KYPROLIS,all-concat,discontinuous,4,90,3,,80,,0.03614457831325301,
12,MULTAQ,adverse reactions,all,39,32,39,0.0,0,1.0,1.0,1.0
13,MULTAQ,adverse reactions,exact-meddra,26,32,26,,5,,0.8387096774193549,
14,MULTAQ,adverse reactions,non-meddra,13,32,13,,13,,0.5,
15,MULTAQ,adverse reactions,discontinuous,5,32,5,,24,,0.1724137931034483,
16,MULTAQ,warnings and precautions,all,25,25,24,1.0,2,0.96,0.9230769230769231,0.9411764705882353
17,MULTAQ,warnings and precautions,exact-meddra,13,25,13,,5,,0.7222222222222222,
18,MULTAQ,warnings and precautions,non-meddra,12,25,11,,9,,0.55,
19,MULTAQ,warnings and precautions,discontinuous,3,25,3,,19,,0.13636363636363635,
20,MULTAQ,boxed warnings,all,3,3,3,0.0,0,1.0,1.0,1.0
21,MULTAQ,boxed warnings,exact-meddra,3,3,3,,0,,1.0,
22,MULTAQ,all-concat,all,57,36,54,3.0,0,0.9473684210526315,1.0,0.972972972972973
23,MULTAQ,all-concat,exact-meddra,32,36,32,,7,,0.8205128205128205,
24,MULTAQ,all-concat,non-meddra,25,36,22,,12,,0.6470588235294118,
25,MULTAQ,all-concat,discontinuous,8,36,7,,25,,0.21875,
26,JUBLIA,adverse reactions,all,5,4,5,0.0,0,1.0,1.0,1.0
27,JUBLIA,adverse reactions,exact-meddra,3,4,3,,1,,0.75,
28,JUBLIA,adverse reactions,non-meddra,2,4,2,,3,,0.4,
29,JUBLIA,all-concat,all,5,4,5,0.0,0,1.0,1.0,1.0
30,JUBLIA,all-concat,exact-meddra,3,4,3,,1,,0.75,
31,JUBLIA,all-concat,non-meddra,2,4,2,,3,,0.4,
32,TEFLARO,adverse reactions,all,30,30,30,0.0,0,1.0,1.0,1.0
33,TEFLARO,adverse reactions,exact-meddra,26,30,26,,2,,0.9285714285714286,
34,TEFLARO,adverse reactions,non-meddra,4,30,4,,19,,0.17391304347826086,
35,TEFLARO,warnings and precautions,all,12,10,12,0.0,2,1.0,0.8571428571428571,0.923076923076923
36,TEFLARO,warnings and precautions,exact-meddra,2,10,2,,8,,0.2,
37,TEFLARO,warnings and precautions,non-meddra,10,10,10,,2,,0.8333333333333334,
38,TEFLARO,warnings and precautions,negated,1,10,1,,9,,0.1,
39,TEFLARO,warnings and precautions,discontinuous,2,10,2,,8,,0.2,
40,TEFLARO,all-concat,all,38,30,37,1.0,0,0.9736842105263158,1.0,0.9866666666666666
41,TEFLARO,all-concat,exact-meddra,27,30,27,,2,,0.9310344827586207,
42,TEFLARO,all-concat,non-meddra,11,30,10,,16,,0.38461538461538464,
43,TEFLARO,all-concat,negated,1,30,1,,29,,0.03333333333333333,
44,TEFLARO,all-concat,discontinuous,2,30,2,,24,,0.07692307692307693,
45,DATSCAN,adverse reactions,all,11,10,11,0.0,0,1.0,1.0,1.0
46,DATSCAN,adverse reactions,exact-meddra,8,10,8,,0,,1.0,
47,DATSCAN,adverse reactions,non-meddra,3,10,3,,5,,0.375,
48,DATSCAN,warnings and precautions,all,3,4,3,0.0,1,1.0,0.75,0.8571428571428571
49,DATSCAN,warnings and precautions,exact-meddra,1,4,1,,2,,0.3333333333333333,
50,DATSCAN,warnings and precautions,non-meddra,2,4,2,,1,,0.6666666666666666,
51,DATSCAN,all-concat,all,12,11,12,0.0,0,1.0,1.0,1.0
52,DATSCAN,all-concat,exact-meddra,9,11,9,,0,,1.0,
53,DATSCAN,all-concat,non-meddra,3,11,3,,5,,0.375,
54,TIVICAY,adverse reactions,all,45,44,45,0.0,0,1.0,1.0,1.0
55,TIVICAY,adverse reactions,exact-meddra,30,44,30,,10,,0.75,
56,TIVICAY,adverse reactions,non-meddra,15,44,15,,21,,0.4166666666666667,
57,TIVICAY,adverse reactions,discontinuous,8,44,8,,27,,0.22857142857142856,
58,TIVICAY,warnings and precautions,all,29,25,28,1.0,1,0.9655172413793104,0.9655172413793104,0.9655172413793104
59,TIVICAY,warnings and precautions,exact-meddra,10,25,9,,12,,0.42857142857142855,
60,TIVICAY,warnings and precautions,non-meddra,19,25,19,,4,,0.8260869565217391,
