,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,XEOMIN,adverse reactions,all,46,41,35,6.0,11,0.8536585365853658,0.7608695652173914,0.8045977011494252
1,XEOMIN,adverse reactions,exact-meddra,40,41,32,,8,,0.8,
2,XEOMIN,adverse reactions,non-meddra,6,41,3,,3,,0.5,
3,XEOMIN,adverse reactions,negated,1,41,1,,0,,1.0,
4,XEOMIN,adverse reactions,discontinuous,5,41,0,,5,,0.0,
5,XEOMIN,warnings and precautions,all,35,39,21,18.0,14,0.5384615384615384,0.6,0.5675675675675675
6,XEOMIN,warnings and precautions,exact-meddra,16,39,12,,4,,0.75,
7,XEOMIN,warnings and precautions,non-meddra,19,39,9,,10,,0.47368421052631576,
8,XEOMIN,warnings and precautions,discontinuous,5,39,2,,3,,0.4,
9,XEOMIN,warnings and precautions,hypothetical,24,39,14,,10,,0.5833333333333334,
10,XEOMIN,boxed warnings,all,16,11,11,0.0,5,1.0,0.6875,0.8148148148148148
11,XEOMIN,boxed warnings,exact-meddra,10,11,10,,0,,1.0,
12,XEOMIN,boxed warnings,non-meddra,6,11,1,,5,,0.16666666666666666,
13,XEOMIN,boxed warnings,discontinuous,1,11,0,,1,,0.0,
14,XEOMIN,boxed warnings,hypothetical,12,11,10,,2,,0.8333333333333334,
15,XEOMIN,all-concat,all,81,50,40,10.0,41,0.8,0.49382716049382713,0.6106870229007633
16,XEOMIN,all-concat,exact-meddra,53,50,36,,17,,0.6792452830188679,
17,XEOMIN,all-concat,non-meddra,28,50,4,,24,,0.14285714285714285,
18,XEOMIN,all-concat,negated,1,50,1,,0,,1.0,
19,XEOMIN,all-concat,discontinuous,10,50,0,,10,,0.0,
20,XEOMIN,all-concat,hypothetical,33,50,12,,21,,0.36363636363636365,
21,QUTENZA,adverse reactions,all,40,37,37,0.0,3,1.0,0.925,0.961038961038961
22,QUTENZA,adverse reactions,exact-meddra,34,37,34,,0,,1.0,
23,QUTENZA,adverse reactions,non-meddra,6,37,3,,3,,0.5,
24,QUTENZA,warnings and precautions,all,6,7,4,3.0,2,0.5714285714285714,0.6666666666666666,0.6153846153846153
25,QUTENZA,warnings and precautions,exact-meddra,3,7,3,,0,,1.0,
26,QUTENZA,warnings and precautions,non-meddra,3,7,1,,2,,0.3333333333333333,
27,QUTENZA,warnings and precautions,hypothetical,4,7,3,,1,,0.75,
28,QUTENZA,all-concat,all,45,42,36,6.0,9,0.8571428571428571,0.8,0.8275862068965518
29,QUTENZA,all-concat,exact-meddra,37,42,34,,3,,0.918918918918919,
30,QUTENZA,all-concat,non-meddra,8,42,2,,6,,0.25,
31,QUTENZA,all-concat,hypothetical,4,42,0,,4,,0.0,
32,ZYTIGA,adverse reactions,all,61,48,47,1.0,14,0.9791666666666666,0.7704918032786885,0.8623853211009173
33,ZYTIGA,adverse reactions,exact-meddra,43,48,39,,4,,0.9069767441860465,
34,ZYTIGA,adverse reactions,non-meddra,18,48,8,,10,,0.4444444444444444,
35,ZYTIGA,adverse reactions,negated,3,48,1,,2,,0.3333333333333333,
36,ZYTIGA,adverse reactions,discontinuous,1,48,0,,1,,0.0,
37,ZYTIGA,warnings and precautions,all,15,21,9,12.0,6,0.42857142857142855,0.6,0.5
38,ZYTIGA,warnings and precautions,exact-meddra,6,21,5,,1,,0.8333333333333334,
39,ZYTIGA,warnings and precautions,non-meddra,9,21,4,,5,,0.4444444444444444,
40,ZYTIGA,warnings and precautions,negated,1,21,0,,1,,0.0,
41,ZYTIGA,warnings and precautions,discontinuous,1,21,0,,1,,0.0,
42,ZYTIGA,warnings and precautions,hypothetical,3,21,3,,0,,1.0,
43,ZYTIGA,all-concat,all,68,59,51,8.0,17,0.864406779661017,0.75,0.8031496062992127
44,ZYTIGA,all-concat,exact-meddra,44,59,42,,2,,0.9545454545454546,
45,ZYTIGA,all-concat,non-meddra,24,59,9,,15,,0.375,
46,ZYTIGA,all-concat,negated,3,59,1,,2,,0.3333333333333333,
47,ZYTIGA,all-concat,discontinuous,2,59,0,,2,,0.0,
48,ZYTIGA,all-concat,hypothetical,3,59,3,,0,,1.0,
49,TOVIAZ,adverse reactions,all,37,34,32,2.0,5,0.9411764705882353,0.8648648648648649,0.9014084507042254
50,TOVIAZ,adverse reactions,exact-meddra,33,34,31,,2,,0.9393939393939394,
51,TOVIAZ,adverse reactions,non-meddra,4,34,1,,3,,0.25,
52,TOVIAZ,warnings and precautions,all,13,7,4,3.0,9,0.5714285714285714,0.3076923076923077,0.4
53,TOVIAZ,warnings and precautions,exact-meddra,4,7,4,,0,,1.0,
54,TOVIAZ,warnings and precautions,non-meddra,9,7,0,,9,,0.0,
55,TOVIAZ,warnings and precautions,discontinuous,5,7,0,,5,,0.0,
56,TOVIAZ,all-concat,all,46,35,31,4.0,15,0.8857142857142857,0.6739130434782609,0.7654320987654321
57,TOVIAZ,all-concat,exact-meddra,33,35,30,,3,,0.9090909090909091,
58,TOVIAZ,all-concat,non-meddra,13,35,1,,12,,0.07692307692307693,
59,TOVIAZ,all-concat,discontinuous,5,35,0,,5,,0.0,
60,STRIBILD,adverse reactions,all,100,82,62,20.0,38,0.7560975609756098,0.62,0.6813186813186813
61,STRIBILD,adverse reactions,exact-meddra,59,82,55,,4,,0.9322033898305084,
62,STRIBILD,adverse reactions,non-meddra,41,82,7,,34,,0.17073170731707318,
63,STRIBILD,adverse reactions,negated,1,82,0,,1,,0.0,
64,STRIBILD,adverse reactions,discontinuous,18,82,1,,17,,0.05555555555555555,
65,STRIBILD,warnings and precautions,all,50,35,24,11.0,26,0.6857142857142857,0.48,0.5647058823529412
66,STRIBILD,warnings and precautions,exact-meddra,22,35,14,,8,,0.6363636363636364,
67,STRIBILD,warnings and precautions,non-meddra,28,35,10,,18,,0.35714285714285715,
68,STRIBILD,warnings and precautions,discontinuous,5,35,0,,5,,0.0,
69,STRIBILD,warnings and precautions,hypothetical,9,35,6,,3,,0.6666666666666666,
70,STRIBILD,boxed warnings,all,6,4,1,3.0,5,0.25,0.16666666666666666,0.2
71,STRIBILD,boxed warnings,exact-meddra,2,4,1,,1,,0.5,
72,STRIBILD,boxed warnings,non-meddra,4,4,0,,4,,0.0,
73,STRIBILD,all-concat,all,136,83,68,15.0,68,0.8192771084337349,0.5,0.6210045662100456
74,STRIBILD,all-concat,exact-meddra,73,83,60,,13,,0.821917808219178,
75,STRIBILD,all-concat,non-meddra,63,83,8,,55,,0.12698412698412698,
76,STRIBILD,all-concat,negated,1,83,0,,1,,0.0,
77,STRIBILD,all-concat,discontinuous,22,83,1,,21,,0.045454545454545456,
78,STRIBILD,all-concat,hypothetical,9,83,2,,7,,0.2222222222222222,
79,FARXIGA,adverse reactions,all,86,32,26,6.0,60,0.8125,0.3023255813953488,0.44067796610169485
80,FARXIGA,adverse reactions,exact-meddra,48,32,17,,31,,0.3541666666666667,
81,FARXIGA,adverse reactions,non-meddra,38,32,9,,29,,0.23684210526315788,
82,FARXIGA,adverse reactions,discontinuous,11,32,0,,11,,0.0,
83,FARXIGA,adverse reactions,hypothetical,1,32,0,,1,,0.0,
84,FARXIGA,warnings and precautions,all,13,6,6,0.0,7,1.0,0.46153846153846156,0.631578947368421
85,FARXIGA,warnings and precautions,exact-meddra,3,6,3,,0,,1.0,
86,FARXIGA,warnings and precautions,non-meddra,10,6,3,,7,,0.3,
87,FARXIGA,warnings and precautions,discontinuous,1,6,0,,1,,0.0,
88,FARXIGA,warnings and precautions,hypothetical,4,6,2,,2,,0.5,
89,FARXIGA,all-concat,all,94,33,28,5.0,66,0.8484848484848485,0.2978723404255319,0.44094488188976383
90,FARXIGA,all-concat,exact-meddra,48,33,18,,30,,0.375,
91,FARXIGA,all-concat,non-meddra,46,33,10,,36,,0.21739130434782608,
92,FARXIGA,all-concat,discontinuous,12,33,0,,12,,0.0,
93,FARXIGA,all-concat,hypothetical,5,33,2,,3,,0.4,
94,VICTRELIS,adverse reactions,all,47,37,34,3.0,13,0.918918918918919,0.723404255319149,0.8095238095238095
95,VICTRELIS,adverse reactions,exact-meddra,36,37,34,,2,,0.9444444444444444,
96,VICTRELIS,adverse reactions,non-meddra,11,37,0,,11,,0.0,
97,VICTRELIS,adverse reactions,discontinuous,7,37,0,,7,,0.0,
98,VICTRELIS,warnings and precautions,all,24,19,11,8.0,13,0.5789473684210527,0.4583333333333333,0.5116279069767442
99,VICTRELIS,warnings and precautions,exact-meddra,12,19,8,,4,,0.6666666666666666,
100,VICTRELIS,warnings and precautions,non-meddra,12,19,3,,9,,0.25,
101,VICTRELIS,warnings and precautions,discontinuous,1,19,0,,1,,0.0,
102,VICTRELIS,warnings and precautions,hypothetical,4,19,3,,1,,0.75,
103,VICTRELIS,all-concat,all,64,37,26,11.0,38,0.7027027027027027,0.40625,0.5148514851485149
104,VICTRELIS,all-concat,exact-meddra,41,37,24,,17,,0.5853658536585366,
105,VICTRELIS,all-concat,non-meddra,23,37,2,,21,,0.08695652173913043,
106,VICTRELIS,all-concat,discontinuous,8,37,0,,8,,0.0,
107,VICTRELIS,all-concat,hypothetical,4,37,0,,4,,0.0,
108,VIMIZIM,adverse reactions,all,9,12,8,4.0,1,0.6666666666666666,0.8888888888888888,0.761904761904762
109,VIMIZIM,adverse reactions,exact-meddra,8,12,7,,1,,0.875,
110,VIMIZIM,adverse reactions,non-meddra,1,12,1,,0,,1.0,
111,VIMIZIM,warnings and precautions,all,21,25,18,7.0,3,0.72,0.8571428571428571,0.782608695652174
112,VIMIZIM,warnings and precautions,exact-meddra,17,25,15,,2,,0.8823529411764706,
113,VIMIZIM,warnings and precautions,non-meddra,4,25,3,,1,,0.75,
114,VIMIZIM,warnings and precautions,hypothetical,1,25,1,,0,,1.0,
115,VIMIZIM,boxed warnings,all,17,17,16,1.0,1,0.9411764705882353,0.9411764705882353,0.9411764705882353
116,VIMIZIM,boxed warnings,exact-meddra,15,17,14,,1,,0.9333333333333333,
117,VIMIZIM,boxed warnings,non-meddra,2,17,2,,0,,1.0,
118,VIMIZIM,boxed warnings,hypothetical,1,17,0,,1,,0.0,
119,VIMIZIM,all-concat,all,25,24,22,2.0,3,0.9166666666666666,0.88,0.8979591836734694
120,VIMIZIM,all-concat,exact-meddra,21,24,19,,2,,0.9047619047619048,
121,VIMIZIM,all-concat,non-meddra,4,24,3,,1,,0.75,
122,VIMIZIM,all-concat,hypothetical,2,24,1,,1,,0.5,
123,BEPREVE,adverse reactions,all,10,9,7,2.0,3,0.7777777777777778,0.7,0.7368421052631577
124,BEPREVE,adverse reactions,exact-meddra,6,9,5,,1,,0.8333333333333334,
125,BEPREVE,adverse reactions,non-meddra,4,9,2,,2,,0.5,
126,BEPREVE,adverse reactions,discontinuous,2,9,0,,2,,0.0,
127,BEPREVE,all-concat,all,10,9,7,2.0,3,0.7777777777777778,0.7,0.7368421052631577
128,BEPREVE,all-concat,exact-meddra,6,9,5,,1,,0.8333333333333334,
129,BEPREVE,all-concat,non-meddra,4,9,2,,2,,0.5,
130,BEPREVE,all-concat,discontinuous,2,9,0,,2,,0.0,
131,PRISTIQ,adverse reactions,all,88,77,63,14.0,25,0.8181818181818182,0.7159090909090909,0.7636363636363637
132,PRISTIQ,adverse reactions,exact-meddra,66,77,60,,6,,0.9090909090909091,
133,PRISTIQ,adverse reactions,non-meddra,22,77,3,,19,,0.13636363636363635,
134,PRISTIQ,adverse reactions,negated,2,77,0,,2,,0.0,
135,PRISTIQ,adverse reactions,discontinuous,10,77,0,,10,,0.0,
136,PRISTIQ,warnings and precautions,all,83,12,11,1.0,72,0.9166666666666666,0.13253012048192772,0.23157894736842105
137,PRISTIQ,warnings and precautions,exact-meddra,46,12,6,,40,,0.13043478260869565,
138,PRISTIQ,warnings and precautions,non-meddra,37,12,5,,32,,0.13513513513513514,
139,PRISTIQ,warnings and precautions,negated,4,12,0,,4,,0.0,
140,PRISTIQ,warnings and precautions,discontinuous,4,12,0,,4,,0.0,
141,PRISTIQ,warnings and precautions,hypothetical,55,12,4,,51,,0.07272727272727272,
142,PRISTIQ,boxed warnings,all,4,2,1,1.0,3,0.5,0.25,0.3333333333333333
143,PRISTIQ,boxed warnings,non-meddra,4,2,1,,3,,0.25,
144,PRISTIQ,boxed warnings,negated,2,2,1,,1,,0.5,
145,PRISTIQ,boxed warnings,discontinuous,2,2,0,,2,,0.0,
146,PRISTIQ,boxed warnings,hypothetical,3,2,1,,2,,0.3333333333333333,
147,PRISTIQ,all-concat,all,148,77,63,14.0,85,0.8181818181818182,0.42567567567567566,0.56
148,PRISTIQ,all-concat,exact-meddra,92,77,60,,32,,0.6521739130434783,
149,PRISTIQ,all-concat,non-meddra,56,77,3,,53,,0.05357142857142857,
150,PRISTIQ,all-concat,negated,8,77,0,,8,,0.0,
151,PRISTIQ,all-concat,discontinuous,14,77,0,,14,,0.0,
152,PRISTIQ,all-concat,hypothetical,56,77,11,,45,,0.19642857142857142,
153,TAFINLAR,adverse reactions,all,112,81,76,5.0,36,0.9382716049382716,0.6785714285714286,0.7875647668393783
154,TAFINLAR,adverse reactions,exact-meddra,94,81,67,,27,,0.7127659574468085,
155,TAFINLAR,adverse reactions,non-meddra,18,81,9,,9,,0.5,
