,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,KYPROLIS,adverse reactions,all,128,101,110,0.0,18,1.0,0.859375,0.9243697478991597
1,KYPROLIS,adverse reactions,exact-meddra,104,101,96,,8,,0.9230769230769231,
2,KYPROLIS,adverse reactions,non-meddra,25,101,15,,10,,0.6,
3,KYPROLIS,adverse reactions,discontinuous,3,101,0,,3,,0.0,
4,KYPROLIS,warnings and precautions,all,65,56,53,8.0,12,0.8688524590163934,0.8153846153846154,0.8412698412698412
5,KYPROLIS,warnings and precautions,exact-meddra,44,56,41,,3,,0.9318181818181818,
6,KYPROLIS,warnings and precautions,non-meddra,22,56,12,,10,,0.5454545454545454,
7,KYPROLIS,warnings and precautions,discontinuous,1,56,1,,0,,1.0,
8,KYPROLIS,all-concat,all,158,105,121,0.0,37,1.0,0.7658227848101266,0.8673835125448028
9,KYPROLIS,all-concat,exact-meddra,119,105,103,,16,,0.865546218487395,
10,KYPROLIS,all-concat,non-meddra,40,105,18,,22,,0.45,
11,KYPROLIS,all-concat,discontinuous,4,105,1,,3,,0.25,
12,MULTAQ,adverse reactions,all,39,30,38,0.0,1,1.0,0.9743589743589743,0.9870129870129869
13,MULTAQ,adverse reactions,exact-meddra,26,30,26,,0,,1.0,
14,MULTAQ,adverse reactions,non-meddra,13,30,12,,1,,0.9230769230769231,
15,MULTAQ,adverse reactions,discontinuous,5,30,5,,0,,1.0,
16,MULTAQ,warnings and precautions,all,25,28,24,6.0,1,0.8,0.96,0.8727272727272728
17,MULTAQ,warnings and precautions,exact-meddra,13,28,12,,1,,0.9230769230769231,
18,MULTAQ,warnings and precautions,non-meddra,12,28,12,,0,,1.0,
19,MULTAQ,warnings and precautions,discontinuous,3,28,3,,0,,1.0,
20,MULTAQ,boxed warnings,all,3,3,3,0.0,0,1.0,1.0,1.0
21,MULTAQ,boxed warnings,exact-meddra,3,3,3,,0,,1.0,
22,MULTAQ,all-concat,all,57,36,45,2.0,12,0.9574468085106383,0.7894736842105263,0.8653846153846154
23,MULTAQ,all-concat,exact-meddra,32,36,29,,3,,0.90625,
24,MULTAQ,all-concat,non-meddra,25,36,16,,9,,0.64,
25,MULTAQ,all-concat,discontinuous,8,36,7,,1,,0.875,
26,JUBLIA,adverse reactions,all,5,4,5,0.0,0,1.0,1.0,1.0
27,JUBLIA,adverse reactions,exact-meddra,3,4,3,,0,,1.0,
28,JUBLIA,adverse reactions,non-meddra,2,4,2,,0,,1.0,
29,JUBLIA,all-concat,all,5,4,5,0.0,0,1.0,1.0,1.0
30,JUBLIA,all-concat,exact-meddra,3,4,3,,0,,1.0,
31,JUBLIA,all-concat,non-meddra,2,4,2,,0,,1.0,
32,TEFLARO,adverse reactions,all,30,31,30,1.0,0,0.967741935483871,1.0,0.9836065573770492
33,TEFLARO,adverse reactions,exact-meddra,26,31,26,,0,,1.0,
34,TEFLARO,adverse reactions,non-meddra,4,31,4,,0,,1.0,
35,TEFLARO,warnings and precautions,all,12,8,8,2.0,4,0.8,0.6666666666666666,0.7272727272727272
36,TEFLARO,warnings and precautions,exact-meddra,2,8,2,,0,,1.0,
37,TEFLARO,warnings and precautions,non-meddra,10,8,6,,4,,0.6,
38,TEFLARO,warnings and precautions,negated,1,8,1,,0,,1.0,
39,TEFLARO,warnings and precautions,discontinuous,2,8,2,,0,,1.0,
40,TEFLARO,all-concat,all,38,30,32,1.0,6,0.9696969696969697,0.8421052631578947,0.9014084507042254
41,TEFLARO,all-concat,exact-meddra,27,30,27,,0,,1.0,
42,TEFLARO,all-concat,non-meddra,11,30,5,,6,,0.45454545454545453,
43,TEFLARO,all-concat,negated,1,30,1,,0,,1.0,
44,TEFLARO,all-concat,discontinuous,2,30,1,,1,,0.5,
45,DATSCAN,adverse reactions,all,11,10,11,0.0,0,1.0,1.0,1.0
46,DATSCAN,adverse reactions,exact-meddra,8,10,8,,0,,1.0,
47,DATSCAN,adverse reactions,non-meddra,3,10,3,,0,,1.0,
48,DATSCAN,warnings and precautions,all,3,10,3,6.0,0,0.3333333333333333,1.0,0.5
49,DATSCAN,warnings and precautions,exact-meddra,1,10,1,,0,,1.0,
50,DATSCAN,warnings and precautions,non-meddra,2,10,2,,0,,1.0,
51,DATSCAN,all-concat,all,12,12,12,1.0,0,0.9230769230769231,1.0,0.9600000000000001
52,DATSCAN,all-concat,exact-meddra,9,12,9,,0,,1.0,
53,DATSCAN,all-concat,non-meddra,3,12,3,,0,,1.0,
54,TIVICAY,adverse reactions,all,45,50,37,11.0,8,0.7708333333333334,0.8222222222222222,0.7956989247311829
55,TIVICAY,adverse reactions,exact-meddra,30,50,28,,2,,0.9333333333333333,
56,TIVICAY,adverse reactions,non-meddra,15,50,9,,6,,0.6,
57,TIVICAY,adverse reactions,discontinuous,8,50,4,,4,,0.5,
58,TIVICAY,warnings and precautions,all,29,40,26,16.0,3,0.6190476190476191,0.896551724137931,0.732394366197183
59,TIVICAY,warnings and precautions,exact-meddra,10,40,10,,0,,1.0,
60,TIVICAY,warnings and precautions,non-meddra,19,40,16,,3,,0.8421052631578947,
61,TIVICAY,warnings and precautions,discontinuous,2,40,1,,1,,0.5,
62,TIVICAY,all-concat,all,71,49,40,9.0,31,0.8163265306122449,0.5633802816901409,0.6666666666666666
63,TIVICAY,all-concat,exact-meddra,37,49,31,,6,,0.8378378378378378,
64,TIVICAY,all-concat,non-meddra,34,49,9,,25,,0.2647058823529412,
65,TIVICAY,all-concat,discontinuous,10,49,1,,9,,0.1,
66,TAFINLAR,adverse reactions,all,112,68,86,1.0,26,0.9885057471264368,0.7678571428571429,0.864321608040201
67,TAFINLAR,adverse reactions,exact-meddra,94,68,73,,21,,0.776595744680851,
68,TAFINLAR,adverse reactions,non-meddra,18,68,13,,5,,0.7222222222222222,
69,TAFINLAR,warnings and precautions,all,63,41,49,1.0,14,0.98,0.7777777777777778,0.8672566371681417
70,TAFINLAR,warnings and precautions,exact-meddra,28,41,25,,3,,0.8928571428571429,
71,TAFINLAR,warnings and precautions,non-meddra,35,41,24,,11,,0.6857142857142857,
72,TAFINLAR,warnings and precautions,discontinuous,2,41,2,,0,,1.0,
73,TAFINLAR,all-concat,all,158,81,110,1.0,48,0.990990990990991,0.6962025316455697,0.8178438661710038
74,TAFINLAR,all-concat,exact-meddra,110,81,89,,21,,0.8090909090909091,
75,TAFINLAR,all-concat,non-meddra,48,81,21,,27,,0.4375,
76,TAFINLAR,all-concat,discontinuous,2,81,2,,0,,1.0,
77,HORIZANT,adverse reactions,all,27,25,26,0.0,1,1.0,0.9629629629629629,0.9811320754716981
78,HORIZANT,adverse reactions,exact-meddra,26,25,25,,1,,0.9615384615384616,
79,HORIZANT,adverse reactions,non-meddra,1,25,1,,0,,1.0,
80,HORIZANT,warnings and precautions,all,40,21,25,2.0,15,0.9259259259259259,0.625,0.7462686567164178
81,HORIZANT,warnings and precautions,exact-meddra,17,21,15,,2,,0.8823529411764706,
82,HORIZANT,warnings and precautions,non-meddra,23,21,10,,13,,0.43478260869565216,
83,HORIZANT,warnings and precautions,negated,2,21,2,,0,,1.0,
84,HORIZANT,warnings and precautions,discontinuous,12,21,2,,10,,0.16666666666666666,
85,HORIZANT,all-concat,all,62,39,40,4.0,22,0.9090909090909091,0.6451612903225806,0.7547169811320754
86,HORIZANT,all-concat,exact-meddra,38,39,29,,9,,0.7631578947368421,
87,HORIZANT,all-concat,non-meddra,24,39,11,,13,,0.4583333333333333,
88,HORIZANT,all-concat,negated,2,39,1,,1,,0.5,
89,HORIZANT,all-concat,discontinuous,12,39,1,,11,,0.08333333333333333,
90,IMBRUVICA,adverse reactions,all,70,64,61,4.0,9,0.9384615384615385,0.8714285714285714,0.9037037037037037
91,IMBRUVICA,adverse reactions,exact-meddra,55,64,52,,3,,0.9454545454545454,
92,IMBRUVICA,adverse reactions,non-meddra,15,64,9,,6,,0.6,
93,IMBRUVICA,adverse reactions,discontinuous,2,64,0,,2,,0.0,
94,IMBRUVICA,warnings and precautions,all,32,31,30,6.0,2,0.8333333333333334,0.9375,0.8823529411764706
95,IMBRUVICA,warnings and precautions,exact-meddra,16,31,16,,0,,1.0,
96,IMBRUVICA,warnings and precautions,non-meddra,16,31,14,,2,,0.875,
97,IMBRUVICA,all-concat,all,89,68,71,5.0,18,0.9342105263157895,0.797752808988764,0.8606060606060606
98,IMBRUVICA,all-concat,exact-meddra,62,68,59,,3,,0.9516129032258065,
99,IMBRUVICA,all-concat,non-meddra,27,68,12,,15,,0.4444444444444444,
100,IMBRUVICA,all-concat,discontinuous,2,68,0,,2,,0.0,
101,ULORIC,adverse reactions,all,210,163,165,0.0,45,1.0,0.7857142857142857,0.88
102,ULORIC,adverse reactions,exact-meddra,187,163,154,,33,,0.8235294117647058,
103,ULORIC,adverse reactions,non-meddra,23,163,11,,12,,0.4782608695652174,
104,ULORIC,adverse reactions,discontinuous,18,163,7,,11,,0.3888888888888889,
105,ULORIC,warnings and precautions,all,11,19,9,9.0,2,0.5,0.8181818181818182,0.6206896551724137
106,ULORIC,warnings and precautions,exact-meddra,2,19,2,,0,,1.0,
107,ULORIC,warnings and precautions,non-meddra,9,19,7,,2,,0.7777777777777778,
108,ULORIC,all-concat,all,218,188,194,2.0,24,0.9897959183673469,0.8899082568807339,0.9371980676328503
109,ULORIC,all-concat,exact-meddra,188,188,174,,14,,0.925531914893617,
110,ULORIC,all-concat,non-meddra,30,188,20,,10,,0.6666666666666666,
111,ULORIC,all-concat,discontinuous,18,188,5,,13,,0.2777777777777778,
112,CIMZIA,adverse reactions,all,107,70,79,1.0,28,0.9875,0.7383177570093458,0.8449197860962567
113,CIMZIA,adverse reactions,exact-meddra,76,70,60,,16,,0.7894736842105263,
114,CIMZIA,adverse reactions,non-meddra,31,70,19,,12,,0.6129032258064516,
115,CIMZIA,adverse reactions,negated,1,70,1,,0,,1.0,
116,CIMZIA,adverse reactions,discontinuous,10,70,2,,8,,0.2,
117,CIMZIA,warnings and precautions,all,72,47,59,5.0,13,0.921875,0.8194444444444444,0.8676470588235294
118,CIMZIA,warnings and precautions,exact-meddra,25,47,25,,0,,1.0,
119,CIMZIA,warnings and precautions,non-meddra,47,47,34,,13,,0.723404255319149,
120,CIMZIA,warnings and precautions,negated,2,47,1,,1,,0.5,
121,CIMZIA,warnings and precautions,discontinuous,10,47,8,,2,,0.8,
122,CIMZIA,boxed warnings,all,27,29,24,5.0,3,0.8275862068965517,0.8888888888888888,0.8571428571428572
123,CIMZIA,boxed warnings,exact-meddra,13,29,12,,1,,0.9230769230769231,
124,CIMZIA,boxed warnings,non-meddra,14,29,12,,2,,0.8571428571428571,
125,CIMZIA,boxed warnings,discontinuous,8,29,8,,0,,1.0,
126,CIMZIA,all-concat,all,172,94,121,2.0,51,0.983739837398374,0.7034883720930233,0.8203389830508475
127,CIMZIA,all-concat,exact-meddra,92,94,74,,18,,0.8043478260869565,
128,CIMZIA,all-concat,non-meddra,80,94,47,,33,,0.5875,
129,CIMZIA,all-concat,negated,3,94,2,,1,,0.6666666666666666,
130,CIMZIA,all-concat,discontinuous,27,94,10,,17,,0.37037037037037035,
131,KALYDECO,adverse reactions,all,40,28,27,1.0,13,0.9642857142857143,0.675,0.7941176470588236
132,KALYDECO,adverse reactions,exact-meddra,24,28,23,,1,,0.9583333333333334,
133,KALYDECO,adverse reactions,non-meddra,16,28,4,,12,,0.25,
134,KALYDECO,adverse reactions,discontinuous,10,28,0,,10,,0.0,
135,KALYDECO,warnings and precautions,all,6,4,4,1.0,2,0.8,0.6666666666666666,0.7272727272727272
136,KALYDECO,warnings and precautions,exact-meddra,1,4,1,,0,,1.0,
137,KALYDECO,warnings and precautions,non-meddra,5,4,3,,2,,0.6,
138,KALYDECO,warnings and precautions,discontinuous,3,4,1,,2,,0.3333333333333333,
139,KALYDECO,all-concat,all,45,27,28,0.0,17,1.0,0.6222222222222222,0.7671232876712328
140,KALYDECO,all-concat,exact-meddra,25,27,25,,0,,1.0,
141,KALYDECO,all-concat,non-meddra,20,27,3,,17,,0.15,
142,KALYDECO,all-concat,discontinuous,13,27,1,,12,,0.07692307692307693,
143,FULYZAQ,adverse reactions,all,36,36,36,0.0,0,1.0,1.0,1.0
144,FULYZAQ,adverse reactions,exact-meddra,30,36,30,,0,,1.0,
145,FULYZAQ,adverse reactions,non-meddra,6,36,6,,0,,1.0,
146,FULYZAQ,all-concat,all,36,36,36,0.0,0,1.0,1.0,1.0
147,FULYZAQ,all-concat,exact-meddra,30,36,30,,0,,1.0,
148,FULYZAQ,all-concat,non-meddra,6,36,6,,0,,1.0,
149,QUTENZA,adverse reactions,all,40,35,36,0.0,4,1.0,0.9,0.9473684210526316
150,QUTENZA,adverse reactions,exact-meddra,34,35,34,,0,,1.0,
151,QUTENZA,adverse reactions,non-meddra,6,35,2,,4,,0.3333333333333333,
152,QUTENZA,warnings and precautions,all,6,8,5,2.0,1,0.7142857142857143,0.8333333333333334,0.7692307692307692
153,QUTENZA,warnings and precautions,exact-meddra,3,8,3,,0,,1.0,
154,QUTENZA,warnings and precautions,non-meddra,3,8,2,,1,,0.6666666666666666,
155,QUTENZA,all-concat,all,45,35,37,0.0,8,1.0,0.8222222222222222,0.9024390243902439
156,QUTENZA,all-concat,exact-meddra,37,35,35,,2,,0.9459459459459459,
157,QUTENZA,all-concat,non-meddra,8,35,2,,6,,0.25,
158,GRANIX,adverse reactions,all,15,13,13,0.0,2,1.0,0.8666666666666667,0.9285714285714286
159,GRANIX,adverse reactions,exact-meddra,5,13,5,,0,,1.0,
160,GRANIX,adverse reactions,non-meddra,10,13,8,,2,,0.8,
161,GRANIX,warnings and precautions,all,24,19,20,2.0,4,0.9090909090909091,0.8333333333333334,0.8695652173913043
162,GRANIX,warnings and precautions,exact-meddra,17,19,16,,1,,0.9411764705882353,
163,GRANIX,warnings and precautions,non-meddra,7,19,4,,3,,0.5714285714285714,
164,GRANIX,warnings and precautions,discontinuous,1,19,0,,1,,0.0,
165,GRANIX,all-concat,all,35,24,24,2.0,11,0.9230769230769231,0.6857142857142857,0.7868852459016394
166,GRANIX,all-concat,exact-meddra,19,24,14,,5,,0.7368421052631579,
167,GRANIX,all-concat,non-meddra,16,24,10,,6,,0.625,
168,GRANIX,all-concat,discontinuous,1,24,0,,1,,0.0,
169,COARTEM,adverse reactions,all,81,79,80,0.0,1,1.0,0.9876543209876543,0.9937888198757764
170,COARTEM,adverse reactions,exact-meddra,78,79,78,,0,,1.0,
171,COARTEM,adverse reactions,non-meddra,3,79,2,,1,,0.6666666666666666,
172,COARTEM,warnings and precautions,all,2,19,2,17.0,0,0.10526315789473684,1.0,0.1904761904761905
173,COARTEM,warnings and precautions,non-meddra,2,19,2,,0,,1.0,
174,COARTEM,all-concat,all,83,89,81,7.0,2,0.9204545454545454,0.9759036144578314,0.9473684210526315
175,COARTEM,all-concat,exact-meddra,78,89,76,,2,,0.9743589743589743,
176,COARTEM,all-concat,non-meddra,5,89,5,,0,,1.0,
177,APTIOM,adverse reactions,all,42,40,36,6.0,6,0.8571428571428571,0.8571428571428571,0.8571428571428571
178,APTIOM,adverse reactions,exact-meddra,34,40,28,,6,,0.8235294117647058,
179,APTIOM,adverse reactions,non-meddra,8,40,8,,0,,1.0,
180,APTIOM,adverse reactions,discontinuous,1,40,0,,1,,0.0,
181,APTIOM,warnings and precautions,all,86,64,68,4.0,18,0.9444444444444444,0.7906976744186046,0.8607594936708861
182,APTIOM,warnings and precautions,exact-meddra,48,64,46,,2,,0.9583333333333334,
183,APTIOM,warnings and precautions,non-meddra,38,64,22,,16,,0.5789473684210527,
184,APTIOM,warnings and precautions,negated,9,64,5,,4,,0.5555555555555556,
185,APTIOM,warnings and precautions,discontinuous,8,64,2,,6,,0.25,
186,APTIOM,all-concat,all,102,79,80,11.0,22,0.8791208791208791,0.7843137254901961,0.8290155440414508
187,APTIOM,all-concat,exact-meddra,62,79,57,,5,,0.9193548387096774,
188,APTIOM,all-concat,non-meddra,40,79,23,,17,,0.575,
189,APTIOM,all-concat,negated,9,79,6,,3,,0.6666666666666666,
190,APTIOM,all-concat,discontinuous,8,79,6,,2,,0.75,
191,PROLIA,adverse reactions,all,70,44,44,1.0,26,0.9777777777777777,0.6285714285714286,0.7652173913043477
192,PROLIA,adverse reactions,exact-meddra,43,44,36,,7,,0.8372093023255814,
193,PROLIA,adverse reactions,non-meddra,27,44,8,,19,,0.2962962962962963,
194,PROLIA,adverse reactions,negated,3,44,1,,2,,0.3333333333333333,
195,PROLIA,adverse reactions,discontinuous,8,44,0,,8,,0.0,
196,PROLIA,warnings and precautions,all,39,69,34,29.0,5,0.5396825396825397,0.8717948717948718,0.6666666666666666
197,PROLIA,warnings and precautions,exact-meddra,14,69,13,,1,,0.9285714285714286,
198,PROLIA,warnings and precautions,non-meddra,25,69,21,,4,,0.84,
199,PROLIA,warnings and precautions,discontinuous,9,69,7,,2,,0.7777777777777778,
200,PROLIA,all-concat,all,92,59,59,3.0,33,0.9516129032258065,0.6413043478260869,0.7662337662337663
201,PROLIA,all-concat,exact-meddra,49,59,44,,5,,0.8979591836734694,
202,PROLIA,all-concat,non-meddra,43,59,15,,28,,0.3488372093023256,
203,PROLIA,all-concat,negated,3,59,1,,2,,0.3333333333333333,
204,PROLIA,all-concat,discontinuous,16,59,5,,11,,0.3125,
205,BLINCYTO,adverse reactions,all,94,76,83,2.0,11,0.9764705882352941,0.8829787234042553,0.9273743016759776
206,BLINCYTO,adverse reactions,exact-meddra,78,76,70,,8,,0.8974358974358975,
207,BLINCYTO,adverse reactions,non-meddra,16,76,13,,3,,0.8125,
208,BLINCYTO,adverse reactions,negated,1,76,0,,1,,0.0,
209,BLINCYTO,adverse reactions,discontinuous,1,76,0,,1,,0.0,
210,BLINCYTO,warnings and precautions,all,46,36,41,2.0,5,0.9534883720930233,0.8913043478260869,0.9213483146067417
211,BLINCYTO,warnings and precautions,exact-meddra,24,36,23,,1,,0.9583333333333334,
212,BLINCYTO,warnings and precautions,non-meddra,22,36,18,,4,,0.8181818181818182,
213,BLINCYTO,warnings and precautions,negated,1,36,1,,0,,1.0,
214,BLINCYTO,warnings and precautions,discontinuous,2,36,0,,2,,0.0,
215,BLINCYTO,boxed warnings,all,4,5,3,2.0,1,0.6,0.75,0.6666666666666665
216,BLINCYTO,boxed warnings,exact-meddra,1,5,1,,0,,1.0,
217,BLINCYTO,boxed warnings,non-meddra,3,5,2,,1,,0.6666666666666666,
218,BLINCYTO,all-concat,all,118,76,89,2.0,29,0.978021978021978,0.7542372881355932,0.8516746411483254
219,BLINCYTO,all-concat,exact-meddra,87,76,72,,15,,0.8275862068965517,
220,BLINCYTO,all-concat,non-meddra,31,76,17,,14,,0.5483870967741935,
221,BLINCYTO,all-concat,negated,2,76,0,,2,,0.0,
222,BLINCYTO,all-concat,discontinuous,2,76,0,,2,,0.0,
223,STENDRA,adverse reactions,all,59,53,54,0.0,5,1.0,0.9152542372881356,0.9557522123893806
224,STENDRA,adverse reactions,exact-meddra,53,53,51,,2,,0.9622641509433962,
225,STENDRA,adverse reactions,non-meddra,6,53,3,,3,,0.5,
226,STENDRA,warnings and precautions,all,18,37,9,27.0,9,0.25,0.5,0.3333333333333333
227,STENDRA,warnings and precautions,exact-meddra,4,37,4,,0,,1.0,
228,STENDRA,warnings and precautions,non-meddra,14,37,5,,9,,0.35714285714285715,
229,STENDRA,warnings and precautions,discontinuous,1,37,0,,1,,0.0,
230,STENDRA,all-concat,all,72,58,58,2.0,14,0.9666666666666667,0.8055555555555556,0.8787878787878789
231,STENDRA,all-concat,exact-meddra,56,58,53,,3,,0.9464285714285714,
232,STENDRA,all-concat,non-meddra,16,58,5,,11,,0.3125,
233,STENDRA,all-concat,discontinuous,1,58,0,,1,,0.0,
234,XIAFLEX,adverse reactions,all,72,41,49,1.0,23,0.98,0.6805555555555556,0.8032786885245902
235,XIAFLEX,adverse reactions,exact-meddra,48,41,36,,12,,0.75,
236,XIAFLEX,adverse reactions,non-meddra,24,41,13,,11,,0.5416666666666666,
237,XIAFLEX,adverse reactions,negated,1,41,0,,1,,0.0,
238,XIAFLEX,adverse reactions,discontinuous,9,41,3,,6,,0.3333333333333333,
239,XIAFLEX,warnings and precautions,all,34,27,28,4.0,6,0.875,0.8235294117647058,0.8484848484848485
240,XIAFLEX,warnings and precautions,exact-meddra,13,27,11,,2,,0.8461538461538461,
241,XIAFLEX,warnings and precautions,non-meddra,21,27,17,,4,,0.8095238095238095,
242,XIAFLEX,warnings and precautions,discontinuous,8,27,3,,5,,0.375,
243,XIAFLEX,boxed warnings,all,8,8,8,0.0,0,1.0,1.0,1.0
244,XIAFLEX,boxed warnings,exact-meddra,1,8,1,,0,,1.0,
245,XIAFLEX,boxed warnings,non-meddra,7,8,7,,0,,1.0,
246,XIAFLEX,boxed warnings,discontinuous,2,8,2,,0,,1.0,
247,XIAFLEX,all-concat,all,95,43,56,1.0,39,0.9824561403508771,0.5894736842105263,0.7368421052631577
248,XIAFLEX,all-concat,exact-meddra,55,43,38,,17,,0.6909090909090909,
249,XIAFLEX,all-concat,non-meddra,40,43,18,,22,,0.45,
250,XIAFLEX,all-concat,negated,1,43,0,,1,,0.0,
251,XIAFLEX,all-concat,discontinuous,15,43,5,,10,,0.3333333333333333,
252,XEOMIN,adverse reactions,all,46,44,42,1.0,4,0.9767441860465116,0.9130434782608695,0.9438202247191011
253,XEOMIN,adverse reactions,exact-meddra,40,44,36,,4,,0.9,
254,XEOMIN,adverse reactions,non-meddra,6,44,6,,0,,1.0,
255,XEOMIN,adverse reactions,negated,1,44,1,,0,,1.0,
256,XEOMIN,adverse reactions,discontinuous,5,44,4,,1,,0.8,
257,XEOMIN,warnings and precautions,all,35,45,28,16.0,7,0.6363636363636364,0.8,0.7088607594936709
258,XEOMIN,warnings and precautions,exact-meddra,16,45,16,,0,,1.0,
259,XEOMIN,warnings and precautions,non-meddra,19,45,12,,7,,0.631578947368421,
260,XEOMIN,warnings and precautions,discontinuous,5,45,3,,2,,0.6,
261,XEOMIN,boxed warnings,all,16,11,11,0.0,5,1.0,0.6875,0.8148148148148148
262,XEOMIN,boxed warnings,exact-meddra,10,11,10,,0,,1.0,
263,XEOMIN,boxed warnings,non-meddra,6,11,1,,5,,0.16666666666666666,
264,XEOMIN,boxed warnings,discontinuous,1,11,0,,1,,0.0,
265,XEOMIN,all-concat,all,81,47,54,1.0,27,0.9818181818181818,0.6666666666666666,0.7941176470588236
266,XEOMIN,all-concat,exact-meddra,53,47,43,,10,,0.8113207547169812,
267,XEOMIN,all-concat,non-meddra,28,47,11,,17,,0.39285714285714285,
268,XEOMIN,all-concat,negated,1,47,1,,0,,1.0,
269,XEOMIN,all-concat,discontinuous,10,47,6,,4,,0.6,
270,GILOTRIF,adverse reactions,all,49,33,28,11.0,21,0.717948717948718,0.5714285714285714,0.6363636363636365
271,GILOTRIF,adverse reactions,exact-meddra,42,33,23,,19,,0.5476190476190477,
272,GILOTRIF,adverse reactions,non-meddra,7,33,5,,2,,0.7142857142857143,
273,GILOTRIF,adverse reactions,discontinuous,1,33,1,,0,,1.0,
274,GILOTRIF,warnings and precautions,all,39,35,30,3.0,9,0.9090909090909091,0.7692307692307693,0.8333333333333333
275,GILOTRIF,warnings and precautions,exact-meddra,20,35,15,,5,,0.75,
276,GILOTRIF,warnings and precautions,non-meddra,19,35,15,,4,,0.7894736842105263,
277,GILOTRIF,warnings and precautions,discontinuous,6,35,4,,2,,0.6666666666666666,
