,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,XEOMIN,adverse reactions,all,46,27,28,1.0,18,0.9655172413793104,0.6086956521739131,0.7466666666666666
1,XEOMIN,adverse reactions,exact-meddra,40,27,26,,14,,0.65,
2,XEOMIN,adverse reactions,non-meddra,6,27,2,,4,,0.3333333333333333,
3,XEOMIN,adverse reactions,negated,1,27,1,,0,,1.0,
4,XEOMIN,adverse reactions,discontinuous,5,27,0,,5,,0.0,
5,XEOMIN,warnings and precautions,all,35,39,23,16.0,12,0.5897435897435898,0.6571428571428571,0.6216216216216216
6,XEOMIN,warnings and precautions,exact-meddra,16,39,13,,3,,0.8125,
7,XEOMIN,warnings and precautions,non-meddra,19,39,10,,9,,0.5263157894736842,
8,XEOMIN,warnings and precautions,discontinuous,5,39,1,,4,,0.2,
9,XEOMIN,warnings and precautions,hypothetical,24,39,14,,10,,0.5833333333333334,
10,XEOMIN,boxed warnings,all,16,12,12,0.0,4,1.0,0.75,0.8571428571428571
11,XEOMIN,boxed warnings,exact-meddra,10,12,10,,0,,1.0,
12,XEOMIN,boxed warnings,non-meddra,6,12,2,,4,,0.3333333333333333,
13,XEOMIN,boxed warnings,discontinuous,1,12,1,,0,,1.0,
14,XEOMIN,boxed warnings,hypothetical,12,12,10,,2,,0.8333333333333334,
15,XEOMIN,all-concat,all,81,33,41,0.0,40,1.0,0.5061728395061729,0.6721311475409836
16,XEOMIN,all-concat,exact-meddra,53,33,34,,19,,0.6415094339622641,
17,XEOMIN,all-concat,non-meddra,28,33,7,,21,,0.25,
18,XEOMIN,all-concat,negated,1,33,1,,0,,1.0,
19,XEOMIN,all-concat,discontinuous,10,33,0,,10,,0.0,
20,XEOMIN,all-concat,hypothetical,33,33,8,,25,,0.24242424242424243,
21,QUTENZA,adverse reactions,all,40,5,19,1.0,21,0.95,0.475,0.6333333333333334
22,QUTENZA,adverse reactions,exact-meddra,34,5,18,,16,,0.5294117647058824,
23,QUTENZA,adverse reactions,non-meddra,6,5,1,,5,,0.16666666666666666,
24,QUTENZA,warnings and precautions,all,6,19,4,15.0,2,0.21052631578947367,0.6666666666666666,0.32
25,QUTENZA,warnings and precautions,exact-meddra,3,19,3,,0,,1.0,
26,QUTENZA,warnings and precautions,non-meddra,3,19,1,,2,,0.3333333333333333,
27,QUTENZA,warnings and precautions,hypothetical,4,19,3,,1,,0.75,
28,QUTENZA,all-concat,all,45,30,32,1.0,13,0.9696969696969697,0.7111111111111111,0.8205128205128205
29,QUTENZA,all-concat,exact-meddra,37,30,30,,7,,0.8108108108108109,
30,QUTENZA,all-concat,non-meddra,8,30,2,,6,,0.25,
31,QUTENZA,all-concat,hypothetical,4,30,1,,3,,0.25,
32,ZYTIGA,adverse reactions,all,61,24,25,0.0,36,1.0,0.4098360655737705,0.5813953488372093
33,ZYTIGA,adverse reactions,exact-meddra,43,24,20,,23,,0.46511627906976744,
34,ZYTIGA,adverse reactions,non-meddra,18,24,5,,13,,0.2777777777777778,
35,ZYTIGA,adverse reactions,negated,3,24,0,,3,,0.0,
36,ZYTIGA,adverse reactions,discontinuous,1,24,0,,1,,0.0,
37,ZYTIGA,warnings and precautions,all,15,21,6,10.0,9,0.375,0.4,0.38709677419354843
38,ZYTIGA,warnings and precautions,exact-meddra,6,21,3,,3,,0.5,
39,ZYTIGA,warnings and precautions,non-meddra,9,21,3,,6,,0.3333333333333333,
40,ZYTIGA,warnings and precautions,negated,1,21,1,,0,,1.0,
41,ZYTIGA,warnings and precautions,discontinuous,1,21,0,,1,,0.0,
42,ZYTIGA,warnings and precautions,hypothetical,3,21,2,,1,,0.6666666666666666,
43,ZYTIGA,all-concat,all,68,41,42,2.0,26,0.9545454545454546,0.6176470588235294,0.75
44,ZYTIGA,all-concat,exact-meddra,44,41,34,,10,,0.7727272727272727,
45,ZYTIGA,all-concat,non-meddra,24,41,8,,16,,0.3333333333333333,
46,ZYTIGA,all-concat,negated,3,41,3,,0,,1.0,
47,ZYTIGA,all-concat,discontinuous,2,41,0,,2,,0.0,
48,ZYTIGA,all-concat,hypothetical,3,41,3,,0,,1.0,
49,TOVIAZ,adverse reactions,all,37,33,33,1.0,4,0.9705882352941176,0.8918918918918919,0.9295774647887325
50,TOVIAZ,adverse reactions,exact-meddra,33,33,30,,3,,0.9090909090909091,
51,TOVIAZ,adverse reactions,non-meddra,4,33,3,,1,,0.75,
52,TOVIAZ,warnings and precautions,all,13,11,6,5.0,7,0.5454545454545454,0.46153846153846156,0.4999999999999999
53,TOVIAZ,warnings and precautions,exact-meddra,4,11,2,,2,,0.5,
54,TOVIAZ,warnings and precautions,non-meddra,9,11,4,,5,,0.4444444444444444,
55,TOVIAZ,warnings and precautions,discontinuous,5,11,3,,2,,0.6,
56,TOVIAZ,all-concat,all,46,27,26,1.0,20,0.9629629629629629,0.5652173913043478,0.7123287671232876
57,TOVIAZ,all-concat,exact-meddra,33,27,25,,8,,0.7575757575757576,
58,TOVIAZ,all-concat,non-meddra,13,27,1,,12,,0.07692307692307693,
59,TOVIAZ,all-concat,discontinuous,5,27,0,,5,,0.0,
60,STRIBILD,adverse reactions,all,100,60,64,2.0,36,0.9696969696969697,0.64,0.7710843373493975
61,STRIBILD,adverse reactions,exact-meddra,59,60,49,,10,,0.8305084745762712,
62,STRIBILD,adverse reactions,non-meddra,41,60,15,,26,,0.36585365853658536,
63,STRIBILD,adverse reactions,negated,1,60,0,,1,,0.0,
