,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,KYPROLIS,adverse reactions,all,128,49,114,14.0,1,0.890625,0.991304347826087,0.9382716049382716
1,KYPROLIS,adverse reactions,exact-meddra,104,49,95,,1,,0.9895833333333334,
2,KYPROLIS,adverse reactions,non-meddra,25,49,19,,24,,0.4418604651162791,
3,KYPROLIS,adverse reactions,discontinuous,3,49,2,,47,,0.04081632653061224,
4,KYPROLIS,warnings and precautions,all,65,49,59,6.0,5,0.9076923076923077,0.921875,0.9147286821705427
5,KYPROLIS,warnings and precautions,exact-meddra,44,49,40,,10,,0.8,
6,KYPROLIS,warnings and precautions,non-meddra,22,49,20,,16,,0.5555555555555556,
7,KYPROLIS,warnings and precautions,discontinuous,1,49,1,,45,,0.021739130434782608,
8,KYPROLIS,all-concat,all,158,32,115,43.0,3,0.7278481012658228,0.9745762711864406,0.8333333333333334
9,KYPROLIS,all-concat,exact-meddra,119,32,90,,3,,0.967741935483871,
10,KYPROLIS,all-concat,non-meddra,40,32,25,,9,,0.7352941176470589,
11,KYPROLIS,all-concat,discontinuous,4,32,4,,25,,0.13793103448275862,
12,MULTAQ,adverse reactions,all,39,37,39,0.0,1,1.0,0.975,0.9873417721518987
13,MULTAQ,adverse reactions,exact-meddra,26,37,26,,5,,0.8387096774193549,
14,MULTAQ,adverse reactions,non-meddra,13,37,13,,15,,0.4642857142857143,
15,MULTAQ,adverse reactions,discontinuous,5,37,5,,28,,0.15151515151515152,
16,MULTAQ,warnings and precautions,all,25,24,25,0.0,1,1.0,0.9615384615384616,0.9803921568627451
17,MULTAQ,warnings and precautions,exact-meddra,13,24,13,,5,,0.7222222222222222,
18,MULTAQ,warnings and precautions,non-meddra,12,24,12,,9,,0.5714285714285714,
19,MULTAQ,warnings and precautions,discontinuous,3,24,3,,20,,0.13043478260869565,
20,MULTAQ,boxed warnings,all,3,8,3,0.0,0,1.0,1.0,1.0
21,MULTAQ,boxed warnings,exact-meddra,3,8,3,,0,,1.0,
22,MULTAQ,all-concat,all,57,41,55,2.0,0,0.9649122807017544,1.0,0.9821428571428572
23,MULTAQ,all-concat,exact-meddra,32,41,32,,5,,0.8648648648648649,
24,MULTAQ,all-concat,non-meddra,25,41,23,,14,,0.6216216216216216,
25,MULTAQ,all-concat,discontinuous,8,41,7,,34,,0.17073170731707318,
26,JUBLIA,adverse reactions,all,5,4,5,0.0,0,1.0,1.0,1.0
27,JUBLIA,adverse reactions,exact-meddra,3,4,3,,1,,0.75,
28,JUBLIA,adverse reactions,non-meddra,2,4,2,,3,,0.4,
29,JUBLIA,all-concat,all,5,4,5,0.0,0,1.0,1.0,1.0
30,JUBLIA,all-concat,exact-meddra,3,4,3,,1,,0.75,
31,JUBLIA,all-concat,non-meddra,2,4,2,,3,,0.4,
32,TEFLARO,adverse reactions,all,30,31,30,0.0,1,1.0,0.967741935483871,0.9836065573770492
33,TEFLARO,adverse reactions,exact-meddra,26,31,26,,4,,0.8666666666666667,
34,TEFLARO,adverse reactions,non-meddra,4,31,4,,20,,0.16666666666666666,
35,TEFLARO,warnings and precautions,all,12,13,12,0.0,5,1.0,0.7058823529411765,0.8275862068965517
36,TEFLARO,warnings and precautions,exact-meddra,2,13,2,,10,,0.16666666666666666,
37,TEFLARO,warnings and precautions,non-meddra,10,13,10,,5,,0.6666666666666666,
38,TEFLARO,warnings and precautions,negated,1,13,1,,12,,0.07692307692307693,
39,TEFLARO,warnings and precautions,discontinuous,2,13,2,,10,,0.16666666666666666,
40,TEFLARO,all-concat,all,38,32,37,1.0,1,0.9736842105263158,0.9736842105263158,0.9736842105263158
41,TEFLARO,all-concat,exact-meddra,27,32,27,,4,,0.8709677419354839,
42,TEFLARO,all-concat,non-meddra,11,32,10,,17,,0.37037037037037035,
43,TEFLARO,all-concat,negated,1,32,1,,30,,0.03225806451612903,
44,TEFLARO,all-concat,discontinuous,2,32,2,,27,,0.06896551724137931,
45,DATSCAN,adverse reactions,all,11,10,11,0.0,0,1.0,1.0,1.0
46,DATSCAN,adverse reactions,exact-meddra,8,10,8,,0,,1.0,
47,DATSCAN,adverse reactions,non-meddra,3,10,3,,5,,0.375,
48,DATSCAN,warnings and precautions,all,3,5,3,0.0,1,1.0,0.75,0.8571428571428571
49,DATSCAN,warnings and precautions,exact-meddra,1,5,1,,3,,0.25,
50,DATSCAN,warnings and precautions,non-meddra,2,5,2,,1,,0.6666666666666666,
51,DATSCAN,all-concat,all,12,12,12,0.0,1,1.0,0.9230769230769231,0.9600000000000001
52,DATSCAN,all-concat,exact-meddra,9,12,9,,1,,0.9,
53,DATSCAN,all-concat,non-meddra,3,12,3,,6,,0.3333333333333333,
54,TIVICAY,adverse reactions,all,45,33,42,3.0,0,0.9333333333333333,1.0,0.9655172413793104
55,TIVICAY,adverse reactions,exact-meddra,30,33,28,,6,,0.8235294117647058,
56,TIVICAY,adverse reactions,non-meddra,15,33,14,,18,,0.4375,
57,TIVICAY,adverse reactions,discontinuous,8,33,8,,23,,0.25806451612903225,
58,TIVICAY,warnings and precautions,all,29,21,24,5.0,2,0.8275862068965517,0.9230769230769231,0.8727272727272727
59,TIVICAY,warnings and precautions,exact-meddra,10,21,8,,11,,0.42105263157894735,
60,TIVICAY,warnings and precautions,non-meddra,19,21,16,,5,,0.7619047619047619,
61,TIVICAY,warnings and precautions,discontinuous,2,21,2,,17,,0.10526315789473684,
62,TIVICAY,all-concat,all,71,36,60,11.0,0,0.8450704225352113,1.0,0.916030534351145
63,TIVICAY,all-concat,exact-meddra,37,36,35,,5,,0.875,
64,TIVICAY,all-concat,non-meddra,34,36,25,,13,,0.6578947368421053,
65,TIVICAY,all-concat,discontinuous,10,36,10,,23,,0.30303030303030304,
66,TAFINLAR,adverse reactions,all,112,79,109,3.0,0,0.9732142857142857,1.0,0.9864253393665159
67,TAFINLAR,adverse reactions,exact-meddra,94,79,93,,7,,0.93,
68,TAFINLAR,adverse reactions,non-meddra,18,79,16,,58,,0.21621621621621623,
69,TAFINLAR,warnings and precautions,all,63,35,52,11.0,0,0.8253968253968254,1.0,0.9043478260869565
70,TAFINLAR,warnings and precautions,exact-meddra,28,35,27,,3,,0.9,
71,TAFINLAR,warnings and precautions,non-meddra,35,35,25,,9,,0.7352941176470589,
72,TAFINLAR,warnings and precautions,discontinuous,2,35,2,,24,,0.07692307692307693,
73,TAFINLAR,all-concat,all,158,39,117,41.0,0,0.740506329113924,1.0,0.8509090909090908
74,TAFINLAR,all-concat,exact-meddra,110,39,93,,2,,0.9789473684210527,
75,TAFINLAR,all-concat,non-meddra,48,39,24,,22,,0.5217391304347826,
76,TAFINLAR,all-concat,discontinuous,2,39,2,,35,,0.05405405405405406,
77,HORIZANT,adverse reactions,all,27,23,26,1.0,0,0.9629629629629629,1.0,0.9811320754716981
78,HORIZANT,adverse reactions,exact-meddra,26,23,25,,0,,1.0,
79,HORIZANT,adverse reactions,non-meddra,1,23,1,,21,,0.045454545454545456,
80,HORIZANT,warnings and precautions,all,40,24,36,4.0,2,0.9,0.9473684210526315,0.9230769230769231
81,HORIZANT,warnings and precautions,exact-meddra,17,24,17,,7,,0.7083333333333334,
82,HORIZANT,warnings and precautions,non-meddra,23,24,19,,13,,0.59375,
83,HORIZANT,warnings and precautions,negated,2,24,2,,20,,0.09090909090909091,
84,HORIZANT,warnings and precautions,discontinuous,12,24,11,,19,,0.36666666666666664,
85,HORIZANT,all-concat,all,62,29,39,23.0,0,0.6290322580645161,1.0,0.7722772277227723
86,HORIZANT,all-concat,exact-meddra,38,29,30,,0,,1.0,
87,HORIZANT,all-concat,non-meddra,24,29,9,,23,,0.28125,
88,HORIZANT,all-concat,negated,2,29,2,,25,,0.07407407407407407,
89,HORIZANT,all-concat,discontinuous,12,29,5,,25,,0.16666666666666666,
90,IMBRUVICA,adverse reactions,all,70,55,69,1.0,0,0.9857142857142858,1.0,0.9928057553956835
91,IMBRUVICA,adverse reactions,exact-meddra,55,55,55,,1,,0.9821428571428571,
