,section,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
0,adverse reactions,all,3582,154.0,1827,0.958779443254818,0.6622296173044925,0.7833788955713504,0.9408265811847498,0.7196924215942438,0.7871091559095071
1,adverse reactions,discontinuous,150,,247,,0.3778337531486146,,,0.38210804900883916,
2,adverse reactions,exact-meddra,2969,,1194,,0.7131876050924814,,,0.7772723416694962,
3,adverse reactions,negated,30,,43,,0.410958904109589,,,0.4266666666666667,
4,adverse reactions,non-meddra,613,,634,,0.491579791499599,,,0.5591156577290117,
5,all-concat,all,3008,171.0,4374,0.9462094998427178,0.40747764833378486,0.5696430262285768,0.9324830641754054,0.5237823712542456,0.6153569858701025
6,all-concat,discontinuous,190,,611,,0.23720349563046192,,,0.25323512690376354,
7,all-concat,exact-meddra,2280,,2547,,0.4723430702299565,,,0.6096811218284143,
8,all-concat,negated,46,,86,,0.3484848484848485,,,0.3727891156462585,
9,all-concat,non-meddra,728,,1828,,0.28482003129890454,,,0.36082289570677867,
10,boxed warnings,all,208,87.0,66,0.7050847457627119,0.7591240875912408,0.7311072056239016,0.7406164845691487,0.8397112769984286,0.7526781713609388
11,boxed warnings,discontinuous,24,,13,,0.6486486486486487,,,0.5563186813186813,
12,boxed warnings,exact-meddra,114,,22,,0.8382352941176471,,,0.9191937660528493,
13,boxed warnings,negated,3,,2,,0.6,,,0.5,
14,boxed warnings,non-meddra,94,,44,,0.6811594202898551,,,0.6928221288515406,
15,warnings and precautions,all,1364,372.0,1363,0.7857142857142857,0.5001833516685001,0.6112480394353573,0.7514766381425054,0.5946778559018822,0.6038718593711345
16,warnings and precautions,discontinuous,185,,214,,0.46365914786967416,,,0.43542102880338174,
17,warnings and precautions,exact-meddra,698,,515,,0.5754328112118714,,,0.712051969514745,
18,warnings and precautions,negated,25,,33,,0.43103448275862066,,,0.5520833333333334,
19,warnings and precautions,non-meddra,666,,849,,0.4396039603960396,,,0.5075716493005643,
0,all,all,5154,613.0,3256,0.8937055661522455,0.6128418549346016,0.7040141295723183,0.830763326326739,0.6876343861417012,0.7062515492270167
