,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,XEOMIN,adverse reactions,all,46,35,37,0.0,9,1.0,0.8043478260869565,0.891566265060241
1,XEOMIN,adverse reactions,exact-meddra,40,35,32,,8,,0.8,
2,XEOMIN,adverse reactions,non-meddra,6,35,5,,1,,0.8333333333333334,
3,XEOMIN,adverse reactions,negated,1,35,1,,0,,1.0,
4,XEOMIN,adverse reactions,discontinuous,5,35,5,,0,,1.0,
5,XEOMIN,warnings and precautions,all,35,37,29,7.0,6,0.8055555555555556,0.8285714285714286,0.8169014084507044
6,XEOMIN,warnings and precautions,exact-meddra,16,37,13,,3,,0.8125,
7,XEOMIN,warnings and precautions,non-meddra,19,37,16,,3,,0.8421052631578947,
8,XEOMIN,warnings and precautions,discontinuous,5,37,3,,2,,0.6,
9,XEOMIN,warnings and precautions,hypothetical,24,37,18,,6,,0.75,
10,XEOMIN,boxed warnings,all,16,12,12,0.0,4,1.0,0.75,0.8571428571428571
11,XEOMIN,boxed warnings,exact-meddra,10,12,10,,0,,1.0,
12,XEOMIN,boxed warnings,non-meddra,6,12,2,,4,,0.3333333333333333,
13,XEOMIN,boxed warnings,discontinuous,1,12,1,,0,,1.0,
14,XEOMIN,boxed warnings,hypothetical,12,12,10,,2,,0.8333333333333334,
15,XEOMIN,all-concat,all,81,51,54,3.0,27,0.9473684210526315,0.6666666666666666,0.782608695652174
16,XEOMIN,all-concat,exact-meddra,53,51,43,,10,,0.8113207547169812,
17,XEOMIN,all-concat,non-meddra,28,51,11,,17,,0.39285714285714285,
18,XEOMIN,all-concat,negated,1,51,1,,0,,1.0,
19,XEOMIN,all-concat,discontinuous,10,51,7,,3,,0.7,
20,XEOMIN,all-concat,hypothetical,33,51,17,,16,,0.5151515151515151,
21,QUTENZA,adverse reactions,all,40,37,38,0.0,2,1.0,0.95,0.9743589743589743
22,QUTENZA,adverse reactions,exact-meddra,34,37,34,,0,,1.0,
23,QUTENZA,adverse reactions,non-meddra,6,37,4,,2,,0.6666666666666666,
24,QUTENZA,warnings and precautions,all,6,9,5,3.0,1,0.625,0.8333333333333334,0.7142857142857143
25,QUTENZA,warnings and precautions,exact-meddra,3,9,3,,0,,1.0,
26,QUTENZA,warnings and precautions,non-meddra,3,9,2,,1,,0.6666666666666666,
