,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,XEOMIN,adverse reactions,all,46,27,26,1.0,20,0.9629629629629629,0.5652173913043478,0.7123287671232876
1,XEOMIN,adverse reactions,exact-meddra,40,27,24,,16,,0.6,
2,XEOMIN,adverse reactions,non-meddra,6,27,2,,4,,0.3333333333333333,
3,XEOMIN,adverse reactions,negated,1,27,1,,0,,1.0,
4,XEOMIN,adverse reactions,discontinuous,5,27,0,,5,,0.0,
5,XEOMIN,warnings and precautions,all,35,39,21,18.0,14,0.5384615384615384,0.6,0.5675675675675675
6,XEOMIN,warnings and precautions,exact-meddra,16,39,13,,3,,0.8125,
7,XEOMIN,warnings and precautions,non-meddra,19,39,8,,11,,0.42105263157894735,
8,XEOMIN,warnings and precautions,discontinuous,5,39,1,,4,,0.2,
9,XEOMIN,warnings and precautions,hypothetical,24,39,13,,11,,0.5416666666666666,
10,XEOMIN,boxed warnings,all,16,12,12,0.0,4,1.0,0.75,0.8571428571428571
11,XEOMIN,boxed warnings,exact-meddra,10,12,10,,0,,1.0,
12,XEOMIN,boxed warnings,non-meddra,6,12,2,,4,,0.3333333333333333,
13,XEOMIN,boxed warnings,discontinuous,1,12,1,,0,,1.0,
14,XEOMIN,boxed warnings,hypothetical,12,12,10,,2,,0.8333333333333334,
15,XEOMIN,all-concat,all,81,33,33,0.0,48,1.0,0.4074074074074074,0.5789473684210525
16,XEOMIN,all-concat,exact-meddra,53,33,30,,23,,0.5660377358490566,
17,XEOMIN,all-concat,non-meddra,28,33,3,,25,,0.10714285714285714,
18,XEOMIN,all-concat,negated,1,33,1,,0,,1.0,
19,XEOMIN,all-concat,discontinuous,10,33,0,,10,,0.0,
20,XEOMIN,all-concat,hypothetical,33,33,4,,29,,0.12121212121212122,
21,QUTENZA,adverse reactions,all,40,5,4,1.0,36,0.8,0.1,0.1777777777777778
22,QUTENZA,adverse reactions,exact-meddra,34,5,4,,30,,0.11764705882352941,
23,QUTENZA,adverse reactions,non-meddra,6,5,0,,6,,0.0,
24,QUTENZA,warnings and precautions,all,6,19,2,17.0,4,0.10526315789473684,0.3333333333333333,0.16
25,QUTENZA,warnings and precautions,exact-meddra,3,19,2,,1,,0.6666666666666666,
26,QUTENZA,warnings and precautions,non-meddra,3,19,0,,3,,0.0,
27,QUTENZA,warnings and precautions,hypothetical,4,19,2,,2,,0.5,
28,QUTENZA,all-concat,all,45,30,29,1.0,16,0.9666666666666667,0.6444444444444445,0.7733333333333334
29,QUTENZA,all-concat,exact-meddra,37,30,28,,9,,0.7567567567567568,
30,QUTENZA,all-concat,non-meddra,8,30,1,,7,,0.125,
31,QUTENZA,all-concat,hypothetical,4,30,0,,4,,0.0,
32,ZYTIGA,adverse reactions,all,61,24,22,2.0,39,0.9166666666666666,0.36065573770491804,0.5176470588235293
33,ZYTIGA,adverse reactions,exact-meddra,43,24,18,,25,,0.4186046511627907,
34,ZYTIGA,adverse reactions,non-meddra,18,24,4,,14,,0.2222222222222222,
35,ZYTIGA,adverse reactions,negated,3,24,0,,3,,0.0,
36,ZYTIGA,adverse reactions,discontinuous,1,24,0,,1,,0.0,
37,ZYTIGA,warnings and precautions,all,15,21,4,17.0,11,0.19047619047619047,0.26666666666666666,0.2222222222222222
38,ZYTIGA,warnings and precautions,exact-meddra,6,21,2,,4,,0.3333333333333333,
39,ZYTIGA,warnings and precautions,non-meddra,9,21,2,,7,,0.2222222222222222,
40,ZYTIGA,warnings and precautions,negated,1,21,0,,1,,0.0,
41,ZYTIGA,warnings and precautions,discontinuous,1,21,0,,1,,0.0,
42,ZYTIGA,warnings and precautions,hypothetical,3,21,1,,2,,0.3333333333333333,
43,ZYTIGA,all-concat,all,68,41,34,7.0,34,0.8292682926829268,0.5,0.6238532110091743
44,ZYTIGA,all-concat,exact-meddra,44,41,28,,16,,0.6363636363636364,
45,ZYTIGA,all-concat,non-meddra,24,41,6,,18,,0.25,
46,ZYTIGA,all-concat,negated,3,41,2,,1,,0.6666666666666666,
47,ZYTIGA,all-concat,discontinuous,2,41,0,,2,,0.0,
48,ZYTIGA,all-concat,hypothetical,3,41,3,,0,,1.0,
49,TOVIAZ,adverse reactions,all,37,33,31,2.0,6,0.9393939393939394,0.8378378378378378,0.8857142857142858
50,TOVIAZ,adverse reactions,exact-meddra,33,33,29,,4,,0.8787878787878788,
51,TOVIAZ,adverse reactions,non-meddra,4,33,2,,2,,0.5,
52,TOVIAZ,warnings and precautions,all,13,11,6,5.0,7,0.5454545454545454,0.46153846153846156,0.4999999999999999
53,TOVIAZ,warnings and precautions,exact-meddra,4,11,2,,2,,0.5,
54,TOVIAZ,warnings and precautions,non-meddra,9,11,4,,5,,0.4444444444444444,
55,TOVIAZ,warnings and precautions,discontinuous,5,11,3,,2,,0.6,
56,TOVIAZ,all-concat,all,46,27,25,2.0,21,0.9259259259259259,0.5434782608695652,0.6849315068493151
57,TOVIAZ,all-concat,exact-meddra,33,27,25,,8,,0.7575757575757576,
58,TOVIAZ,all-concat,non-meddra,13,27,0,,13,,0.0,
59,TOVIAZ,all-concat,discontinuous,5,27,0,,5,,0.0,
60,STRIBILD,adverse reactions,all,100,60,53,7.0,47,0.8833333333333333,0.53,0.6625
61,STRIBILD,adverse reactions,exact-meddra,59,60,46,,13,,0.7796610169491526,
62,STRIBILD,adverse reactions,non-meddra,41,60,7,,34,,0.17073170731707318,
63,STRIBILD,adverse reactions,negated,1,60,0,,1,,0.0,
64,STRIBILD,adverse reactions,discontinuous,18,60,1,,17,,0.05555555555555555,
65,STRIBILD,warnings and precautions,all,50,26,13,13.0,37,0.5,0.26,0.34210526315789475
66,STRIBILD,warnings and precautions,exact-meddra,22,26,9,,13,,0.4090909090909091,
67,STRIBILD,warnings and precautions,non-meddra,28,26,4,,24,,0.14285714285714285,
68,STRIBILD,warnings and precautions,discontinuous,5,26,0,,5,,0.0,
69,STRIBILD,warnings and precautions,hypothetical,9,26,3,,6,,0.3333333333333333,
70,STRIBILD,boxed warnings,all,6,6,1,5.0,5,0.16666666666666666,0.16666666666666666,0.16666666666666666
71,STRIBILD,boxed warnings,exact-meddra,2,6,1,,1,,0.5,
72,STRIBILD,boxed warnings,non-meddra,4,6,0,,4,,0.0,
73,STRIBILD,all-concat,all,136,46,34,12.0,102,0.7391304347826086,0.25,0.37362637362637363
74,STRIBILD,all-concat,exact-meddra,73,46,31,,42,,0.4246575342465753,
75,STRIBILD,all-concat,non-meddra,63,46,3,,60,,0.047619047619047616,
76,STRIBILD,all-concat,negated,1,46,0,,1,,0.0,
77,STRIBILD,all-concat,discontinuous,22,46,1,,21,,0.045454545454545456,
78,STRIBILD,all-concat,hypothetical,9,46,0,,9,,0.0,
79,FARXIGA,adverse reactions,all,86,13,10,3.0,76,0.7692307692307693,0.11627906976744186,0.20202020202020202
80,FARXIGA,adverse reactions,exact-meddra,48,13,5,,43,,0.10416666666666667,
81,FARXIGA,adverse reactions,non-meddra,38,13,5,,33,,0.13157894736842105,
82,FARXIGA,adverse reactions,discontinuous,11,13,0,,11,,0.0,
83,FARXIGA,adverse reactions,hypothetical,1,13,0,,1,,0.0,
84,FARXIGA,warnings and precautions,all,13,15,4,11.0,9,0.26666666666666666,0.3076923076923077,0.28571428571428575
85,FARXIGA,warnings and precautions,exact-meddra,3,15,2,,1,,0.6666666666666666,
86,FARXIGA,warnings and precautions,non-meddra,10,15,2,,8,,0.2,
87,FARXIGA,warnings and precautions,discontinuous,1,15,0,,1,,0.0,
88,FARXIGA,warnings and precautions,hypothetical,4,15,2,,2,,0.5,
89,FARXIGA,all-concat,all,94,5,3,2.0,91,0.6,0.031914893617021274,0.0606060606060606
