,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,XEOMIN,adverse reactions,all,46,41,41,0.0,5,1.0,0.8913043478260869,0.9425287356321839
1,XEOMIN,adverse reactions,exact-meddra,40,41,36,,4,,0.9,
2,XEOMIN,adverse reactions,non-meddra,6,41,5,,1,,0.8333333333333334,
3,XEOMIN,adverse reactions,negated,1,41,1,,0,,1.0,
4,XEOMIN,adverse reactions,discontinuous,5,41,5,,0,,1.0,
5,XEOMIN,warnings and precautions,all,35,56,30,26.0,5,0.5357142857142857,0.8571428571428571,0.6593406593406593
6,XEOMIN,warnings and precautions,exact-meddra,16,56,16,,0,,1.0,
7,XEOMIN,warnings and precautions,non-meddra,19,56,14,,5,,0.7368421052631579,
8,XEOMIN,warnings and precautions,discontinuous,5,56,4,,1,,0.8,
9,XEOMIN,warnings and precautions,hypothetical,24,56,21,,3,,0.875,
10,XEOMIN,boxed warnings,all,16,11,11,0.0,5,1.0,0.6875,0.8148148148148148
11,XEOMIN,boxed warnings,exact-meddra,10,11,10,,0,,1.0,
12,XEOMIN,boxed warnings,non-meddra,6,11,1,,5,,0.16666666666666666,
13,XEOMIN,boxed warnings,discontinuous,1,11,0,,1,,0.0,
14,XEOMIN,boxed warnings,hypothetical,12,11,10,,2,,0.8333333333333334,
15,XEOMIN,all-concat,all,81,51,55,3.0,26,0.9482758620689655,0.6790123456790124,0.7913669064748201
16,XEOMIN,all-concat,exact-meddra,53,51,44,,9,,0.8301886792452831,
17,XEOMIN,all-concat,non-meddra,28,51,11,,17,,0.39285714285714285,
18,XEOMIN,all-concat,negated,1,51,1,,0,,1.0,
19,XEOMIN,all-concat,discontinuous,10,51,7,,3,,0.7,
20,XEOMIN,all-concat,hypothetical,33,51,17,,16,,0.5151515151515151,
21,QUTENZA,adverse reactions,all,40,37,38,0.0,2,1.0,0.95,0.9743589743589743
22,QUTENZA,adverse reactions,exact-meddra,34,37,34,,0,,1.0,
23,QUTENZA,adverse reactions,non-meddra,6,37,4,,2,,0.6666666666666666,
24,QUTENZA,warnings and precautions,all,6,9,5,3.0,1,0.625,0.8333333333333334,0.7142857142857143
25,QUTENZA,warnings and precautions,exact-meddra,3,9,3,,0,,1.0,
26,QUTENZA,warnings and precautions,non-meddra,3,9,2,,1,,0.6666666666666666,
27,QUTENZA,warnings and precautions,hypothetical,4,9,4,,0,,1.0,
28,QUTENZA,all-concat,all,45,43,42,3.0,3,0.9333333333333333,0.9333333333333333,0.9333333333333333
29,QUTENZA,all-concat,exact-meddra,37,43,36,,1,,0.972972972972973,
30,QUTENZA,all-concat,non-meddra,8,43,6,,2,,0.75,
31,QUTENZA,all-concat,hypothetical,4,43,3,,1,,0.75,
32,ZYTIGA,adverse reactions,all,61,46,48,0.0,13,1.0,0.7868852459016393,0.8807339449541284
33,ZYTIGA,adverse reactions,exact-meddra,43,46,39,,4,,0.9069767441860465,
34,ZYTIGA,adverse reactions,non-meddra,18,46,9,,9,,0.5,
35,ZYTIGA,adverse reactions,negated,3,46,1,,2,,0.3333333333333333,
36,ZYTIGA,adverse reactions,discontinuous,1,46,0,,1,,0.0,
37,ZYTIGA,warnings and precautions,all,15,17,10,5.0,5,0.6666666666666666,0.6666666666666666,0.6666666666666666
38,ZYTIGA,warnings and precautions,exact-meddra,6,17,5,,1,,0.8333333333333334,
39,ZYTIGA,warnings and precautions,non-meddra,9,17,5,,4,,0.5555555555555556,
40,ZYTIGA,warnings and precautions,negated,1,17,0,,1,,0.0,
41,ZYTIGA,warnings and precautions,discontinuous,1,17,1,,0,,1.0,
42,ZYTIGA,warnings and precautions,hypothetical,3,17,3,,0,,1.0,
43,ZYTIGA,all-concat,all,68,50,53,1.0,15,0.9814814814814815,0.7794117647058824,0.8688524590163934
44,ZYTIGA,all-concat,exact-meddra,44,50,43,,1,,0.9772727272727273,
45,ZYTIGA,all-concat,non-meddra,24,50,10,,14,,0.4166666666666667,
46,ZYTIGA,all-concat,negated,3,50,3,,0,,1.0,
47,ZYTIGA,all-concat,discontinuous,2,50,0,,2,,0.0,
48,ZYTIGA,all-concat,hypothetical,3,50,3,,0,,1.0,
49,TOVIAZ,adverse reactions,all,37,35,37,0.0,0,1.0,1.0,1.0
50,TOVIAZ,adverse reactions,exact-meddra,33,35,33,,0,,1.0,
51,TOVIAZ,adverse reactions,non-meddra,4,35,4,,0,,1.0,
52,TOVIAZ,warnings and precautions,all,13,10,8,4.0,5,0.6666666666666666,0.6153846153846154,0.64
53,TOVIAZ,warnings and precautions,exact-meddra,4,10,4,,0,,1.0,
54,TOVIAZ,warnings and precautions,non-meddra,9,10,4,,5,,0.4444444444444444,
55,TOVIAZ,warnings and precautions,discontinuous,5,10,3,,2,,0.6,
56,TOVIAZ,all-concat,all,46,35,37,0.0,9,1.0,0.8043478260869565,0.891566265060241
57,TOVIAZ,all-concat,exact-meddra,33,35,33,,0,,1.0,
58,TOVIAZ,all-concat,non-meddra,13,35,4,,9,,0.3076923076923077,
59,TOVIAZ,all-concat,discontinuous,5,35,0,,5,,0.0,
