,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,XEOMIN,adverse reactions,all,46,35,30,5.0,16,0.8571428571428571,0.6521739130434783,0.7407407407407407
1,XEOMIN,adverse reactions,exact-meddra,40,35,27,,13,,0.675,
2,XEOMIN,adverse reactions,non-meddra,6,35,3,,3,,0.5,
3,XEOMIN,adverse reactions,negated,1,35,1,,0,,1.0,
4,XEOMIN,adverse reactions,discontinuous,5,35,0,,5,,0.0,
5,XEOMIN,warnings and precautions,all,35,46,23,23.0,12,0.5,0.6571428571428571,0.5679012345679013
6,XEOMIN,warnings and precautions,exact-meddra,16,46,13,,3,,0.8125,
7,XEOMIN,warnings and precautions,non-meddra,19,46,10,,9,,0.5263157894736842,
8,XEOMIN,warnings and precautions,discontinuous,5,46,2,,3,,0.4,
9,XEOMIN,warnings and precautions,hypothetical,24,46,15,,9,,0.625,
10,XEOMIN,boxed warnings,all,16,11,11,0.0,5,1.0,0.6875,0.8148148148148148
11,XEOMIN,boxed warnings,exact-meddra,10,11,10,,0,,1.0,
12,XEOMIN,boxed warnings,non-meddra,6,11,1,,5,,0.16666666666666666,
13,XEOMIN,boxed warnings,discontinuous,1,11,0,,1,,0.0,
14,XEOMIN,boxed warnings,hypothetical,12,11,10,,2,,0.8333333333333334,
15,XEOMIN,all-concat,all,81,47,41,6.0,40,0.8723404255319149,0.5061728395061729,0.640625
16,XEOMIN,all-concat,exact-meddra,53,47,37,,16,,0.6981132075471698,
17,XEOMIN,all-concat,non-meddra,28,47,4,,24,,0.14285714285714285,
18,XEOMIN,all-concat,negated,1,47,1,,0,,1.0,
19,XEOMIN,all-concat,discontinuous,10,47,1,,9,,0.1,
20,XEOMIN,all-concat,hypothetical,33,47,13,,20,,0.3939393939393939,
21,QUTENZA,adverse reactions,all,40,37,37,0.0,3,1.0,0.925,0.961038961038961
22,QUTENZA,adverse reactions,exact-meddra,34,37,34,,0,,1.0,
23,QUTENZA,adverse reactions,non-meddra,6,37,3,,3,,0.5,
24,QUTENZA,warnings and precautions,all,6,10,4,6.0,2,0.4,0.6666666666666666,0.5
25,QUTENZA,warnings and precautions,exact-meddra,3,10,3,,0,,1.0,
26,QUTENZA,warnings and precautions,non-meddra,3,10,1,,2,,0.3333333333333333,
27,QUTENZA,warnings and precautions,hypothetical,4,10,4,,0,,1.0,
28,QUTENZA,all-concat,all,45,41,37,4.0,8,0.9024390243902439,0.8222222222222222,0.8604651162790697
29,QUTENZA,all-concat,exact-meddra,37,41,34,,3,,0.918918918918919,
30,QUTENZA,all-concat,non-meddra,8,41,3,,5,,0.375,
31,QUTENZA,all-concat,hypothetical,4,41,0,,4,,0.0,
32,ZYTIGA,adverse reactions,all,61,48,47,1.0,14,0.9791666666666666,0.7704918032786885,0.8623853211009173
33,ZYTIGA,adverse reactions,exact-meddra,43,48,39,,4,,0.9069767441860465,
34,ZYTIGA,adverse reactions,non-meddra,18,48,8,,10,,0.4444444444444444,
35,ZYTIGA,adverse reactions,negated,3,48,2,,1,,0.6666666666666666,
36,ZYTIGA,adverse reactions,discontinuous,1,48,0,,1,,0.0,
37,ZYTIGA,warnings and precautions,all,15,35,10,25.0,5,0.2857142857142857,0.6666666666666666,0.4
38,ZYTIGA,warnings and precautions,exact-meddra,6,35,6,,0,,1.0,
39,ZYTIGA,warnings and precautions,non-meddra,9,35,4,,5,,0.4444444444444444,
40,ZYTIGA,warnings and precautions,negated,1,35,0,,1,,0.0,
41,ZYTIGA,warnings and precautions,discontinuous,1,35,0,,1,,0.0,
42,ZYTIGA,warnings and precautions,hypothetical,3,35,3,,0,,1.0,
43,ZYTIGA,all-concat,all,68,47,46,1.0,22,0.9787234042553191,0.6764705882352942,0.8
44,ZYTIGA,all-concat,exact-meddra,44,47,39,,5,,0.8863636363636364,
45,ZYTIGA,all-concat,non-meddra,24,47,7,,17,,0.2916666666666667,
46,ZYTIGA,all-concat,negated,3,47,2,,1,,0.6666666666666666,
47,ZYTIGA,all-concat,discontinuous,2,47,0,,2,,0.0,
48,ZYTIGA,all-concat,hypothetical,3,47,3,,0,,1.0,
49,TOVIAZ,adverse reactions,all,37,35,32,3.0,5,0.9142857142857143,0.8648648648648649,0.888888888888889
50,TOVIAZ,adverse reactions,exact-meddra,33,35,31,,2,,0.9393939393939394,
51,TOVIAZ,adverse reactions,non-meddra,4,35,1,,3,,0.25,
52,TOVIAZ,warnings and precautions,all,13,16,4,12.0,9,0.25,0.3076923076923077,0.27586206896551724
53,TOVIAZ,warnings and precautions,exact-meddra,4,16,4,,0,,1.0,
54,TOVIAZ,warnings and precautions,non-meddra,9,16,0,,9,,0.0,
55,TOVIAZ,warnings and precautions,discontinuous,5,16,0,,5,,0.0,
56,TOVIAZ,all-concat,all,46,36,33,3.0,13,0.9166666666666666,0.717391304347826,0.8048780487804877
57,TOVIAZ,all-concat,exact-meddra,33,36,32,,1,,0.9696969696969697,
58,TOVIAZ,all-concat,non-meddra,13,36,1,,12,,0.07692307692307693,
59,TOVIAZ,all-concat,discontinuous,5,36,0,,5,,0.0,
60,STRIBILD,adverse reactions,all,100,74,64,10.0,36,0.8648648648648649,0.64,0.7356321839080459
61,STRIBILD,adverse reactions,exact-meddra,59,74,56,,3,,0.9491525423728814,
62,STRIBILD,adverse reactions,non-meddra,41,74,8,,33,,0.1951219512195122,
63,STRIBILD,adverse reactions,negated,1,74,0,,1,,0.0,
64,STRIBILD,adverse reactions,discontinuous,18,74,1,,17,,0.05555555555555555,
65,STRIBILD,warnings and precautions,all,50,43,30,13.0,20,0.6976744186046512,0.6,0.6451612903225806
66,STRIBILD,warnings and precautions,exact-meddra,22,43,18,,4,,0.8181818181818182,
67,STRIBILD,warnings and precautions,non-meddra,28,43,12,,16,,0.42857142857142855,
