,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,XEOMIN,adverse reactions,all,46,34,27,7.0,19,0.7941176470588235,0.5869565217391305,0.675
1,XEOMIN,adverse reactions,exact-meddra,40,34,27,,13,,0.675,
2,XEOMIN,adverse reactions,non-meddra,6,34,0,,6,,0.0,
3,XEOMIN,adverse reactions,negated,1,34,1,,0,,1.0,
4,XEOMIN,adverse reactions,discontinuous,5,34,0,,5,,0.0,
5,XEOMIN,warnings and precautions,all,35,29,21,8.0,14,0.7241379310344828,0.6,0.65625
6,XEOMIN,warnings and precautions,exact-meddra,16,29,12,,4,,0.75,
7,XEOMIN,warnings and precautions,non-meddra,19,29,9,,10,,0.47368421052631576,
8,XEOMIN,warnings and precautions,discontinuous,5,29,2,,3,,0.4,
9,XEOMIN,warnings and precautions,hypothetical,24,29,13,,11,,0.5416666666666666,
10,XEOMIN,boxed warnings,all,16,12,12,0.0,4,1.0,0.75,0.8571428571428571
11,XEOMIN,boxed warnings,exact-meddra,10,12,10,,0,,1.0,
12,XEOMIN,boxed warnings,non-meddra,6,12,2,,4,,0.3333333333333333,
13,XEOMIN,boxed warnings,discontinuous,1,12,1,,0,,1.0,
14,XEOMIN,boxed warnings,hypothetical,12,12,10,,2,,0.8333333333333334,
15,XEOMIN,all-concat,all,81,27,25,2.0,56,0.9259259259259259,0.30864197530864196,0.4629629629629629
16,XEOMIN,all-concat,exact-meddra,53,27,25,,28,,0.4716981132075472,
17,XEOMIN,all-concat,non-meddra,28,27,0,,28,,0.0,
18,XEOMIN,all-concat,negated,1,27,1,,0,,1.0,
19,XEOMIN,all-concat,discontinuous,10,27,0,,10,,0.0,
20,XEOMIN,all-concat,hypothetical,33,27,3,,30,,0.09090909090909091,
21,QUTENZA,adverse reactions,all,40,36,35,1.0,5,0.9722222222222222,0.875,0.9210526315789473
22,QUTENZA,adverse reactions,exact-meddra,34,36,34,,0,,1.0,
23,QUTENZA,adverse reactions,non-meddra,6,36,1,,5,,0.16666666666666666,
24,QUTENZA,warnings and precautions,all,6,12,2,10.0,4,0.16666666666666666,0.3333333333333333,0.2222222222222222
25,QUTENZA,warnings and precautions,exact-meddra,3,12,2,,1,,0.6666666666666666,
26,QUTENZA,warnings and precautions,non-meddra,3,12,0,,3,,0.0,
27,QUTENZA,warnings and precautions,hypothetical,4,12,2,,2,,0.5,
28,QUTENZA,all-concat,all,45,36,35,1.0,10,0.9722222222222222,0.7777777777777778,0.8641975308641976
29,QUTENZA,all-concat,exact-meddra,37,36,34,,3,,0.918918918918919,
30,QUTENZA,all-concat,non-meddra,8,36,1,,7,,0.125,
31,QUTENZA,all-concat,hypothetical,4,36,0,,4,,0.0,
32,ZYTIGA,adverse reactions,all,61,32,31,1.0,30,0.96875,0.5081967213114754,0.6666666666666667
33,ZYTIGA,adverse reactions,exact-meddra,43,32,25,,18,,0.5813953488372093,
