,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,KYPROLIS,adverse reactions,all,128,102,110,0.0,18,1.0,0.859375,0.9243697478991597
1,KYPROLIS,adverse reactions,exact-meddra,104,102,96,,8,,0.9230769230769231,
2,KYPROLIS,adverse reactions,non-meddra,25,102,15,,10,,0.6,
3,KYPROLIS,adverse reactions,discontinuous,3,102,0,,3,,0.0,
4,KYPROLIS,warnings and precautions,all,65,23,32,0.0,33,1.0,0.49230769230769234,0.6597938144329897
5,KYPROLIS,warnings and precautions,exact-meddra,44,23,23,,21,,0.5227272727272727,
6,KYPROLIS,warnings and precautions,non-meddra,22,23,9,,13,,0.4090909090909091,
7,KYPROLIS,warnings and precautions,discontinuous,1,23,1,,0,,1.0,
8,KYPROLIS,all-concat,all,158,93,115,0.0,43,1.0,0.7278481012658228,0.8424908424908425
9,KYPROLIS,all-concat,exact-meddra,119,93,98,,21,,0.8235294117647058,
10,KYPROLIS,all-concat,non-meddra,40,93,17,,23,,0.425,
11,KYPROLIS,all-concat,discontinuous,4,93,1,,3,,0.25,
12,MULTAQ,adverse reactions,all,39,30,38,0.0,1,1.0,0.9743589743589743,0.9870129870129869
13,MULTAQ,adverse reactions,exact-meddra,26,30,26,,0,,1.0,
14,MULTAQ,adverse reactions,non-meddra,13,30,12,,1,,0.9230769230769231,
15,MULTAQ,adverse reactions,discontinuous,5,30,5,,0,,1.0,
16,MULTAQ,warnings and precautions,all,25,24,22,3.0,3,0.88,0.88,0.88
17,MULTAQ,warnings and precautions,exact-meddra,13,24,12,,1,,0.9230769230769231,
18,MULTAQ,warnings and precautions,non-meddra,12,24,10,,2,,0.8333333333333334,
19,MULTAQ,warnings and precautions,discontinuous,3,24,3,,0,,1.0,
20,MULTAQ,boxed warnings,all,3,8,3,2.0,0,0.6,1.0,0.7499999999999999
21,MULTAQ,boxed warnings,exact-meddra,3,8,3,,0,,1.0,
22,MULTAQ,all-concat,all,57,38,46,3.0,11,0.9387755102040817,0.8070175438596491,0.8679245283018868
23,MULTAQ,all-concat,exact-meddra,32,38,30,,2,,0.9375,
24,MULTAQ,all-concat,non-meddra,25,38,16,,9,,0.64,
25,MULTAQ,all-concat,discontinuous,8,38,7,,1,,0.875,
26,JUBLIA,adverse reactions,all,5,4,5,0.0,0,1.0,1.0,1.0
27,JUBLIA,adverse reactions,exact-meddra,3,4,3,,0,,1.0,
28,JUBLIA,adverse reactions,non-meddra,2,4,2,,0,,1.0,
29,JUBLIA,all-concat,all,5,4,5,0.0,0,1.0,1.0,1.0
30,JUBLIA,all-concat,exact-meddra,3,4,3,,0,,1.0,
31,JUBLIA,all-concat,non-meddra,2,4,2,,0,,1.0,
32,TEFLARO,adverse reactions,all,30,30,30,0.0,0,1.0,1.0,1.0
33,TEFLARO,adverse reactions,exact-meddra,26,30,26,,0,,1.0,
34,TEFLARO,adverse reactions,non-meddra,4,30,4,,0,,1.0,
35,TEFLARO,warnings and precautions,all,12,9,8,2.0,4,0.8,0.6666666666666666,0.7272727272727272
36,TEFLARO,warnings and precautions,exact-meddra,2,9,2,,0,,1.0,
37,TEFLARO,warnings and precautions,non-meddra,10,9,6,,4,,0.6,
38,TEFLARO,warnings and precautions,negated,1,9,1,,0,,1.0,
39,TEFLARO,warnings and precautions,discontinuous,2,9,2,,0,,1.0,
40,TEFLARO,all-concat,all,38,29,32,0.0,6,1.0,0.8421052631578947,0.9142857142857143
41,TEFLARO,all-concat,exact-meddra,27,29,27,,0,,1.0,
42,TEFLARO,all-concat,non-meddra,11,29,5,,6,,0.45454545454545453,
43,TEFLARO,all-concat,negated,1,29,1,,0,,1.0,
