,section,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
0,adverse reactions,all,4453,175.0,956,0.9621866897147796,0.8232575337400628,0.8873169273687357,0.9593500168482489,0.8535172897948767,0.8976202362317284
1,adverse reactions,discontinuous,180,,217,,0.4534005037783375,,,0.443743150810754,
2,adverse reactions,exact-meddra,3710,,453,,0.8911842421330771,,,0.9170090347307904,
3,adverse reactions,negated,35,,38,,0.4794520547945205,,,0.479047619047619,
4,adverse reactions,non-meddra,743,,504,,0.5958299919807538,,,0.6751466531207256,
5,all-concat,all,5439,314.0,1943,0.9454197809838345,0.7367921972365212,0.828169014084507,0.9215129851796324,0.7664019249647822,0.8278499866107105
6,all-concat,discontinuous,325,,476,,0.40574282147315854,,,0.3980105985721421,
7,all-concat,exact-meddra,4224,,603,,0.875077688004972,,,0.8928005083508054,
8,all-concat,negated,58,,74,,0.4393939393939394,,,0.44387755102040816,
9,all-concat,non-meddra,1215,,1341,,0.4753521126760563,,,0.5361949730860137,
10,boxed warnings,all,238,88.0,36,0.7300613496932515,0.8686131386861314,0.7933333333333332,0.7831809787626962,0.9158222747038537,0.8185523089780056
11,boxed warnings,discontinuous,25,,12,,0.6756756756756757,,,0.6254578754578755,
12,boxed warnings,exact-meddra,132,,4,,0.9705882352941176,,,0.9588089330024814,
13,boxed warnings,negated,5,,0,,1.0,,,1.0,
14,boxed warnings,non-meddra,106,,32,,0.7681159420289855,,,0.8287464985994398,
15,warnings and precautions,all,1916,669.0,811,0.7411992263056093,0.7026035936927026,0.7213855421686748,0.7037914460984621,0.7592084470837636,0.695607409261942
16,warnings and precautions,discontinuous,189,,210,,0.47368421052631576,,,0.5169322551675493,
17,warnings and precautions,exact-meddra,1044,,169,,0.8606760098928277,,,0.9072100525010776,
18,warnings and precautions,negated,33,,25,,0.5689655172413793,,,0.7337962962962963,
19,warnings and precautions,non-meddra,872,,643,,0.5755775577557756,,,0.6534382714423899,
0,all,all,6607,932.0,1803,0.8763761772118318,0.7856123662306778,0.8101651054002535,0.8259449117212138,0.8247869155726867,0.8018582639787167
