,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,KYPROLIS,adverse reactions,all,128,14,54,74.0,0,0.421875,1.0,0.5934065934065934
1,KYPROLIS,adverse reactions,exact-meddra,104,14,41,,0,,1.0,
2,KYPROLIS,adverse reactions,non-meddra,25,14,13,,6,,0.6842105263157895,
3,KYPROLIS,adverse reactions,discontinuous,3,14,2,,12,,0.14285714285714285,
4,KYPROLIS,warnings and precautions,all,65,59,58,7.0,8,0.8923076923076924,0.8787878787878788,0.8854961832061069
5,KYPROLIS,warnings and precautions,exact-meddra,44,59,42,,13,,0.7636363636363637,
6,KYPROLIS,warnings and precautions,non-meddra,22,59,16,,36,,0.3076923076923077,
7,KYPROLIS,warnings and precautions,discontinuous,1,59,1,,58,,0.01694915254237288,
8,KYPROLIS,warnings and precautions,hypothetical,3,59,3,,56,,0.05084745762711865,
9,MULTAQ,adverse reactions,all,39,48,18,21.0,20,0.46153846153846156,0.47368421052631576,0.4675324675324675
10,MULTAQ,adverse reactions,exact-meddra,26,48,14,,24,,0.3684210526315789,
11,MULTAQ,adverse reactions,non-meddra,13,48,4,,42,,0.08695652173913043,
12,MULTAQ,adverse reactions,discontinuous,5,48,1,,46,,0.02127659574468085,
13,MULTAQ,warnings and precautions,all,25,21,19,6.0,3,0.76,0.8636363636363636,0.8085106382978724
14,MULTAQ,warnings and precautions,exact-meddra,13,21,10,,9,,0.5263157894736842,
15,MULTAQ,warnings and precautions,non-meddra,12,21,9,,10,,0.47368421052631576,
16,MULTAQ,warnings and precautions,discontinuous,3,21,2,,17,,0.10526315789473684,
17,MULTAQ,warnings and precautions,hypothetical,8,21,6,,13,,0.3157894736842105,
18,MULTAQ,boxed warnings,all,3,3,3,0.0,0,1.0,1.0,1.0
19,MULTAQ,boxed warnings,exact-meddra,3,3,3,,0,,1.0,
20,MULTAQ,boxed warnings,hypothetical,3,3,3,,0,,1.0,
21,JUBLIA,adverse reactions,all,5,20,5,0.0,13,1.0,0.2777777777777778,0.4347826086956522
22,JUBLIA,adverse reactions,exact-meddra,3,20,3,,17,,0.15,
23,JUBLIA,adverse reactions,non-meddra,2,20,2,,16,,0.1111111111111111,
24,TEFLARO,adverse reactions,all,30,42,30,0.0,12,1.0,0.7142857142857143,0.8333333333333333
25,TEFLARO,adverse reactions,exact-meddra,26,42,26,,14,,0.65,
26,TEFLARO,adverse reactions,non-meddra,4,42,4,,35,,0.10256410256410256,
27,TEFLARO,warnings and precautions,all,12,5,6,6.0,1,0.5,0.8571428571428571,0.631578947368421
28,TEFLARO,warnings and precautions,exact-meddra,2,5,0,,5,,0.0,
29,TEFLARO,warnings and precautions,non-meddra,10,5,6,,1,,0.8571428571428571,
30,TEFLARO,warnings and precautions,negated,1,5,1,,4,,0.2,
31,TEFLARO,warnings and precautions,discontinuous,2,5,2,,3,,0.4,
32,TEFLARO,warnings and precautions,hypothetical,3,5,2,,3,,0.4,
33,DATSCAN,adverse reactions,all,11,8,8,3.0,0,0.7272727272727273,1.0,0.8421052631578948
34,DATSCAN,adverse reactions,exact-meddra,8,8,7,,0,,1.0,
35,DATSCAN,adverse reactions,non-meddra,3,8,1,,5,,0.16666666666666666,
36,DATSCAN,warnings and precautions,all,3,14,3,0.0,3,1.0,0.5,0.6666666666666666
37,DATSCAN,warnings and precautions,exact-meddra,1,14,1,,8,,0.1111111111111111,
38,DATSCAN,warnings and precautions,non-meddra,2,14,2,,3,,0.4,
39,TIVICAY,adverse reactions,all,45,40,44,1.0,2,0.9777777777777777,0.9565217391304348,0.967032967032967
40,TIVICAY,adverse reactions,exact-meddra,30,40,30,,9,,0.7692307692307693,
41,TIVICAY,adverse reactions,non-meddra,15,40,14,,29,,0.32558139534883723,
42,TIVICAY,adverse reactions,discontinuous,8,40,8,,30,,0.21052631578947367,
43,TIVICAY,warnings and precautions,all,29,22,21,8.0,2,0.7241379310344828,0.9130434782608695,0.8076923076923076
44,TIVICAY,warnings and precautions,exact-meddra,10,22,8,,9,,0.47058823529411764,
45,TIVICAY,warnings and precautions,non-meddra,19,22,13,,9,,0.5909090909090909,
46,TIVICAY,warnings and precautions,discontinuous,2,22,2,,19,,0.09523809523809523,
47,TIVICAY,warnings and precautions,hypothetical,18,22,11,,10,,0.5238095238095238,
48,TAFINLAR,adverse reactions,all,112,31,29,83.0,9,0.25892857142857145,0.7631578947368421,0.38666666666666666
49,TAFINLAR,adverse reactions,exact-meddra,94,31,22,,12,,0.6470588235294118,
50,TAFINLAR,adverse reactions,non-meddra,18,31,7,,26,,0.21212121212121213,
51,TAFINLAR,warnings and precautions,all,63,56,38,25.0,7,0.6031746031746031,0.8444444444444444,0.7037037037037037
52,TAFINLAR,warnings and precautions,exact-meddra,28,56,17,,21,,0.4473684210526316,
53,TAFINLAR,warnings and precautions,non-meddra,35,56,21,,27,,0.4375,
54,TAFINLAR,warnings and precautions,discontinuous,2,56,2,,49,,0.0392156862745098,
55,TAFINLAR,warnings and precautions,hypothetical,25,56,17,,27,,0.38636363636363635,
56,HORIZANT,adverse reactions,all,27,17,23,4.0,0,0.8518518518518519,1.0,0.92
57,HORIZANT,adverse reactions,exact-meddra,26,17,22,,1,,0.9565217391304348,
58,HORIZANT,adverse reactions,non-meddra,1,17,1,,16,,0.058823529411764705,
59,HORIZANT,warnings and precautions,all,40,8,11,29.0,3,0.275,0.7857142857142857,0.40740740740740744
60,HORIZANT,warnings and precautions,exact-meddra,17,8,4,,5,,0.4444444444444444,
61,HORIZANT,warnings and precautions,non-meddra,23,8,7,,4,,0.6363636363636364,
62,HORIZANT,warnings and precautions,negated,2,8,1,,6,,0.14285714285714285,
63,HORIZANT,warnings and precautions,discontinuous,12,8,3,,7,,0.3,
64,HORIZANT,warnings and precautions,hypothetical,12,8,5,,6,,0.45454545454545453,
65,IMBRUVICA,adverse reactions,all,70,62,53,17.0,13,0.7571428571428571,0.803030303030303,0.7794117647058824
66,IMBRUVICA,adverse reactions,exact-meddra,55,62,46,,15,,0.7540983606557377,
67,IMBRUVICA,adverse reactions,non-meddra,15,62,7,,53,,0.11666666666666667,
68,IMBRUVICA,adverse reactions,discontinuous,2,62,0,,62,,0.0,
69,IMBRUVICA,warnings and precautions,all,32,22,27,5.0,0,0.84375,1.0,0.9152542372881356
70,IMBRUVICA,warnings and precautions,exact-meddra,16,22,15,,6,,0.7142857142857143,
71,IMBRUVICA,warnings and precautions,non-meddra,16,22,12,,10,,0.5454545454545454,
72,IMBRUVICA,warnings and precautions,hypothetical,3,22,2,,16,,0.1111111111111111,
73,ULORIC,adverse reactions,all,210,202,48,162.0,155,0.22857142857142856,0.23645320197044334,0.23244552058111376
74,ULORIC,adverse reactions,exact-meddra,187,202,45,,155,,0.225,
75,ULORIC,adverse reactions,non-meddra,23,202,3,,199,,0.01485148514851485,
76,ULORIC,adverse reactions,discontinuous,18,202,1,,193,,0.005154639175257732,
77,ULORIC,warnings and precautions,all,11,3,8,3.0,0,0.7272727272727273,1.0,0.8421052631578948
78,ULORIC,warnings and precautions,exact-meddra,2,3,2,,1,,0.6666666666666666,
79,ULORIC,warnings and precautions,non-meddra,9,3,6,,0,,1.0,
80,CIMZIA,adverse reactions,all,107,219,88,19.0,58,0.822429906542056,0.6027397260273972,0.6956521739130435
81,CIMZIA,adverse reactions,exact-meddra,76,219,67,,67,,0.5,
82,CIMZIA,adverse reactions,non-meddra,31,219,21,,164,,0.11351351351351352,
83,CIMZIA,adverse reactions,negated,1,219,1,,206,,0.004830917874396135,
84,CIMZIA,adverse reactions,discontinuous,10,219,3,,197,,0.015,
85,CIMZIA,adverse reactions,hypothetical,8,219,5,,203,,0.02403846153846154,
86,CIMZIA,warnings and precautions,all,72,30,57,15.0,3,0.7916666666666666,0.95,0.8636363636363635
87,CIMZIA,warnings and precautions,exact-meddra,25,30,21,,11,,0.65625,
88,CIMZIA,warnings and precautions,non-meddra,47,30,36,,10,,0.782608695652174,
89,CIMZIA,warnings and precautions,negated,2,30,1,,28,,0.034482758620689655,
90,CIMZIA,warnings and precautions,discontinuous,10,30,9,,20,,0.3103448275862069,
91,CIMZIA,warnings and precautions,hypothetical,39,30,30,,10,,0.75,
92,CIMZIA,boxed warnings,all,27,15,21,6.0,2,0.7777777777777778,0.9130434782608695,0.84
93,CIMZIA,boxed warnings,exact-meddra,13,15,12,,5,,0.7058823529411765,
94,CIMZIA,boxed warnings,non-meddra,14,15,9,,6,,0.6,
95,CIMZIA,boxed warnings,discontinuous,8,15,5,,9,,0.35714285714285715,
96,CIMZIA,boxed warnings,hypothetical,12,15,10,,4,,0.7142857142857143,
97,KALYDECO,adverse reactions,all,40,24,31,9.0,0,0.775,1.0,0.8732394366197184
98,KALYDECO,adverse reactions,exact-meddra,24,24,23,,1,,0.9583333333333334,
99,KALYDECO,adverse reactions,non-meddra,16,24,8,,19,,0.2962962962962963,
100,KALYDECO,adverse reactions,discontinuous,10,24,3,,21,,0.125,
101,KALYDECO,warnings and precautions,all,6,3,5,1.0,1,0.8333333333333334,0.8333333333333334,0.8333333333333334
102,KALYDECO,warnings and precautions,exact-meddra,1,3,1,,2,,0.3333333333333333,
103,KALYDECO,warnings and precautions,non-meddra,5,3,4,,1,,0.8,
104,KALYDECO,warnings and precautions,discontinuous,3,3,3,,1,,0.75,
105,FULYZAQ,adverse reactions,all,36,35,36,0.0,0,1.0,1.0,1.0
106,FULYZAQ,adverse reactions,exact-meddra,30,35,30,,6,,0.8333333333333334,
107,FULYZAQ,adverse reactions,non-meddra,6,35,6,,29,,0.17142857142857143,
108,QUTENZA,adverse reactions,all,40,35,38,2.0,0,0.95,1.0,0.9743589743589743
109,QUTENZA,adverse reactions,exact-meddra,34,35,34,,1,,0.9714285714285714,
