,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,KYPROLIS,adverse reactions,all,128,86,118,10.0,0,0.921875,1.0,0.959349593495935
1,KYPROLIS,adverse reactions,exact-meddra,104,86,97,,0,,1.0,
2,KYPROLIS,adverse reactions,non-meddra,25,86,21,,52,,0.2876712328767123,
3,KYPROLIS,adverse reactions,discontinuous,3,86,2,,80,,0.024390243902439025,
4,KYPROLIS,warnings and precautions,all,65,23,47,18.0,0,0.7230769230769231,1.0,0.8392857142857142
5,KYPROLIS,warnings and precautions,exact-meddra,44,23,33,,2,,0.9428571428571428,
6,KYPROLIS,warnings and precautions,non-meddra,22,23,14,,10,,0.5833333333333334,
7,KYPROLIS,warnings and precautions,discontinuous,1,23,1,,22,,0.043478260869565216,
8,KYPROLIS,warnings and precautions,hypothetical,3,23,2,,22,,0.08333333333333333,
9,KYPROLIS,all-concat,all,158,16,65,93.0,0,0.41139240506329117,1.0,0.5829596412556054
10,KYPROLIS,all-concat,exact-meddra,119,16,48,,0,,1.0,
11,KYPROLIS,all-concat,non-meddra,40,16,17,,6,,0.7391304347826086,
12,KYPROLIS,all-concat,discontinuous,4,16,2,,14,,0.125,
13,KYPROLIS,all-concat,hypothetical,3,16,0,,16,,0.0,
14,MULTAQ,adverse reactions,all,39,26,36,3.0,0,0.9230769230769231,1.0,0.9600000000000001
15,MULTAQ,adverse reactions,exact-meddra,26,26,26,,1,,0.9629629629629629,
16,MULTAQ,adverse reactions,non-meddra,13,26,10,,18,,0.35714285714285715,
17,MULTAQ,adverse reactions,discontinuous,5,26,5,,24,,0.1724137931034483,
18,MULTAQ,warnings and precautions,all,25,21,21,4.0,1,0.84,0.9545454545454546,0.8936170212765958
19,MULTAQ,warnings and precautions,exact-meddra,13,21,13,,3,,0.8125,
20,MULTAQ,warnings and precautions,non-meddra,12,21,8,,11,,0.42105263157894735,
21,MULTAQ,warnings and precautions,discontinuous,3,21,3,,14,,0.17647058823529413,
22,MULTAQ,warnings and precautions,hypothetical,8,21,8,,10,,0.4444444444444444,
23,MULTAQ,boxed warnings,all,3,3,3,0.0,0,1.0,1.0,1.0
24,MULTAQ,boxed warnings,exact-meddra,3,3,3,,0,,1.0,
25,MULTAQ,boxed warnings,hypothetical,3,3,3,,0,,1.0,
26,MULTAQ,all-concat,all,57,12,26,31.0,0,0.45614035087719296,1.0,0.6265060240963854
27,MULTAQ,all-concat,exact-meddra,32,12,16,,1,,0.9411764705882353,
28,MULTAQ,all-concat,non-meddra,25,12,10,,8,,0.5555555555555556,
29,MULTAQ,all-concat,discontinuous,8,12,3,,10,,0.23076923076923078,
30,MULTAQ,all-concat,hypothetical,9,12,6,,8,,0.42857142857142855,
31,JUBLIA,adverse reactions,all,5,4,5,0.0,0,1.0,1.0,1.0
32,JUBLIA,adverse reactions,exact-meddra,3,4,3,,1,,0.75,
33,JUBLIA,adverse reactions,non-meddra,2,4,2,,3,,0.4,
34,JUBLIA,all-concat,all,5,4,5,0.0,0,1.0,1.0,1.0
35,JUBLIA,all-concat,exact-meddra,3,4,3,,1,,0.75,
36,JUBLIA,all-concat,non-meddra,2,4,2,,3,,0.4,
37,TEFLARO,adverse reactions,all,30,30,30,0.0,1,1.0,0.967741935483871,0.9836065573770492
38,TEFLARO,adverse reactions,exact-meddra,26,30,26,,3,,0.896551724137931,
39,TEFLARO,adverse reactions,non-meddra,4,30,4,,24,,0.14285714285714285,
40,TEFLARO,warnings and precautions,all,12,9,11,1.0,0,0.9166666666666666,1.0,0.9565217391304348
41,TEFLARO,warnings and precautions,exact-meddra,2,9,1,,8,,0.1111111111111111,
42,TEFLARO,warnings and precautions,non-meddra,10,9,10,,0,,1.0,
43,TEFLARO,warnings and precautions,negated,1,9,1,,8,,0.1111111111111111,
44,TEFLARO,warnings and precautions,discontinuous,2,9,2,,6,,0.25,
45,TEFLARO,warnings and precautions,hypothetical,3,9,3,,4,,0.42857142857142855,
46,TEFLARO,all-concat,all,38,30,37,1.0,0,0.9736842105263158,1.0,0.9866666666666666
47,TEFLARO,all-concat,exact-meddra,27,30,27,,3,,0.9,
48,TEFLARO,all-concat,non-meddra,11,30,10,,22,,0.3125,
49,TEFLARO,all-concat,negated,1,30,1,,29,,0.03333333333333333,
50,TEFLARO,all-concat,discontinuous,2,30,2,,28,,0.06666666666666667,
51,TEFLARO,all-concat,hypothetical,3,30,3,,27,,0.1,
52,DATSCAN,adverse reactions,all,11,7,11,0.0,0,1.0,1.0,1.0
53,DATSCAN,adverse reactions,exact-meddra,8,7,8,,0,,1.0,
54,DATSCAN,adverse reactions,non-meddra,3,7,3,,5,,0.375,
55,DATSCAN,warnings and precautions,all,3,5,3,0.0,1,1.0,0.75,0.8571428571428571
56,DATSCAN,warnings and precautions,exact-meddra,1,5,1,,4,,0.2,
57,DATSCAN,warnings and precautions,non-meddra,2,5,2,,2,,0.5,
58,DATSCAN,all-concat,all,12,13,12,0.0,2,1.0,0.8571428571428571,0.923076923076923
59,DATSCAN,all-concat,exact-meddra,9,13,9,,2,,0.8181818181818182,
60,DATSCAN,all-concat,non-meddra,3,13,3,,8,,0.2727272727272727,
61,TIVICAY,adverse reactions,all,45,40,44,1.0,2,0.9777777777777777,0.9565217391304348,0.967032967032967
62,TIVICAY,adverse reactions,exact-meddra,30,40,29,,12,,0.7073170731707317,
63,TIVICAY,adverse reactions,non-meddra,15,40,15,,24,,0.38461538461538464,
64,TIVICAY,adverse reactions,discontinuous,8,40,8,,25,,0.24242424242424243,
65,TIVICAY,warnings and precautions,all,29,22,23,6.0,2,0.7931034482758621,0.92,0.851851851851852
66,TIVICAY,warnings and precautions,exact-meddra,10,22,7,,11,,0.3888888888888889,
67,TIVICAY,warnings and precautions,non-meddra,19,22,16,,6,,0.7272727272727273,
68,TIVICAY,warnings and precautions,discontinuous,2,22,2,,19,,0.09523809523809523,
69,TIVICAY,warnings and precautions,hypothetical,18,22,13,,9,,0.5909090909090909,
70,TIVICAY,all-concat,all,71,41,52,19.0,1,0.7323943661971831,0.9811320754716981,0.8387096774193548
71,TIVICAY,all-concat,exact-meddra,37,41,32,,7,,0.8205128205128205,
72,TIVICAY,all-concat,non-meddra,34,41,20,,22,,0.47619047619047616,
73,TIVICAY,all-concat,discontinuous,10,41,8,,29,,0.21621621621621623,
74,TIVICAY,all-concat,hypothetical,18,41,4,,35,,0.10256410256410256,
75,TAFINLAR,adverse reactions,all,112,65,95,17.0,1,0.8482142857142857,0.9895833333333334,0.9134615384615384
76,TAFINLAR,adverse reactions,exact-meddra,94,65,83,,10,,0.8924731182795699,
77,TAFINLAR,adverse reactions,non-meddra,18,65,12,,53,,0.18461538461538463,
78,TAFINLAR,warnings and precautions,all,63,15,33,30.0,0,0.5238095238095238,1.0,0.6875000000000001
79,TAFINLAR,warnings and precautions,exact-meddra,28,15,14,,5,,0.7368421052631579,
80,TAFINLAR,warnings and precautions,non-meddra,35,15,19,,6,,0.76,
81,TAFINLAR,warnings and precautions,discontinuous,2,15,2,,11,,0.15384615384615385,
82,TAFINLAR,warnings and precautions,hypothetical,25,15,15,,5,,0.75,
83,TAFINLAR,all-concat,all,158,11,41,117.0,0,0.25949367088607594,1.0,0.41206030150753764
84,TAFINLAR,all-concat,exact-meddra,110,11,26,,3,,0.896551724137931,
85,TAFINLAR,all-concat,non-meddra,48,11,15,,4,,0.7894736842105263,
86,TAFINLAR,all-concat,discontinuous,2,11,2,,8,,0.2,
87,TAFINLAR,all-concat,hypothetical,25,11,12,,5,,0.7058823529411765,
88,HORIZANT,adverse reactions,all,27,24,26,1.0,0,0.9629629629629629,1.0,0.9811320754716981
89,HORIZANT,adverse reactions,exact-meddra,26,24,25,,1,,0.9615384615384616,
90,HORIZANT,adverse reactions,non-meddra,1,24,1,,23,,0.041666666666666664,
91,HORIZANT,warnings and precautions,all,40,7,12,28.0,0,0.3,1.0,0.4615384615384615
92,HORIZANT,warnings and precautions,exact-meddra,17,7,5,,2,,0.7142857142857143,
93,HORIZANT,warnings and precautions,non-meddra,23,7,7,,3,,0.7,
94,HORIZANT,warnings and precautions,negated,2,7,1,,4,,0.2,
95,HORIZANT,warnings and precautions,discontinuous,12,7,3,,5,,0.375,
96,HORIZANT,warnings and precautions,hypothetical,12,7,4,,5,,0.4444444444444444,
97,HORIZANT,all-concat,all,62,25,33,29.0,0,0.532258064516129,1.0,0.6947368421052631
98,HORIZANT,all-concat,exact-meddra,38,25,28,,2,,0.9333333333333333,
99,HORIZANT,all-concat,non-meddra,24,25,5,,22,,0.18518518518518517,
100,HORIZANT,all-concat,negated,2,25,1,,23,,0.041666666666666664,
101,HORIZANT,all-concat,discontinuous,12,25,2,,24,,0.07692307692307693,
102,HORIZANT,all-concat,hypothetical,12,25,3,,23,,0.11538461538461539,
103,IMBRUVICA,adverse reactions,all,70,46,59,11.0,2,0.8428571428571429,0.9672131147540983,0.9007633587786259
104,IMBRUVICA,adverse reactions,exact-meddra,55,46,48,,4,,0.9230769230769231,
105,IMBRUVICA,adverse reactions,non-meddra,15,46,11,,30,,0.2682926829268293,
106,IMBRUVICA,adverse reactions,discontinuous,2,46,0,,46,,0.0,
107,IMBRUVICA,warnings and precautions,all,32,26,30,2.0,0,0.9375,1.0,0.967741935483871
108,IMBRUVICA,warnings and precautions,exact-meddra,16,26,16,,9,,0.64,
109,IMBRUVICA,warnings and precautions,non-meddra,16,26,14,,12,,0.5384615384615384,
110,IMBRUVICA,warnings and precautions,hypothetical,3,26,3,,19,,0.13636363636363635,
111,IMBRUVICA,all-concat,all,89,28,50,39.0,0,0.5617977528089888,1.0,0.7194244604316548
112,IMBRUVICA,all-concat,exact-meddra,62,28,32,,6,,0.8421052631578947,
113,IMBRUVICA,all-concat,non-meddra,27,28,18,,11,,0.6206896551724138,
114,IMBRUVICA,all-concat,discontinuous,2,28,0,,28,,0.0,
115,IMBRUVICA,all-concat,hypothetical,3,28,3,,21,,0.125,
116,ULORIC,adverse reactions,all,210,5,30,180.0,0,0.14285714285714285,1.0,0.25
117,ULORIC,adverse reactions,exact-meddra,187,5,25,,0,,1.0,
118,ULORIC,adverse reactions,non-meddra,23,5,5,,3,,0.625,
119,ULORIC,adverse reactions,discontinuous,18,5,0,,5,,0.0,
120,ULORIC,warnings and precautions,all,11,14,11,0.0,5,1.0,0.6875,0.8148148148148148
121,ULORIC,warnings and precautions,exact-meddra,2,14,2,,9,,0.18181818181818182,
122,ULORIC,warnings and precautions,non-meddra,9,14,9,,6,,0.6,
123,ULORIC,all-concat,all,218,5,31,187.0,0,0.14220183486238533,1.0,0.24899598393574301
124,ULORIC,all-concat,exact-meddra,188,5,25,,0,,1.0,
125,ULORIC,all-concat,non-meddra,30,5,6,,3,,0.6666666666666666,
126,ULORIC,all-concat,discontinuous,18,5,0,,5,,0.0,
127,CIMZIA,adverse reactions,all,107,57,91,16.0,0,0.8504672897196262,1.0,0.9191919191919192
128,CIMZIA,adverse reactions,exact-meddra,76,57,66,,2,,0.9705882352941176,
129,CIMZIA,adverse reactions,non-meddra,31,57,25,,28,,0.4716981132075472,
130,CIMZIA,adverse reactions,negated,1,57,1,,52,,0.018867924528301886,
131,CIMZIA,adverse reactions,discontinuous,10,57,4,,49,,0.07547169811320754,
132,CIMZIA,adverse reactions,hypothetical,8,57,8,,44,,0.15384615384615385,
133,CIMZIA,warnings and precautions,all,72,15,49,23.0,0,0.6805555555555556,1.0,0.8099173553719008
134,CIMZIA,warnings and precautions,exact-meddra,25,15,16,,4,,0.8,
135,CIMZIA,warnings and precautions,non-meddra,47,15,33,,1,,0.9705882352941176,
136,CIMZIA,warnings and precautions,negated,2,15,1,,14,,0.06666666666666667,
137,CIMZIA,warnings and precautions,discontinuous,10,15,5,,10,,0.3333333333333333,
138,CIMZIA,warnings and precautions,hypothetical,39,15,27,,0,,1.0,
139,CIMZIA,boxed warnings,all,27,20,26,1.0,1,0.9629629629629629,0.9629629629629629,0.9629629629629629
140,CIMZIA,boxed warnings,exact-meddra,13,20,13,,4,,0.7647058823529411,
141,CIMZIA,boxed warnings,non-meddra,14,20,13,,5,,0.7222222222222222,
142,CIMZIA,boxed warnings,discontinuous,8,20,8,,9,,0.47058823529411764,
143,CIMZIA,boxed warnings,hypothetical,12,20,12,,4,,0.75,
144,CIMZIA,all-concat,all,172,72,143,29.0,0,0.8313953488372093,1.0,0.9079365079365079
145,CIMZIA,all-concat,exact-meddra,92,72,82,,3,,0.9647058823529412,
146,CIMZIA,all-concat,non-meddra,80,72,61,,28,,0.6853932584269663,
147,CIMZIA,all-concat,negated,3,72,2,,65,,0.029850746268656716,
148,CIMZIA,all-concat,discontinuous,27,72,14,,60,,0.1891891891891892,
149,CIMZIA,all-concat,hypothetical,52,72,40,,35,,0.5333333333333333,
150,KALYDECO,adverse reactions,all,40,25,32,8.0,1,0.8,0.9696969696969697,0.8767123287671234
151,KALYDECO,adverse reactions,exact-meddra,24,25,24,,2,,0.9230769230769231,
152,KALYDECO,adverse reactions,non-meddra,16,25,8,,21,,0.27586206896551724,
153,KALYDECO,adverse reactions,discontinuous,10,25,3,,23,,0.11538461538461539,
154,KALYDECO,warnings and precautions,all,6,13,6,0.0,6,1.0,0.5,0.6666666666666666
155,KALYDECO,warnings and precautions,exact-meddra,1,13,1,,12,,0.07692307692307693,
156,KALYDECO,warnings and precautions,non-meddra,5,13,5,,6,,0.45454545454545453,
157,KALYDECO,warnings and precautions,discontinuous,3,13,3,,6,,0.3333333333333333,
158,KALYDECO,all-concat,all,45,25,33,12.0,1,0.7333333333333333,0.9705882352941176,0.8354430379746834
159,KALYDECO,all-concat,exact-meddra,25,25,24,,2,,0.9230769230769231,
160,KALYDECO,all-concat,non-meddra,20,25,9,,21,,0.3,
161,KALYDECO,all-concat,discontinuous,13,25,4,,22,,0.15384615384615385,
162,FULYZAQ,adverse reactions,all,36,36,36,0.0,0,1.0,1.0,1.0
163,FULYZAQ,adverse reactions,exact-meddra,30,36,30,,6,,0.8333333333333334,
164,FULYZAQ,adverse reactions,non-meddra,6,36,6,,30,,0.16666666666666666,
165,FULYZAQ,all-concat,all,36,36,36,0.0,0,1.0,1.0,1.0
166,FULYZAQ,all-concat,exact-meddra,30,36,30,,6,,0.8333333333333334,
167,FULYZAQ,all-concat,non-meddra,6,36,6,,30,,0.16666666666666666,
168,QUTENZA,adverse reactions,all,40,34,36,4.0,1,0.9,0.972972972972973,0.935064935064935
169,QUTENZA,adverse reactions,exact-meddra,34,34,32,,2,,0.9411764705882353,
170,QUTENZA,adverse reactions,non-meddra,6,34,4,,29,,0.12121212121212122,
171,QUTENZA,warnings and precautions,all,6,8,5,1.0,3,0.8333333333333334,0.625,0.7142857142857143
172,QUTENZA,warnings and precautions,exact-meddra,3,8,3,,5,,0.375,
173,QUTENZA,warnings and precautions,non-meddra,3,8,2,,5,,0.2857142857142857,
174,QUTENZA,warnings and precautions,hypothetical,4,8,3,,5,,0.375,
175,QUTENZA,all-concat,all,45,34,40,5.0,2,0.8888888888888888,0.9523809523809523,0.9195402298850575
