,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,KYPROLIS,adverse reactions,all,128,83,97,2.0,31,0.9797979797979798,0.7578125,0.854625550660793
1,KYPROLIS,adverse reactions,exact-meddra,104,83,85,,19,,0.8173076923076923,
2,KYPROLIS,adverse reactions,non-meddra,25,83,12,,13,,0.48,
3,KYPROLIS,adverse reactions,discontinuous,3,83,1,,2,,0.3333333333333333,
4,KYPROLIS,warnings and precautions,all,65,22,31,0.0,34,1.0,0.47692307692307695,0.6458333333333334
5,KYPROLIS,warnings and precautions,exact-meddra,44,22,23,,21,,0.5227272727272727,
6,KYPROLIS,warnings and precautions,non-meddra,22,22,8,,14,,0.36363636363636365,
7,KYPROLIS,warnings and precautions,discontinuous,1,22,1,,0,,1.0,
8,KYPROLIS,all-concat,all,158,126,131,11.0,27,0.9225352112676056,0.8291139240506329,0.8733333333333334
9,KYPROLIS,all-concat,exact-meddra,119,126,108,,11,,0.907563025210084,
10,KYPROLIS,all-concat,non-meddra,40,126,24,,16,,0.6,
11,KYPROLIS,all-concat,discontinuous,4,126,1,,3,,0.25,
12,MULTAQ,adverse reactions,all,39,38,39,4.0,0,0.9069767441860465,1.0,0.951219512195122
13,MULTAQ,adverse reactions,exact-meddra,26,38,26,,0,,1.0,
14,MULTAQ,adverse reactions,non-meddra,13,38,13,,0,,1.0,
15,MULTAQ,adverse reactions,discontinuous,5,38,5,,0,,1.0,
16,MULTAQ,warnings and precautions,all,25,22,22,2.0,3,0.9166666666666666,0.88,0.8979591836734694
17,MULTAQ,warnings and precautions,exact-meddra,13,22,12,,1,,0.9230769230769231,
18,MULTAQ,warnings and precautions,non-meddra,12,22,10,,2,,0.8333333333333334,
19,MULTAQ,warnings and precautions,discontinuous,3,22,3,,0,,1.0,
20,MULTAQ,boxed warnings,all,3,3,3,0.0,0,1.0,1.0,1.0
21,MULTAQ,boxed warnings,exact-meddra,3,3,3,,0,,1.0,
22,MULTAQ,all-concat,all,57,47,50,7.0,7,0.8771929824561403,0.8771929824561403,0.8771929824561403
23,MULTAQ,all-concat,exact-meddra,32,47,30,,2,,0.9375,
24,MULTAQ,all-concat,non-meddra,25,47,20,,5,,0.8,
25,MULTAQ,all-concat,discontinuous,8,47,7,,1,,0.875,
26,JUBLIA,adverse reactions,all,5,4,5,0.0,0,1.0,1.0,1.0
27,JUBLIA,adverse reactions,exact-meddra,3,4,3,,0,,1.0,
28,JUBLIA,adverse reactions,non-meddra,2,4,2,,0,,1.0,
29,JUBLIA,all-concat,all,5,4,5,0.0,0,1.0,1.0,1.0
30,JUBLIA,all-concat,exact-meddra,3,4,3,,0,,1.0,
31,JUBLIA,all-concat,non-meddra,2,4,2,,0,,1.0,
32,TEFLARO,adverse reactions,all,30,28,27,1.0,3,0.9642857142857143,0.9,0.9310344827586207
33,TEFLARO,adverse reactions,exact-meddra,26,28,24,,2,,0.9230769230769231,
34,TEFLARO,adverse reactions,non-meddra,4,28,3,,1,,0.75,
35,TEFLARO,warnings and precautions,all,12,9,7,2.0,5,0.7777777777777778,0.5833333333333334,0.6666666666666666
36,TEFLARO,warnings and precautions,exact-meddra,2,9,2,,0,,1.0,
37,TEFLARO,warnings and precautions,non-meddra,10,9,5,,5,,0.5,
38,TEFLARO,warnings and precautions,negated,1,9,1,,0,,1.0,
39,TEFLARO,warnings and precautions,discontinuous,2,9,2,,0,,1.0,
40,TEFLARO,all-concat,all,38,30,32,1.0,6,0.9696969696969697,0.8421052631578947,0.9014084507042254
41,TEFLARO,all-concat,exact-meddra,27,30,27,,0,,1.0,
42,TEFLARO,all-concat,non-meddra,11,30,5,,6,,0.45454545454545453,
43,TEFLARO,all-concat,negated,1,30,1,,0,,1.0,
44,TEFLARO,all-concat,discontinuous,2,30,1,,1,,0.5,
45,DATSCAN,adverse reactions,all,11,10,11,0.0,0,1.0,1.0,1.0
46,DATSCAN,adverse reactions,exact-meddra,8,10,8,,0,,1.0,
47,DATSCAN,adverse reactions,non-meddra,3,10,3,,0,,1.0,
48,DATSCAN,warnings and precautions,all,3,8,3,5.0,0,0.375,1.0,0.5454545454545454
49,DATSCAN,warnings and precautions,exact-meddra,1,8,1,,0,,1.0,
50,DATSCAN,warnings and precautions,non-meddra,2,8,2,,0,,1.0,
51,DATSCAN,all-concat,all,12,12,12,1.0,0,0.9230769230769231,1.0,0.9600000000000001
52,DATSCAN,all-concat,exact-meddra,9,12,9,,0,,1.0,
53,DATSCAN,all-concat,non-meddra,3,12,3,,0,,1.0,
54,TIVICAY,adverse reactions,all,45,34,35,2.0,10,0.9459459459459459,0.7777777777777778,0.8536585365853658
55,TIVICAY,adverse reactions,exact-meddra,30,34,29,,1,,0.9666666666666667,
56,TIVICAY,adverse reactions,non-meddra,15,34,6,,9,,0.4,
