,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,KYPROLIS,adverse reactions,all,128,103,99,4.0,29,0.9611650485436893,0.7734375,0.8571428571428572
1,KYPROLIS,adverse reactions,exact-meddra,104,103,91,,13,,0.875,
2,KYPROLIS,adverse reactions,non-meddra,25,103,8,,17,,0.32,
3,KYPROLIS,adverse reactions,discontinuous,3,103,0,,3,,0.0,
4,KYPROLIS,warnings and precautions,all,65,23,22,1.0,43,0.9565217391304348,0.3384615384615385,0.5000000000000001
5,KYPROLIS,warnings and precautions,exact-meddra,44,23,18,,26,,0.4090909090909091,
6,KYPROLIS,warnings and precautions,non-meddra,22,23,4,,18,,0.18181818181818182,
7,KYPROLIS,warnings and precautions,discontinuous,1,23,0,,1,,0.0,
8,KYPROLIS,all-concat,all,158,82,82,0.0,76,1.0,0.5189873417721519,0.6833333333333332
9,KYPROLIS,all-concat,exact-meddra,119,82,72,,47,,0.6050420168067226,
10,KYPROLIS,all-concat,non-meddra,40,82,10,,30,,0.25,
11,KYPROLIS,all-concat,discontinuous,4,82,0,,4,,0.0,
12,MULTAQ,adverse reactions,all,39,30,29,1.0,10,0.9666666666666667,0.7435897435897436,0.8405797101449275
13,MULTAQ,adverse reactions,exact-meddra,26,30,23,,3,,0.8846153846153846,
14,MULTAQ,adverse reactions,non-meddra,13,30,6,,7,,0.46153846153846156,
15,MULTAQ,adverse reactions,discontinuous,5,30,0,,5,,0.0,
16,MULTAQ,warnings and precautions,all,25,24,17,7.0,8,0.7083333333333334,0.68,0.6938775510204083
17,MULTAQ,warnings and precautions,exact-meddra,13,24,12,,1,,0.9230769230769231,
18,MULTAQ,warnings and precautions,non-meddra,12,24,5,,7,,0.4166666666666667,
19,MULTAQ,warnings and precautions,discontinuous,3,24,1,,2,,0.3333333333333333,
20,MULTAQ,boxed warnings,all,3,7,3,4.0,0,0.42857142857142855,1.0,0.6
21,MULTAQ,boxed warnings,exact-meddra,3,7,3,,0,,1.0,
22,MULTAQ,all-concat,all,57,40,35,5.0,22,0.875,0.6140350877192983,0.7216494845360825
23,MULTAQ,all-concat,exact-meddra,32,40,28,,4,,0.875,
24,MULTAQ,all-concat,non-meddra,25,40,7,,18,,0.28,
25,MULTAQ,all-concat,discontinuous,8,40,0,,8,,0.0,
26,JUBLIA,adverse reactions,all,5,4,4,0.0,1,1.0,0.8,0.888888888888889
27,JUBLIA,adverse reactions,exact-meddra,3,4,3,,0,,1.0,
28,JUBLIA,adverse reactions,non-meddra,2,4,1,,1,,0.5,
29,JUBLIA,all-concat,all,5,4,4,0.0,1,1.0,0.8,0.888888888888889
30,JUBLIA,all-concat,exact-meddra,3,4,3,,0,,1.0,
31,JUBLIA,all-concat,non-meddra,2,4,1,,1,,0.5,
32,TEFLARO,adverse reactions,all,30,30,29,1.0,1,0.9666666666666667,0.9666666666666667,0.9666666666666667
33,TEFLARO,adverse reactions,exact-meddra,26,30,26,,0,,1.0,
34,TEFLARO,adverse reactions,non-meddra,4,30,3,,1,,0.75,
35,TEFLARO,warnings and precautions,all,12,8,2,6.0,10,0.25,0.16666666666666666,0.2
36,TEFLARO,warnings and precautions,exact-meddra,2,8,0,,2,,0.0,
37,TEFLARO,warnings and precautions,non-meddra,10,8,2,,8,,0.2,
38,TEFLARO,warnings and precautions,negated,1,8,0,,1,,0.0,
39,TEFLARO,warnings and precautions,discontinuous,2,8,1,,1,,0.5,
40,TEFLARO,all-concat,all,38,31,29,2.0,9,0.9354838709677419,0.7631578947368421,0.8405797101449276
41,TEFLARO,all-concat,exact-meddra,27,31,26,,1,,0.9629629629629629,
42,TEFLARO,all-concat,non-meddra,11,31,3,,8,,0.2727272727272727,
43,TEFLARO,all-concat,negated,1,31,0,,1,,0.0,
44,TEFLARO,all-concat,discontinuous,2,31,1,,1,,0.5,
45,DATSCAN,adverse reactions,all,11,10,10,0.0,1,1.0,0.9090909090909091,0.9523809523809523
46,DATSCAN,adverse reactions,exact-meddra,8,10,8,,0,,1.0,
47,DATSCAN,adverse reactions,non-meddra,3,10,2,,1,,0.6666666666666666,
48,DATSCAN,warnings and precautions,all,3,8,3,5.0,0,0.375,1.0,0.5454545454545454
49,DATSCAN,warnings and precautions,exact-meddra,1,8,1,,0,,1.0,
50,DATSCAN,warnings and precautions,non-meddra,2,8,2,,0,,1.0,
51,DATSCAN,all-concat,all,12,12,10,2.0,2,0.8333333333333334,0.8333333333333334,0.8333333333333334
52,DATSCAN,all-concat,exact-meddra,9,12,8,,1,,0.8888888888888888,
53,DATSCAN,all-concat,non-meddra,3,12,2,,1,,0.6666666666666666,
54,TIVICAY,adverse reactions,all,45,42,31,11.0,14,0.7380952380952381,0.6888888888888889,0.7126436781609196
