,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,KYPROLIS,adverse reactions,all,128,86,84,2.0,44,0.9767441860465116,0.65625,0.7850467289719625
1,KYPROLIS,adverse reactions,exact-meddra,104,86,78,,26,,0.75,
2,KYPROLIS,adverse reactions,non-meddra,25,86,6,,19,,0.24,
3,KYPROLIS,adverse reactions,discontinuous,3,86,0,,3,,0.0,
4,KYPROLIS,warnings and precautions,all,65,23,23,0.0,42,1.0,0.35384615384615387,0.5227272727272727
5,KYPROLIS,warnings and precautions,exact-meddra,44,23,19,,25,,0.4318181818181818,
6,KYPROLIS,warnings and precautions,non-meddra,22,23,4,,18,,0.18181818181818182,
7,KYPROLIS,warnings and precautions,discontinuous,1,23,0,,1,,0.0,
8,KYPROLIS,all-concat,all,158,94,92,2.0,66,0.9787234042553191,0.5822784810126582,0.7301587301587302
9,KYPROLIS,all-concat,exact-meddra,119,94,85,,34,,0.7142857142857143,
10,KYPROLIS,all-concat,non-meddra,40,94,7,,33,,0.175,
11,KYPROLIS,all-concat,discontinuous,4,94,0,,4,,0.0,
12,MULTAQ,adverse reactions,all,39,30,29,1.0,10,0.9666666666666667,0.7435897435897436,0.8405797101449275
13,MULTAQ,adverse reactions,exact-meddra,26,30,24,,2,,0.9230769230769231,
14,MULTAQ,adverse reactions,non-meddra,13,30,5,,8,,0.38461538461538464,
15,MULTAQ,adverse reactions,discontinuous,5,30,0,,5,,0.0,
16,MULTAQ,warnings and precautions,all,25,23,15,8.0,10,0.6521739130434783,0.6,0.6250000000000001
17,MULTAQ,warnings and precautions,exact-meddra,13,23,11,,2,,0.8461538461538461,
18,MULTAQ,warnings and precautions,non-meddra,12,23,4,,8,,0.3333333333333333,
19,MULTAQ,warnings and precautions,discontinuous,3,23,1,,2,,0.3333333333333333,
20,MULTAQ,boxed warnings,all,3,4,3,1.0,0,0.75,1.0,0.8571428571428571
21,MULTAQ,boxed warnings,exact-meddra,3,4,3,,0,,1.0,
22,MULTAQ,all-concat,all,57,25,23,2.0,34,0.92,0.40350877192982454,0.5609756097560975
23,MULTAQ,all-concat,exact-meddra,32,25,21,,11,,0.65625,
24,MULTAQ,all-concat,non-meddra,25,25,2,,23,,0.08,
25,MULTAQ,all-concat,discontinuous,8,25,0,,8,,0.0,
26,JUBLIA,adverse reactions,all,5,4,4,0.0,1,1.0,0.8,0.888888888888889
27,JUBLIA,adverse reactions,exact-meddra,3,4,3,,0,,1.0,
28,JUBLIA,adverse reactions,non-meddra,2,4,1,,1,,0.5,
29,JUBLIA,all-concat,all,5,4,4,0.0,1,1.0,0.8,0.888888888888889
30,JUBLIA,all-concat,exact-meddra,3,4,3,,0,,1.0,
31,JUBLIA,all-concat,non-meddra,2,4,1,,1,,0.5,
32,TEFLARO,adverse reactions,all,30,29,28,1.0,2,0.9655172413793104,0.9333333333333333,0.9491525423728815
33,TEFLARO,adverse reactions,exact-meddra,26,29,25,,1,,0.9615384615384616,
34,TEFLARO,adverse reactions,non-meddra,4,29,3,,1,,0.75,
35,TEFLARO,warnings and precautions,all,12,10,5,5.0,7,0.5,0.4166666666666667,0.45454545454545453
36,TEFLARO,warnings and precautions,exact-meddra,2,10,0,,2,,0.0,
37,TEFLARO,warnings and precautions,non-meddra,10,10,5,,5,,0.5,
38,TEFLARO,warnings and precautions,negated,1,10,1,,0,,1.0,
39,TEFLARO,warnings and precautions,discontinuous,2,10,2,,0,,1.0,
40,TEFLARO,all-concat,all,38,7,6,1.0,32,0.8571428571428571,0.15789473684210525,0.26666666666666666
41,TEFLARO,all-concat,exact-meddra,27,7,3,,24,,0.1111111111111111,
42,TEFLARO,all-concat,non-meddra,11,7,3,,8,,0.2727272727272727,
43,TEFLARO,all-concat,negated,1,7,0,,1,,0.0,
44,TEFLARO,all-concat,discontinuous,2,7,1,,1,,0.5,
45,DATSCAN,adverse reactions,all,11,7,7,0.0,4,1.0,0.6363636363636364,0.7777777777777778
46,DATSCAN,adverse reactions,exact-meddra,8,7,6,,2,,0.75,
47,DATSCAN,adverse reactions,non-meddra,3,7,1,,2,,0.3333333333333333,
48,DATSCAN,warnings and precautions,all,3,5,3,2.0,0,0.6,1.0,0.7499999999999999
49,DATSCAN,warnings and precautions,exact-meddra,1,5,1,,0,,1.0,
50,DATSCAN,warnings and precautions,non-meddra,2,5,2,,0,,1.0,
51,DATSCAN,all-concat,all,12,12,10,2.0,2,0.8333333333333334,0.8333333333333334,0.8333333333333334
52,DATSCAN,all-concat,exact-meddra,9,12,8,,1,,0.8888888888888888,
53,DATSCAN,all-concat,non-meddra,3,12,2,,1,,0.6666666666666666,
54,TIVICAY,adverse reactions,all,45,35,31,4.0,14,0.8857142857142857,0.6888888888888889,0.775
55,TIVICAY,adverse reactions,exact-meddra,30,35,24,,6,,0.8,
56,TIVICAY,adverse reactions,non-meddra,15,35,7,,8,,0.4666666666666667,
57,TIVICAY,adverse reactions,discontinuous,8,35,6,,2,,0.75,
58,TIVICAY,warnings and precautions,all,29,30,11,19.0,18,0.36666666666666664,0.3793103448275862,0.3728813559322034
59,TIVICAY,warnings and precautions,exact-meddra,10,30,3,,7,,0.3,
60,TIVICAY,warnings and precautions,non-meddra,19,30,8,,11,,0.42105263157894735,
61,TIVICAY,warnings and precautions,discontinuous,2,30,0,,2,,0.0,
62,TIVICAY,all-concat,all,71,39,29,10.0,42,0.7435897435897436,0.4084507042253521,0.5272727272727273
63,TIVICAY,all-concat,exact-meddra,37,39,25,,12,,0.6756756756756757,
64,TIVICAY,all-concat,non-meddra,34,39,4,,30,,0.11764705882352941,
65,TIVICAY,all-concat,discontinuous,10,39,3,,7,,0.3,
66,TAFINLAR,adverse reactions,all,112,44,39,5.0,73,0.8863636363636364,0.3482142857142857,0.5
67,TAFINLAR,adverse reactions,exact-meddra,94,44,36,,58,,0.3829787234042553,
68,TAFINLAR,adverse reactions,non-meddra,18,44,3,,15,,0.16666666666666666,
69,TAFINLAR,warnings and precautions,all,63,16,11,5.0,52,0.6875,0.1746031746031746,0.27848101265822783
70,TAFINLAR,warnings and precautions,exact-meddra,28,16,7,,21,,0.25,
71,TAFINLAR,warnings and precautions,non-meddra,35,16,4,,31,,0.11428571428571428,
72,TAFINLAR,warnings and precautions,discontinuous,2,16,0,,2,,0.0,
73,TAFINLAR,all-concat,all,158,11,7,4.0,151,0.6363636363636364,0.04430379746835443,0.08284023668639053
74,TAFINLAR,all-concat,exact-meddra,110,11,5,,105,,0.045454545454545456,
75,TAFINLAR,all-concat,non-meddra,48,11,2,,46,,0.041666666666666664,
76,TAFINLAR,all-concat,discontinuous,2,11,0,,2,,0.0,
77,HORIZANT,adverse reactions,all,27,25,25,0.0,2,1.0,0.9259259259259259,0.9615384615384615
78,HORIZANT,adverse reactions,exact-meddra,26,25,24,,2,,0.9230769230769231,
79,HORIZANT,adverse reactions,non-meddra,1,25,1,,0,,1.0,
80,HORIZANT,warnings and precautions,all,40,14,11,3.0,29,0.7857142857142857,0.275,0.40740740740740744
81,HORIZANT,warnings and precautions,exact-meddra,17,14,6,,11,,0.35294117647058826,
82,HORIZANT,warnings and precautions,non-meddra,23,14,5,,18,,0.21739130434782608,
83,HORIZANT,warnings and precautions,negated,2,14,0,,2,,0.0,
84,HORIZANT,warnings and precautions,discontinuous,12,14,1,,11,,0.08333333333333333,
85,HORIZANT,all-concat,all,62,25,24,1.0,38,0.96,0.3870967741935484,0.5517241379310344
86,HORIZANT,all-concat,exact-meddra,38,25,23,,15,,0.6052631578947368,
87,HORIZANT,all-concat,non-meddra,24,25,1,,23,,0.041666666666666664,
88,HORIZANT,all-concat,negated,2,25,0,,2,,0.0,
89,HORIZANT,all-concat,discontinuous,12,25,0,,12,,0.0,
90,IMBRUVICA,adverse reactions,all,70,48,43,5.0,27,0.8958333333333334,0.6142857142857143,0.7288135593220338
91,IMBRUVICA,adverse reactions,exact-meddra,55,48,37,,18,,0.6727272727272727,
92,IMBRUVICA,adverse reactions,non-meddra,15,48,6,,9,,0.4,
93,IMBRUVICA,adverse reactions,discontinuous,2,48,0,,2,,0.0,
94,IMBRUVICA,warnings and precautions,all,32,26,24,2.0,8,0.9230769230769231,0.75,0.8275862068965517
95,IMBRUVICA,warnings and precautions,exact-meddra,16,26,15,,1,,0.9375,
96,IMBRUVICA,warnings and precautions,non-meddra,16,26,9,,7,,0.5625,
97,IMBRUVICA,all-concat,all,89,17,15,2.0,74,0.8823529411764706,0.16853932584269662,0.2830188679245283
98,IMBRUVICA,all-concat,exact-meddra,62,17,11,,51,,0.1774193548387097,
99,IMBRUVICA,all-concat,non-meddra,27,17,4,,23,,0.14814814814814814,
100,IMBRUVICA,all-concat,discontinuous,2,17,0,,2,,0.0,
101,ULORIC,adverse reactions,all,210,5,4,1.0,206,0.8,0.01904761904761905,0.037209302325581395
102,ULORIC,adverse reactions,exact-meddra,187,5,3,,184,,0.016042780748663103,
103,ULORIC,adverse reactions,non-meddra,23,5,1,,22,,0.043478260869565216,
104,ULORIC,adverse reactions,discontinuous,18,5,0,,18,,0.0,
105,ULORIC,warnings and precautions,all,11,4,3,1.0,8,0.75,0.2727272727272727,0.39999999999999997
106,ULORIC,warnings and precautions,exact-meddra,2,4,1,,1,,0.5,
107,ULORIC,warnings and precautions,non-meddra,9,4,2,,7,,0.2222222222222222,
108,ULORIC,all-concat,all,218,5,4,1.0,214,0.8,0.01834862385321101,0.03587443946188341
109,ULORIC,all-concat,exact-meddra,188,5,3,,185,,0.015957446808510637,
110,ULORIC,all-concat,non-meddra,30,5,1,,29,,0.03333333333333333,
111,ULORIC,all-concat,discontinuous,18,5,0,,18,,0.0,
112,CIMZIA,adverse reactions,all,107,66,61,5.0,46,0.9242424242424242,0.5700934579439252,0.7052023121387284
113,CIMZIA,adverse reactions,exact-meddra,76,66,51,,25,,0.6710526315789473,
114,CIMZIA,adverse reactions,non-meddra,31,66,10,,21,,0.3225806451612903,
115,CIMZIA,adverse reactions,negated,1,66,0,,1,,0.0,
116,CIMZIA,adverse reactions,discontinuous,10,66,1,,9,,0.1,
117,CIMZIA,warnings and precautions,all,72,14,9,5.0,63,0.6428571428571429,0.125,0.20930232558139536
118,CIMZIA,warnings and precautions,exact-meddra,25,14,5,,20,,0.2,
119,CIMZIA,warnings and precautions,non-meddra,47,14,4,,43,,0.0851063829787234,
120,CIMZIA,warnings and precautions,negated,2,14,0,,2,,0.0,
121,CIMZIA,warnings and precautions,discontinuous,10,14,0,,10,,0.0,
122,CIMZIA,boxed warnings,all,27,15,12,3.0,15,0.8,0.4444444444444444,0.5714285714285714
123,CIMZIA,boxed warnings,exact-meddra,13,15,10,,3,,0.7692307692307693,
124,CIMZIA,boxed warnings,non-meddra,14,15,2,,12,,0.14285714285714285,
125,CIMZIA,boxed warnings,discontinuous,8,15,0,,8,,0.0,
126,CIMZIA,all-concat,all,172,82,71,11.0,101,0.8658536585365854,0.4127906976744186,0.5590551181102363
127,CIMZIA,all-concat,exact-meddra,92,82,55,,37,,0.5978260869565217,
128,CIMZIA,all-concat,non-meddra,80,82,16,,64,,0.2,
129,CIMZIA,all-concat,negated,3,82,0,,3,,0.0,
130,CIMZIA,all-concat,discontinuous,27,82,0,,27,,0.0,
131,KALYDECO,adverse reactions,all,40,27,26,1.0,14,0.9629629629629629,0.65,0.7761194029850746
132,KALYDECO,adverse reactions,exact-meddra,24,27,23,,1,,0.9583333333333334,
133,KALYDECO,adverse reactions,non-meddra,16,27,3,,13,,0.1875,
134,KALYDECO,adverse reactions,discontinuous,10,27,0,,10,,0.0,
