,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,KYPROLIS,adverse reactions,all,128,85,82,3.0,46,0.9647058823529412,0.640625,0.7699530516431925
1,KYPROLIS,adverse reactions,exact-meddra,104,85,76,,28,,0.7307692307692307,
2,KYPROLIS,adverse reactions,non-meddra,25,85,6,,19,,0.24,
3,KYPROLIS,adverse reactions,discontinuous,3,85,0,,3,,0.0,
4,KYPROLIS,warnings and precautions,all,65,23,23,0.0,42,1.0,0.35384615384615387,0.5227272727272727
5,KYPROLIS,warnings and precautions,exact-meddra,44,23,19,,25,,0.4318181818181818,
6,KYPROLIS,warnings and precautions,non-meddra,22,23,4,,18,,0.18181818181818182,
7,KYPROLIS,warnings and precautions,discontinuous,1,23,0,,1,,0.0,
8,KYPROLIS,all-concat,all,158,16,16,0.0,142,1.0,0.10126582278481013,0.18390804597701146
9,KYPROLIS,all-concat,exact-meddra,119,16,13,,106,,0.1092436974789916,
10,KYPROLIS,all-concat,non-meddra,40,16,3,,37,,0.075,
11,KYPROLIS,all-concat,discontinuous,4,16,0,,4,,0.0,
12,MULTAQ,adverse reactions,all,39,27,27,0.0,12,1.0,0.6923076923076923,0.8181818181818181
13,MULTAQ,adverse reactions,exact-meddra,26,27,24,,2,,0.9230769230769231,
14,MULTAQ,adverse reactions,non-meddra,13,27,3,,10,,0.23076923076923078,
15,MULTAQ,adverse reactions,discontinuous,5,27,0,,5,,0.0,
16,MULTAQ,warnings and precautions,all,25,21,15,6.0,10,0.7142857142857143,0.6,0.6521739130434783
17,MULTAQ,warnings and precautions,exact-meddra,13,21,11,,2,,0.8461538461538461,
18,MULTAQ,warnings and precautions,non-meddra,12,21,4,,8,,0.3333333333333333,
19,MULTAQ,warnings and precautions,discontinuous,3,21,1,,2,,0.3333333333333333,
20,MULTAQ,boxed warnings,all,3,3,3,0.0,0,1.0,1.0,1.0
21,MULTAQ,boxed warnings,exact-meddra,3,3,3,,0,,1.0,
22,MULTAQ,all-concat,all,57,24,23,1.0,34,0.9583333333333334,0.40350877192982454,0.5679012345679012
23,MULTAQ,all-concat,exact-meddra,32,24,20,,12,,0.625,
24,MULTAQ,all-concat,non-meddra,25,24,3,,22,,0.12,
25,MULTAQ,all-concat,discontinuous,8,24,0,,8,,0.0,
26,JUBLIA,adverse reactions,all,5,4,4,0.0,1,1.0,0.8,0.888888888888889
27,JUBLIA,adverse reactions,exact-meddra,3,4,3,,0,,1.0,
28,JUBLIA,adverse reactions,non-meddra,2,4,1,,1,,0.5,
29,JUBLIA,all-concat,all,5,4,4,0.0,1,1.0,0.8,0.888888888888889
30,JUBLIA,all-concat,exact-meddra,3,4,3,,0,,1.0,
31,JUBLIA,all-concat,non-meddra,2,4,1,,1,,0.5,
32,TEFLARO,adverse reactions,all,30,30,28,2.0,2,0.9333333333333333,0.9333333333333333,0.9333333333333333
33,TEFLARO,adverse reactions,exact-meddra,26,30,25,,1,,0.9615384615384616,
34,TEFLARO,adverse reactions,non-meddra,4,30,3,,1,,0.75,
35,TEFLARO,warnings and precautions,all,12,9,4,5.0,8,0.4444444444444444,0.3333333333333333,0.380952380952381
36,TEFLARO,warnings and precautions,exact-meddra,2,9,0,,2,,0.0,
37,TEFLARO,warnings and precautions,non-meddra,10,9,4,,6,,0.4,
38,TEFLARO,warnings and precautions,negated,1,9,0,,1,,0.0,
39,TEFLARO,warnings and precautions,discontinuous,2,9,2,,0,,1.0,
40,TEFLARO,all-concat,all,38,29,27,2.0,11,0.9310344827586207,0.7105263157894737,0.8059701492537312
41,TEFLARO,all-concat,exact-meddra,27,29,24,,3,,0.8888888888888888,
42,TEFLARO,all-concat,non-meddra,11,29,3,,8,,0.2727272727272727,
43,TEFLARO,all-concat,negated,1,29,0,,1,,0.0,
44,TEFLARO,all-concat,discontinuous,2,29,1,,1,,0.5,
45,DATSCAN,adverse reactions,all,11,7,7,0.0,4,1.0,0.6363636363636364,0.7777777777777778
46,DATSCAN,adverse reactions,exact-meddra,8,7,6,,2,,0.75,
47,DATSCAN,adverse reactions,non-meddra,3,7,1,,2,,0.3333333333333333,
48,DATSCAN,warnings and precautions,all,3,5,3,2.0,0,0.6,1.0,0.7499999999999999
49,DATSCAN,warnings and precautions,exact-meddra,1,5,1,,0,,1.0,
50,DATSCAN,warnings and precautions,non-meddra,2,5,2,,0,,1.0,
51,DATSCAN,all-concat,all,12,13,10,3.0,2,0.7692307692307693,0.8333333333333334,0.8
52,DATSCAN,all-concat,exact-meddra,9,13,8,,1,,0.8888888888888888,
53,DATSCAN,all-concat,non-meddra,3,13,2,,1,,0.6666666666666666,
54,TIVICAY,adverse reactions,all,45,38,31,7.0,14,0.8157894736842105,0.6888888888888889,0.746987951807229
55,TIVICAY,adverse reactions,exact-meddra,30,38,25,,5,,0.8333333333333334,
56,TIVICAY,adverse reactions,non-meddra,15,38,6,,9,,0.4,
57,TIVICAY,adverse reactions,discontinuous,8,38,6,,2,,0.75,
58,TIVICAY,warnings and precautions,all,29,22,16,6.0,13,0.7272727272727273,0.5517241379310345,0.6274509803921569
59,TIVICAY,warnings and precautions,exact-meddra,10,22,6,,4,,0.6,
60,TIVICAY,warnings and precautions,non-meddra,19,22,10,,9,,0.5263157894736842,
61,TIVICAY,warnings and precautions,discontinuous,2,22,0,,2,,0.0,
62,TIVICAY,all-concat,all,71,29,21,8.0,50,0.7241379310344828,0.29577464788732394,0.42000000000000004
63,TIVICAY,all-concat,exact-meddra,37,29,9,,28,,0.24324324324324326,
64,TIVICAY,all-concat,non-meddra,34,29,12,,22,,0.35294117647058826,
65,TIVICAY,all-concat,discontinuous,10,29,0,,10,,0.0,
66,TAFINLAR,adverse reactions,all,112,64,59,5.0,53,0.921875,0.5267857142857143,0.6704545454545454
67,TAFINLAR,adverse reactions,exact-meddra,94,64,52,,42,,0.5531914893617021,
68,TAFINLAR,adverse reactions,non-meddra,18,64,7,,11,,0.3888888888888889,
69,TAFINLAR,warnings and precautions,all,63,15,10,5.0,53,0.6666666666666666,0.15873015873015872,0.2564102564102564
70,TAFINLAR,warnings and precautions,exact-meddra,28,15,7,,21,,0.25,
71,TAFINLAR,warnings and precautions,non-meddra,35,15,3,,32,,0.08571428571428572,
72,TAFINLAR,warnings and precautions,discontinuous,2,15,0,,2,,0.0,
73,TAFINLAR,all-concat,all,158,11,7,4.0,151,0.6363636363636364,0.04430379746835443,0.08284023668639053
74,TAFINLAR,all-concat,exact-meddra,110,11,5,,105,,0.045454545454545456,
75,TAFINLAR,all-concat,non-meddra,48,11,2,,46,,0.041666666666666664,
76,TAFINLAR,all-concat,discontinuous,2,11,0,,2,,0.0,
77,HORIZANT,adverse reactions,all,27,24,24,0.0,3,1.0,0.8888888888888888,0.9411764705882353
78,HORIZANT,adverse reactions,exact-meddra,26,24,23,,3,,0.8846153846153846,
79,HORIZANT,adverse reactions,non-meddra,1,24,1,,0,,1.0,
80,HORIZANT,warnings and precautions,all,40,7,6,1.0,34,0.8571428571428571,0.15,0.2553191489361702
81,HORIZANT,warnings and precautions,exact-meddra,17,7,3,,14,,0.17647058823529413,
82,HORIZANT,warnings and precautions,non-meddra,23,7,3,,20,,0.13043478260869565,
83,HORIZANT,warnings and precautions,negated,2,7,0,,2,,0.0,
84,HORIZANT,warnings and precautions,discontinuous,12,7,1,,11,,0.08333333333333333,
85,HORIZANT,all-concat,all,62,34,31,3.0,31,0.9117647058823529,0.5,0.6458333333333334
86,HORIZANT,all-concat,exact-meddra,38,34,24,,14,,0.631578947368421,
87,HORIZANT,all-concat,non-meddra,24,34,7,,17,,0.2916666666666667,
88,HORIZANT,all-concat,negated,2,34,0,,2,,0.0,
89,HORIZANT,all-concat,discontinuous,12,34,2,,10,,0.16666666666666666,
90,IMBRUVICA,adverse reactions,all,70,53,48,5.0,22,0.9056603773584906,0.6857142857142857,0.7804878048780488
91,IMBRUVICA,adverse reactions,exact-meddra,55,53,44,,11,,0.8,
92,IMBRUVICA,adverse reactions,non-meddra,15,53,4,,11,,0.26666666666666666,
93,IMBRUVICA,adverse reactions,discontinuous,2,53,0,,2,,0.0,
94,IMBRUVICA,warnings and precautions,all,32,28,24,4.0,8,0.8571428571428571,0.75,0.7999999999999999
95,IMBRUVICA,warnings and precautions,exact-meddra,16,28,15,,1,,0.9375,
96,IMBRUVICA,warnings and precautions,non-meddra,16,28,9,,7,,0.5625,
97,IMBRUVICA,all-concat,all,89,23,21,2.0,68,0.9130434782608695,0.23595505617977527,0.375
98,IMBRUVICA,all-concat,exact-meddra,62,23,16,,46,,0.25806451612903225,
99,IMBRUVICA,all-concat,non-meddra,27,23,5,,22,,0.18518518518518517,
100,IMBRUVICA,all-concat,discontinuous,2,23,0,,2,,0.0,
101,ULORIC,adverse reactions,all,210,5,4,1.0,206,0.8,0.01904761904761905,0.037209302325581395
102,ULORIC,adverse reactions,exact-meddra,187,5,3,,184,,0.016042780748663103,
103,ULORIC,adverse reactions,non-meddra,23,5,1,,22,,0.043478260869565216,
