,section,ade_type,tp,fp,fn,micro_precision,micro_recall,micro_f1,macro_precision,macro_recall,macro_f1
0,adverse reactions,all,3483,175.0,1926,0.952159650082012,0.6439267886855241,0.7682805779199293,0.9351351206348733,0.7355852020112296,0.7945756160701429
1,adverse reactions,discontinuous,155,,242,,0.3904282115869018,,,0.39472946573473355,
2,adverse reactions,exact-meddra,2826,,1337,,0.6788373768916647,,,0.7881397985321569,
3,adverse reactions,negated,35,,38,,0.4794520547945205,,,0.4647619047619047,
4,adverse reactions,non-meddra,657,,590,,0.5268644747393745,,,0.5896963244834631,
5,all-concat,all,3700,202.0,3682,0.9482316760635572,0.5012191817935518,0.6557958170861397,0.9376328062109166,0.5737987662195382,0.6800491502784624
6,all-concat,discontinuous,231,,570,,0.2883895131086142,,,0.3002795072122094,
7,all-concat,exact-meddra,2803,,2024,,0.5806919411642842,,,0.666756100376483,
8,all-concat,negated,49,,83,,0.3712121212121212,,,0.4189909297052154,
9,all-concat,non-meddra,897,,1659,,0.35093896713615025,,,0.3965189261740059,
10,boxed warnings,all,214,85.0,60,0.7157190635451505,0.781021897810219,0.7469458987783595,0.7592071496505965,0.871403622177616,0.7730447668451199
11,boxed warnings,discontinuous,21,,16,,0.5675675675675675,,,0.592032967032967,
12,boxed warnings,exact-meddra,118,,18,,0.8676470588235294,,,0.9372600235079013,
13,boxed warnings,negated,3,,2,,0.6,,,0.5,
14,boxed warnings,non-meddra,96,,42,,0.6956521739130435,,,0.7660364145658263,
15,warnings and precautions,all,1398,422.0,1329,0.7681318681318682,0.5126512651265126,0.6149109302837035,0.7318900726443937,0.6015473557154212,0.6062806685698691
16,warnings and precautions,discontinuous,160,,239,,0.40100250626566414,,,0.34432162520397813,
17,warnings and precautions,exact-meddra,721,,492,,0.59439406430338,,,0.729374088067923,
18,warnings and precautions,negated,23,,35,,0.39655172413793105,,,0.4756944444444444,
19,warnings and precautions,non-meddra,677,,838,,0.44686468646864685,,,0.510479388757289,
0,all,all,5095,682.0,3315,0.8819456465293405,0.6058263971462544,0.7003284693853932,0.823270575920979,0.7023624430096587,0.7137163695528657
