,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,KYPROLIS,adverse reactions,all,128,106,122,6.0,0,0.953125,1.0,0.976
1,KYPROLIS,adverse reactions,exact-meddra,104,106,101,,0,,1.0,
2,KYPROLIS,adverse reactions,non-meddra,25,106,21,,67,,0.23863636363636365,
3,KYPROLIS,adverse reactions,discontinuous,3,106,2,,100,,0.0196078431372549,
4,KYPROLIS,warnings and precautions,all,65,54,61,4.0,7,0.9384615384615385,0.8970588235294118,0.9172932330827067
5,KYPROLIS,warnings and precautions,exact-meddra,44,54,43,,12,,0.7818181818181819,
6,KYPROLIS,warnings and precautions,non-meddra,22,54,19,,32,,0.37254901960784315,
7,KYPROLIS,warnings and precautions,discontinuous,1,54,1,,53,,0.018518518518518517,
8,KYPROLIS,warnings and precautions,hypothetical,3,54,2,,52,,0.037037037037037035,
9,KYPROLIS,all-concat,all,158,29,84,74.0,0,0.5316455696202531,1.0,0.6942148760330578
10,KYPROLIS,all-concat,exact-meddra,119,29,60,,2,,0.967741935483871,
11,KYPROLIS,all-concat,non-meddra,40,29,24,,11,,0.6857142857142857,
12,KYPROLIS,all-concat,discontinuous,4,29,3,,26,,0.10344827586206896,
13,KYPROLIS,all-concat,hypothetical,3,29,2,,28,,0.06666666666666667,
14,MULTAQ,adverse reactions,all,39,33,38,1.0,0,0.9743589743589743,1.0,0.9870129870129869
15,MULTAQ,adverse reactions,exact-meddra,26,33,26,,8,,0.7647058823529411,
16,MULTAQ,adverse reactions,non-meddra,13,33,12,,18,,0.4,
17,MULTAQ,adverse reactions,discontinuous,5,33,5,,28,,0.15151515151515152,
18,MULTAQ,warnings and precautions,all,25,24,25,0.0,2,1.0,0.9259259259259259,0.9615384615384615
19,MULTAQ,warnings and precautions,exact-meddra,13,24,13,,7,,0.65,
20,MULTAQ,warnings and precautions,non-meddra,12,24,12,,13,,0.48,
21,MULTAQ,warnings and precautions,discontinuous,3,24,3,,20,,0.13043478260869565,
