,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,KYPROLIS,adverse reactions,all,128,26,25,1.0,103,0.9615384615384616,0.1953125,0.3246753246753247
1,KYPROLIS,adverse reactions,exact-meddra,104,26,20,,84,,0.19230769230769232,
2,KYPROLIS,adverse reactions,non-meddra,25,26,5,,20,,0.2,
3,KYPROLIS,adverse reactions,discontinuous,3,26,0,,3,,0.0,
4,KYPROLIS,warnings and precautions,all,65,64,48,16.0,17,0.75,0.7384615384615385,0.7441860465116279
5,KYPROLIS,warnings and precautions,exact-meddra,44,64,35,,9,,0.7954545454545454,
6,KYPROLIS,warnings and precautions,non-meddra,22,64,13,,9,,0.5909090909090909,
7,KYPROLIS,warnings and precautions,discontinuous,1,64,0,,1,,0.0,
8,KYPROLIS,all-concat,all,158,86,84,2.0,74,0.9767441860465116,0.5316455696202531,0.6885245901639344
9,KYPROLIS,all-concat,exact-meddra,119,86,77,,42,,0.6470588235294118,
10,KYPROLIS,all-concat,non-meddra,40,86,7,,33,,0.175,
11,KYPROLIS,all-concat,discontinuous,4,86,0,,4,,0.0,
12,MULTAQ,adverse reactions,all,39,32,29,3.0,10,0.90625,0.7435897435897436,0.8169014084507042
13,MULTAQ,adverse reactions,exact-meddra,26,32,23,,3,,0.8846153846153846,
14,MULTAQ,adverse reactions,non-meddra,13,32,6,,7,,0.46153846153846156,
15,MULTAQ,adverse reactions,discontinuous,5,32,0,,5,,0.0,
16,MULTAQ,warnings and precautions,all,25,20,14,6.0,11,0.7,0.56,0.6222222222222222
17,MULTAQ,warnings and precautions,exact-meddra,13,20,11,,2,,0.8461538461538461,
18,MULTAQ,warnings and precautions,non-meddra,12,20,3,,9,,0.25,
19,MULTAQ,warnings and precautions,discontinuous,3,20,1,,2,,0.3333333333333333,
20,MULTAQ,boxed warnings,all,3,3,3,0.0,0,1.0,1.0,1.0
21,MULTAQ,boxed warnings,exact-meddra,3,3,3,,0,,1.0,
22,MULTAQ,all-concat,all,57,28,23,5.0,34,0.8214285714285714,0.40350877192982454,0.5411764705882353
23,MULTAQ,all-concat,exact-meddra,32,28,20,,12,,0.625,
24,MULTAQ,all-concat,non-meddra,25,28,3,,22,,0.12,
25,MULTAQ,all-concat,discontinuous,8,28,0,,8,,0.0,
26,JUBLIA,adverse reactions,all,5,6,5,1.0,0,0.8333333333333334,1.0,0.9090909090909091
27,JUBLIA,adverse reactions,exact-meddra,3,6,3,,0,,1.0,
28,JUBLIA,adverse reactions,non-meddra,2,6,2,,0,,1.0,
29,JUBLIA,all-concat,all,5,6,5,1.0,0,0.8333333333333334,1.0,0.9090909090909091
30,JUBLIA,all-concat,exact-meddra,3,6,3,,0,,1.0,
31,JUBLIA,all-concat,non-meddra,2,6,2,,0,,1.0,
32,TEFLARO,adverse reactions,all,30,31,29,2.0,1,0.9354838709677419,0.9666666666666667,0.9508196721311476
33,TEFLARO,adverse reactions,exact-meddra,26,31,26,,0,,1.0,
34,TEFLARO,adverse reactions,non-meddra,4,31,3,,1,,0.75,
35,TEFLARO,warnings and precautions,all,12,8,3,5.0,9,0.375,0.25,0.3
36,TEFLARO,warnings and precautions,exact-meddra,2,8,0,,2,,0.0,
37,TEFLARO,warnings and precautions,non-meddra,10,8,3,,7,,0.3,
38,TEFLARO,warnings and precautions,negated,1,8,0,,1,,0.0,
39,TEFLARO,warnings and precautions,discontinuous,2,8,1,,1,,0.5,
40,TEFLARO,all-concat,all,38,30,28,2.0,10,0.9333333333333333,0.7368421052631579,0.8235294117647058
41,TEFLARO,all-concat,exact-meddra,27,30,25,,2,,0.9259259259259259,
42,TEFLARO,all-concat,non-meddra,11,30,3,,8,,0.2727272727272727,
43,TEFLARO,all-concat,negated,1,30,0,,1,,0.0,
44,TEFLARO,all-concat,discontinuous,2,30,1,,1,,0.5,
45,DATSCAN,adverse reactions,all,11,10,10,0.0,1,1.0,0.9090909090909091,0.9523809523809523
46,DATSCAN,adverse reactions,exact-meddra,8,10,8,,0,,1.0,
47,DATSCAN,adverse reactions,non-meddra,3,10,2,,1,,0.6666666666666666,
48,DATSCAN,warnings and precautions,all,3,5,3,2.0,0,0.6,1.0,0.7499999999999999
49,DATSCAN,warnings and precautions,exact-meddra,1,5,1,,0,,1.0,
50,DATSCAN,warnings and precautions,non-meddra,2,5,2,,0,,1.0,
51,DATSCAN,all-concat,all,12,12,11,1.0,1,0.9166666666666666,0.9166666666666666,0.9166666666666666
52,DATSCAN,all-concat,exact-meddra,9,12,9,,0,,1.0,
53,DATSCAN,all-concat,non-meddra,3,12,2,,1,,0.6666666666666666,
54,TIVICAY,adverse reactions,all,45,38,31,7.0,14,0.8157894736842105,0.6888888888888889,0.746987951807229
55,TIVICAY,adverse reactions,exact-meddra,30,38,25,,5,,0.8333333333333334,
56,TIVICAY,adverse reactions,non-meddra,15,38,6,,9,,0.4,
57,TIVICAY,adverse reactions,discontinuous,8,38,6,,2,,0.75,
58,TIVICAY,warnings and precautions,all,29,40,17,23.0,12,0.425,0.5862068965517241,0.4927536231884058
59,TIVICAY,warnings and precautions,exact-meddra,10,40,7,,3,,0.7,
60,TIVICAY,warnings and precautions,non-meddra,19,40,10,,9,,0.5263157894736842,
