,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,KYPROLIS,adverse reactions,all,128,102,97,5.0,31,0.9509803921568627,0.7578125,0.8434782608695651
1,KYPROLIS,adverse reactions,exact-meddra,104,102,89,,15,,0.8557692307692307,
2,KYPROLIS,adverse reactions,non-meddra,25,102,8,,17,,0.32,
3,KYPROLIS,adverse reactions,discontinuous,3,102,0,,3,,0.0,
4,KYPROLIS,warnings and precautions,all,65,22,22,0.0,43,1.0,0.3384615384615385,0.5057471264367815
5,KYPROLIS,warnings and precautions,exact-meddra,44,22,18,,26,,0.4090909090909091,
6,KYPROLIS,warnings and precautions,non-meddra,22,22,4,,18,,0.18181818181818182,
7,KYPROLIS,warnings and precautions,discontinuous,1,22,0,,1,,0.0,
8,KYPROLIS,all-concat,all,158,96,94,2.0,64,0.9791666666666666,0.5949367088607594,0.7401574803149605
9,KYPROLIS,all-concat,exact-meddra,119,96,84,,35,,0.7058823529411765,
10,KYPROLIS,all-concat,non-meddra,40,96,10,,30,,0.25,
11,KYPROLIS,all-concat,discontinuous,4,96,0,,4,,0.0,
12,MULTAQ,adverse reactions,all,39,30,28,2.0,11,0.9333333333333333,0.717948717948718,0.8115942028985509
13,MULTAQ,adverse reactions,exact-meddra,26,30,23,,3,,0.8846153846153846,
14,MULTAQ,adverse reactions,non-meddra,13,30,5,,8,,0.38461538461538464,
15,MULTAQ,adverse reactions,discontinuous,5,30,0,,5,,0.0,
16,MULTAQ,warnings and precautions,all,25,26,17,9.0,8,0.6538461538461539,0.68,0.6666666666666666
17,MULTAQ,warnings and precautions,exact-meddra,13,26,12,,1,,0.9230769230769231,
18,MULTAQ,warnings and precautions,non-meddra,12,26,5,,7,,0.4166666666666667,
19,MULTAQ,warnings and precautions,discontinuous,3,26,1,,2,,0.3333333333333333,
20,MULTAQ,boxed warnings,all,3,8,3,5.0,0,0.375,1.0,0.5454545454545454
21,MULTAQ,boxed warnings,exact-meddra,3,8,3,,0,,1.0,
22,MULTAQ,all-concat,all,57,31,30,1.0,27,0.967741935483871,0.5263157894736842,0.6818181818181819
23,MULTAQ,all-concat,exact-meddra,32,31,25,,7,,0.78125,
24,MULTAQ,all-concat,non-meddra,25,31,5,,20,,0.2,
25,MULTAQ,all-concat,discontinuous,8,31,0,,8,,0.0,
26,JUBLIA,adverse reactions,all,5,4,4,0.0,1,1.0,0.8,0.888888888888889
27,JUBLIA,adverse reactions,exact-meddra,3,4,3,,0,,1.0,
28,JUBLIA,adverse reactions,non-meddra,2,4,1,,1,,0.5,
29,JUBLIA,all-concat,all,5,4,4,0.0,1,1.0,0.8,0.888888888888889
30,JUBLIA,all-concat,exact-meddra,3,4,3,,0,,1.0,
31,JUBLIA,all-concat,non-meddra,2,4,1,,1,,0.5,
32,TEFLARO,adverse reactions,all,30,29,28,1.0,2,0.9655172413793104,0.9333333333333333,0.9491525423728815
33,TEFLARO,adverse reactions,exact-meddra,26,29,25,,1,,0.9615384615384616,
34,TEFLARO,adverse reactions,non-meddra,4,29,3,,1,,0.75,
35,TEFLARO,warnings and precautions,all,12,8,2,6.0,10,0.25,0.16666666666666666,0.2
36,TEFLARO,warnings and precautions,exact-meddra,2,8,0,,2,,0.0,
37,TEFLARO,warnings and precautions,non-meddra,10,8,2,,8,,0.2,
38,TEFLARO,warnings and precautions,negated,1,8,0,,1,,0.0,
39,TEFLARO,warnings and precautions,discontinuous,2,8,1,,1,,0.5,
40,TEFLARO,all-concat,all,38,29,28,1.0,10,0.9655172413793104,0.7368421052631579,0.835820895522388
41,TEFLARO,all-concat,exact-meddra,27,29,25,,2,,0.9259259259259259,
42,TEFLARO,all-concat,non-meddra,11,29,3,,8,,0.2727272727272727,
43,TEFLARO,all-concat,negated,1,29,0,,1,,0.0,
44,TEFLARO,all-concat,discontinuous,2,29,1,,1,,0.5,
45,DATSCAN,adverse reactions,all,11,10,10,0.0,1,1.0,0.9090909090909091,0.9523809523809523
46,DATSCAN,adverse reactions,exact-meddra,8,10,8,,0,,1.0,
47,DATSCAN,adverse reactions,non-meddra,3,10,2,,1,,0.6666666666666666,
48,DATSCAN,warnings and precautions,all,3,5,3,2.0,0,0.6,1.0,0.7499999999999999
49,DATSCAN,warnings and precautions,exact-meddra,1,5,1,,0,,1.0,
50,DATSCAN,warnings and precautions,non-meddra,2,5,2,,0,,1.0,
51,DATSCAN,all-concat,all,12,11,11,0.0,1,1.0,0.9166666666666666,0.9565217391304348
52,DATSCAN,all-concat,exact-meddra,9,11,9,,0,,1.0,
53,DATSCAN,all-concat,non-meddra,3,11,2,,1,,0.6666666666666666,
54,TIVICAY,adverse reactions,all,45,51,33,18.0,12,0.6470588235294118,0.7333333333333333,0.6875
55,TIVICAY,adverse reactions,exact-meddra,30,51,25,,5,,0.8333333333333334,
56,TIVICAY,adverse reactions,non-meddra,15,51,8,,7,,0.5333333333333333,
57,TIVICAY,adverse reactions,discontinuous,8,51,7,,1,,0.875,
58,TIVICAY,warnings and precautions,all,29,39,18,21.0,11,0.46153846153846156,0.6206896551724138,0.5294117647058824
59,TIVICAY,warnings and precautions,exact-meddra,10,39,7,,3,,0.7,
60,TIVICAY,warnings and precautions,non-meddra,19,39,11,,8,,0.5789473684210527,
61,TIVICAY,warnings and precautions,discontinuous,2,39,0,,2,,0.0,
62,TIVICAY,all-concat,all,71,62,39,23.0,32,0.6290322580645161,0.5492957746478874,0.5864661654135339
63,TIVICAY,all-concat,exact-meddra,37,62,27,,10,,0.7297297297297297,
64,TIVICAY,all-concat,non-meddra,34,62,12,,22,,0.35294117647058826,
65,TIVICAY,all-concat,discontinuous,10,62,2,,8,,0.2,
66,TAFINLAR,adverse reactions,all,112,67,63,4.0,49,0.9402985074626866,0.5625,0.7039106145251397
67,TAFINLAR,adverse reactions,exact-meddra,94,67,54,,40,,0.574468085106383,
68,TAFINLAR,adverse reactions,non-meddra,18,67,9,,9,,0.5,
69,TAFINLAR,warnings and precautions,all,63,27,20,7.0,43,0.7407407407407407,0.31746031746031744,0.4444444444444444
70,TAFINLAR,warnings and precautions,exact-meddra,28,27,13,,15,,0.4642857142857143,
71,TAFINLAR,warnings and precautions,non-meddra,35,27,7,,28,,0.2,
72,TAFINLAR,warnings and precautions,discontinuous,2,27,0,,2,,0.0,
73,TAFINLAR,all-concat,all,158,89,80,9.0,78,0.898876404494382,0.5063291139240507,0.6477732793522267
74,TAFINLAR,all-concat,exact-meddra,110,89,63,,47,,0.5727272727272728,
75,TAFINLAR,all-concat,non-meddra,48,89,17,,31,,0.3541666666666667,
76,TAFINLAR,all-concat,discontinuous,2,89,0,,2,,0.0,
77,HORIZANT,adverse reactions,all,27,26,25,1.0,2,0.9615384615384616,0.9259259259259259,0.9433962264150944
78,HORIZANT,adverse reactions,exact-meddra,26,26,24,,2,,0.9230769230769231,
79,HORIZANT,adverse reactions,non-meddra,1,26,1,,0,,1.0,
80,HORIZANT,warnings and precautions,all,40,11,5,6.0,35,0.45454545454545453,0.125,0.196078431372549
81,HORIZANT,warnings and precautions,exact-meddra,17,11,1,,16,,0.058823529411764705,
82,HORIZANT,warnings and precautions,non-meddra,23,11,4,,19,,0.17391304347826086,
83,HORIZANT,warnings and precautions,negated,2,11,0,,2,,0.0,
84,HORIZANT,warnings and precautions,discontinuous,12,11,1,,11,,0.08333333333333333,
85,HORIZANT,all-concat,all,62,32,28,4.0,34,0.875,0.45161290322580644,0.5957446808510638
86,HORIZANT,all-concat,exact-meddra,38,32,24,,14,,0.631578947368421,
87,HORIZANT,all-concat,non-meddra,24,32,4,,20,,0.16666666666666666,
88,HORIZANT,all-concat,negated,2,32,0,,2,,0.0,
89,HORIZANT,all-concat,discontinuous,12,32,1,,11,,0.08333333333333333,
90,IMBRUVICA,adverse reactions,all,70,64,58,6.0,12,0.90625,0.8285714285714286,0.8656716417910447
91,IMBRUVICA,adverse reactions,exact-meddra,55,64,51,,4,,0.9272727272727272,
92,IMBRUVICA,adverse reactions,non-meddra,15,64,7,,8,,0.4666666666666667,
93,IMBRUVICA,adverse reactions,discontinuous,2,64,0,,2,,0.0,
94,IMBRUVICA,warnings and precautions,all,32,32,23,9.0,9,0.71875,0.71875,0.71875
95,IMBRUVICA,warnings and precautions,exact-meddra,16,32,14,,2,,0.875,
96,IMBRUVICA,warnings and precautions,non-meddra,16,32,9,,7,,0.5625,
97,IMBRUVICA,all-concat,all,89,67,61,6.0,28,0.9104477611940298,0.6853932584269663,0.7820512820512822
98,IMBRUVICA,all-concat,exact-meddra,62,67,51,,11,,0.8225806451612904,
99,IMBRUVICA,all-concat,non-meddra,27,67,10,,17,,0.37037037037037035,
100,IMBRUVICA,all-concat,discontinuous,2,67,0,,2,,0.0,
101,ULORIC,adverse reactions,all,210,163,155,8.0,55,0.950920245398773,0.7380952380952381,0.8310991957104558
102,ULORIC,adverse reactions,exact-meddra,187,163,148,,39,,0.7914438502673797,
103,ULORIC,adverse reactions,non-meddra,23,163,7,,16,,0.30434782608695654,
104,ULORIC,adverse reactions,discontinuous,18,163,4,,14,,0.2222222222222222,
105,ULORIC,warnings and precautions,all,11,16,5,11.0,6,0.3125,0.45454545454545453,0.3703703703703703
106,ULORIC,warnings and precautions,exact-meddra,2,16,2,,0,,1.0,
107,ULORIC,warnings and precautions,non-meddra,9,16,3,,6,,0.3333333333333333,
108,ULORIC,all-concat,all,218,165,150,15.0,68,0.9090909090909091,0.6880733944954128,0.783289817232376
109,ULORIC,all-concat,exact-meddra,188,165,143,,45,,0.7606382978723404,
110,ULORIC,all-concat,non-meddra,30,165,7,,23,,0.23333333333333334,
111,ULORIC,all-concat,discontinuous,18,165,0,,18,,0.0,
112,CIMZIA,adverse reactions,all,107,65,63,2.0,44,0.9692307692307692,0.5887850467289719,0.7325581395348836
113,CIMZIA,adverse reactions,exact-meddra,76,65,55,,21,,0.7236842105263158,
114,CIMZIA,adverse reactions,non-meddra,31,65,8,,23,,0.25806451612903225,
115,CIMZIA,adverse reactions,negated,1,65,0,,1,,0.0,
116,CIMZIA,adverse reactions,discontinuous,10,65,0,,10,,0.0,
117,CIMZIA,warnings and precautions,all,72,47,37,10.0,35,0.7872340425531915,0.5138888888888888,0.6218487394957983
118,CIMZIA,warnings and precautions,exact-meddra,25,47,21,,4,,0.84,
119,CIMZIA,warnings and precautions,non-meddra,47,47,16,,31,,0.3404255319148936,
120,CIMZIA,warnings and precautions,negated,2,47,0,,2,,0.0,
121,CIMZIA,warnings and precautions,discontinuous,10,47,1,,9,,0.1,
122,CIMZIA,boxed warnings,all,27,23,14,9.0,13,0.6086956521739131,0.5185185185185185,0.5599999999999999
123,CIMZIA,boxed warnings,exact-meddra,13,23,9,,4,,0.6923076923076923,
124,CIMZIA,boxed warnings,non-meddra,14,23,5,,9,,0.35714285714285715,
125,CIMZIA,boxed warnings,discontinuous,8,23,2,,6,,0.25,
126,CIMZIA,all-concat,all,172,103,94,9.0,78,0.912621359223301,0.5465116279069767,0.6836363636363636
127,CIMZIA,all-concat,exact-meddra,92,103,74,,18,,0.8043478260869565,
