,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,XEOMIN,adverse reactions,all,46,41,41,1.0,5,0.9761904761904762,0.8913043478260869,0.9318181818181818
1,XEOMIN,adverse reactions,exact-meddra,40,41,36,,4,,0.9,
2,XEOMIN,adverse reactions,non-meddra,6,41,5,,1,,0.8333333333333334,
3,XEOMIN,adverse reactions,negated,1,41,1,,0,,1.0,
4,XEOMIN,adverse reactions,discontinuous,5,41,5,,0,,1.0,
5,XEOMIN,warnings and precautions,all,35,46,27,22.0,8,0.5510204081632653,0.7714285714285715,0.6428571428571429
6,XEOMIN,warnings and precautions,exact-meddra,16,46,15,,1,,0.9375,
7,XEOMIN,warnings and precautions,non-meddra,19,46,12,,7,,0.631578947368421,
8,XEOMIN,warnings and precautions,discontinuous,5,46,3,,2,,0.6,
9,XEOMIN,warnings and precautions,hypothetical,24,46,16,,8,,0.6666666666666666,
10,XEOMIN,boxed warnings,all,16,11,11,0.0,5,1.0,0.6875,0.8148148148148148
11,XEOMIN,boxed warnings,exact-meddra,10,11,10,,0,,1.0,
12,XEOMIN,boxed warnings,non-meddra,6,11,1,,5,,0.16666666666666666,
13,XEOMIN,boxed warnings,discontinuous,1,11,0,,1,,0.0,
14,XEOMIN,boxed warnings,hypothetical,12,11,10,,2,,0.8333333333333334,
15,XEOMIN,all-concat,all,81,46,52,2.0,29,0.9629629629629629,0.6419753086419753,0.7703703703703703
16,XEOMIN,all-concat,exact-meddra,53,46,38,,15,,0.7169811320754716,
17,XEOMIN,all-concat,non-meddra,28,46,14,,14,,0.5,
18,XEOMIN,all-concat,negated,1,46,1,,0,,1.0,
19,XEOMIN,all-concat,discontinuous,10,46,6,,4,,0.6,
20,XEOMIN,all-concat,hypothetical,33,46,14,,19,,0.42424242424242425,
21,QUTENZA,adverse reactions,all,40,34,38,0.0,2,1.0,0.95,0.9743589743589743
22,QUTENZA,adverse reactions,exact-meddra,34,34,34,,0,,1.0,
23,QUTENZA,adverse reactions,non-meddra,6,34,4,,2,,0.6666666666666666,
24,QUTENZA,warnings and precautions,all,6,9,3,6.0,3,0.3333333333333333,0.5,0.4
25,QUTENZA,warnings and precautions,exact-meddra,3,9,2,,1,,0.6666666666666666,
26,QUTENZA,warnings and precautions,non-meddra,3,9,1,,2,,0.3333333333333333,
27,QUTENZA,warnings and precautions,hypothetical,4,9,2,,2,,0.5,
28,QUTENZA,all-concat,all,45,37,39,0.0,6,1.0,0.8666666666666667,0.9285714285714286
29,QUTENZA,all-concat,exact-meddra,37,37,35,,2,,0.9459459459459459,
30,QUTENZA,all-concat,non-meddra,8,37,4,,4,,0.5,
31,QUTENZA,all-concat,hypothetical,4,37,1,,3,,0.25,
32,ZYTIGA,adverse reactions,all,61,49,52,0.0,9,1.0,0.8524590163934426,0.9203539823008848
33,ZYTIGA,adverse reactions,exact-meddra,43,49,41,,2,,0.9534883720930233,
34,ZYTIGA,adverse reactions,non-meddra,18,49,11,,7,,0.6111111111111112,
35,ZYTIGA,adverse reactions,negated,3,49,3,,0,,1.0,
36,ZYTIGA,adverse reactions,discontinuous,1,49,1,,0,,1.0,
37,ZYTIGA,warnings and precautions,all,15,12,9,3.0,6,0.75,0.6,0.6666666666666665
38,ZYTIGA,warnings and precautions,exact-meddra,6,12,5,,1,,0.8333333333333334,
39,ZYTIGA,warnings and precautions,non-meddra,9,12,4,,5,,0.4444444444444444,
40,ZYTIGA,warnings and precautions,negated,1,12,0,,1,,0.0,
41,ZYTIGA,warnings and precautions,discontinuous,1,12,1,,0,,1.0,
42,ZYTIGA,warnings and precautions,hypothetical,3,12,3,,0,,1.0,
43,ZYTIGA,all-concat,all,68,48,52,0.0,16,1.0,0.7647058823529411,0.8666666666666666
44,ZYTIGA,all-concat,exact-meddra,44,48,41,,3,,0.9318181818181818,
45,ZYTIGA,all-concat,non-meddra,24,48,11,,13,,0.4583333333333333,
46,ZYTIGA,all-concat,negated,3,48,3,,0,,1.0,
47,ZYTIGA,all-concat,discontinuous,2,48,1,,1,,0.5,
48,ZYTIGA,all-concat,hypothetical,3,48,3,,0,,1.0,
49,TOVIAZ,adverse reactions,all,37,38,30,8.0,7,0.7894736842105263,0.8108108108108109,0.8
50,TOVIAZ,adverse reactions,exact-meddra,33,38,28,,5,,0.8484848484848485,
51,TOVIAZ,adverse reactions,non-meddra,4,38,2,,2,,0.5,
52,TOVIAZ,warnings and precautions,all,13,8,8,4.0,5,0.6666666666666666,0.6153846153846154,0.64
53,TOVIAZ,warnings and precautions,exact-meddra,4,8,4,,0,,1.0,
54,TOVIAZ,warnings and precautions,non-meddra,9,8,4,,5,,0.4444444444444444,
55,TOVIAZ,warnings and precautions,discontinuous,5,8,3,,2,,0.6,
56,TOVIAZ,all-concat,all,46,35,40,0.0,6,1.0,0.8695652173913043,0.9302325581395349
