,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,XEOMIN,adverse reactions,all,46,36,31,5.0,15,0.8611111111111112,0.6739130434782609,0.7560975609756099
1,XEOMIN,adverse reactions,exact-meddra,40,36,28,,12,,0.7,
2,XEOMIN,adverse reactions,non-meddra,6,36,3,,3,,0.5,
3,XEOMIN,adverse reactions,negated,1,36,1,,0,,1.0,
4,XEOMIN,adverse reactions,discontinuous,5,36,0,,5,,0.0,
5,XEOMIN,warnings and precautions,all,35,44,21,23.0,14,0.4772727272727273,0.6,0.5316455696202532
6,XEOMIN,warnings and precautions,exact-meddra,16,44,12,,4,,0.75,
7,XEOMIN,warnings and precautions,non-meddra,19,44,9,,10,,0.47368421052631576,
8,XEOMIN,warnings and precautions,discontinuous,5,44,2,,3,,0.4,
9,XEOMIN,warnings and precautions,hypothetical,24,44,13,,11,,0.5416666666666666,
10,XEOMIN,boxed warnings,all,16,11,11,0.0,5,1.0,0.6875,0.8148148148148148
11,XEOMIN,boxed warnings,exact-meddra,10,11,10,,0,,1.0,
12,XEOMIN,boxed warnings,non-meddra,6,11,1,,5,,0.16666666666666666,
13,XEOMIN,boxed warnings,discontinuous,1,11,0,,1,,0.0,
14,XEOMIN,boxed warnings,hypothetical,12,11,10,,2,,0.8333333333333334,
15,XEOMIN,all-concat,all,81,54,47,7.0,34,0.8703703703703703,0.5802469135802469,0.6962962962962963
16,XEOMIN,all-concat,exact-meddra,53,54,39,,14,,0.7358490566037735,
17,XEOMIN,all-concat,non-meddra,28,54,8,,20,,0.2857142857142857,
18,XEOMIN,all-concat,negated,1,54,1,,0,,1.0,
19,XEOMIN,all-concat,discontinuous,10,54,1,,9,,0.1,
20,XEOMIN,all-concat,hypothetical,33,54,17,,16,,0.5151515151515151,
21,QUTENZA,adverse reactions,all,40,37,37,0.0,3,1.0,0.925,0.961038961038961
22,QUTENZA,adverse reactions,exact-meddra,34,37,34,,0,,1.0,
23,QUTENZA,adverse reactions,non-meddra,6,37,3,,3,,0.5,
24,QUTENZA,warnings and precautions,all,6,9,3,6.0,3,0.3333333333333333,0.5,0.4
25,QUTENZA,warnings and precautions,exact-meddra,3,9,3,,0,,1.0,
26,QUTENZA,warnings and precautions,non-meddra,3,9,0,,3,,0.0,
27,QUTENZA,warnings and precautions,hypothetical,4,9,3,,1,,0.75,
28,QUTENZA,all-concat,all,45,45,36,9.0,9,0.8,0.8,0.8000000000000002
29,QUTENZA,all-concat,exact-meddra,37,45,33,,4,,0.8918918918918919,
30,QUTENZA,all-concat,non-meddra,8,45,3,,5,,0.375,
31,QUTENZA,all-concat,hypothetical,4,45,0,,4,,0.0,
32,ZYTIGA,adverse reactions,all,61,49,48,1.0,13,0.9795918367346939,0.7868852459016393,0.8727272727272727
33,ZYTIGA,adverse reactions,exact-meddra,43,49,40,,3,,0.9302325581395349,
34,ZYTIGA,adverse reactions,non-meddra,18,49,8,,10,,0.4444444444444444,
35,ZYTIGA,adverse reactions,negated,3,49,2,,1,,0.6666666666666666,
36,ZYTIGA,adverse reactions,discontinuous,1,49,0,,1,,0.0,
37,ZYTIGA,warnings and precautions,all,15,26,9,17.0,6,0.34615384615384615,0.6,0.43902439024390244
38,ZYTIGA,warnings and precautions,exact-meddra,6,26,5,,1,,0.8333333333333334,
39,ZYTIGA,warnings and precautions,non-meddra,9,26,4,,5,,0.4444444444444444,
40,ZYTIGA,warnings and precautions,negated,1,26,0,,1,,0.0,
41,ZYTIGA,warnings and precautions,discontinuous,1,26,0,,1,,0.0,
42,ZYTIGA,warnings and precautions,hypothetical,3,26,3,,0,,1.0,
43,ZYTIGA,all-concat,all,68,52,50,2.0,18,0.9615384615384616,0.7352941176470589,0.8333333333333333
44,ZYTIGA,all-concat,exact-meddra,44,52,41,,3,,0.9318181818181818,
45,ZYTIGA,all-concat,non-meddra,24,52,9,,15,,0.375,
46,ZYTIGA,all-concat,negated,3,52,1,,2,,0.3333333333333333,
47,ZYTIGA,all-concat,discontinuous,2,52,0,,2,,0.0,
48,ZYTIGA,all-concat,hypothetical,3,52,3,,0,,1.0,
49,TOVIAZ,adverse reactions,all,37,38,27,11.0,10,0.7105263157894737,0.7297297297297297,0.7200000000000001
50,TOVIAZ,adverse reactions,exact-meddra,33,38,26,,7,,0.7878787878787878,
51,TOVIAZ,adverse reactions,non-meddra,4,38,1,,3,,0.25,
52,TOVIAZ,warnings and precautions,all,13,8,4,4.0,9,0.5,0.3076923076923077,0.380952380952381
53,TOVIAZ,warnings and precautions,exact-meddra,4,8,4,,0,,1.0,
54,TOVIAZ,warnings and precautions,non-meddra,9,8,0,,9,,0.0,
55,TOVIAZ,warnings and precautions,discontinuous,5,8,0,,5,,0.0,
56,TOVIAZ,all-concat,all,46,35,33,2.0,13,0.9428571428571428,0.717391304347826,0.8148148148148148
57,TOVIAZ,all-concat,exact-meddra,33,35,32,,1,,0.9696969696969697,
58,TOVIAZ,all-concat,non-meddra,13,35,1,,12,,0.07692307692307693,
59,TOVIAZ,all-concat,discontinuous,5,35,0,,5,,0.0,
60,STRIBILD,adverse reactions,all,100,80,65,15.0,35,0.8125,0.65,0.7222222222222223
61,STRIBILD,adverse reactions,exact-meddra,59,80,55,,4,,0.9322033898305084,
62,STRIBILD,adverse reactions,non-meddra,41,80,10,,31,,0.24390243902439024,
63,STRIBILD,adverse reactions,negated,1,80,0,,1,,0.0,
64,STRIBILD,adverse reactions,discontinuous,18,80,2,,16,,0.1111111111111111,
65,STRIBILD,warnings and precautions,all,50,45,26,19.0,24,0.5777777777777777,0.52,0.5473684210526315
66,STRIBILD,warnings and precautions,exact-meddra,22,45,17,,5,,0.7727272727272727,
67,STRIBILD,warnings and precautions,non-meddra,28,45,9,,19,,0.32142857142857145,
68,STRIBILD,warnings and precautions,discontinuous,5,45,0,,5,,0.0,
69,STRIBILD,warnings and precautions,hypothetical,9,45,6,,3,,0.6666666666666666,
70,STRIBILD,boxed warnings,all,6,16,1,15.0,5,0.0625,0.16666666666666666,0.09090909090909091
71,STRIBILD,boxed warnings,exact-meddra,2,16,1,,1,,0.5,
72,STRIBILD,boxed warnings,non-meddra,4,16,0,,4,,0.0,
73,STRIBILD,all-concat,all,136,73,60,13.0,76,0.821917808219178,0.4411764705882353,0.5741626794258373
74,STRIBILD,all-concat,exact-meddra,73,73,54,,19,,0.7397260273972602,
75,STRIBILD,all-concat,non-meddra,63,73,6,,57,,0.09523809523809523,
76,STRIBILD,all-concat,negated,1,73,0,,1,,0.0,
77,STRIBILD,all-concat,discontinuous,22,73,1,,21,,0.045454545454545456,
78,STRIBILD,all-concat,hypothetical,9,73,2,,7,,0.2222222222222222,
79,FARXIGA,adverse reactions,all,86,32,28,4.0,58,0.875,0.32558139534883723,0.47457627118644063
80,FARXIGA,adverse reactions,exact-meddra,48,32,18,,30,,0.375,
81,FARXIGA,adverse reactions,non-meddra,38,32,10,,28,,0.2631578947368421,
82,FARXIGA,adverse reactions,discontinuous,11,32,0,,11,,0.0,
83,FARXIGA,adverse reactions,hypothetical,1,32,0,,1,,0.0,
84,FARXIGA,warnings and precautions,all,13,6,6,0.0,7,1.0,0.46153846153846156,0.631578947368421
85,FARXIGA,warnings and precautions,exact-meddra,3,6,3,,0,,1.0,
86,FARXIGA,warnings and precautions,non-meddra,10,6,3,,7,,0.3,
87,FARXIGA,warnings and precautions,discontinuous,1,6,0,,1,,0.0,
88,FARXIGA,warnings and precautions,hypothetical,4,6,2,,2,,0.5,
89,FARXIGA,all-concat,all,94,30,26,4.0,68,0.8666666666666667,0.2765957446808511,0.4193548387096774
90,FARXIGA,all-concat,exact-meddra,48,30,18,,30,,0.375,
91,FARXIGA,all-concat,non-meddra,46,30,8,,38,,0.17391304347826086,
92,FARXIGA,all-concat,discontinuous,12,30,0,,12,,0.0,
93,FARXIGA,all-concat,hypothetical,5,30,2,,3,,0.4,
94,VICTRELIS,adverse reactions,all,47,50,35,15.0,12,0.7,0.7446808510638298,0.7216494845360825
95,VICTRELIS,adverse reactions,exact-meddra,36,50,35,,1,,0.9722222222222222,
96,VICTRELIS,adverse reactions,non-meddra,11,50,0,,11,,0.0,
97,VICTRELIS,adverse reactions,discontinuous,7,50,0,,7,,0.0,
98,VICTRELIS,warnings and precautions,all,24,15,10,5.0,14,0.6666666666666666,0.4166666666666667,0.5128205128205129
99,VICTRELIS,warnings and precautions,exact-meddra,12,15,8,,4,,0.6666666666666666,
100,VICTRELIS,warnings and precautions,non-meddra,12,15,2,,10,,0.16666666666666666,
101,VICTRELIS,warnings and precautions,discontinuous,1,15,0,,1,,0.0,
102,VICTRELIS,warnings and precautions,hypothetical,4,15,2,,2,,0.5,
103,VICTRELIS,all-concat,all,64,43,34,9.0,30,0.7906976744186046,0.53125,0.6355140186915887
104,VICTRELIS,all-concat,exact-meddra,41,43,33,,8,,0.8048780487804879,
105,VICTRELIS,all-concat,non-meddra,23,43,1,,22,,0.043478260869565216,
106,VICTRELIS,all-concat,discontinuous,8,43,0,,8,,0.0,
107,VICTRELIS,all-concat,hypothetical,4,43,0,,4,,0.0,
108,VIMIZIM,adverse reactions,all,9,17,9,8.0,0,0.5294117647058824,1.0,0.6923076923076924
109,VIMIZIM,adverse reactions,exact-meddra,8,17,8,,0,,1.0,
110,VIMIZIM,adverse reactions,non-meddra,1,17,1,,0,,1.0,
111,VIMIZIM,warnings and precautions,all,21,26,19,7.0,2,0.7307692307692307,0.9047619047619048,0.8085106382978723
112,VIMIZIM,warnings and precautions,exact-meddra,17,26,16,,1,,0.9411764705882353,
