,drug_name,section,ade_type,n_manual,n_gpt,tp,fp,fn,precision,recall,f1
0,KYPROLIS,adverse reactions,all,128,83,122,6.0,1,0.953125,0.991869918699187,0.9721115537848606
1,KYPROLIS,adverse reactions,exact-meddra,104,83,101,,1,,0.9901960784313726,
2,KYPROLIS,adverse reactions,non-meddra,25,83,21,,37,,0.3620689655172414,
3,KYPROLIS,adverse reactions,discontinuous,3,83,2,,75,,0.025974025974025976,
4,KYPROLIS,warnings and precautions,all,65,24,53,12.0,0,0.8153846153846154,1.0,0.8983050847457628
5,KYPROLIS,warnings and precautions,exact-meddra,44,24,38,,1,,0.9743589743589743,
6,KYPROLIS,warnings and precautions,non-meddra,22,24,15,,7,,0.6818181818181818,
7,KYPROLIS,warnings and precautions,discontinuous,1,24,1,,22,,0.043478260869565216,
8,KYPROLIS,all-concat,all,158,16,86,72.0,0,0.5443037974683544,1.0,0.7049180327868853
9,KYPROLIS,all-concat,exact-meddra,119,16,67,,0,,1.0,
10,KYPROLIS,all-concat,non-meddra,40,16,19,,4,,0.8260869565217391,
11,KYPROLIS,all-concat,discontinuous,4,16,2,,14,,0.125,
12,MULTAQ,adverse reactions,all,39,27,38,1.0,0,0.9743589743589743,1.0,0.9870129870129869
13,MULTAQ,adverse reactions,exact-meddra,26,27,26,,1,,0.9629629629629629,
14,MULTAQ,adverse reactions,non-meddra,13,27,12,,13,,0.48,
15,MULTAQ,adverse reactions,discontinuous,5,27,5,,22,,0.18518518518518517,
16,MULTAQ,warnings and precautions,all,25,21,22,3.0,0,0.88,1.0,0.9361702127659575
17,MULTAQ,warnings and precautions,exact-meddra,13,21,13,,2,,0.8666666666666667,
18,MULTAQ,warnings and precautions,non-meddra,12,21,9,,7,,0.5625,
19,MULTAQ,warnings and precautions,discontinuous,3,21,3,,14,,0.17647058823529413,
20,MULTAQ,boxed warnings,all,3,3,3,0.0,0,1.0,1.0,1.0
21,MULTAQ,boxed warnings,exact-meddra,3,3,3,,0,,1.0,
22,MULTAQ,all-concat,all,57,26,49,8.0,0,0.8596491228070176,1.0,0.9245283018867925
23,MULTAQ,all-concat,exact-meddra,32,26,31,,1,,0.96875,
24,MULTAQ,all-concat,non-meddra,25,26,18,,10,,0.6428571428571429,
25,MULTAQ,all-concat,discontinuous,8,26,7,,18,,0.28,
26,JUBLIA,adverse reactions,all,5,4,5,0.0,0,1.0,1.0,1.0
27,JUBLIA,adverse reactions,exact-meddra,3,4,3,,1,,0.75,
28,JUBLIA,adverse reactions,non-meddra,2,4,2,,3,,0.4,
29,JUBLIA,all-concat,all,5,4,5,0.0,0,1.0,1.0,1.0
30,JUBLIA,all-concat,exact-meddra,3,4,3,,1,,0.75,
31,JUBLIA,all-concat,non-meddra,2,4,2,,3,,0.4,
32,TEFLARO,adverse reactions,all,30,30,30,0.0,0,1.0,1.0,1.0
33,TEFLARO,adverse reactions,exact-meddra,26,30,26,,2,,0.9285714285714286,
34,TEFLARO,adverse reactions,non-meddra,4,30,4,,19,,0.17391304347826086,
35,TEFLARO,warnings and precautions,all,12,9,12,0.0,0,1.0,1.0,1.0
36,TEFLARO,warnings and precautions,exact-meddra,2,9,2,,7,,0.2222222222222222,
37,TEFLARO,warnings and precautions,non-meddra,10,9,10,,0,,1.0,
38,TEFLARO,warnings and precautions,negated,1,9,1,,8,,0.1111111111111111,
39,TEFLARO,warnings and precautions,discontinuous,2,9,2,,6,,0.25,
40,TEFLARO,all-concat,all,38,30,37,1.0,0,0.9736842105263158,1.0,0.9866666666666666
41,TEFLARO,all-concat,exact-meddra,27,30,27,,2,,0.9310344827586207,
42,TEFLARO,all-concat,non-meddra,11,30,10,,16,,0.38461538461538464,
43,TEFLARO,all-concat,negated,1,30,1,,29,,0.03333333333333333,
44,TEFLARO,all-concat,discontinuous,2,30,2,,25,,0.07407407407407407,
45,DATSCAN,adverse reactions,all,11,7,11,0.0,0,1.0,1.0,1.0
46,DATSCAN,adverse reactions,exact-meddra,8,7,8,,0,,1.0,
47,DATSCAN,adverse reactions,non-meddra,3,7,3,,5,,0.375,
48,DATSCAN,warnings and precautions,all,3,5,3,0.0,1,1.0,0.75,0.8571428571428571
49,DATSCAN,warnings and precautions,exact-meddra,1,5,1,,3,,0.25,
50,DATSCAN,warnings and precautions,non-meddra,2,5,2,,1,,0.6666666666666666,
51,DATSCAN,all-concat,all,12,12,12,0.0,1,1.0,0.9230769230769231,0.9600000000000001
52,DATSCAN,all-concat,exact-meddra,9,12,9,,1,,0.9,
53,DATSCAN,all-concat,non-meddra,3,12,3,,6,,0.3333333333333333,
54,TIVICAY,adverse reactions,all,45,35,45,0.0,0,1.0,1.0,1.0
55,TIVICAY,adverse reactions,exact-meddra,30,35,30,,5,,0.8571428571428571,
56,TIVICAY,adverse reactions,non-meddra,15,35,15,,21,,0.4166666666666667,
57,TIVICAY,adverse reactions,discontinuous,8,35,8,,24,,0.25,
58,TIVICAY,warnings and precautions,all,29,16,22,7.0,2,0.7586206896551724,0.9166666666666666,0.830188679245283
59,TIVICAY,warnings and precautions,exact-meddra,10,16,7,,9,,0.4375,
60,TIVICAY,warnings and precautions,non-meddra,19,16,15,,5,,0.75,
61,TIVICAY,warnings and precautions,discontinuous,2,16,2,,12,,0.14285714285714285,
62,TIVICAY,all-concat,all,71,39,62,9.0,1,0.8732394366197183,0.9841269841269841,0.9253731343283582
63,TIVICAY,all-concat,exact-meddra,37,39,36,,6,,0.8571428571428571,
64,TIVICAY,all-concat,non-meddra,34,39,26,,18,,0.5909090909090909,
65,TIVICAY,all-concat,discontinuous,10,39,10,,26,,0.2777777777777778,
66,TAFINLAR,adverse reactions,all,112,68,106,6.0,0,0.9464285714285714,1.0,0.9724770642201834
67,TAFINLAR,adverse reactions,exact-meddra,94,68,90,,8,,0.9183673469387755,
68,TAFINLAR,adverse reactions,non-meddra,18,68,16,,49,,0.24615384615384617,
69,TAFINLAR,warnings and precautions,all,63,15,41,22.0,0,0.6507936507936508,1.0,0.7884615384615385
70,TAFINLAR,warnings and precautions,exact-meddra,28,15,20,,1,,0.9523809523809523,
71,TAFINLAR,warnings and precautions,non-meddra,35,15,21,,2,,0.9130434782608695,
72,TAFINLAR,warnings and precautions,discontinuous,2,15,2,,11,,0.15384615384615385,
73,TAFINLAR,all-concat,all,158,11,61,97.0,0,0.3860759493670886,1.0,0.5570776255707762
74,TAFINLAR,all-concat,exact-meddra,110,11,44,,1,,0.9777777777777777,
75,TAFINLAR,all-concat,non-meddra,48,11,17,,2,,0.8947368421052632,
76,TAFINLAR,all-concat,discontinuous,2,11,2,,8,,0.2,
77,HORIZANT,adverse reactions,all,27,23,26,1.0,0,0.9629629629629629,1.0,0.9811320754716981
78,HORIZANT,adverse reactions,exact-meddra,26,23,25,,0,,1.0,
